Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
1,71,0,0,0.8142857026530614,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
6,572,1,376,0.7042253421940093,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
11,909,1,606,0.6166666563888891,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
16,1296,0,834,0.7462686455780799,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
21,1677,0,1047,0.7976190381235829,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
26,2070,0,1313,0.7096774079084289,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
31,2420,0,1550,0.8709677278876173,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
36,2781,0,1773,0.6865671539318335,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
41,3160,0,2005,0.7499999889705884,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
46,3490,0,2223,0.8124999873046878,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
51,3885,1,2482,0.841269827916352,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
56,4296,1,2738,0.8275861973840667,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
61,4652,0,2955,0.8656716288705727,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
66,5019,0,3191,0.7499999882812503,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
71,5460,0,3504,0.7761193914012031,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
76,5830,0,3725,0.7249999909375001,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
81,6206,1,3980,0.7391304240705736,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
86,6547,1,4195,0.8749999863281253,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
91,6899,1,4438,0.8787878654729112,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
96,7294,0,4685,0.8124999898437502,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
101,7658,1,4902,0.7469879428073742,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
106,7998,1,5126,0.7746478764134103,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
111,8322,0,5322,0.6874999892578127,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
116,8670,0,5548,0.8709677278876173,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
121,9008,1,5776,0.8095237966742255,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
126,9372,1,6014,0.8281249870605472,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
131,9737,0,6259,0.6527777687114199,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
