Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,501,1,0,0.901999998196,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,2584,1,1387,0.865999998268,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,3596,1,2204,0.8676470460640141,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,3974,1,2454,0.7564102467126892,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,5215,1,3075,0.833999998332,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,5990,1,3666,0.8769230634319529,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,7377,0,4722,0.830985903788931,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,8205,1,5298,0.7746478764134103,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,9408,0,6173,0.7538461422485209,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,9770,0,6400,0.693333324088889,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,10263,0,6726,0.6984126873267827,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,10982,0,7215,0.7499999882812503,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,11348,1,7422,0.7374999907812502,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,12342,1,8105,0.7922077819193795,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,12707,1,8324,0.780487795359905,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,13483,1,8827,0.7733333230222224,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,13833,0,9039,0.6093749904785158,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,14262,1,9278,0.6567164081087103,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,14601,1,9481,0.6825396717057195,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,14931,1,9660,0.7222222121913582,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,15919,1,10130,0.6885813124962584,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,16262,1,10326,0.7761193914012031,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,16626,1,10520,0.6923076834319528,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,16943,0,10691,0.6666666565656567,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,17922,0,11312,0.605263149930748,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,18250,1,11486,0.6406249899902345,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,18601,1,11676,0.7272727162534437,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,18935,1,11866,0.650793640463593,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,19350,1,12098,0.7462686455780799,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,19669,1,12250,0.7826086843100191,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,20002,0,12448,0.6666666555555558,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,20348,1,12644,0.7352941068339102,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,20663,1,12806,0.7014925268433951,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,20965,1,12967,0.6271186334386673,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,21326,1,13135,0.6160714230707909,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,21690,1,13318,0.5999999920000001,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,22006,1,13493,0.7142857015306125,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,22490,1,13712,0.6562499948730469,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,23240,1,13868,0.65999999868,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,23611,1,14072,0.6949152424590637,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,24087,1,14245,0.6542056044196,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,24404,1,14387,0.650793640463593,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,24758,1,14564,0.6486486398831265,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,25499,1,14693,0.643999998712,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,26283,0,14865,0.5999999988,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
226,27033,1,15273,0.647058814013841,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
231,27333,0,15424,0.49230768473372793,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
236,27674,1,15573,0.6190476092214665,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
241,27999,1,15708,0.5142857069387756,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
246,29192,1,16101,0.485999999028,0.1,50000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
