Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,83,1,0,0.9756097441998812,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,480,0,303,0.9130434650283556,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,875,0,586,0.9135802356348119,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1316,1,895,0.8241758151189471,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,1696,0,1166,0.8630136868080317,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,2067,0,1436,0.906249985839844,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,2459,1,1711,0.9054053931701974,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,2815,1,1944,0.8674698690666282,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,3174,1,2179,0.8554216764407028,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,3518,1,2411,0.8676470460640141,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,3897,1,2653,0.8607594827751964,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,4298,1,2917,0.8863636262913225,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,4684,1,3187,0.903225791883455,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,5037,1,3420,0.8333333226495728,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,5385,1,3661,0.7761193914012031,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,5810,1,3962,0.8749999863281253,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,6157,1,4182,0.7826086843100191,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,6528,1,4417,0.8522727175878101,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,6853,1,4630,0.8030302908631775,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,7261,1,4901,0.8225806318938608,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,7628,1,5127,0.8656716288705727,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,8098,1,5433,0.8157894629501387,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,8444,1,5644,0.8088235175173012,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,8863,1,5902,0.7826086843100191,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,9259,1,6137,0.7681159308968706,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,9605,1,6351,0.7999999885714287,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
