Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.901999998196,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,2098,1,1319,0.9058823422837372,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,3814,0,2352,0.867999998264,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,4680,0,2968,0.8421052557710066,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,6401,0,4294,0.7716535372310745,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,7262,0,4586,0.821999998356,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,7744,0,4881,0.7889908184496255,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,8579,0,5490,0.7887323832572904,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,9879,0,6125,0.781999998436,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,11466,1,7113,0.7987220421766069,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,11998,0,7432,0.8240740664437587,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,13263,0,8016,0.721999998556,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,14565,0,8902,0.6999999922222223,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,16250,0,9734,0.733999998532,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,17116,0,10263,0.6236559072725172,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,18794,0,11358,0.681818174070248,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,20504,0,12136,0.641999998716,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,21845,0,12690,0.675999998648,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,23241,1,13491,0.5645161244797087,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,23844,0,13815,0.6238532052857504,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,24946,0,14355,0.623728811444987,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,26660,0,15085,0.615999998768,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,28343,1,15775,0.55999999888,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,29914,1,16581,0.6319444400559414,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,31072,1,17190,0.6016260113688943,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,32786,0,17881,0.537999998924,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,34879,1,18984,0.6236559072725172,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,36259,1,19480,0.511999998976,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,38344,0,20302,0.457999999084,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,39691,1,20754,0.471999999056,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,41406,1,21367,0.477999999044,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,42729,1,21978,0.4146341412849495,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,43825,1,22448,0.43181817854683197,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,45556,0,23197,0.42045454067665294,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,46087,1,23368,0.4503816759512849,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,47375,1,23888,0.5315315267429592,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,48379,1,24279,0.38202246761772507,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,50879,1,25148,0.387999999224,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,53171,1,25887,0.415999999168,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,54539,1,26347,0.3897435877449047,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,55900,0,26841,0.460526309729917,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,57260,0,27318,0.39333333071111115,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,59020,1,27947,0.3787878759182737,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,60389,0,28272,0.365999999268,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,62464,0,29001,0.33333332888888895,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,63418,1,29167,0.35999999928,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,65552,1,29865,0.335820893016262,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,67229,1,30420,0.3434343399653097,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,68911,1,30958,0.30337078310819343,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,70630,1,31316,0.30199999939600003,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,71962,1,31578,0.293999999412,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,74462,1,32198,0.291999999416,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
