Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,67,0,0,0.8787878654729112,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1448,0,788,0.875999998248,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2797,1,1506,0.863999998272,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,3984,0,2460,0.8591549174766914,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,5063,0,3032,0.8244274788182507,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,5869,1,3617,0.871428558979592,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,6348,0,3952,0.9016393294813225,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,7581,0,4891,0.8030302908631775,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,8283,0,5080,0.7748344353756415,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,9185,0,5747,0.727272714049587,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,10231,0,6281,0.7891891870562454,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,11384,0,6952,0.8089887610150234,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,12647,0,7779,0.7177419296956297,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,13466,0,8352,0.6769230665088759,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,13779,0,8518,0.6612903119146725,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,14746,1,9151,0.7428571322448981,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,15581,0,9628,0.735537184003825,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,16867,1,10259,0.6932989672853119,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,17845,0,10765,0.70103092422149,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,18874,0,11371,0.6122448917117869,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,19754,0,11807,0.6439024358834028,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,20209,1,12070,0.6714285618367348,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,20520,0,12225,0.578124990966797,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,20982,1,12487,0.6666666543209879,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,21734,1,12916,0.6923076816568049,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,22049,0,13078,0.6065573671056169,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,22530,0,13349,0.5999999920000001,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,23351,1,13814,0.6451612799167535,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,24289,0,14226,0.5967741911420396,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,24637,1,14405,0.553846145325444,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,25017,0,14585,0.6808510565866909,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,25498,1,14860,0.6833333219444446,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,25914,1,15068,0.6428571336734695,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,26483,0,15347,0.61842104449446,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,27438,0,15614,0.553999998892,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,27744,1,15768,0.6206896444708683,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,28096,0,15940,0.6363636267217633,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,28457,1,16110,0.6499999891666669,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,28791,1,16261,0.5714285632653062,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,29378,1,16540,0.5599999944,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,30085,0,16913,0.633333322777778,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,30445,1,17077,0.5930232489183344,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,30799,0,17249,0.5740740634430729,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,31120,0,17395,0.4599999908000002,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,31449,0,17544,0.6551724024970276,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,31809,0,17703,0.43421052060249316,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,32282,1,17920,0.5421686681666426,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,32596,1,18056,0.5789473582640815,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,32903,1,18198,0.49122806155740245,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,33339,1,18366,0.5616438317695628,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,33687,0,18520,0.5593220244182708,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,33989,1,18662,0.6666666549707605,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
261,34461,0,18857,0.5476190410997733,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
266,34800,0,19007,0.5312499916992189,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
271,35102,0,19152,0.4909090819834713,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
276,35594,1,19350,0.5333333274074075,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
281,35900,0,19479,0.5806451519250783,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
286,36293,1,19629,0.6078431312956556,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
291,36676,0,19802,0.4603174530108341,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
296,37046,0,19970,0.4999999913793105,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
301,37328,1,20092,0.5614034989227457,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
306,37670,0,20232,0.48148147256515794,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
311,38067,1,20415,0.584615375621302,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
316,38382,0,20529,0.47887323269192633,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
321,38811,1,20709,0.5245901553345876,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
326,39171,1,20840,0.39999999500000005,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
331,39613,1,21020,0.47692306958579894,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
336,39963,0,21172,0.5060240902888664,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
341,40287,1,21308,0.57142856122449,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
346,40617,1,21439,0.5737704823972052,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
351,40971,1,21578,0.4218749934082032,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
356,41353,0,21707,0.45054944559835775,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
361,41798,1,21888,0.4999999913793105,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
366,42203,1,22046,0.5454545383707203,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
