,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Accumulated time steps,0.0,574.0,1107.0,1471.0,1755.0,1917.0,2340.0,2494.0,2662.0,2820.0,3074.0,3235.0,3410.0,3686.0,4040.0,4311.0,4664.0,4940.0,5276.0,5426.0,5685.0,5937.0,6087.0,6352.0,6608.0,6763.0,7050.0,7201.0,7631.0,7788.0,7946.0,8106.0,8467.0,8630.0,9029.0,9180.0,9327.0,9482.0,9648.0,9913.0,10175.0,10441.0,10591.0,10940.0,11388.0,11639.0,11978.0,12228.0,12575.0,12760.0,12908.0,13265.0,13715.0,13866.0,14017.0,14172.0,14328.0,14480.0,14644.0,14928.0,15232.0,15557.0,16003.0,16344.0,16689.0,16948.0,17296.0,17548.0,17896.0,18240.0,18401.0,18662.0,18949.0,19216.0,19377.0,19836.0
Episode reward,0.0,55.99463481307619,70.45242408475399,78.73922053423874,82.13463901182075,91.19616443161986,77.61615652377921,90.81085060388561,91.00949429443698,91.2926054900938,86.19883395660834,90.92221250266836,89.87185521480342,85.9387168320632,76.59823771319697,83.92719210509813,79.42629242393653,83.33236400944409,80.44975171980082,91.0317445863859,84.85127152737833,85.66327524457454,91.0733387166719,83.91950908974451,87.02384609327748,91.36942016453293,83.40152527579997,90.80621157122036,80.13415744021154,91.76172048491294,91.4949291417724,91.3375462755339,81.5396506443351,90.86089936586454,78.21054576580839,91.48434208205782,91.60089293647428,91.29929280869442,90.99321927722583,87.68496399769765,86.92381899982365,85.65125738809564,91.7834320790157,83.15877515296883,78.17198501929586,87.84515418638065,83.89582328495797,86.7524233092257,81.9231423303967,88.3713605573956,91.68433774695443,81.65357748880423,76.49720878755159,91.72483778218235,91.66142925761193,91.873481255859,91.34247150485149,91.65236325108661,89.3837497937509,88.40107316726466,83.57246767603631,87.29863024772753,82.5825387542254,85.74170694250596,85.94712359108813,87.57219470517622,85.40549017369241,87.64633007731983,84.06157938347657,81.78394006388997,91.07877436228569,85.36480501839326,83.20481071521799,82.71229838762305,90.12691330806283,73.36359064058459
Episode feedback,0.8,0.2919580414476258,0.23684210481796597,0.1790633603882552,0.15901060014483887,0.1801242224837005,0.1824644545439231,0.15032679640309285,0.15568862182222382,0.12101910750943244,0.07905138308675343,0.10624999933593751,0.12643678088254723,0.0909090905785124,0.016997167090659585,0.01481481475994513,0.07954545431947314,0.03999999985454546,0.04477611926932502,0.05369127480744111,0.03100775181779941,0.03187250983317725,0.04026845610558083,0.03409090896177686,0.0196078430603614,0.0194805193540226,0.02797202787422368,0.0,0.011655011627843796,0.0,0.0,0.0,0.008333333310185185,0.018518518404206676,0.00502512561551476,0.013333333244444445,0.0,0.006493506451340867,0.006060606023875115,0.0,0.0038314176098413117,0.0,0.0,0.0028735632101334393,0.002237136460319605,0.003999999984,0.0,0.00401606424089934,0.002890173402051522,0.0,0.0,0.002808988756154526,0.0,0.0,0.0066666666222222224,0.0,0.0,0.0,0.006134969287515526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,46.60707926750183,89.09200358390808,115.47436475753784,135.0616602897644,147.02284622192383,176.57536578178406,187.85842275619507,199.75672721862793,210.53219389915466,226.18114185333252,236.9290828704834,248.60837936401367,265.80809903144836,285.66671872138977,300.8622260093689,322.500625371933,338.5498716831207,358.14523696899414,367.54045391082764,382.5478427410126,397.11598920822144,406.34303426742554,421.6514596939087,436.08700370788574,445.3589758872986,461.83177399635315,470.5575044155121,493.7190454006195,502.7117302417755,511.78080582618713,521.0458145141602,541.623589515686,551.959242105484,575.1335601806641,584.6689019203186,593.5989468097687,602.8986549377441,612.9843411445618,628.2845239639282,642.9990410804749,657.9202845096588,666.7994792461395,686.122864484787,710.3992719650269,724.3061397075653,742.6581013202667,756.5121505260468,775.6787514686584,786.3124618530273,794.796835899353,814.2192966938019,837.9163100719452,846.6090779304504,855.699125289917,864.9993522167206,874.0103139877319,882.6951336860657,892.0129566192627,907.730678319931,924.8738567829132,942.5328588485718,966.1563200950623,984.8841640949249,1003.3875000476837,1017.7382190227509,1036.523262500763,1050.3892300128937,1069.1629612445831,1087.9153890609741,1097.2570044994354,1111.6612062454224,1127.2439346313477,1141.9942116737366,1151.2561008930206,1176.064894914627
total minutes,0.0,0.7767846544583639,1.484866726398468,1.924572745958964,2.2510276714960735,2.4503807703653973,2.9429227630297343,3.130973712603251,3.3292787869771323,3.5088698983192446,3.769685697555542,3.94881804784139,4.143472989400228,4.430134983857473,4.761111978689829,5.014370433489481,5.375010422865549,5.642497861385346,5.969087282816569,6.125674231847127,6.375797379016876,6.618599820137024,6.772383904457092,7.027524328231811,7.268116728464762,7.422649598121643,7.697196233272552,7.842625073591868,8.228650756676991,8.378528837362925,8.52968009710312,8.684096908569336,9.027059825261434,9.199320701758067,9.585559336344401,9.744481698671978,9.893315780162812,10.048310915629068,10.216405685742696,10.471408732732137,10.716650684674581,10.96533807516098,11.113324654102325,11.43538107474645,11.839987866083781,12.071768995126089,12.377635022004446,12.60853584210078,12.927979191144308,13.105207697550457,13.246613931655883,13.570321611563365,13.96527183453242,14.11015129884084,14.261652088165283,14.416655870278676,14.566838566462199,14.711585561434427,14.866882610321046,15.128844638665518,15.41456427971522,15.70888098080953,16.102605334917705,16.41473606824875,16.723125000794727,16.96230365037918,17.27538770834605,17.506487166881563,17.819382687409718,18.131923151016235,18.287616741657256,18.52768677075704,18.787398910522462,19.033236861228943,19.187601681550344,19.601081581910453
cummulative feedback,0.0,167.0,293.0,358.0,403.0,432.0,509.0,532.0,558.0,577.0,597.0,614.0,636.0,661.0,667.0,671.0,699.0,710.0,725.0,733.0,741.0,749.0,755.0,764.0,769.0,772.0,780.0,780.0,785.0,785.0,785.0,785.0,788.0,791.0,793.0,795.0,795.0,796.0,797.0,797.0,798.0,798.0,798.0,799.0,800.0,801.0,801.0,802.0,803.0,803.0,803.0,804.0,804.0,804.0,805.0,805.0,805.0,805.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0,806.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
