,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Accumulated time steps,0.0,343.0,771.0,1219.0,1796.0,2051.0,2475.0,3040.0,3338.0,3733.0,4385.0,4721.0,5040.0,5342.0,5649.0,5803.0,6369.0,7229.0,7623.0,8087.0,8310.0,8811.0,9125.0,9463.0,9782.0,10172.0,10577.0,11168.0,12167.0,12765.0,13668.0,14029.0,14563.0,15395.0,16078.0,16837.0,17451.0,18450.0,19171.0,19547.0
Episode reward,0.0,83.11657200447314,80.36549658282303,79.73823427663926,72.71220577493088,88.77614852805037,83.71025471718728,76.50008150120601,87.17839935245783,81.74611087367043,76.06217898666873,84.33676776001109,87.74186868501226,89.70795532541732,88.46197074709085,94.20591834958397,82.01690526392213,71.2681541848372,81.09293809327397,82.18235355824322,92.21295995615584,85.06114417330126,87.50407755443028,86.4917917396079,89.68604558162733,88.47372464316743,87.45588232438098,82.0541945134785,-20.608782243619057,85.80261915308773,72.28861585387764,92.47621982888442,83.97353777672045,76.42881271981497,77.03153985265266,81.18315633824594,80.13029039718779,-24.08433818003143,78.4800834310454,87.18483739419034
Episode feedback,0.8,0.38123167043627076,0.32786885169117364,0.2617449658573938,0.23784722180929302,0.22047244007688016,0.17257683174331717,0.13652482245297018,0.13804713758233286,0.09137055814372955,0.0937019967838679,0.05074626850523502,0.06603773564139077,0.05980066425315394,0.05882352921953095,0.0588235290272972,0.04955752203618138,0.02910360881361629,0.022900763300506964,0.028077753719054528,0.02252252242106972,0.007999999984,0.022364217180944994,0.005934718083279768,0.009433962234484396,0.010282776323180524,0.007425742555876875,0.003389830502729101,0.00801603205609616,0.0016750418732411358,0.004434589795527063,0.0027777777700617283,0.0037523452087198025,0.001203369432968268,0.0,0.0,0.0,0.00100200400701202,0.0,0.0
total seconds,0.0,26.66706657409668,58.70539903640747,88.33897256851196,125.2025260925293,141.73866748809814,167.19324040412903,198.97785186767578,216.48846864700317,237.85226559638977,272.7873795032501,290.5302882194519,307.76363587379456,323.80667781829834,340.3231451511383,349.03902888298035,378.14668440818787,421.66554832458496,441.49928426742554,464.9169850349426,476.83027243614197,501.9638352394104,518.4550430774689,536.6369507312775,553.357259273529,573.3805701732635,593.6403646469116,622.6368703842163,671.1125264167786,700.1665775775909,743.4304656982422,761.2726402282715,787.2150983810425,827.164952993393,859.80943608284,896.2945325374603,926.2209234237671,973.8903019428253,1009.8174686431885,1029.9888594150543
total minutes,0.0,0.444451109568278,0.9784233172734579,1.4723162094751994,2.0867087682088217,2.3623111248016357,2.786554006735484,3.3162975311279297,3.6081411441167197,3.964204426606496,4.5464563250541685,4.842171470324199,5.1293939312299095,5.396777963638305,5.672052419185638,5.817317148049672,6.3024447401364645,7.0277591387430824,7.358321404457092,7.7486164172490435,7.947171207269033,8.36606392065684,8.640917384624482,8.943949178854625,9.222620987892151,9.55634283622106,9.894006077448527,10.377281173070271,11.185208773612976,11.669442959626515,12.39050776163737,12.687877337137857,13.12025163968404,13.786082549889882,14.330157268047333,14.938242208957671,15.437015390396118,16.231505032380422,16.83029114405314,17.166480990250907
cummulative feedback,0.0,130.0,270.0,387.0,524.0,580.0,653.0,730.0,771.0,807.0,868.0,885.0,906.0,924.0,942.0,951.0,979.0,1004.0,1013.0,1026.0,1031.0,1035.0,1042.0,1044.0,1047.0,1051.0,1054.0,1056.0,1064.0,1065.0,1069.0,1070.0,1072.0,1073.0,1073.0,1073.0,1073.0,1074.0,1074.0,1074.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
