,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Accumulated time steps,0.0,416.0,1415.0,1944.0,2381.0,2637.0,3620.0,4059.0,4674.0,5334.0,6333.0,7332.0,8331.0,9330.0,10329.0,11289.0,12288.0,13287.0,14286.0,15285.0,16284.0,17283.0,18282.0,19281.0
Episode reward,0.0,82.7396354120353,-38.09953748640714,80.41733953254791,83.29689891539061,88.45893010578516,66.72327698182224,84.61662371500894,79.45548910563683,80.79025416024552,-28.620154918622926,-28.52952524092452,-29.303910774850713,-30.41928536601815,-28.25749438240047,71.63135078196235,-29.219291251449366,-28.029298775140376,-28.30393044304629,-26.998673225964186,-28.814512310666487,-25.40102730855837,-27.96840594205361,-28.33624082091755
Episode feedback,0.8,0.4637681148218161,0.33266533032799067,0.26515151464933423,0.22018348573352411,0.15294117587081893,0.15173116074161797,0.1118721458633056,0.10423452751753334,0.0834597874302583,0.04108216428749282,0.0400801602804808,0.028056112196336563,0.00901803606310818,0.013026052091156261,0.005213764332415261,0.00200400801402404,0.0,0.0,0.00100200400701202,0.0,0.0,0.00100200400701202,0.0
total seconds,0.0,33.38850522041321,106.82580924034119,142.22491121292114,169.2014844417572,184.4487476348877,239.4491753578186,263.47205805778503,296.3680760860443,330.9404842853546,380.92053866386414,430.4828243255615,479.571328163147,527.835889339447,575.7877962589264,622.5835154056549,670.4744114875793,718.2334613800049,765.9086766242981,813.1988704204559,861.0531194210052,908.9342379570007,956.5637311935425,1004.4131171703339
total minutes,0.0,0.5564750870068867,1.7804301540056864,2.370415186882019,2.8200247406959535,3.074145793914795,3.9908195892969767,4.391200967629751,4.939467934767405,5.515674738089244,6.348675644397735,7.174713738759359,7.992855469385783,8.797264822324117,9.596463270982106,10.376391923427581,11.174573524792988,11.970557689666748,12.765144610404969,13.553314507007599,14.350885323683421,15.148903965950012,15.942728853225708,16.740218619505566
cummulative feedback,0.0,192.0,524.0,664.0,760.0,799.0,948.0,997.0,1061.0,1116.0,1157.0,1197.0,1225.0,1234.0,1247.0,1252.0,1254.0,1254.0,1254.0,1255.0,1255.0,1255.0,1256.0,1256.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
