,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Accumulated time steps,0.0,380.0,616.0,1032.0,1574.0,2333.0,3332.0,3769.0,4401.0,4875.0,5101.0,5750.0,6327.0,6706.0,7301.0,8300.0,9299.0,10298.0,11297.0,12296.0,13192.0,14191.0,15190.0,16189.0,17097.0,18096.0,19095.0
Episode reward,0.0,79.84916650353804,88.50717317373346,81.96951588258594,76.12095391160074,67.81690606487192,-42.926948805336544,81.33796895784289,72.41821853470731,78.82585144128349,91.18577081920878,75.1151282183836,79.1389040681882,84.00786940919157,76.75001941835288,-37.951348723201626,-37.46212673545866,-41.97261805989095,-40.15004863832607,-38.53433742177654,61.47967706639721,-41.95777829812406,-38.96613690697498,-36.38943206889052,61.551014500231354,-38.92603804573002,-37.67122557099355
Episode feedback,0.8,0.4576719564611853,0.4382978704753282,0.31807228839018725,0.2495378923298745,0.2084432714928189,0.14829659303777898,0.1055045869139803,0.10142630728775545,0.07822410131453679,0.06666666637037037,0.06635802458895367,0.03645833327003761,0.03703703693905546,0.021885521848677574,0.0200400801402404,0.013026052091156261,0.0100200400701202,0.0050100200350601,0.0050100200350601,0.0033519553035173686,0.00100200400701202,0.0,0.0,0.0,0.00100200400701202,0.0
total seconds,0.0,25.721171140670776,42.82025480270386,70.52577352523804,106.36886024475098,153.33300876617432,209.6930079460144,233.71842408180237,267.361172914505,292.4383873939514,304.91737365722656,338.3040761947632,367.1410655975342,386.6132435798645,416.27778220176697,465.26397490501404,513.3711051940918,561.6546583175659,609.8421144485474,658.4531450271606,701.5794448852539,749.3513791561127,797.2643568515778,845.0555713176727,888.5154736042023,936.1089386940002,984.4438281059265
total minutes,0.0,0.4286861856778463,0.7136709133783976,1.1754295587539674,1.7728143374125163,2.555550146102905,3.4948834657669066,3.8953070680300397,4.4560195485750835,4.873973123232523,5.081956227620442,5.63840126991272,6.119017759958903,6.443554059664408,6.937963036696116,7.754399581750234,8.556185086568197,9.360910971959433,10.164035240809122,10.97421908378601,11.692990748087565,12.489189652601878,13.287739280859629,14.084259521961211,14.808591226736704,15.601815644900004,16.407397135098776
cummulative feedback,0.0,173.0,276.0,408.0,543.0,701.0,849.0,895.0,959.0,996.0,1011.0,1054.0,1075.0,1089.0,1102.0,1122.0,1135.0,1145.0,1150.0,1155.0,1158.0,1159.0,1159.0,1159.0,1159.0,1160.0,1160.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
