,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,640.0,1305.0,1572.0,1832.0,1993.0,2363.0,2518.0,2774.0,3051.0,3400.0,3656.0,3923.0,4091.0,4269.0,4546.0,4800.0,4951.0,5125.0,5469.0,5615.0,6064.0,6355.0,6598.0,6771.0,6920.0,7078.0,7644.0,7825.0,8174.0,8467.0,8743.0,8894.0,9248.0,9407.0,9653.0,9803.0,9952.0,10106.0,10431.0,10765.0,10917.0,11450.0,11790.0,12045.0,12432.0,12580.0,12932.0,13196.0,13464.0,13721.0,13872.0,14058.0,14439.0,14607.0,14862.0,15012.0,15268.0,15454.0,15607.0,15857.0,16010.0,16173.0,16420.0,16666.0,16832.0,17097.0,17347.0,17603.0,17754.0,17908.0,18179.0,18717.0,18976.0,19223.0,19391.0,19542.0,19792.0
Episode reward,0.0,70.12287211495351,62.584819191294855,85.75452773223518,85.67352854001324,91.30638037093834,80.12734502843216,91.79453767212753,86.8986307067266,84.58147241152024,81.81823367220895,86.69357003532248,84.98452905674839,90.80887617371913,89.99794713441375,85.26562320629021,89.19305288510306,92.31785721891292,89.68421777013977,81.99769968862617,93.5050980693677,79.05485169048586,82.82044507646829,89.47154956115297,91.55884024657398,92.19121907994638,92.18888924753043,72.5662872573636,90.502499316261,83.10549723054378,83.33653924884015,85.34237247191264,92.34444638833854,82.42904481499934,92.92065398307352,89.3844862892037,92.39976905315265,92.51205656821529,92.07676138420504,84.4249350302568,84.16269211903546,92.19254032631201,75.31062235446228,83.29400755523872,88.59439377925113,80.73368879278678,92.41222657513707,83.9913577212386,85.66136953230517,86.09975736668409,86.97090054626695,91.92006799027538,89.66269663765225,80.04996746374582,90.42852448718506,86.25500277909164,92.20043197081564,86.29880884917546,89.93885081325205,92.02084984402737,87.44060530564214,91.85359684078917,91.37788922619836,87.8591325468635,87.07208209920128,90.61532527913785,86.93816714307115,86.65843928103205,87.19471071626214,92.15061204316356,91.48973293859073,84.44006732117512,74.17187893741779,87.5718668177674,87.69535056104053,90.86973671607211,92.16594229038962,86.75092993646618
Episode feedback,0.8,0.3401253913164179,0.17319277082350487,0.11278195446322574,0.11583011538289531,0.10624999933593751,0.07588075860194916,0.11038960967279475,0.07450980362937332,0.10144927499474901,0.04597701136213503,0.04313725473279508,0.03383458633896772,0.0538922152461544,0.02824858741102493,0.028985507141356857,0.015810276617350686,0.03333333311111111,0.01734104036219052,0.03206997075198259,0.006896551676575506,0.031249999930245537,0.020689655101070153,0.020661156939416708,0.023255813818280152,0.01351351342220599,0.0,0.010619469007753152,0.016666666574074073,0.0028735632101334393,0.006849315045036592,0.007272727246280992,0.0,0.002832861181776597,0.0,0.0122448979092045,0.006711409350930139,0.006756756711102995,0.0,0.0,0.0,0.006622516512433666,0.0018796992445870315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156861207228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,54.04985809326172,99.52686476707458,116.96014595031738,134.12828421592712,144.74254727363586,167.00027799606323,177.18199706077576,192.6076865196228,209.36805772781372,228.66698670387268,243.16556859016418,258.0185263156891,267.89815735816956,277.90373158454895,293.17744636535645,307.0127682685852,315.8953421115875,325.61032223701477,344.3245828151703,352.6033306121826,376.7189919948578,392.38692474365234,405.59412026405334,415.40544056892395,423.7729194164276,432.6737744808197,461.8517999649048,471.95991563796997,490.2931635379791,505.7349066734314,520.4281868934631,528.7150130271912,547.1468842029572,556.0161423683167,569.2291805744171,577.5608248710632,585.901207447052,594.3133022785187,611.1467123031616,628.3829045295715,636.8844990730286,663.8690564632416,681.5885500907898,695.0686478614807,715.1771576404572,723.6184742450714,742.4641485214233,756.5376906394958,770.7177619934082,784.3689963817596,792.8336606025696,802.9950702190399,822.5104956626892,831.6654453277588,845.2430803775787,853.5750324726105,867.2953259944916,877.7206788063049,886.2613868713379,899.6095910072327,908.0892684459686,917.112544298172,930.2071990966797,943.1776764392853,952.3677847385406,966.4287922382355,979.6721775531769,993.334525346756,1001.7686703205109,1010.3042554855347,1024.4942166805267,1051.6925809383392,1065.307920217514,1078.3705883026123,1087.6002712249756,1095.8719189167023,1108.9634704589844
total minutes,0.0,0.9008309682210286,1.658781079451243,1.949335765838623,2.2354714035987855,2.412375787893931,2.783337966601054,2.9530332843462626,3.21012810866038,3.4894676287968953,3.8111164450645445,4.052759476502737,4.300308771928152,4.464969289302826,4.631728859742482,4.886290772755941,5.116879471143087,5.264922368526459,5.426838703950247,5.738743046919505,5.87672217686971,6.278649866580963,6.539782079060872,6.759902004400889,6.923424009482066,7.062881990273794,7.2112295746803285,7.69752999941508,7.865998593966166,8.171552725632985,8.428915111223857,8.673803114891053,8.81191688378652,9.119114736715952,9.26693570613861,9.48715300957362,9.626013747851054,9.765020124117534,9.905221704641978,10.185778538386026,10.473048408826193,10.614741651217143,11.06448427438736,11.35980916817983,11.584477464358011,11.919619294007619,12.060307904084523,12.374402475357055,12.608961510658265,12.84529603322347,13.072816606362661,13.21389434337616,13.383251170317331,13.70850826104482,13.861090755462646,14.087384672959645,14.226250541210174,14.454922099908194,14.628677980105083,14.771023114522299,14.993493183453877,15.134821140766144,15.2852090716362,15.503453318277995,15.719627940654755,15.872796412309011,16.107146537303926,16.327869625886283,16.555575422445933,16.69614450534185,16.838404258092243,17.074903611342112,17.528209682305654,17.755132003625235,17.97284313837687,18.126671187082927,18.264531981945037,18.48272450764974
cummulative feedback,0.0,217.0,332.0,362.0,392.0,409.0,437.0,454.0,473.0,501.0,517.0,528.0,537.0,546.0,551.0,559.0,563.0,568.0,571.0,582.0,583.0,597.0,603.0,608.0,612.0,614.0,614.0,620.0,623.0,624.0,626.0,628.0,628.0,629.0,629.0,632.0,633.0,634.0,634.0,634.0,634.0,635.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
