,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Accumulated time steps,0.0,583.0,1130.0,1585.0,1760.0,2022.0,2312.0,2761.0,3100.0,3361.0,3758.0,4028.0,4275.0,4525.0,4683.0,4833.0,5261.0,5606.0,5880.0,6147.0,6393.0,6733.0,6983.0,7240.0,7507.0,7875.0,8343.0,8489.0,8842.0,9014.0,9507.0,10183.0,10530.0,10779.0,11049.0,11302.0,11477.0,12202.0,12445.0,12714.0,13227.0,13582.0,13829.0,14339.0,14627.0,14902.0,15225.0,15560.0,15889.0,16134.0,16284.0,16530.0,16682.0,17094.0,17336.0,17596.0,17842.0,17999.0,18252.0,18499.0,18878.0,19035.0,19275.0,19800.0
Episode reward,0.0,67.02578554932596,69.03799014298414,73.95324953898479,89.18694997430222,86.14516015566846,83.62253226085717,76.53613858635046,82.50339094985435,86.76240876252056,77.55015560486558,84.7785283019902,87.62962946713193,87.59827824981345,91.95439347732272,92.32618936269597,79.36782748121534,82.85620770088204,84.30961480321946,86.52359620278534,87.55436062731708,81.84481985294985,87.82371824971952,86.46679477576207,85.68740495909553,80.85199573987937,77.76921897456197,92.6623616939797,82.46974482933007,91.19651126119534,78.35594459955811,68.76786462191774,83.35410029173818,88.16010785357585,85.5448349524043,86.54513016751942,90.02905740951738,65.1981065022556,88.82168496413266,85.87084592360206,74.999852460061,83.8412337857652,88.21784937871897,77.39252975522389,84.87948806374492,85.676464122487,84.02198008923278,84.20079387253514,85.43027691342516,89.06414512700462,92.7000800828508,87.47344748065586,92.68321012647844,82.22570104424832,89.66165355179265,87.04520002862635,88.56568367406724,92.03582938490851,86.70800234923415,88.22553119668164,79.11022861100969,92.03667005942592,88.22145898635509,76.46032759891364
Episode feedback,0.8,0.29087779640124306,0.16849816818956379,0.11894273101554464,0.02298850561500859,0.11877394590508067,0.10034602041402761,0.06919642841697225,0.062130177330975804,0.073076922795858,0.027777777707631873,0.03717472105139509,0.03658536570493754,0.02409638544539604,0.0318471335551138,0.026845637403720556,0.030444964799894697,0.026162790621619796,0.021978021897516402,0.015037593928430099,0.036734693727613496,0.02064896749071101,0.03212851392719472,0.02734374989318848,0.018796992410537623,0.0027247956329024643,0.012847965711246327,0.006896551676575506,0.00852272724851498,0.005847953182175712,0.0040650406421442265,0.004444444437860082,0.005780346804103044,0.0,0.007434944210279018,0.0,0.005747126403752147,0.0013812154677055035,0.0,0.0,0.0,0.00282485874908232,0.0040650406338819485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002645502638503961,0.0,0.0,0.0
total seconds,0.0,46.623356342315674,86.74982142448425,117.1340446472168,127.56495308876038,145.0754153728485,163.60449814796448,190.4084279537201,210.5208616256714,226.5952663421631,248.8277747631073,264.46773886680603,278.87869596481323,293.0655858516693,302.48421478271484,311.4194664955139,335.4494824409485,354.4664394855499,369.9368724822998,384.97243785858154,399.4094727039337,418.37924575805664,432.748820066452,447.6063027381897,462.72892022132874,482.64000725746155,508.03860116004944,516.7307686805725,537.0791914463043,547.8050091266632,576.2859129905701,612.8505330085754,632.7340292930603,646.9565706253052,662.1342024803162,676.2336311340332,686.3465185165405,724.6461548805237,738.2884275913239,752.9494276046753,780.235190153122,799.7693207263947,813.2194817066193,840.1406710147858,855.6330091953278,870.904981136322,888.2811660766602,906.3197960853577,923.9924001693726,937.6400287151337,946.264356136322,960.0144646167755,968.926858663559,990.6977825164795,1004.1675117015839,1018.6607496738434,1032.1985960006714,1041.1044762134552,1054.8916952610016,1068.6619112491608,1089.1520919799805,1098.2617995738983,1111.58496260643,1139.1681394577026
total minutes,0.0,0.7770559390385946,1.4458303570747375,1.9522340774536133,2.1260825514793398,2.4179235895474753,2.726741635799408,3.173473799228668,3.5086810270945232,3.7765877723693846,4.147129579385122,4.407795647780101,4.64797826608022,4.884426430861155,5.041403579711914,5.1903244415918985,5.5908247073491415,5.907773991425832,6.165614541371664,6.416207297643026,6.656824545065562,6.972987429300944,7.212480334440867,7.460105045636495,7.712148670355479,8.044000120957692,8.467310019334157,8.612179478009542,8.951319857438405,9.130083485444386,9.6047652165095,10.214175550142924,10.545567154884338,10.782609510421754,11.035570041338604,11.270560518900554,11.439108641942342,12.077435914675394,12.304807126522064,12.549157126744587,13.003919835885366,13.329488678773243,13.553658028443655,14.002344516913096,14.260550153255462,14.5150830189387,14.80468610127767,15.10532993475596,15.39987333615621,15.627333811918895,15.771072602272033,16.00024107694626,16.148780977725984,16.51162970860799,16.736125195026396,16.97767916123072,17.203309933344524,17.351741270224252,17.581528254350026,17.81103185415268,18.152534866333006,18.304363326231638,18.526416043440502,18.986135657628378
cummulative feedback,0.0,169.0,261.0,315.0,319.0,350.0,379.0,410.0,431.0,450.0,461.0,471.0,480.0,486.0,491.0,495.0,508.0,517.0,523.0,527.0,536.0,543.0,551.0,558.0,563.0,564.0,570.0,571.0,574.0,575.0,577.0,580.0,582.0,582.0,584.0,584.0,585.0,586.0,586.0,586.0,586.0,587.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,589.0,589.0,589.0,589.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
