,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,755.0,1432.0,1777.0,2444.0,3223.0,4222.0,4986.0,5802.0,6801.0,7800.0,8799.0,9798.0,10797.0,11796.0,12795.0,13794.0,14793.0,15792.0,16791.0,17790.0,18789.0,19788.0
Episode reward,0.0,69.73093957142098,76.0158565184165,86.47174929223932,78.27807640197736,74.8512904847945,-33.06354151902285,76.0611145059581,70.0205226325949,-28.399549225844915,-30.677735598105954,-27.258874882637635,-29.280739900820446,-30.08845366616369,-27.319113251598203,-28.20194970919652,-28.08404209202346,-26.508024309896793,-27.430705031011158,-27.04247044671211,-27.59881908755561,-27.407817348702373,-27.293159206332927
Episode feedback,0.8,0.48074369126063254,0.35207100539634467,0.23255813885884263,0.2297297293847902,0.17352185067670714,0.11222444878534625,0.09305373513361241,0.07730061340208513,0.03807615226645676,0.027054108189324542,0.01903807613322838,0.007014028049084141,0.00801603205609616,0.00400801602804808,0.00400801602804808,0.00100200400701202,0.00100200400701202,0.0,0.00100200400701202,0.00100200400701202,0.0,0.0
total seconds,0.0,63.84760308265686,115.4703893661499,138.8829894065857,181.32618522644043,226.37430882453918,280.0065407752991,320.1586515903473,362.83688855171204,412.1564793586731,461.3194706439972,509.7228190898895,557.6718900203705,605.7769210338593,653.789947271347,701.2448999881744,749.1568458080292,797.0111048221588,844.9522893428802,892.9408502578735,941.0825910568237,988.8529942035675,1036.4956560134888
total minutes,0.0,1.064126718044281,1.9245064894358317,2.3147164901097614,3.0221030871073404,3.772905147075653,4.6667756795883175,5.335977526505788,6.047281475861867,6.869274655977885,7.68865784406662,8.495380318164825,9.294531500339508,10.096282017230987,10.896499121189118,11.687414999802908,12.48594743013382,13.283518413702646,14.082538155714671,14.882347504297892,15.684709850947062,16.480883236726125,17.274927600224814
cummulative feedback,0.0,362.0,600.0,680.0,833.0,968.0,1080.0,1151.0,1214.0,1252.0,1279.0,1298.0,1305.0,1313.0,1317.0,1321.0,1322.0,1323.0,1323.0,1324.0,1325.0,1325.0,1325.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
