,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Accumulated time steps,0.0,360.0,722.0,1150.0,1393.0,2029.0,2639.0,3638.0,4637.0,5636.0,6635.0,7634.0,8633.0,9632.0,10631.0,11630.0,12629.0,13628.0,14627.0,15626.0,16625.0,17624.0,18623.0,19622.0
Episode reward,0.0,84.43204406435078,85.94313390221888,85.1049367795022,91.32579859084028,77.26189091991479,79.54763418116198,-31.148865273577822,-29.79282362647877,-32.69866357581562,-27.077542768719,-29.32744688845559,-28.25763730948925,-28.707156567263684,-26.45887848976549,-24.509257753610918,-30.777619856135143,-25.51517826917178,-25.86384490084906,-29.446502437167943,-28.943104091670072,-27.227307615821985,-26.52746397594949,-26.86340740690631
Episode feedback,0.8,0.4469273730532755,0.4155124642229572,0.39812646276785374,0.3057851227033673,0.2787401570413541,0.22824302097168633,0.14729458903076695,0.09318637265211786,0.0551102203856611,0.04709418832956494,0.02905811620334858,0.01903807613322838,0.01102204407713222,0.0060120240420721205,0.0050100200350601,0.00200400801402404,0.00100200400701202,0.00100200400701202,0.00200400801402404,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,25.80517029762268,54.3636691570282,86.37208342552185,103.35811829566956,143.82890462875366,180.7620816230774,235.81116819381714,288.3013470172882,338.9056351184845,389.251446723938,438.2327959537506,487.0191991329193,535.1758453845978,583.936381816864,631.8033447265625,679.9807825088501,727.8517343997955,775.9525527954102,823.9000282287598,871.6921181678772,919.5633964538574,967.4673557281494,1015.1037554740906
total minutes,0.0,0.43008617162704466,0.9060611526171366,1.4395347237586975,1.722635304927826,2.3971484104792276,3.0127013603846233,3.930186136563619,4.805022450288137,5.648427251974741,6.487524112065633,7.30387993256251,8.116986652215322,8.91959742307663,9.732273030281068,10.530055745442708,11.333013041814167,12.130862239996592,12.932542546590168,13.731667137145996,14.52820196946462,15.32605660756429,16.12445592880249,16.918395924568177
cummulative feedback,0.0,160.0,310.0,480.0,554.0,731.0,870.0,1017.0,1110.0,1165.0,1212.0,1241.0,1260.0,1271.0,1277.0,1282.0,1284.0,1285.0,1286.0,1288.0,1289.0,1289.0,1289.0,1289.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
