,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Accumulated time steps,0.0,347.0,912.0,1450.0,2449.0,2703.0,3252.0,3594.0,3840.0,4389.0,4823.0,5395.0,6132.0,6880.0,7592.0,8591.0,9070.0,9295.0,9928.0,10330.0,11329.0,12326.0,12900.0,13899.0,14524.0,15014.0,15764.0,16472.0,16862.0,17861.0,18582.0,19467.0
Episode reward,0.0,83.59485846496634,72.75563581952265,75.00151131467553,-48.90545659757667,87.25657426261652,73.95219323224038,82.5884971779289,89.38035964886316,74.13718958876099,78.40288658495007,78.00800780345548,72.61020599623296,75.9057128888588,74.34094213966027,-39.87490787115561,83.22216496709473,91.77831887127188,83.12468568194562,84.55683450217039,-32.729465626235864,73.56331278788693,76.9256742475317,-28.86930500889514,77.81712148682229,78.75733303904536,75.78966302062047,71.71424658988545,90.70241435321128,-31.19366313439511,83.03041719762915,72.98094131132706
Episode feedback,0.8,0.3971014481243436,0.3191489356043459,0.20856610761905753,0.14328657300271885,0.1264822129388055,0.1332116785890298,0.09384164195354357,0.0775510200916285,0.08211678817131973,0.0808314085893039,0.05954465838958904,0.038043478209180054,0.048192771019822264,0.018284106865985784,0.02104208414725242,0.02510460245794016,0.008928571388711734,0.011075949349563371,0.009975062319264184,0.0030060120210360602,0.0010040160632489798,0.0,0.0,0.0016025640999958908,0.0,0.001335113482863667,0.0014144271550008101,0.0,0.00100200400701202,0.0,0.0
total seconds,0.0,27.340060472488403,67.87003111839294,101.38721823692322,156.98774480819702,171.42856574058533,201.80996012687683,220.20908975601196,233.66402912139893,262.43273973464966,285.6544568538666,315.07821345329285,351.9731698036194,389.7436156272888,424.4954047203064,473.1700258255005,497.2411208152771,509.0085973739624,539.7697098255157,559.704704284668,607.6681869029999,655.3864710330963,683.1566925048828,731.0412847995758,761.7358138561249,786.0733523368835,822.388875246048,856.7731471061707,876.019725561142,923.7178859710693,958.4987435340881,1003.266325712204
total minutes,0.0,0.4556676745414734,1.131167185306549,1.689786970615387,2.6164624134699506,2.8571427623430887,3.363499335447947,3.6701514959335326,3.8944004853566487,4.373878995577495,4.76090761423111,5.2513035575548805,5.866219496726989,6.49572692712148,7.0749234120051065,7.886167097091675,8.287352013587952,8.483476622899373,8.996161830425262,9.328411738077799,10.127803115049998,10.923107850551606,11.38594487508138,12.184021413326263,12.695596897602082,13.10122253894806,13.7064812541008,14.279552451769511,14.600328759352367,15.395298099517822,15.97497905890147,16.721105428536735
cummulative feedback,0.0,137.0,317.0,429.0,572.0,604.0,677.0,709.0,728.0,773.0,808.0,842.0,870.0,906.0,919.0,940.0,952.0,954.0,961.0,965.0,968.0,969.0,969.0,969.0,970.0,970.0,971.0,972.0,972.0,973.0,973.0,973.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
