,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
Accumulated time steps,0.0,141.0,518.0,785.0,1088.0,1352.0,1508.0,1665.0,1820.0,1982.0,2235.0,2598.0,2964.0,3452.0,3708.0,3859.0,4123.0,4281.0,4620.0,5015.0,5288.0,5552.0,5818.0,6085.0,6348.0,6603.0,6750.0,6935.0,7092.0,7339.0,7507.0,7664.0,7949.0,8212.0,8367.0,8621.0,8793.0,9006.0,9274.0,9447.0,9711.0,9965.0,10316.0,10476.0,10637.0,10810.0,10966.0,11130.0,11292.0,11555.0,11719.0,11878.0,12164.0,12322.0,12674.0,12946.0,13389.0,13562.0,13718.0,14001.0,14266.0,14623.0,14881.0,15138.0,15294.0,15453.0,15712.0,15873.0,16127.0,16406.0,16663.0,16918.0,17082.0,17243.0,17399.0,17557.0,17714.0,17996.0,18172.0,18327.0,18616.0,18881.0,19054.0,19216.0,19376.0,19647.0,19804.0
Episode reward,0.0,95.49944116396667,77.54186013485919,84.62169118630904,82.24432683208049,86.043548758977,91.35143990154518,91.02382697740315,91.5088268601743,90.75581431499644,86.1772928299587,79.4836449142557,78.21850851435313,68.10689758504063,85.28894265379162,91.34346749683344,85.63658765699648,91.15046025538156,79.66046563690354,76.06360319560427,83.82707428717524,84.5602022678944,84.19283577101857,83.3851109898061,85.61790240562658,85.23970225575167,91.31425976644175,89.37883518802094,90.76546522827316,86.77195371948093,89.78555315153197,90.36245415607274,85.1585295509237,85.32469817528008,91.04088301695096,84.79685684627827,89.15768965317174,85.2257791733292,82.95697227927809,89.32546076109651,83.3739496962145,86.13959098018422,77.04038122940428,90.23266865501841,90.50166282333085,88.55509738978621,89.887003405388,90.74975025079557,89.43789197771751,85.21491721749214,90.88651541349174,90.75516566143791,83.6421225860626,90.2121187197639,77.84129846833909,84.0609095754728,71.06345559502589,88.8439044626632,90.17812345256377,84.06868410982176,85.62392323274692,77.66557989303618,83.18298539798887,84.35960978430398,90.07601092374406,90.35682807209008,85.00268236576308,90.12527561772639,84.88308312738405,82.11849940931843,84.29605114414969,85.32374328487273,89.80837750807534,90.07843085259218,90.34043821505549,90.75213041870904,90.83005737173619,84.03422580002976,89.51341278802647,89.84696253754484,83.05331539135925,84.10234679476176,89.33055549030668,90.0552667835642,89.4305561892155,83.21421237386515,90.68560927079511
Episode feedback,0.8,0.5035971186791575,0.3111702119383771,0.23308270589066651,0.19867549603087584,0.13307984740273823,0.13548387009365245,0.14102564012163052,0.12337662257547648,0.1118012415416072,0.06746031719261779,0.08011049701626935,0.05479452039782323,0.057494866411714855,0.03529411750865052,0.05333333297777778,0.019011406771819745,0.02547770684409104,0.02366863898322888,0.030456852714576516,0.029411764597750866,0.022813688126183694,0.022641509348522607,0.015037593928430099,0.0038167938785618554,0.03937007858515717,0.0068493150215800346,0.01086956515831758,0.006410256369165024,0.012195121901645846,0.017964071748718134,0.0,0.0,0.0,0.006493506451340867,0.0039525691543376715,0.0,0.0,0.0,0.0,0.0,0.0039525691543376715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,15.727174520492554,52.28585934638977,75.34715676307678,99.83485984802246,119.52536654472351,131.44426679611206,143.50742602348328,154.98829340934753,166.76881432533264,182.68364548683167,205.61066126823425,227.4607264995575,256.16654205322266,271.0729513168335,280.77550530433655,295.7885408401489,305.3107051849365,324.29479789733887,346.5401442050934,362.2457902431488,377.584308385849,392.6290578842163,407.6281371116638,422.12375044822693,437.08137249946594,445.65999603271484,456.30050683021545,465.5010266304016,479.55153727531433,489.44833612442017,498.4858114719391,514.1681911945343,528.5762550830841,537.9464802742004,552.1675853729248,562.117639541626,573.9866707324982,588.8042740821838,598.5458669662476,613.1256701946259,627.198671579361,646.1470901966095,655.3947710990906,664.5748205184937,674.4162156581879,683.3199121952057,692.7638719081879,702.1923987865448,716.4994707107544,725.7277524471283,734.9235556125641,750.5141372680664,759.5354251861572,778.5235466957092,793.2999002933502,816.9125051498413,826.6800453662872,835.6523516178131,851.2162842750549,865.8465714454651,885.1049537658691,899.3206751346588,913.5059359073639,922.4477524757385,931.492255449295,945.6812901496887,954.8490340709686,968.84708070755,984.4498221874237,999.6555354595184,1014.9546601772308,1025.0593922138214,1034.8153719902039,1044.1330816745758,1053.6482481956482,1063.8700580596924,1080.8899493217468,1092.021882534027,1101.569897890091,1117.861132144928,1132.802976846695,1142.7699520587921,1152.3228406906128,1161.8109247684479,1177.2999830245972,1186.4815571308136
total minutes,0.0,0.26211957534154257,0.8714309891064962,1.2557859460512797,1.6639143308003743,1.9920894424120585,2.190737779935201,2.3917904337247213,2.5831382234891254,2.779480238755544,3.0447274247805276,3.4268443544705707,3.7910121083259583,4.269442367553711,4.517882521947225,4.679591755072276,4.929809014002482,5.088511753082275,5.404913298288981,5.77566907008489,6.0374298373858135,6.293071806430817,6.543817631403605,6.793802285194397,7.035395840803782,7.284689541657766,7.427666600545248,7.605008447170258,7.758350443840027,7.992525621255239,8.157472268740337,8.308096857865651,8.569469853242238,8.809604251384735,8.965774671236675,9.202793089548747,9.368627325693767,9.566444512208303,9.813404568036397,9.97576444943746,10.218761169910431,10.45331119298935,10.769118169943491,10.923246184984842,11.07624700864156,11.240270260969798,11.388665203253428,11.54606453180313,11.703206646442414,11.94165784517924,12.095462540785471,12.248725926876068,12.508568954467773,12.65892375310262,12.975392444928486,13.22166500488917,13.615208419164022,13.778000756104786,13.927539193630219,14.186938071250916,14.43077619075775,14.751749229431152,14.98867791891098,15.225098931789399,15.374129207928975,15.524870924154918,15.761354835828145,15.914150567849477,16.147451345125834,16.407497036457062,16.660925590991972,16.915911002953848,17.08432320356369,17.246922866503397,17.402218027909598,17.560804136594136,17.731167634328205,18.01483248869578,18.20036470890045,18.359498298168184,18.631018869082133,18.88004961411158,19.046165867646536,19.20538067817688,19.363515412807466,19.621666383743285,19.774692618846892
cummulative feedback,0.0,70.0,187.0,249.0,309.0,344.0,365.0,387.0,406.0,424.0,441.0,470.0,490.0,518.0,527.0,535.0,540.0,544.0,552.0,564.0,572.0,578.0,584.0,588.0,589.0,599.0,600.0,602.0,603.0,606.0,609.0,609.0,609.0,609.0,610.0,611.0,611.0,611.0,611.0,611.0,611.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
