,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241
Accumulated time steps,0.0,40.0,59.0,115.0,181.0,214.0,243.0,332.0,472.0,524.0,574.0,652.0,710.0,739.0,784.0,842.0,871.0,944.0,1002.0,1036.0,1113.0,1169.0,1257.0,1295.0,1429.0,1456.0,1511.0,1569.0,1663.0,1707.0,1889.0,1924.0,2017.0,2044.0,2140.0,2168.0,2217.0,2332.0,2510.0,2546.0,2619.0,2647.0,2684.0,2742.0,2815.0,2905.0,2956.0,2993.0,3040.0,3128.0,3163.0,3191.0,3212.0,3229.0,3282.0,3348.0,3384.0,3422.0,3489.0,3509.0,3544.0,3644.0,3679.0,3722.0,3848.0,3877.0,3946.0,4025.0,4064.0,4123.0,4192.0,4247.0,4302.0,4368.0,4413.0,4446.0,4480.0,4532.0,4583.0,4670.0,4715.0,4773.0,4808.0,4862.0,4904.0,4955.0,5002.0,5097.0,5183.0,5254.0,5306.0,5375.0,5481.0,5650.0,5707.0,5726.0,5776.0,5814.0,5847.0,5875.0,5941.0,5982.0,6058.0,6123.0,6184.0,6245.0,6424.0,6474.0,6526.0,6568.0,6666.0,6706.0,6892.0,7018.0,7059.0,7073.0,7131.0,7307.0,7396.0,7439.0,7595.0,7769.0,7905.0,8048.0,8129.0,8271.0,8352.0,8414.0,8578.0,8657.0,8820.0,8921.0,9010.0,9062.0,9129.0,9355.0,9490.0,9674.0,9885.0,10030.0,10093.0,10346.0,10589.0,10711.0,10802.0,10877.0,10974.0,11026.0,11070.0,11137.0,11360.0,11789.0,11893.0,12170.0,12235.0,12610.0,12716.0,12845.0,13110.0,13195.0,13536.0,13656.0,13803.0,14170.0,14338.0,14385.0,14479.0,14736.0,14859.0,15094.0,15214.0,15259.0,15428.0,15494.0,15578.0,15641.0,15832.0,16294.0,16340.0,16371.0,16524.0,16717.0,16798.0,16939.0,16964.0,17083.0,17163.0,17189.0,17595.0,17665.0,17760.0,17949.0,18036.0,18080.0,18123.0,18234.0,18289.0,18329.0,18477.0,18577.0,18728.0,19128.0,19371.0,19484.0,19690.0,19861.0,20197.0,20362.0,20414.0,20636.0,20707.0,20801.0,20889.0,21060.0,21625.0,21669.0,21710.0,21800.0,21885.0,22348.0,22567.0,22848.0,23318.0,23423.0,23826.0,23921.0,24384.0,24517.0,24842.0,25064.0,25152.0,25666.0,25821.0,26246.0,26396.0,26608.0,27050.0,28241.0,28493.0,28955.0,29005.0,29080.0
Episode reward,0.0,205.93709222396348,132.46413193002832,246.97191896419827,337.6996909754851,134.6472222736179,180.45223532930768,745.5633068792251,1020.5431677196924,318.4854092091587,194.66748659702608,504.0326172824775,243.72052860405506,191.74127758653108,242.66174278250554,215.27568118830266,181.97719685558727,505.62512515474305,477.14447769438283,272.2397694252219,501.39925648147386,212.4001086512041,610.9757505834355,189.24689819671042,981.3813249040151,203.91784323469207,201.0754622713676,345.96542838644064,801.1446472391505,393.13610308146133,1640.1392775101785,192.31784344789267,707.5770165974229,192.6879408721688,600.9635755057875,160.81328577756872,160.22221619642752,800.7639050528389,1455.0523473560572,210.59707192299769,370.8774516171638,233.8165564852003,153.88633018820767,202.9891798419239,428.4659008593807,457.4557975778112,290.64032387206225,173.772089909664,183.57462085397236,656.4806401135234,179.4536330006868,152.23302573876205,133.44823965865814,131.73083737493567,234.7245221471688,263.19921891993596,157.64342019070043,140.94320985312388,188.82166814037691,134.64921917881023,175.79176655594821,763.496691503962,167.33636869754943,393.3011749310883,896.6634285571766,165.11652395589257,254.74181549626624,652.0839740825057,191.72014013864694,326.90900478341877,286.0484303622477,212.05675109264996,234.537358331813,378.75511797182,264.0429915836566,159.12404628824925,169.57855029309584,152.15448775916673,155.62876100590896,668.3882784270507,255.21691217415074,176.72530775900054,193.77740858727773,377.0133451306788,273.40784406071936,183.81771649100372,213.9579774709238,686.1155645537599,258.6927097378342,536.5399338166426,203.07378560472256,509.4764933889126,303.0351900819544,1053.7256278520758,257.62020638691774,164.41171010951334,265.54530006250013,192.25280162257994,183.28526336918824,162.46429080542845,341.5715647320729,167.10530499650787,198.86258457235914,344.76411756015915,355.64673839191903,151.77070305977486,1311.60888077894,268.44837189814143,215.58340937901215,144.66530031309688,717.0206222567964,218.3947665645053,962.5602167152417,812.7886426206918,288.8188836379528,95.67889710436195,242.7987144207676,953.8937058349485,599.7520655786765,209.2328487824315,892.6594421835861,1007.9709541954015,400.7222623528794,1035.9639257569336,196.16464688104446,711.6403653632879,704.3286645365413,218.56388699623352,709.6285462060787,402.11385129624796,1000.5994569322895,712.6315934173964,241.23538893273968,195.62095161891847,221.21932464244514,1103.9040614778605,244.83102979371264,1230.2115184548616,1558.0366646201205,265.48530997877714,300.977431647994,1335.2124674113206,1494.3766633120742,869.33430604983,323.5816376051177,225.6000959561139,475.2297199104896,318.5478099441184,294.00421086524807,354.7920088682034,1001.460793179508,2520.1740275291086,475.0701015341551,828.0927771136563,608.6908472642831,2381.305667752149,762.1863808511931,296.29831944940804,1985.7104396214127,346.268599862977,1717.5231824110958,667.9362034432656,707.4556147175728,1817.2039792114604,326.2845835817044,286.6982716222795,350.6124957437689,1378.9845783728426,366.6895180549144,1170.4125996757941,482.62074859766904,264.27276012003273,1019.5505625105199,247.9857685698634,276.8541778124762,234.5707503684509,921.3063558506977,2674.179655250791,284.53120932356774,210.48445425168413,1189.977710749067,710.1023807085534,298.065703857519,695.443066101274,173.8096798700836,293.11106358425957,342.6099330702401,191.12407395582395,2667.055295097935,300.1445978745104,284.33818135547284,1515.55377608718,261.29879506188604,252.94992934949914,180.6548455843183,457.10762770349464,356.8974166408589,184.39976541927308,661.8491275231166,310.159885426022,748.1993272171538,2029.8112406418481,1265.8167405578197,338.4110281131591,1102.071207742584,321.02604908315203,2125.310418820991,983.1603676145745,243.0983199945446,666.6894164749934,298.08947277529955,286.3328068102068,214.64508647687234,1139.6180223157103,1940.6269022840638,201.88719386290683,197.70533835826092,594.3958539075098,312.1519172887367,1414.440071711502,1640.3619829272225,999.1484568899414,1799.288189597429,257.6413276817972,1368.3171618596134,438.67179956574415,1513.3656956546915,367.30075168178917,1068.5398763748058,527.7203317298205,252.04724447368568,2606.2613594909226,592.3125374234536,2132.9432696229414,518.7078422331001,506.28668335727986,1533.1527497206864,432.17463792013496,1264.3851497202554,1743.7683690906083,275.24232744115625,244.1362648862319
Episode feedback,0.8,0.868421029778394,0.8888888395061756,0.7090908961983474,0.6461538362130179,0.6874999785156257,0.7857142576530622,0.40909090444214885,0.5179856077842762,0.5490195970780472,0.6734693740108292,0.40259739736886496,0.7192982329947679,0.5714285510204089,0.6590908941115706,0.6491227956294247,0.7142856887755111,0.4027777721836421,0.43859648353339503,0.6969696758494038,0.43421052060249316,0.6545454426446283,0.44827585691636945,0.7297297100073051,0.503759394708576,0.5384615177514801,0.6481481361454049,0.42105262419205924,0.5806451550468263,0.5813953353163875,0.35911602011538113,0.7647058598615925,0.5108695596644613,0.7692307396449716,0.5263157839335181,0.7037036776406045,0.5208333224826391,0.44736841712834724,0.3615819188611191,0.5142856995918372,0.5972222139274693,0.6666666419753096,0.4722222091049387,0.5789473582640815,0.5555555478395063,0.5393258366367883,0.5599999888000002,0.6944444251543216,0.5652173790170135,0.528735626106487,0.61764704065744,0.5925925706447196,0.5499999725000013,0.6249999609375024,0.40384614607988184,0.507692299881657,0.4571428440816331,0.5405405259313372,0.5909090819559231,0.47368418559556913,0.4999999852941181,0.3939393899602082,0.5294117491349486,0.49999998809523843,0.39199999686400006,0.64285711989796,0.647058814013841,0.3461538417159764,0.31578946537396146,0.5689655074316292,0.5882352854671282,0.6666666543209879,0.6296296179698219,0.46153845443786995,0.2954545387396696,0.468749985351563,0.42424241138659363,0.49019606881968497,0.37999999240000015,0.44186045997836676,0.5227272608471077,0.4561403428747308,0.676470568339101,0.26415093841224646,0.48780486615110086,0.5599999888000002,0.4565217292060494,0.3085106350158443,0.35294117231833916,0.27142856755102046,0.41176469780853536,0.3823529355536333,0.43809523392290256,0.3869047596017574,0.3928571358418369,0.3333333148148158,0.4285714198250731,0.4594594470416366,0.49999998437500054,0.48148146364883465,0.35384614840236694,0.4499999887500003,0.3866666615111112,0.453124992919922,0.43333332611111125,0.3333333277777779,0.3146067398055801,0.4081632569762601,0.39215685505574793,0.3902438929208807,0.35051546030396435,0.4358974247205789,0.34594594407596785,0.39199999686400006,0.34999999125000025,0.15384614201183525,0.47368420221606666,0.3085714268081633,0.3749999957386364,0.4285714183673472,0.3677419331113424,0.3121387265194293,0.32592592351165983,0.3169014062190042,0.28749999640625007,0.3404255295005282,0.24999999687500005,0.360655731792529,0.36196318796341603,0.2948717910913873,0.3395061707437891,0.2799999972,0.3977272682076447,0.29411764129181095,0.3787878730486686,0.32444444300246916,0.31343283348184453,0.2404371571560811,0.29999999857142856,0.31249999782986115,0.2419354799687826,0.2738095227229781,0.2644628088245338,0.28099173321494436,0.22222221975308645,0.32432431994156324,0.32291666330295143,0.21568627028066137,0.18604650730124403,0.36363635812672185,0.2567567556001948,0.2429906536378723,0.19417475539636161,0.2463768107015333,0.21874999658203131,0.22459892988075153,0.1999999980952381,0.23437499816894533,0.23484848395890726,0.238095235260771,0.22941176403114188,0.15126050293058402,0.28767123090636143,0.21584699394577325,0.16167664573846321,0.13043477977315696,0.2043010730720315,0.13281249948120116,0.1393442611529159,0.15384615318869166,0.16806722547842667,0.1590909054752067,0.16071428475765306,0.15384615147928998,0.2650602377703586,0.17741935197710723,0.12105263094182826,0.10845986961288531,0.13333333037037046,0.16666666111111128,0.13157894650277008,0.16145833249240452,0.09999999875000001,0.1857142843877551,0.08333332986111125,0.12711864299051998,0.12658227687870535,0.11999999520000018,0.1234567898186252,0.13043478071833653,0.13829787086917159,0.11702127597329108,0.12790697525689565,0.13953488047593302,0.2142857091836736,0.1999999981818182,0.11111110905349798,0.1538461499013808,0.10884353667453377,0.07070706999285788,0.1733333321777778,0.11528822026243554,0.1404958671880336,0.1517857129304847,0.13658536518738845,0.08235294069204152,0.13432835780797506,0.07926829219958359,0.0196078427527874,0.08144796343236216,0.09999999857142859,0.12903225667707252,0.09195402193156296,0.1235294110380623,0.09574468068130376,0.09302325365062201,0.04999999875000003,0.11235954929933091,0.1666666646825397,0.06926406911414704,0.11009174261425807,0.0821428568494898,0.046908315465014255,0.09615384522928995,0.0696517411202693,0.13829787086917159,0.06926406911414704,0.09848484773875116,0.055555555384087796,0.07239818971765526,0.0804597691901176,0.06627680298971383,0.0779220774160904,0.05660377345140619,0.07382550286023153,0.05687203764515622,0.04988662120207116,0.04210526293628809,0.06772908339550165,0.06073752698321578,0.040816325697626006,0.01351351333089847
total seconds,0.0,11.100511312484741,16.812614679336548,30.5180823802948,46.16275930404663,54.77241921424866,62.67548632621765,82.06020784378052,113.27486896514893,125.70526623725891,137.86217164993286,154.53752970695496,168.854234457016,176.06378865242004,186.91582465171814,200.77658200263977,208.2447109222412,223.81962513923645,236.4373869895935,244.76302003860474,261.14813566207886,274.08496356010437,292.8102343082428,302.1290888786316,330.58216428756714,337.34013295173645,350.4522202014923,363.2547836303711,384.3751702308655,394.8319003582001,431.2870774269104,440.3267149925232,460.7744197845459,468.07834124565125,489.11622762680054,496.44171500205994,507.6842465400696,532.1577968597412,568.2321236133575,576.7634792327881,593.4692385196686,600.6946587562561,609.3368377685547,622.8444783687592,639.337938785553,659.3794701099396,671.2267141342163,680.5395328998566,691.5057260990143,710.9716141223907,719.6259019374847,726.7572803497314,732.3595931529999,737.1330871582031,748.7088494300842,763.3976554870605,771.8813984394073,780.9466369152069,796.4252347946167,801.6219449043274,810.0023798942566,830.9629192352295,839.3231792449951,849.3656494617462,875.3080704212189,882.7974624633789,899.1268875598907,915.5850217342377,924.1964206695557,937.8078954219818,953.6516044139862,966.8605179786682,980.1992945671082,994.8733057975769,1004.7018537521362,1012.4755530357361,1020.2986388206482,1032.0401713848114,1043.3983244895935,1062.3148169517517,1072.866183757782,1085.9177830219269,1094.5411958694458,1106.099233865738,1115.7725694179535,1127.5142390727997,1137.9920642375946,1157.2305550575256,1174.9388527870178,1189.2989044189453,1201.078903913498,1215.829304933548,1238.675903081894,1273.1700949668884,1285.5220742225647,1290.4817361831665,1301.6462783813477,1310.3559892177582,1318.1660332679749,1325.1707022190094,1339.0711693763733,1348.2636828422546,1364.4748301506042,1379.1251015663147,1392.2144331932068,1405.025461435318,1439.8409237861633,1451.2404174804688,1462.8701283931732,1472.22958445549,1494.120718240738,1504.0061581134796,1541.8736832141876,1567.8540399074554,1576.9151048660278,1580.8502175807953,1593.957968711853,1628.525102853775,1647.0365509986877,1657.5005128383636,1689.9409906864166,1724.154815196991,1751.3974702358246,1779.7829909324646,1795.973777294159,1824.5038077831268,1840.7975389957428,1853.7606222629547,1886.5729703903198,1902.54652094841,1934.8276443481445,1955.3751754760742,1974.1006848812103,1985.2204854488373,1999.1396253108978,2043.7227892875671,2070.485785007477,2105.783670902252,2146.6061289310455,2175.2138619422913,2187.9171590805054,2236.228523015976,2282.1873190402985,2306.2225267887115,2323.9622659683228,2339.075299978256,2358.67635178566,2369.2468984127045,2378.2520377635956,2392.228877544403,2434.538256406784,2514.501252412796,2534.3676357269287,2586.47448015213,2599.9098920822144,2669.8469495773315,2690.022381067276,2714.967626094818,2764.7685503959656,2781.600255727768,2845.006489753723,2867.1641702651978,2896.220534324646,2964.8728411197662,2997.310047149658,3007.025082588196,3025.774345397949,3076.1609210968018,3103.1970732212067,3170.298898935318,3206.846936941147,3219.432680130005,3268.9667608737946,3288.468743801117,3314.673355817795,3333.3768393993378,3387.163972377777,3514.17640376091,3525.542295694351,3533.872109413147,3569.5678927898407,3611.577151298523,3628.0594940185547,3661.6718921661377,3669.640269756317,3701.207484960556,3718.100081205368,3724.2937519550323,3811.601471424103,3827.5886521339417,3854.934617996216,3909.3439688682556,3935.023015022278,3950.173431634903,3963.9226994514465,3999.769312620163,4016.8143298625946,4029.3394000530243,4075.3211538791656,4106.55463385582,4151.651009082794,4255.456117630005,4321.082642316818,4351.9670152664185,4409.313776254654,4455.37774348259,4549.8412301540375,4592.526848316193,4607.584635972977,4669.779229879379,4689.837965726852,4715.888989448547,4741.398540258408,4789.530257225037,4940.371219396591,4952.514186620712,4963.621141672134,4988.117044210434,5011.615552186966,5135.5016713142395,5193.9796760082245,5265.510482549667,5388.40641951561,5417.227515935898,5522.85958647728,5551.989626646042,5670.652731180191,5704.641336917877,5790.987522602081,5850.2353682518005,5873.044120311737,6007.450272798538,6050.594928026199,6161.636888504028,6202.001233816147,6250.980831384659,6329.63099527359,6591.811639785767,6657.276518583298,6740.499643564224,6750.616860866547,6764.720626831055
total minutes,0.0,0.18500852187474567,0.2802102446556091,0.5086347063382467,0.7693793217341105,0.912873653570811,1.0445914387702941,1.3676701307296752,1.887914482752482,2.095087770620982,2.2977028608322145,2.575625495115916,2.8142372409502667,2.934396477540334,3.1152637441953024,3.3462763667106628,3.4707451820373536,3.7303270856539408,3.9406231164932253,4.079383667310079,4.352468927701314,4.568082726001739,4.8801705718040465,5.03548481464386,5.509702738126119,5.622335549195608,5.840870336691538,6.054246393839518,6.406252837181091,6.580531672636668,7.188117957115173,7.33877858320872,7.679573663075765,7.80130568742752,8.151937127113342,8.274028583367665,8.46140410900116,8.86929661432902,9.47053539355596,9.612724653879802,9.891153975327809,10.011577645937601,10.155613962809245,10.380741306145985,10.65563231309255,10.98965783516566,11.18711190223694,11.342325548330942,11.525095434983571,11.849526902039846,11.993765032291412,12.11262133916219,12.205993219216664,12.285551452636719,12.478480823834737,12.723294258117676,12.864689973990123,13.015777281920116,13.273753913243612,13.360365748405457,13.500039664904277,13.849381987253825,13.988719654083251,14.15609415769577,14.588467840353648,14.713291041056316,14.985448125998179,15.259750362237295,15.403273677825927,15.630131590366364,15.89419340689977,16.114341966311137,16.336654909451802,16.581221763292948,16.745030895868936,16.8745925505956,17.00497731367747,17.20066952308019,17.38997207482656,17.70524694919586,17.8811030626297,18.098629717032114,18.242353264490763,18.434987231095633,18.596209490299223,18.79190398454666,18.96653440395991,19.287175917625426,19.582314213116963,19.821648406982423,20.01798173189163,20.263821748892465,20.64459838469823,21.219501582781472,21.42536790370941,21.508028936386108,21.694104639689126,21.839266486962636,21.969433887799582,22.086178370316823,22.317852822939553,22.471061380704246,22.741247169176738,22.98541835943858,23.203573886553446,23.417091023921966,23.99734872976939,24.187340291341147,24.381168806552886,24.537159740924835,24.902011970678966,25.066769301891327,25.69789472023646,26.13090066512426,26.281918414433797,26.347503626346587,26.56596614519755,27.14208504756292,27.450609183311464,27.62500854730606,28.165683178106942,28.735913586616515,29.189957837263744,29.66304984887441,29.932896288235984,30.408396796385446,30.67995898326238,30.896010371049247,31.442882839838664,31.709108682473502,32.24712740580241,32.58958625793457,32.9016780813535,33.08700809081395,33.31899375518163,34.06204648812612,34.50809641679128,35.09639451503754,35.77676881551743,36.253564365704854,36.46528598467509,37.270475383599596,38.03645531733831,38.43704211314519,38.73270443280538,38.98458833297094,39.311272529761,39.487448306878406,39.63753396272659,39.870481292406716,40.575637606779736,41.908354206879935,42.23946059544881,43.1079080025355,43.331831534703575,44.49744915962219,44.833706351121265,45.24946043491364,46.07947583993276,46.360004262129465,47.41677482922872,47.78606950441996,48.2703422387441,49.414547351996106,49.9551674524943,50.117084709803265,50.429572423299156,51.2693486849467,51.719951220353444,52.8383149822553,53.44744894901911,53.65721133550008,54.482779347896575,54.807812396685286,55.24455593029658,55.55628065665563,56.452732872962955,58.5696067293485,58.75903826157252,58.89786849021912,59.492798213164015,60.19295252164205,60.46765823364258,61.027864869435625,61.16067116260528,61.686791416009264,61.96833468675614,62.071562532583876,63.52669119040171,63.79314420223236,64.24891029993692,65.15573281447092,65.58371691703796,65.83622386058171,66.06537832419077,66.66282187700271,66.9469054977099,67.1556566675504,67.92201923131942,68.44257723093033,69.19418348471324,70.92426862716675,72.01804403861364,72.53278358777364,73.48856293757757,74.25629572470983,75.83068716923395,76.54211413860321,76.79307726621627,77.82965383132299,78.16396609544753,78.59814982414245,79.0233090043068,79.82550428708394,82.33952032327652,82.5419031103452,82.7270190278689,83.1352840701739,83.52692586978277,85.59169452190399,86.5663279334704,87.75850804249446,89.8067736585935,90.28712526559829,92.04765977462132,92.5331604441007,94.51087885300318,95.07735561529795,96.51645871003468,97.50392280419668,97.88406867186228,100.12417121330897,100.84324880043665,102.6939481417338,103.36668723026911,104.18301385641098,105.4938499212265,109.86352732976277,110.95460864305497,112.3416607260704,112.51028101444244,112.74534378051757
cummulative feedback,0.0,33.0,49.0,88.0,130.0,152.0,174.0,210.0,282.0,310.0,343.0,374.0,415.0,431.0,460.0,497.0,517.0,546.0,571.0,594.0,627.0,663.0,702.0,729.0,796.0,810.0,845.0,869.0,923.0,948.0,1013.0,1039.0,1086.0,1106.0,1156.0,1175.0,1200.0,1251.0,1315.0,1333.0,1376.0,1394.0,1411.0,1444.0,1484.0,1532.0,1560.0,1585.0,1611.0,1657.0,1678.0,1694.0,1705.0,1715.0,1736.0,1769.0,1785.0,1805.0,1844.0,1853.0,1870.0,1909.0,1927.0,1948.0,1997.0,2015.0,2059.0,2086.0,2098.0,2131.0,2171.0,2207.0,2241.0,2271.0,2284.0,2299.0,2313.0,2338.0,2357.0,2395.0,2418.0,2444.0,2467.0,2481.0,2501.0,2529.0,2550.0,2579.0,2609.0,2628.0,2649.0,2675.0,2721.0,2786.0,2808.0,2814.0,2835.0,2852.0,2868.0,2881.0,2904.0,2922.0,2951.0,2980.0,3006.0,3026.0,3082.0,3102.0,3122.0,3138.0,3172.0,3189.0,3253.0,3302.0,3316.0,3318.0,3345.0,3399.0,3432.0,3450.0,3507.0,3561.0,3605.0,3650.0,3673.0,3721.0,3741.0,3763.0,3822.0,3845.0,3900.0,3928.0,3963.0,3978.0,4003.0,4076.0,4118.0,4162.0,4225.0,4270.0,4285.0,4354.0,4418.0,4452.0,4472.0,4496.0,4527.0,4538.0,4546.0,4570.0,4627.0,4731.0,4751.0,4819.0,4833.0,4917.0,4938.0,4968.0,5030.0,5050.0,5128.0,5146.0,5188.0,5267.0,5294.0,5300.0,5319.0,5353.0,5370.0,5406.0,5426.0,5433.0,5460.0,5470.0,5492.0,5503.0,5526.0,5576.0,5582.0,5587.0,5607.0,5638.0,5646.0,5672.0,5674.0,5689.0,5699.0,5702.0,5752.0,5761.0,5774.0,5796.0,5807.0,5813.0,5822.0,5844.0,5850.0,5856.0,5872.0,5879.0,5905.0,5951.0,5985.0,6002.0,6030.0,6044.0,6089.0,6102.0,6103.0,6121.0,6128.0,6140.0,6148.0,6169.0,6223.0,6227.0,6229.0,6239.0,6253.0,6285.0,6309.0,6332.0,6354.0,6364.0,6392.0,6405.0,6437.0,6450.0,6468.0,6484.0,6491.0,6525.0,6537.0,6561.0,6572.0,6584.0,6606.0,6614.0,6631.0,6659.0,6661.0,6662.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
