,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0
Accumulated time steps,0.0,501.0,1069.0,1382.0,2118.0,2418.0,2717.0,3027.0,3329.0,3726.0,4030.0,4318.0,4707.0,5002.0,5300.0,5595.0,5895.0,6191.0,6497.0,7186.0,7490.0,7792.0,8099.0,8440.0,8741.0,9050.0,9358.0,9650.0,9956.0,10239.0,10543.0,10860.0,11235.0,11521.0,11871.0,12161.0,12466.0,12765.0,13113.0,13461.0,13761.0,14059.0,14346.0,14819.0,15109.0,15421.0,15773.0,16071.0,16412.0,16688.0,16986.0,17268.0,17573.0,17882.0,18194.0,18524.0,18836.0,19144.0,19449.0,19750.0,20043.0,20340.0,20656.0,20949.0,21267.0,21575.0,21882.0,22163.0,22464.0,22759.0,23055.0,23342.0,23621.0,23916.0,24211.0,24513.0,24862.0,25144.0,25434.0,25755.0,26047.0,26341.0,26629.0,26930.0,27225.0,27526.0,27816.0,28115.0,28412.0,28929.0,29228.0,29553.0,29851.0,30207.0,30519.0,30828.0,31112.0,31411.0,31719.0,32008.0,32303.0,32668.0,32957.0,33311.0,33649.0,33926.0,34223.0,34525.0,34871.0,35174.0,35465.0,35772.0,36064.0,36368.0,36665.0,36955.0,37283.0,37560.0,37853.0,38174.0,38470.0,38769.0,39062.0,39359.0,39666.0,39968.0,40262.0,40550.0,40846.0,41137.0,41427.0,41709.0,42006.0,42284.0,42569.0,42845.0,43135.0,43441.0,43746.0,44043.0,44316.0,44616.0,44904.0,45192.0,45488.0,45788.0,46209.0,46496.0,46787.0,47074.0,47364.0,47685.0,48061.0,48341.0,48624.0,48909.0,49208.0,49554.0,49852.0,50122.0,50440.0,50759.0,51138.0,51419.0,51717.0,52005.0,52300.0,52596.0,52887.0,53228.0,53568.0,53999.0,54372.0,54674.0,54979.0,55275.0,55602.0,55996.0,56295.0,56647.0,56940.0,57298.0,57579.0,58268.0,58550.0,58849.0,59133.0,59416.0,59701.0,59995.0,60279.0
Episode reward,0.0,355.3341692829402,165.07730126891244,182.65092981691,126.74024348317263,131.2427264317011,133.14673417727158,137.1780767358111,139.79283303719706,148.23080177719524,131.3950905014953,193.04371259647274,136.44269787808682,131.7405000316656,161.04172084333646,119.83215309670491,140.04217843371174,169.9371571720343,149.65307193744533,133.94077365175994,178.9566146930454,175.4173766367836,196.9615049207975,120.69633000827572,195.18984185998988,160.25241066599241,176.09593963847746,165.6070377126112,132.746884327758,137.6254225097517,162.75750073015263,200.58823227930597,177.70473829736932,167.6990842923505,172.3748965349183,130.70218936951596,157.84674588582297,156.89878632743662,167.70392581835497,173.2580764701562,197.93597346772646,166.99097219740182,118.65232093769583,459.97922549160774,164.3316658107694,178.13001201205554,133.64471328767877,164.76355938630633,142.07540151949877,152.19940900121435,160.1550832233602,123.18492128426473,172.0611937348249,196.45985321006503,169.04649161269145,165.37651662173502,126.06459651261552,172.4721939860531,183.31549462960635,180.98777580901003,163.98122044926268,170.5764486790738,142.94299192484849,126.98197360564492,184.11301698326693,194.59492472414527,156.98756162564047,123.66637531127304,185.97505813681073,165.28531450032455,181.64687888644508,162.42171121232897,171.96808280226787,199.57681146783776,173.8944664442071,124.92228435361625,188.06224488054062,153.1186442315217,153.00832024079514,177.59462747232834,140.68137865412606,178.4083820390616,171.11479797848673,171.32767280309668,169.92905464629538,131.75611903177713,187.6424852883312,127.44999598169872,169.59727540539956,165.01634046242387,194.41953796535282,170.50319839929375,176.97536979157937,180.69770763357792,167.18686555558838,190.5885163906942,124.85714550091106,180.66972938209682,195.6307457682367,142.34948120717652,176.04631858421513,180.7661794975333,123.48330824390511,162.82065239661168,172.91590102493444,137.8277512002773,151.09390292901023,171.5645214775063,244.4091663408471,200.75487237914496,125.91360281121094,184.96637015797745,120.56452385378223,135.37720122064934,165.5031168897613,140.09320387355757,182.42438800413177,136.32950367361025,184.43835982216802,166.50251542415586,180.46812258840447,171.5103498896372,131.01201897034062,176.75535804718024,185.9187458019042,134.46172172451082,183.91319530937386,137.97501920379727,174.07035903388737,195.1321794123495,182.3547978015398,134.52689513291546,181.52226268938097,171.68396121780088,167.40977565347916,180.8369914499809,167.71115781750598,192.996648481829,191.71462655420848,227.4500798230465,122.94196530379386,176.88551896990998,170.57930117304932,126.8790478357668,188.89736748991106,184.2440326881462,184.63956084867024,117.4468105223814,181.18916461963926,146.66202139139529,121.81603542013195,250.15366288244203,133.17132506562336,118.89144158537418,133.2725420774042,123.42885743934067,187.47814503164426,193.08340237727947,124.50735751104816,122.42972858713132,123.93247714862065,185.64541661700898,199.88532154910308,127.39464400668618,144.08395951301995,180.6602063795825,176.10240278494882,184.54946412305546,171.3193357793343,250.01937974298775,154.25542950834176,855.2495000446175,535.0410526105959,183.81779858570212,172.580651684206,136.21095664613122,129.8943918508217,447.94192578784373,170.46460262835302,173.68630069988546,165.2334964388062,127.97817862426075,165.15023806088996,149.5191320308438,167.50745558377508,135.41528886706206,125.25431734786308,135.79370516566848,176.00269852876164,165.409335911591,121.0121563406438
Episode feedback,0.8,0.781999998436,0.5573770400429994,0.720588224697232,0.6315789362880888,0.624999988839286,0.6140350769467531,0.3859649055093876,0.5762711766733699,0.6451612799167535,0.6545454426446283,0.6406249899902345,0.40677965412237876,0.5535714186862247,0.47457626314277523,0.49019606881968497,0.5344827494054699,0.633333322777778,0.5322580559313217,0.5535714186862247,0.47619046863189735,0.46774192793964636,0.37313432278903996,0.5799999884000002,0.49999999242424253,0.6034482654577885,0.43548386394380867,0.40350876485072346,0.6363636247933887,0.4999999913793105,0.3793103382877528,0.6029411676038063,0.6093749904785158,0.41379309631391215,0.40677965412237876,0.47169810430758297,0.47457626314277523,0.5357142761479594,0.47457626314277523,0.6065573671056169,0.4393939327364556,0.4999999913793105,0.49019606881968497,0.604651159275284,0.4999999913793105,0.4062499936523439,0.41818181057851256,0.46551723335315115,0.5344827494054699,0.42857142091836753,0.4915254153978743,0.415094331790673,0.5666666572222224,0.36363635812672185,0.4999999916666668,0.38983050186727963,0.35849055927376305,0.5737704823972052,0.5079364998740238,0.41269840614764436,0.316666661388889,0.46666665888888903,0.5084745676529735,0.49999999107142873,0.4285714217687076,0.39393938797061534,0.4107142783801022,0.47169810430758297,0.5468749914550782,0.25423728382648675,0.44444443738977085,0.44067795863257697,0.4999999916666668,0.5468749914550782,0.34426228943832315,0.277777772633745,0.553846145325444,0.20689654815695607,0.3684210461680518,0.33870967195629564,0.28070174946137283,0.2343749963378907,0.5499999908333335,0.46666665888888903,0.3965517173008325,0.2909090856198348,0.31249999511718757,0.33962263510145974,0.39999999333333347,0.33333332748538025,0.4843749924316408,0.5081967129803818,0.4426229435635583,0.3333333280423281,0.3389830451019823,0.49999999218750013,0.3018867867568531,0.38095237490551787,0.35820894987747837,0.46551723335315115,0.3499999941666668,0.33870967195629564,0.3018867867568531,0.36206895927467314,0.316666661388889,0.47368420221606666,0.399999993846154,0.4999999916666668,0.548672561516172,0.4117646998269897,0.4642857059948981,0.3333333280423281,0.2549019557862362,0.30357142315051033,0.3559321973570814,0.28070174946137283,0.22222221869488543,0.3559321973570814,0.4920634842529606,0.34426228943832315,0.30645160796045795,0.3559321973570814,0.3773584834460664,0.2786885200214997,0.3174603124212649,0.4642857059948981,0.5079364998740238,0.24999999553571436,0.3278688470841173,0.33846153325443795,0.32258063995837677,0.42857142091836753,0.39344261650094076,0.2999999950000001,0.23728813157138762,0.3709677359521333,0.44067795863257697,0.37313432278903996,0.44615383928994096,0.47826086263390055,0.3653846083579883,0.19999999666666674,0.3333333277777779,0.31481480898491093,0.32812499487304697,0.276923072662722,0.32258063995837677,0.23999999520000012,0.35483870395421446,0.2758620642092748,0.29629629080932796,0.4731182744825992,0.41818181057851256,0.30769230177514806,0.49999999107142873,0.34615383949704154,0.2857142811791384,0.384615378698225,0.4074073998628259,0.29411764129181095,0.37037036351166,0.35483870395421446,0.28787878351698815,0.2884615329142013,0.28813558833668496,0.3114754047299114,0.19672130825047038,0.2539682499370119,0.360655731792529,0.3999999965217392,0.33333332748538025,0.4623115554657711,0.42307691982248524,0.403225799947971,0.3389830451019823,0.23214285299744905,0.34545453917355384,0.4999999967532468,0.28813558833668496,0.3333333277777779,0.34482758026159344,0.31481480898491093,0.31034482223543414,0.38983050186727963,0.44067795863257697,0.3859649055093876,0.2745097985390236,0.415094331790673,0.24590163531308795,0.24561403077870123,0.25999999480000013
total seconds,0.0,19.700517177581787,41.79234600067139,53.65262818336487,82.6235773563385,93.53595781326294,104.05320453643799,113.42844891548157,124.2432496547699,140.4455225467682,151.56243515014648,162.3736126422882,176.42549443244934,186.41895461082458,195.79480409622192,204.23802423477173,216.64004182815552,226.46572422981262,235.85409092903137,258.06498169898987,267.4840886592865,278.8693470954895,289.4983353614807,301.4961111545563,310.5968680381775,320.3457782268524,330.2024447917938,339.2836365699768,349.62086939811707,360.5573980808258,370.68001079559326,381.2624669075012,395.45505356788635,404.33204531669617,414.48902583122253,422.7062828540802,432.2221477031708,442.9031174182892,454.5291917324066,464.59792494773865,473.57985758781433,484.05452156066895,492.2778306007385,506.63865184783936,516.1522777080536,523.9839346408844,533.5247752666473,543.3256063461304,553.1562087535858,562.3692619800568,571.939457654953,581.8253133296967,590.2518658638,599.436690568924,610.8777132034302,621.6289114952087,630.6176714897156,638.5160620212555,646.7711927890778,655.1114592552185,663.5200102329254,671.5329496860504,680.8655426502228,690.2493417263031,699.8739709854126,708.3506944179535,717.1763262748718,725.5887212753296,734.6741075515747,742.0839579105377,749.5104286670685,756.958616733551,766.9244439601898,775.6024882793427,782.4379410743713,789.5709149837494,800.563948392868,807.2676997184753,816.7339959144592,826.5248348712921,836.0284609794617,843.1754720211029,849.9668583869934,858.1047852039337,865.8747606277466,873.3005998134613,880.6706190109253,889.2505140304565,896.9728507995605,912.2061719894409,920.2399454116821,929.8729212284088,938.8807051181793,948.9919521808624,959.05038189888,969.5217370986938,977.6575329303741,984.7973251342773,991.8138544559479,999.656328201294,1007.5075852870941,1016.5081009864807,1023.636652469635,1032.823784828186,1042.5858254432678,1050.6359395980835,1058.4108510017395,1066.3980436325073,1075.176905632019,1082.8803811073303,1090.7831585407257,1098.2744698524475,1105.5575592517853,1113.4320588111877,1121.0467035770416,1127.5022549629211,1135.6593849658966,1142.960459947586,1150.6109402179718,1159.7113666534424,1166.6259355545044,1174.6337351799011,1182.0744326114655,1189.2750775814056,1196.0639171600342,1203.5752239227295,1210.651334285736,1218.075480222702,1225.9463057518005,1233.4851214885712,1240.643930196762,1247.8157880306244,1255.3757655620575,1262.9179821014404,1269.2956659793854,1277.6742534637451,1285.9032289981842,1293.2565433979034,1301.450021982193,1310.3025376796722,1318.0783486366272,1326.182098865509,1333.1357922554016,1340.1080770492554,1347.5627045631409,1354.6948790550232,1364.8570849895477,1371.26287317276,1378.2447082996368,1386.6140840053558,1393.1227657794952,1401.9595127105713,1409.996155500412,1416.84748005867,1424.4254522323608,1431.0978226661682,1437.4032289981842,1447.4702925682068,1455.8258321285248,1462.4376289844513,1471.827585697174,1480.247971534729,1489.7084801197052,1497.597485780716,1505.6426317691803,1511.5328650474548,1518.3609728813171,1525.5166330337524,1533.3439717292786,1543.5493032932281,1551.3489360809326,1561.4177367687225,1569.787600517273,1577.394751548767,1583.9603109359741,1591.0856025218964,1598.4018723964691,1608.2344622612,1618.0081102848053,1626.665640115738,1633.9196729660034,1642.2259254455566,1648.5464057922363,1666.5887053012848,1673.931606054306,1680.9690191745758,1690.0000903606415,1698.5194129943848,1705.1988911628723,1711.7431552410126,1718.471340894699
total minutes,0.0,0.3283419529596964,0.6965391000111898,0.8942104697227478,1.3770596226056417,1.5589326302210489,1.7342200756072998,1.8904741485913594,2.0707208275794984,2.3407587091128033,2.5260405858357746,2.70622687737147,2.940424907207489,3.1069825768470762,3.263246734937032,3.4039670705795286,3.610667363802592,3.774428737163544,3.930901515483856,4.301083028316498,4.458068144321442,4.647822451591492,4.824972256024679,5.024935185909271,5.176614467302958,5.339096303780874,5.503374079863231,5.65472727616628,5.827014489968618,6.009289968013763,6.1780001799265545,6.354374448458354,6.590917559464772,6.738867421944936,6.908150430520376,7.04510471423467,7.203702461719513,7.381718623638153,7.575486528873443,7.743298749128978,7.892997626463572,8.067575359344483,8.20463051001231,8.443977530797323,8.602537961800893,8.733065577348073,8.892079587777456,9.055426772435506,9.219270145893097,9.372821033000946,9.532324294249216,9.697088555494945,9.83753109773,9.990611509482067,10.18129522005717,10.360481858253479,10.510294524828593,10.641934367020925,10.779519879817963,10.918524320920309,11.058666837215423,11.19221582810084,11.34775904417038,11.504155695438385,11.66456618309021,11.805844906965891,11.952938771247863,12.093145354588826,12.244568459192912,12.368065965175628,12.491840477784475,12.615976945559185,12.782074066003164,12.926708137989044,13.040632351239521,13.159515249729157,13.342732473214467,13.45446166197459,13.612233265240986,13.775413914521534,13.933807682991027,14.052924533685049,14.16611430644989,14.301746420065562,14.431246010462443,14.555009996891021,14.677843650182089,14.82084190050761,14.949547513326008,15.203436199824015,15.337332423528036,15.49788202047348,15.648011751969655,15.816532536347706,15.984173031648,16.158695618311565,16.294292215506236,16.413288752237957,16.53023090759913,16.6609388033549,16.791793088118236,16.94180168310801,17.060610874493918,17.213729747136433,17.376430424054465,17.510598993301393,17.64018085002899,17.773300727208454,17.919615093866984,18.04800635178884,18.179719309012096,18.30457449754079,18.42595932086309,18.55720098018646,18.684111726284026,18.79170424938202,18.927656416098277,19.049340999126436,19.176849003632864,19.328522777557374,19.443765592575073,19.577228919665018,19.701240543524424,19.821251293023426,19.9343986193339,20.059587065378825,20.1775222380956,20.301258003711702,20.432438429196676,20.558085358142854,20.677398836612703,20.796929800510405,20.92292942603429,21.048633035024007,21.15492776632309,21.294570891062417,21.43172048330307,21.554275723298392,21.690833699703216,21.838375627994537,21.96797247727712,22.103034981091817,22.21892987092336,22.33513461748759,22.459378409385682,22.578247984250385,22.74761808315913,22.854381219546,22.97074513832728,23.110234733422597,23.218712762991586,23.365991878509522,23.499935925006866,23.6141246676445,23.74042420387268,23.85163037776947,23.95672048330307,24.12450487613678,24.263763868808745,24.37396048307419,24.530459761619568,24.67079952557882,24.82847466866175,24.959958096345265,25.09404386281967,25.19221441745758,25.30601621468862,25.42527721722921,25.555732862154642,25.725821721553803,25.855815601348876,26.023628946145376,26.16312667528788,26.289912525812785,26.39933851559957,26.518093375364938,26.64003120660782,26.803907704353332,26.966801838080087,27.111094001928965,27.23199454943339,27.370432090759277,27.475773429870607,27.77647842168808,27.8988601009051,28.016150319576262,28.16666817267736,28.308656883239745,28.419981519381206,28.52905258735021,28.641189014911653
cummulative feedback,0.0,391.0,425.0,474.0,510.0,545.0,580.0,602.0,636.0,676.0,712.0,753.0,777.0,808.0,836.0,861.0,892.0,930.0,963.0,994.0,1024.0,1053.0,1078.0,1107.0,1140.0,1175.0,1202.0,1225.0,1260.0,1289.0,1311.0,1352.0,1391.0,1415.0,1439.0,1464.0,1492.0,1522.0,1550.0,1587.0,1616.0,1645.0,1670.0,1774.0,1803.0,1829.0,1852.0,1879.0,1910.0,1934.0,1963.0,1985.0,2019.0,2043.0,2073.0,2096.0,2115.0,2150.0,2182.0,2208.0,2227.0,2255.0,2285.0,2313.0,2340.0,2366.0,2389.0,2414.0,2449.0,2464.0,2492.0,2518.0,2548.0,2583.0,2604.0,2619.0,2655.0,2667.0,2688.0,2709.0,2725.0,2740.0,2773.0,2801.0,2824.0,2840.0,2860.0,2878.0,2902.0,2921.0,2952.0,2983.0,3010.0,3031.0,3051.0,3083.0,3099.0,3123.0,3147.0,3174.0,3195.0,3216.0,3232.0,3253.0,3272.0,3299.0,3325.0,3355.0,3417.0,3445.0,3471.0,3492.0,3505.0,3522.0,3543.0,3559.0,3573.0,3594.0,3625.0,3646.0,3665.0,3686.0,3706.0,3723.0,3743.0,3769.0,3801.0,3815.0,3835.0,3857.0,3877.0,3901.0,3925.0,3943.0,3957.0,3980.0,4006.0,4031.0,4060.0,4093.0,4112.0,4124.0,4144.0,4161.0,4182.0,4200.0,4220.0,4232.0,4254.0,4270.0,4286.0,4330.0,4353.0,4369.0,4397.0,4415.0,4433.0,4458.0,4480.0,4495.0,4515.0,4537.0,4556.0,4571.0,4588.0,4607.0,4619.0,4635.0,4657.0,4703.0,4722.0,4814.0,4869.0,4894.0,4914.0,4927.0,4946.0,5023.0,5040.0,5060.0,5080.0,5097.0,5115.0,5138.0,5164.0,5186.0,5200.0,5222.0,5237.0,5251.0,5264.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
