,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0
Accumulated time steps,0.0,501.0,1210.0,1667.0,2064.0,2363.0,2658.0,2972.0,3490.0,4204.0,4506.0,4858.0,5163.0,5517.0,5830.0,6216.0,6516.0,6868.0,7182.0,7472.0,7766.0,8072.0,8386.0,8683.0,8975.0,9262.0,9561.0,9853.0,10202.0,10510.0,10813.0,11117.0,11389.0,11691.0,11983.0,12403.0,12687.0,12975.0,13292.0,13603.0,13914.0,14209.0,14501.0,14817.0,15125.0,15426.0,15826.0,16138.0,16786.0,17121.0,17426.0,17773.0,18082.0,18375.0,18679.0,18982.0,19326.0,19620.0,19916.0,20299.0,20600.0,20888.0,21179.0,21473.0,21755.0,22051.0,22352.0,22658.0,22960.0,23345.0,23649.0,23936.0,24219.0,24511.0,24906.0,25207.0,25520.0,25817.0,26114.0,26416.0,26687.0,26974.0,27266.0,27547.0,28080.0,28376.0,28704.0,29003.0,29310.0,29589.0,29887.0,30232.0,30577.0,30924.0,31218.0,31512.0,31806.0,32101.0,32386.0,32689.0,32972.0,33268.0,33566.0,33846.0,34121.0,34423.0,34712.0,35010.0,35317.0,35601.0,35894.0,36207.0,36753.0,37101.0,37388.0,37672.0,38018.0,38299.0,38596.0,38889.0,39180.0,39468.0,39767.0,40055.0,40344.0,41073.0,41468.0,41751.0,42057.0,42355.0,42686.0,42977.0,43270.0,43558.0,43842.0,44126.0,44479.0,44832.0,45106.0,45411.0,45706.0,45995.0,46290.0,46629.0,46918.0,47204.0,47492.0,47796.0,48097.0,48382.0,48680.0,48969.0,49262.0,49549.0,49835.0,50132.0,50416.0,51029.0,51322.0,51621.0,52465.0,52750.0,53061.0,53352.0,53789.0,54136.0,54442.0,54735.0,55026.0,55316.0,55620.0,55917.0,56202.0,56498.0,56788.0,57081.0,57374.0,57667.0,57943.0,58235.0,58533.0,58842.0,59132.0,59417.0,59708.0,60005.0,60269.0
Episode reward,0.0,328.5560842433787,289.9637799440254,167.66321652769727,186.30970441479224,138.23044732305448,160.55469546472156,183.96025677754938,170.80561480502678,1426.0824596722982,170.18399783829406,136.54264429397372,173.1173685789576,190.99633628905767,178.34361363888488,507.2729810317451,159.8060338079874,157.36578778417672,181.05889271899957,174.95154434906866,139.4488248010422,143.82936556112966,175.94074234790835,162.40551082728368,130.13708837859525,121.83427780471129,164.83565066705106,130.48972782197583,138.66007625031168,133.71189374849797,178.23153532105576,189.6786915810822,133.67354429675134,176.26986216822044,168.87990589502039,152.13882921753785,162.48419430695444,137.24983494219802,177.19928970207434,173.9999476790744,162.81905311922466,179.63724667241564,162.0685974871639,190.713601948606,179.4872984324373,194.6341003500708,132.70030492802013,197.62828865541724,129.97502444800452,122.4060731406766,139.02912307310916,182.7655303644117,190.2498839497319,123.96379401578973,161.04451197542878,189.97434480105875,175.3545268190676,179.59205713498307,159.19706912746815,186.57829961784932,167.1771003614804,163.76683695746573,171.3664555447927,165.2842470944916,133.30333642786303,148.10248455372405,173.8075847015938,171.08764606001336,175.3121063030084,185.94819672937822,175.2329936307053,122.35317309635847,116.7893883789955,177.25592367633584,165.47384299226223,158.11420417703857,180.67650065031174,159.22533087326752,181.3976929300573,132.89552910638892,152.53904928347632,171.56218527838044,134.4734932040458,154.01493113102924,1432.0080713321213,177.84626610984998,128.76807349541434,145.78913264237215,175.99775618053118,141.20954418084446,171.88111259776088,306.77733254388943,192.00083151909175,303.2178343307139,193.39783802308142,192.68036699854684,140.02348089170843,153.12876686396365,134.15074182032396,131.43032207994665,121.98182633309054,164.682777346249,144.48778222229788,165.9830189949724,181.80543942301983,157.75086599642555,164.56788951218147,188.35208191042415,187.42077086402648,130.173413340715,176.0724091604849,186.5825756504409,165.8990488137707,133.96894397523482,132.4699405176258,123.72968677030057,131.5511663407899,128.5484941555744,165.26739505416663,141.97445770042782,162.27820945961048,167.41389145097145,199.55595692541738,153.74486856153268,160.99587920318135,169.72430636912244,623.7290722358993,130.31820227017025,133.20125846834958,144.71888706367392,122.83551490579565,188.93209791467243,133.42456775559583,162.69555588783373,143.235383513768,124.1411428538146,133.6058169176537,176.2794554481439,118.54715133584507,241.45077297533854,122.4210178983717,167.68664277428297,160.70874489647835,140.72630594265277,134.0630129153331,135.53564602803146,173.27520663446614,193.70737682668195,142.67106011330054,171.87342781038268,167.20336735983656,126.1803663729118,137.97739612981135,169.82216838562644,156.616734010739,165.25308784268987,180.85320539747485,150.911459850467,125.77555779502624,165.03039447314347,189.4520944972975,168.96000879682748,184.95966452221685,132.10830854638152,694.0183015283088,159.90591116215978,174.8272271940806,153.23264278691394,133.26615916369863,179.58286843135173,175.10535590625568,188.36574710782065,126.78026016949147,180.14713928960228,131.2892037867739,189.13087836121886,184.84245509583633,170.83226677270102,118.09586498191422,177.58878311631935,169.1538002394832,199.27927091535813,142.82731061333092,120.68674630447589,143.6215967378905,117.70060610037719,123.0913846701621
Episode feedback,0.8,0.7859999984280001,0.774647881868677,0.7627118514794602,0.5937499907226564,0.6666666549707605,0.48275861236623085,0.7164178997549567,0.6451612799167535,0.7082352924512111,0.6774193439125913,0.57142856122449,0.5833333236111113,0.6756756665449235,0.43548386394380867,0.6219512157198097,0.6034482654577885,0.5178571336096941,0.4603174530108341,0.5396825311161503,0.5789473582640815,0.3859649055093876,0.6393442518140287,0.5438596395814098,0.57142856122449,0.538461528106509,0.5593220244182708,0.6785714164540819,0.6271186334386673,0.3818181748760332,0.5714285623582768,0.49999999218750013,0.42857142091836753,0.47619046863189735,0.5737704823972052,0.4821428485331634,0.48275861236623085,0.44444443621399193,0.4843749924316408,0.5161290239334029,0.40983605885514657,0.4918032706261759,0.40350876485072346,0.523076915029586,0.5483870879292405,0.584615375621302,0.49999999107142873,0.39393938797061534,0.5454545355371903,0.5961538346893493,0.46551723335315115,0.4516128959417275,0.399999993846154,0.6724137815101072,0.5172413703923902,0.4843749924316408,0.5409835976887934,0.5161290239334029,0.5689655074316292,0.46774192793964636,0.5762711766733699,0.44067795863257697,0.360655731792529,0.35087718682671604,0.31481480898491093,0.45901638591776417,0.316666661388889,0.5254237199080726,0.42622950120935243,0.584615375621302,0.499999991935484,0.3529411695501732,0.4599999908000002,0.403225799947971,0.2999999950000001,0.4482758543400715,0.5483870879292405,0.4237288063774779,0.40983605885514657,0.38888888168724295,0.43859648353339503,0.39999999333333347,0.3090909034710745,0.5178571336096941,0.5448504965287359,0.46774192793964636,0.49999999038461557,0.2537313394965472,0.42622950120935243,0.4642857059948981,0.41666665972222233,0.5624999941406251,0.49230768473372793,0.49074073619684505,0.34848484320477513,0.43749999316406263,0.48275861236623085,0.36206895927467314,0.3636363570247935,0.5740740634430729,0.3269230706360948,0.3499999941666668,0.5333333244444446,0.4482758543400715,0.29032257596253913,0.43103447532699185,0.36206895927467314,0.261538457514793,0.38095237490551787,0.44444443621399193,0.39344261650094076,0.33846153325443795,0.33333332748538025,0.4107142783801022,0.618181806942149,0.3773584834460664,0.47169810430758297,0.24074073628257897,0.43859648353339503,0.42105262419205924,0.4237288063774779,0.3559321973570814,0.33846153325443795,0.3749999933035716,0.40350876485072346,0.4237288063774779,0.478260866594653,0.33333332716049396,0.42857142091836753,0.49122806155740245,0.40384614607988184,0.453124992919922,0.35087718682671604,0.33333332748538025,0.5438596395814098,0.3529411695501732,0.4107142783801022,0.2786885200214997,0.37999999240000015,0.47222221566358036,0.41176469780853536,0.47457626314277523,0.3275862012485138,0.285714280612245,0.33928570822704096,0.32727272132231416,0.3559321973570814,0.30769230295857997,0.35087718682671604,0.28813558833668496,0.3275862012485138,0.41818181057851256,0.2586206851961951,0.3050847405917841,0.2758620642092748,0.2499999958333334,0.38709676795005216,0.37037036351166,0.26415093841224646,0.39999999333333347,0.4218749934082032,0.316666661388889,0.3650793592844546,0.277777772633745,0.4187192097600039,0.1929824527546938,0.41666665972222233,0.28070174946137283,0.46296295438957497,0.2419354799687826,0.360655731792529,0.47619046863189735,0.33962263510145974,0.40983605885514657,0.42592591803840896,0.2539682499370119,0.41269840614764436,0.3389830451019823,0.37999999240000015,0.30645160796045795,0.41666665972222233,0.22727272382920116,0.33928570822704096,0.29411764129181095,0.28070174946137283,0.33999999320000013,0.23529411303344877
total seconds,0.0,18.786583423614502,46.896260023117065,64.97706460952759,79.27103233337402,91.29773020744324,102.01326560974121,114.02402877807617,132.5835464000702,157.89599871635437,169.38258028030396,182.82806301116943,192.82740378379822,206.33416223526,216.47198295593262,231.8823745250702,244.8875482082367,256.06498551368713,266.96085143089294,275.2496716976166,286.1976625919342,296.3704733848572,308.99005460739136,318.83531165122986,326.91637325286865,336.70012044906616,346.53169083595276,355.70996499061584,368.69666862487793,378.3633897304535,389.41340231895447,398.5088713169098,404.99446749687195,414.3507070541382,423.0602717399597,437.16512799263,446.03860449790955,454.9988865852356,466.17969036102295,474.9999451637268,483.58737230300903,494.1627194881439,502.3404302597046,511.69593334198,521.6179525852203,530.1362886428833,543.2429811954498,552.9902381896973,572.3735864162445,583.4199709892273,592.6584367752075,603.1458830833435,613.8567671775818,624.836733341217,634.7909893989563,645.839720249176,657.4540932178497,667.2540235519409,674.900673866272,687.2855308055878,697.2378315925598,705.1557273864746,714.0689091682434,722.4992270469666,730.7359533309937,740.0136313438416,747.8863663673401,756.532901763916,766.012659072876,777.12065076828,786.1163554191589,794.1925058364868,802.921767950058,812.1635551452637,823.0185101032257,830.1628813743591,839.1163985729218,846.0435523986816,853.9273157119751,863.5662503242493,870.6544075012207,878.1116673946381,885.6923549175262,894.0241386890411,910.2924194335938,918.9835991859436,928.7405581474304,936.2379508018494,944.1649510860443,952.9434721469879,961.2439892292023,972.4220769405365,983.1637156009674,993.2394120693207,1000.8743822574615,1010.7289254665375,1019.1319146156311,1026.8776769638062,1036.5947217941284,1045.1750464439392,1052.513461112976,1059.7455003261566,1069.185239315033,1076.9569416046143,1083.8000600337982,1092.969691991806,1099.80806016922,1107.0531804561615,1116.159660577774,1123.6482355594635,1131.7444908618927,1139.8741624355316,1155.2297322750092,1165.2576775550842,1173.3161175251007,1180.9243416786194,1191.3478860855103,1198.099317073822,1207.041889667511,1215.5855355262756,1224.4662790298462,1232.3782215118408,1240.665822505951,1250.466438293457,1258.7289769649506,1279.3399765491486,1289.4223892688751,1298.0255529880524,1308.488127231598,1316.7074899673462,1326.0407214164734,1333.7107639312744,1340.715398311615,1347.259699344635,1355.618768453598,1364.0508744716644,1373.7499868869781,1382.8777363300323,1391.2632839679718,1398.6077527999878,1406.6750190258026,1414.757064819336,1422.7627935409546,1431.885899066925,1439.5105690956116,1447.2677173614502,1454.0804498195648,1460.5138292312622,1467.043612241745,1472.8287432193756,1479.9232964515686,1487.7448709011078,1495.8460834026337,1503.5257337093353,1511.075957775116,1518.699334859848,1526.4140841960907,1542.5364158153534,1550.9615256786346,1558.8882582187653,1580.6093487739563,1587.7975993156433,1596.81330037117,1604.4410860538483,1616.031439781189,1624.8298242092133,1632.1416659355164,1641.2496371269226,1650.9456632137299,1658.3548696041107,1665.86093044281,1672.8112750053406,1679.2964334487915,1687.8334884643555,1695.782612323761,1703.1602613925934,1710.6691200733185,1717.4941930770874,1723.9880812168121,1730.8224515914917,1739.0393872261047,1746.7674958705902,1754.3492548465729,1760.7517817020416,1767.3970532417297,1774.4665801525116,1780.1946516036987
total minutes,0.0,0.3131097237269084,0.7816043337186177,1.0829510768254598,1.3211838722229003,1.5216288367907207,1.700221093495687,1.9004004796346028,2.2097257733345033,2.631599978605906,2.8230430046717325,3.0471343835194906,3.213790063063304,3.4389027039210003,3.607866382598877,3.864706242084503,4.081459136803945,4.267749758561452,4.449347523848216,4.587494528293609,4.7699610431989035,4.9395078897476195,5.149834243456523,5.313921860853831,5.448606220881144,5.611668674151103,5.7755281805992125,5.928499416510264,6.144944477081299,6.306056495507558,6.490223371982575,6.641814521948496,6.7499077916145325,6.90584511756897,7.051004528999329,7.286085466543834,7.433976741631826,7.583314776420593,7.769661506017049,7.91666575272878,8.059789538383484,8.236045324802399,8.37234050432841,8.528265555699667,8.693632543087006,8.835604810714722,9.054049686590831,9.216503969828288,9.539559773604076,9.723666183153789,9.877640612920125,10.052431384722391,10.230946119626363,10.41394555568695,10.579849823315937,10.763995337486268,10.957568220297496,11.120900392532349,11.248344564437867,11.454758846759796,11.620630526542664,11.752595456441243,11.90114848613739,12.041653784116109,12.17893255551656,12.33356052239736,12.464772772789,12.608881696065266,12.7668776512146,12.952010846138,13.101939256985982,13.236541763941448,13.3820294658343,13.536059252421062,13.716975168387096,13.836048022905986,13.985273309548695,14.10072587331136,14.232121928532917,14.392770838737487,14.510906791687011,14.6351944565773,14.761539248625438,14.900402311484019,15.171540323893229,15.316393319765726,15.479009302457174,15.60396584669749,15.736082518100739,15.8823912024498,16.02073315382004,16.207034615675607,16.38606192668279,16.553990201155344,16.681239704291027,16.84548209110896,16.98553191026052,17.11462794939677,17.27657869656881,17.419584107398986,17.541891018549602,17.662425005435942,17.819753988583884,17.949282360076904,18.063334333896638,18.216161533196768,18.330134336153666,18.450886340936027,18.602661009629568,18.727470592657724,18.862408181031544,18.99790270725886,19.253828871250153,19.42096129258474,19.555268625418346,19.682072361310322,19.855798101425172,19.96832195123037,20.11736482779185,20.25975892543793,20.4077713171641,20.539637025197347,20.677763708432515,20.84110730489095,20.978816282749175,21.322332942485808,21.49037315448125,21.63375921646754,21.808135453859965,21.9451248327891,22.100678690274556,22.228512732187905,22.345256638526916,22.454328322410582,22.593646140893302,22.734181241194406,22.89583311478297,23.047962272167204,23.187721399466195,23.31012921333313,23.444583650430044,23.5792844136556,23.712713225682577,23.86476498444875,23.991842818260192,24.121128622690836,24.234674163659413,24.34189715385437,24.45072687069575,24.547145720322927,24.66538827419281,24.795747848351798,24.930768056710562,25.058762228488924,25.184599296251932,25.311655580997467,25.44023473660151,25.708940263589223,25.849358761310576,25.981470970312753,26.343489146232606,26.463293321927388,26.613555006186168,26.740684767564137,26.933857329686482,27.080497070153555,27.202361098925273,27.354160618782043,27.515761053562166,27.63924782673518,27.764348840713502,27.880187916755677,27.988273890813193,28.13055814107259,28.26304353872935,28.38600435654322,28.511152001221976,28.624903217951456,28.73313468694687,28.847040859858193,28.983989787101745,29.11279159784317,29.23915424744288,29.34586302836736,29.456617554028828,29.57444300254186,29.669910860061645
cummulative feedback,0.0,393.0,503.0,548.0,586.0,624.0,652.0,700.0,740.0,1041.0,1083.0,1115.0,1150.0,1200.0,1227.0,1329.0,1364.0,1393.0,1422.0,1456.0,1489.0,1511.0,1550.0,1581.0,1613.0,1641.0,1674.0,1712.0,1749.0,1770.0,1806.0,1838.0,1862.0,1892.0,1927.0,1954.0,1982.0,2006.0,2037.0,2069.0,2094.0,2124.0,2147.0,2181.0,2215.0,2253.0,2281.0,2307.0,2337.0,2368.0,2395.0,2423.0,2449.0,2488.0,2518.0,2549.0,2582.0,2614.0,2647.0,2676.0,2710.0,2736.0,2758.0,2778.0,2795.0,2823.0,2842.0,2873.0,2899.0,2937.0,2968.0,2986.0,3009.0,3034.0,3052.0,3078.0,3112.0,3137.0,3162.0,3183.0,3208.0,3232.0,3249.0,3278.0,3442.0,3471.0,3497.0,3514.0,3540.0,3566.0,3591.0,3645.0,3677.0,3730.0,3753.0,3781.0,3809.0,3830.0,3850.0,3881.0,3898.0,3919.0,3951.0,3977.0,3995.0,4020.0,4041.0,4058.0,4082.0,4106.0,4130.0,4152.0,4171.0,4194.0,4228.0,4248.0,4273.0,4286.0,4311.0,4335.0,4360.0,4381.0,4403.0,4424.0,4447.0,4472.0,4549.0,4567.0,4591.0,4619.0,4640.0,4669.0,4689.0,4708.0,4739.0,4757.0,4780.0,4797.0,4816.0,4850.0,4871.0,4899.0,4918.0,4934.0,4953.0,4971.0,4992.0,5012.0,5032.0,5049.0,5068.0,5091.0,5106.0,5124.0,5140.0,5155.0,5179.0,5199.0,5213.0,5237.0,5264.0,5283.0,5306.0,5321.0,5406.0,5417.0,5442.0,5458.0,5483.0,5498.0,5520.0,5550.0,5568.0,5593.0,5616.0,5632.0,5658.0,5678.0,5697.0,5716.0,5741.0,5756.0,5775.0,5790.0,5806.0,5823.0,5835.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
