,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0,951.0,956.0,961.0,966.0
Accumulated time steps,0.0,59.0,371.0,930.0,2621.0,3216.0,3541.0,3888.0,4385.0,4776.0,5175.0,5542.0,5899.0,6287.0,6622.0,6950.0,7326.0,7660.0,8086.0,8368.0,8659.0,8956.0,9313.0,9646.0,9942.0,10248.0,10550.0,10838.0,11110.0,11406.0,11693.0,11976.0,12279.0,12555.0,12838.0,13122.0,13436.0,13707.0,13982.0,14552.0,14888.0,15184.0,15478.0,15760.0,16060.0,16351.0,16648.0,16939.0,17238.0,17518.0,17852.0,18141.0,18429.0,18861.0,19152.0,19454.0,19745.0,20028.0,20314.0,20597.0,20890.0,21178.0,21479.0,21767.0,22061.0,22338.0,22626.0,22922.0,23209.0,23706.0,24002.0,24333.0,24627.0,24914.0,25186.0,25461.0,25760.0,26052.0,26326.0,26605.0,26891.0,27186.0,27478.0,27767.0,28174.0,28480.0,28770.0,29052.0,29339.0,29706.0,30065.0,30381.0,30662.0,30941.0,31219.0,31518.0,31799.0,32087.0,32364.0,32660.0,32953.0,33234.0,33517.0,33804.0,34117.0,34397.0,34697.0,35001.0,35290.0,35578.0,35880.0,36178.0,36472.0,36761.0,37071.0,37433.0,37867.0,38158.0,38449.0,38733.0,39014.0,39302.0,39593.0,39946.0,40226.0,40515.0,40807.0,41089.0,41376.0,41656.0,41930.0,42201.0,42494.0,42791.0,43080.0,43369.0,43657.0,43932.0,44226.0,44487.0,44781.0,45061.0,45326.0,45610.0,45895.0,46214.0,46505.0,46802.0,47082.0,47362.0,47638.0,47935.0,48210.0,48508.0,48791.0,49134.0,49421.0,49720.0,50008.0,50294.0,50580.0,50857.0,51139.0,51419.0,51746.0,52038.0,52334.0,52611.0,52880.0,53177.0,53478.0,53767.0,54046.0,54325.0,54618.0,54891.0,55162.0,55440.0,55798.0,56138.0,56424.0,56708.0,56995.0,57302.0,57591.0,57892.0,58182.0,58473.0,58766.0,59057.0,59349.0,59629.0,59916.0,60201.0,60485.0
Episode reward,0.0,124.23330499974504,172.89559451337757,143.30500802320836,1740.2474934459663,1050.4377855767243,146.98776243389918,140.8917983182996,170.8638808066976,180.07415279404628,188.70380480512856,167.16053485995855,403.0282078070416,186.14302917944664,142.54100497382197,269.3318228542911,287.2138420340869,207.07640865734828,133.64824331710201,114.99954755973565,164.29618025238827,186.1774588360246,184.94540734973,350.3074601440993,165.42173911748873,190.05452526146715,176.9536024757447,120.00290805544734,168.11718103763778,171.64351000988603,181.28785581791035,161.09360827191696,185.0386722127524,162.38395356691314,135.0030124021976,161.56043822899582,190.5997844576447,114.50780991076161,142.55277684965705,1300.9025866809834,130.44264675157856,145.11546711114391,130.18808134103446,167.25519977432694,161.96019507057656,173.07311500518995,190.12250921951508,190.5419410150201,135.08929539360398,134.15501967878154,166.5854049434847,149.31304857713465,168.4058773159453,192.41471908578808,200.82825744200795,156.48877007314348,138.9558036269786,157.37486687482473,123.5546952172113,177.71821312541817,134.4983061279298,175.76623813813185,178.57706803421328,164.58390764912622,168.83927760770393,153.4844391942078,178.483224175296,173.84989697549508,165.74241866709872,156.05423118739475,136.75203699124563,121.38986221725757,126.9433849679584,164.6543334385101,167.70699904673103,185.80747823611915,191.29701722652064,179.48418365775692,132.8713274152011,161.34270514131995,156.09139350437715,129.10506827722048,179.47104519141965,116.65409338093448,161.23390156983086,174.59570972508027,165.37542397949574,188.72261213434103,157.61343362526372,253.0452682943859,267.2798207383432,139.9657322683657,117.11942053405922,181.7802133356157,143.7121136244848,186.42567622600203,171.0417187344815,126.78019339343241,185.76486541832207,142.24059882280204,166.48268803824232,138.5672681405683,160.13852158030875,112.0024893634003,181.19782287789374,164.87867079997926,184.2854920862949,161.07569902774284,126.12652468720668,159.1231336717756,137.48632406715922,176.18223154131965,142.18260207402787,161.37257445235372,172.48285812753386,603.643641287309,179.638237308181,164.57491941170287,135.7836170865236,136.8577663870676,118.81103844729166,172.19738598681744,136.54369846719322,127.53617838638407,140.6566186825962,135.61871092794135,132.1050569016707,132.0182687486087,154.8204760869097,121.85276695352911,133.47733111674663,126.1031166333683,138.5836284988951,189.57420798820488,181.3343946366111,165.31821986402807,206.04468659997642,121.23652444892166,172.65256962958327,125.89856770464414,123.03355543458896,118.51792239157425,119.73543829413521,166.4959763531082,143.34328208753323,199.61690201848188,152.37478679014887,150.89239691770788,130.8138332762523,171.81291911381123,178.22870277357302,160.1364828694272,120.82963585724067,183.28632986115315,173.02659987567782,163.80453174679133,176.57295767772789,171.3213736324792,120.65357059567445,147.4360541496357,128.19401260291184,123.800275532022,123.77302664067672,129.859359240447,171.8711844531211,175.7508374675775,187.8158254839493,123.23193169628884,122.90181176373333,158.35112587257686,192.58184087454364,137.04835966864636,128.75131208380748,134.72635144214559,187.3502009028018,125.48127764091353,180.2932441561212,115.20698966753751,247.93656664391466,163.52534104216184,182.04964932912569,168.27401715913396,181.5027267297246,184.23522265257404,194.95323823183762,180.48187812856557,127.34830985122028,167.93532211265313,165.0947715709776,120.54219826519868,161.6621093005233,119.26795695559359,130.7072017769178,143.3581845752575,150.7028590233218
Episode feedback,0.8,0.7758620555885852,0.8260869445494646,0.8524590024187049,0.723999998552,0.6923076898870361,0.6567164081087103,0.6363636267217633,0.7303370704456509,0.6874999892578127,0.7010309206079287,0.5666666572222224,0.6717557200629335,0.5624999912109376,0.6721311365224404,0.6222222153086421,0.7099999929,0.6417910351971488,0.4727272641322316,0.4489795826738861,0.3928571358418369,0.30645160796045795,0.41269840614764436,0.7319587553406314,0.41379309631391215,0.41269840614764436,0.3499999941666668,0.5192307592455624,0.3965517173008325,0.46666665888888903,0.3709677359521333,0.26315789012003704,0.4285714217687076,0.3157894681440444,0.4821428485331634,0.4561403428747308,0.384615378698225,0.4285714198250731,0.43636362842975224,0.6111111093242365,0.3965517173008325,0.43859648353339503,0.6499999891666669,0.42105262419205924,0.28813558833668496,0.3770491741467349,0.4062499936523439,0.384615378698225,0.4727272641322316,0.33928570822704096,0.5555555467372135,0.3090909034710745,0.37288134961218056,0.4857142787755103,0.3823529355536333,0.3090909034710745,0.4545454462809919,0.2711864360815858,0.47169810430758297,0.34426228943832315,0.3859649055093876,0.41666665972222233,0.25806451196670144,0.1929824527546938,0.2758620642092748,0.3928571358418369,0.39344261650094076,0.2833333286111112,0.15517241111771707,0.33333332748538025,0.3928571358418369,0.34545453917355384,0.5178571336096941,0.29310344322235443,0.22413792717003575,0.27419354396462026,0.3437499946289064,0.2786885200214997,0.21818181421487612,0.3389830451019823,0.32142856568877565,0.29629629080932796,0.29032257596253913,0.19607842752787397,0.25423728382648675,0.2833333286111112,0.3275862012485138,0.2857142811791384,0.24999999553571436,0.471698108757565,0.4352941125259516,0.32142856568877565,0.3529411695501732,0.25806451196670144,0.3157894681440444,0.20634920307382218,0.36206895927467314,0.2830188625845498,0.14516128798126957,0.28070174946137283,0.37288134961218056,0.10714285522959188,0.21428571045918376,0.3061224427321951,0.22580644797086374,0.17543859341335802,0.24615384236686397,0.26315789012003704,0.2692307640532545,0.20689654815695607,0.23214285299744905,0.3114754047299114,0.19999999636363644,0.3571428507653063,0.16666666388888896,0.4274809127673213,0.3770491741467349,0.38983050186727963,0.2711864360815858,0.3090909034710745,0.5098039115724724,0.2666666622222223,0.3818181748760332,0.22641509006763982,0.17857142538265314,0.16071428284438782,0.18181817851239676,0.19999999636363644,0.2280701714373654,0.11764705651672439,0.25454544991735545,0.33962263510145974,0.24999999553571436,0.261538457514793,0.35483870395421446,0.17241379013079672,0.33846153325443795,0.21568627028066137,0.14999999750000004,0.33333332716049396,0.23076922633136104,0.2549019557862362,0.2199999956000001,0.06779660902039646,0.40350876485072346,0.28787878351698815,0.09090908925619838,0.1379310321046374,0.12727272495867772,0.14999999750000004,0.23333332944444451,0.1428571403061225,0.23076922633136104,0.04838709599375652,0.16666666388888896,0.21052631209602962,0.11666666472222226,0.18333333027777785,0.15999999680000007,0.18181817851239676,0.12962962722908097,0.17307691974852077,0.17307691974852077,0.11320754503381991,0.16393442354205864,0.09836065412523519,0.18461538177514797,0.2549019557862362,0.13999999720000006,0.08771929670667901,0.20634920307382218,0.2909090856198348,0.15094339337842655,0.21818181421487612,0.24615384236686397,0.2075471658953365,0.1803278658962645,0.1999999960000001,0.41592919985903365,0.2758620642092748,0.17460317183169569,0.16666666388888896,0.17741935197710723,0.16393442354205864,0.12499999804687503,0.20967741597294492,0.10714285522959188,0.14754098118785278,0.21052631209602962,0.21153845747041428,0.10714285522959188,0.23999999520000012,0.15094339337842655,0.23214285299744905,0.22413792717003575
total seconds,0.0,4.245424032211304,18.90225052833557,55.29598379135132,157.71098589897156,196.11447858810425,218.48192977905273,241.52080249786377,274.0827212333679,297.8363699913025,320.940438747406,342.4266052246094,364.33176159858704,386.1644444465637,403.4797110557556,420.8393814563751,439.76448607444763,458.50501823425293,478.2426724433899,493.161639213562,507.0432484149933,520.0965211391449,538.2001163959503,555.5490629673004,569.343724489212,580.9439525604248,592.3875570297241,606.0572762489319,618.3256618976593,630.2310581207275,641.6868250370026,653.6806693077087,666.6505255699158,675.9164972305298,688.4726128578186,702.1995079517365,714.2887537479401,724.4092032909393,739.4817841053009,766.4553117752075,783.3016035556793,795.9849216938019,809.241708278656,822.224404335022,833.5925936698914,847.404132604599,859.0087656974792,871.6083197593689,884.1049370765686,893.4805796146393,907.3374235630035,921.2395462989807,933.7747857570648,954.6273970603943,966.5063667297363,980.487464427948,990.6839425563812,1000.8126142024994,1012.0720744132996,1022.4781939983368,1034.496660232544,1044.8083040714264,1055.6462631225586,1066.066279888153,1077.0299487113953,1088.2240798473358,1098.0023784637451,1109.313000679016,1119.9623529911041,1140.196406841278,1152.3861322402954,1163.5693316459656,1174.1383018493652,1184.5732991695404,1193.7087650299072,1201.919738292694,1211.2021956443787,1220.9749212265015,1229.922437429428,1239.7314460277557,1249.8169813156128,1260.675439119339,1271.844286441803,1281.839527130127,1297.0731739997864,1306.99063706398,1317.612155199051,1328.419033050537,1338.2660677433014,1356.9108018875122,1374.9562618732452,1387.4829649925232,1396.9499843120575,1407.0141501426697,1415.9677855968475,1425.8090796470642,1434.0549244880676,1444.2569925785065,1452.5328509807587,1461.2778551578522,1471.0288066864014,1479.673668384552,1489.7598447799683,1498.3858315944672,1508.4568512439728,1518.4123859405518,1527.7943720817566,1537.6701202392578,1548.220462322235,1556.8807153701782,1566.503674030304,1576.1190812587738,1584.74169754982,1593.5158259868622,1602.3243114948273,1617.1640284061432,1638.202116727829,1651.1201348304749,1659.6855409145355,1668.997899055481,1679.094471693039,1688.4126842021942,1698.108021736145,1711.0166010856628,1718.193074464798,1723.1159927845001,1729.93519115448,1737.036208152771,1743.1022143363953,1748.86492562294,1754.915901184082,1760.7519271373749,1767.1303672790527,1774.3046247959137,1781.1020777225494,1787.5369369983673,1794.9617128372192,1801.389925479889,1806.8830709457397,1812.6663851737976,1818.866126537323,1826.0114731788635,1832.250385761261,1838.8998353481293,1845.589149236679,1852.6169362068176,1859.0076835155487,1865.396124124527,1871.8043987751007,1877.67942070961,1883.5740096569061,1889.8411438465118,1896.7695059776306,1902.073608160019,1907.5374364852905,1915.8739502429962,1921.9122400283813,1927.381500005722,1933.4597299098969,1940.281423330307,1945.8427352905273,1952.9224524497986,1959.1744649410248,1965.803778886795,1972.6689145565033,1978.895200252533,1984.743581533432,1990.1049988269806,1995.2166121006012,2002.322383403778,2009.0595092773438,2015.2793533802032,2021.7447834014893,2028.0628378391266,2033.3728215694427,2039.4599754810333,2044.7578120231628,2051.1140608787537,2058.9934577941895,2066.239836215973,2071.1595799922943,2076.3047046661377,2084.525797367096,2091.1839468479156,2097.0309278964996,2103.6779356002808,2109.6152110099792,2115.090516805649,2121.6846125125885,2128.197090625763,2134.19468665123,2140.1735401153564,2145.460458278656,2151.702812194824,2158.1985960006714
total minutes,0.0,0.07075706720352173,0.31503750880559284,0.9215997298558553,2.6285164316495258,3.2685746431350706,3.6413654963175457,4.02534670829773,4.568045353889465,4.963939499855042,5.3490073124567665,5.707110087076823,6.072196026643117,6.436074074109396,6.724661850929261,7.013989690939585,7.3294081012407934,7.641750303904216,7.970711207389831,8.219360653559367,8.450720806916555,8.668275352319082,8.970001939932505,9.259151049455006,9.4890620748202,9.682399209340414,9.873125950495401,10.100954604148864,10.305427698294322,10.503850968678792,10.694780417283376,10.894677821795145,11.110842092831929,11.265274953842162,11.47454354763031,11.70332513252894,11.904812562465668,12.073486721515655,12.324696401755014,12.774255196253458,13.05502672592799,13.266415361563364,13.487361804644268,13.703740072250366,13.89320989449819,14.12340221007665,14.316812761624654,14.526805329322816,14.735082284609478,14.891342993577322,15.122290392716726,15.353992438316345,15.56291309595108,15.910456617673239,16.108439445495605,16.3414577404658,16.511399042606353,16.680210236708323,16.867867906888325,17.041303233305612,17.241611003875732,17.413471734523775,17.594104385375978,17.767771331469216,17.95049914518992,18.137067997455596,18.30003964106242,18.488550011316935,18.666039216518403,19.003273447354633,19.20643553733826,19.392822194099427,19.56897169748942,19.74288831949234,19.895146083831786,20.03199563821157,20.186703260739645,20.34958202044169,20.49870729049047,20.662190767129264,20.83028302192688,21.011257318655648,21.19740477403005,21.363992118835448,21.617886233329774,21.783177284399667,21.960202586650848,22.14031721750895,22.304434462388357,22.615180031458536,22.915937697887422,23.12471608320872,23.28249973853429,23.45023583571116,23.599463093280793,23.763484660784403,23.90091540813446,24.07094987630844,24.20888084967931,24.354630919297538,24.51714677810669,24.6612278064092,24.829330746332804,24.97309719324112,25.14094752073288,25.306873099009195,25.463239534695944,25.627835337320963,25.803674372037253,25.948011922836304,26.108394567171732,26.268651354312897,26.412361625830332,26.558597099781036,26.705405191580454,26.952733806769054,27.303368612130484,27.518668913841246,27.661425681908927,27.816631650924684,27.98490786155065,28.140211403369904,28.301800362269084,28.516943351427713,28.636551241079967,28.718599879741667,28.832253185907998,28.95060346921285,29.051703572273254,29.147748760382335,29.248598353068033,29.34586545228958,29.452172787984214,29.57174374659856,29.685034628709158,29.792282283306122,29.916028547286988,30.023165424664814,30.114717849095662,30.211106419563293,30.314435442288715,30.43352455298106,30.537506429354348,30.648330589135487,30.75981915394465,30.876948936780295,30.98346139192581,31.08993540207545,31.19673997958501,31.294657011826832,31.392900160948436,31.497352397441865,31.612825099627177,31.701226802666984,31.792290608088177,31.931232504049937,32.03187066713969,32.12302500009537,32.22432883183161,32.33802372217178,32.43071225484212,32.54870754082997,32.65290774901708,32.76339631477992,32.877815242608385,32.98158667087555,33.079059692223865,33.168416647116345,33.253610201676686,33.3720397233963,33.4843251546224,33.58798922300339,33.69574639002482,33.801047297318775,33.88954702615738,33.99099959135056,34.07929686705271,34.185234347979225,34.31655762990316,34.43733060359955,34.51932633320491,34.6050784111023,34.742096622784935,34.853065780798595,34.95051546494166,35.06129892667135,35.16025351683299,35.25150861342748,35.36141020854314,35.46995151042938,35.56991144418716,35.66955900192261,35.75767430464427,35.8617135365804,35.96997660001119
cummulative feedback,0.0,45.0,102.0,154.0,516.0,714.0,758.0,800.0,865.0,909.0,977.0,1011.0,1099.0,1135.0,1176.0,1232.0,1303.0,1346.0,1372.0,1394.0,1416.0,1435.0,1461.0,1532.0,1556.0,1582.0,1603.0,1630.0,1653.0,1681.0,1704.0,1719.0,1746.0,1764.0,1791.0,1817.0,1842.0,1863.0,1887.0,2096.0,2119.0,2144.0,2183.0,2207.0,2224.0,2247.0,2273.0,2298.0,2324.0,2343.0,2378.0,2395.0,2417.0,2451.0,2477.0,2494.0,2519.0,2535.0,2560.0,2581.0,2603.0,2628.0,2644.0,2655.0,2671.0,2693.0,2717.0,2734.0,2743.0,2762.0,2784.0,2803.0,2832.0,2849.0,2862.0,2879.0,2901.0,2918.0,2930.0,2950.0,2968.0,2984.0,3002.0,3012.0,3027.0,3044.0,3063.0,3081.0,3095.0,3145.0,3182.0,3200.0,3218.0,3234.0,3252.0,3265.0,3286.0,3301.0,3310.0,3326.0,3348.0,3354.0,3366.0,3381.0,3395.0,3405.0,3421.0,3436.0,3450.0,3462.0,3475.0,3494.0,3505.0,3525.0,3535.0,3591.0,3614.0,3637.0,3653.0,3670.0,3696.0,3712.0,3733.0,3745.0,3755.0,3764.0,3774.0,3785.0,3798.0,3804.0,3818.0,3836.0,3850.0,3867.0,3889.0,3899.0,3921.0,3932.0,3941.0,3959.0,3971.0,3984.0,3995.0,3999.0,4022.0,4041.0,4046.0,4054.0,4061.0,4070.0,4084.0,4092.0,4104.0,4107.0,4117.0,4129.0,4136.0,4147.0,4155.0,4165.0,4172.0,4181.0,4190.0,4196.0,4206.0,4212.0,4224.0,4237.0,4244.0,4249.0,4262.0,4278.0,4286.0,4298.0,4314.0,4325.0,4336.0,4346.0,4393.0,4409.0,4420.0,4430.0,4441.0,4451.0,4459.0,4472.0,4478.0,4487.0,4499.0,4510.0,4516.0,4528.0,4536.0,4549.0,4562.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
