,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0
Accumulated time steps,0.0,501.0,1432.0,1761.0,2065.0,2434.0,2833.0,3146.0,3535.0,3840.0,4137.0,4446.0,4744.0,5049.0,5331.0,5645.0,6058.0,6363.0,6651.0,6947.0,7252.0,7550.0,7834.0,8138.0,8421.0,8714.0,9030.0,9358.0,9645.0,9989.0,10271.0,10559.0,10865.0,11288.0,11588.0,11906.0,12210.0,12496.0,12787.0,13081.0,13396.0,13688.0,13990.0,14299.0,14588.0,14888.0,15184.0,15541.0,15837.0,16239.0,16581.0,16919.0,17215.0,17519.0,17863.0,18167.0,18461.0,18751.0,19042.0,19332.0,19707.0,20059.0,20372.0,20655.0,20956.0,21362.0,21662.0,21956.0,22269.0,22576.0,22896.0,23185.0,23473.0,23763.0,24071.0,24372.0,24673.0,24971.0,25260.0,25554.0,25906.0,26182.0,26469.0,26757.0,27044.0,27335.0,27631.0,27931.0,28294.0,28594.0,28947.0,29290.0,30001.0,30282.0,30579.0,30880.0,31509.0,31806.0,32101.0,32429.0,32711.0,33048.0,33350.0,33644.0,33998.0,34333.0,34630.0,35222.0,35508.0,35872.0,36180.0,36465.0,36755.0,37039.0,37320.0,37617.0,37916.0,38340.0,38629.0,38923.0,39212.0,39512.0,39817.0,40469.0,40767.0,41073.0,41383.0,41680.0,41972.0,42274.0,42626.0,43021.0,43331.0,43628.0,43912.0,44200.0,44499.0,44788.0,45073.0,45355.0,45717.0,46008.0,46315.0,46611.0,46962.0,47287.0,47582.0,47907.0,48202.0,48497.0,48795.0,49166.0,49446.0,49742.0,50037.0,50338.0,50642.0,50946.0,51229.0,51518.0,51812.0,52337.0,52707.0,53005.0,53282.0,53570.0,53872.0,54166.0,54830.0,55129.0,55447.0,55754.0,56049.0,56344.0,56625.0,56931.0,57229.0,57520.0,57817.0,58122.0,58473.0,58773.0,59121.0,59416.0,59726.0,60027.0,60372.0
Episode reward,0.0,642.8716722280109,143.98958889601656,213.95442857972174,174.47717447007813,191.04669876111075,167.48090352241968,131.276447150848,146.10670444352385,183.2863260775671,165.29990240270865,177.9757389849288,170.766495032666,139.62400657832004,132.95355663167894,192.88070995309224,175.0902092850126,131.9090309139201,173.3167368553696,170.50417153333603,188.61456891504938,189.27764483725574,137.23968761559811,168.2519824795235,175.8199513941631,183.24818072895962,174.92235380638235,163.99629010194292,179.7120210030083,160.0456550665918,116.31605466143546,130.36890045879107,168.79850454285003,173.85566285334508,138.23163372213622,157.30704370899898,139.94174777385436,155.07725789645616,168.9339776867496,184.03149110977805,195.31906371959118,125.29259448298902,192.231565923064,176.02546755749256,180.44074050967527,141.45806202688863,139.0332040448453,271.0936142869316,168.47572064012738,123.1195120517129,385.86829124888175,172.40430748805647,167.51687209386492,168.59919943005886,160.27552253945856,195.26479756810716,171.88188732895767,167.63362986966928,130.86138776042378,166.73655940658446,172.56521309781573,186.59352525845483,185.7878960575284,129.997923803422,180.3182556701981,197.22345630547665,131.47236369879954,174.09997348707375,195.29883003708073,194.5296176153725,171.69391796220538,169.05424648919157,164.21998620787582,178.96894900046416,189.46547921940453,156.39380577067345,190.1687623165548,179.03122839270844,172.18622892311853,190.19820022223854,144.04079163375943,181.43611360082133,126.0610809988113,117.44419169657304,174.0316542314739,158.34554759878066,187.68441420750918,182.95090904891538,536.376138037341,191.50803617089755,400.8571291251677,160.472565286112,2191.052936347019,136.67913718937015,157.23936645124488,170.8051354966703,292.07015344268314,143.89974323465668,153.4893520682348,163.25743899972548,162.77004842845494,179.18265896674777,190.55598275308978,183.66062997883722,178.10609397928687,199.06345081724757,191.95875946578604,1508.0873025986527,131.61099285275597,145.2071401387198,194.70215966758656,138.24584438963146,139.77224120913547,145.00137491701224,122.16878019232806,148.17428855110097,117.13478688329798,621.1025824565286,145.43901749752567,116.76635658594316,136.85623828776727,130.45371084389024,159.086530530658,175.44331349218564,169.52910787025223,189.48031182104558,180.21879464256446,162.35451256065693,173.1467776233555,175.79898833536703,191.38260052447714,182.8888559046259,131.90957492919523,173.87731849541302,127.79532923022748,173.80205775247538,175.59712212649916,191.74520138100704,126.63766194331768,178.2131660788243,177.5941435867091,170.6378268427722,221.12844508810585,154.98314145119016,168.27846657350787,255.5072703338953,171.5032989157479,139.55269446971565,163.41499637706931,162.86917395421213,184.4628030049128,150.8420659345531,128.32552680506194,186.64354579487022,138.02798690607557,145.83330289995146,184.5021788183338,120.68073211386586,123.70099642631811,169.51437422974016,178.76296584930853,1580.075953236762,182.40882396509542,145.58412486404038,124.2421343316118,135.7367551326803,199.6730419899101,145.28575146590933,179.968155810542,133.96309767900135,139.34859429430568,190.63858450089532,150.04810420019814,163.44996782893926,135.99467342861004,188.50125317845655,177.81118223386733,146.74264580777606,163.04124643829002,174.67734501934797,131.90871797309413,175.3976499930766,171.82345091261243,142.4160475437809,184.45278232074207,161.15493851350925,180.75156129335625
Episode feedback,0.8,0.813999998372,0.7666666538888891,0.7956989161752805,0.5312499916992189,0.8235293996539794,0.6101694811835682,0.618181806942149,0.5535714186862247,0.49230768473372793,0.4999999913793105,0.41935483194588985,0.6949152424590637,0.6896551605231869,0.42857142091836753,0.5522387977277792,0.5312499916992189,0.5789473582640815,0.5806451519250783,0.41935483194588985,0.44615383928994096,0.5555555467372135,0.5593220244182708,0.48333332527777795,0.6666666555555558,0.6031745936004033,0.6290322479188347,0.4561403428747308,0.42622950120935243,0.4426229435635583,0.49019606881968497,0.4999999907407409,0.5762711766733699,0.5245901553345876,0.3859649055093876,0.6140350769467531,0.43103447532699185,0.42105262419205924,0.4603174530108341,0.3968253905265811,0.38805969570060156,0.49999999038461557,0.4925373060815328,0.39344261650094076,0.29032257596253913,0.3859649055093876,0.3275862012485138,0.5593220291582879,0.5333333244444446,0.30769230177514806,0.6160714230707909,0.40983605885514657,0.4918032706261759,0.403225799947971,0.44642856345663284,0.507692299881657,0.6557376941682346,0.32203389284688316,0.43396225596297633,0.4999999916666668,0.41666665972222233,0.4687499926757814,0.399999993846154,0.46296295438957497,0.41935483194588985,0.41538460899408297,0.43396225596297633,0.3666666605555557,0.33846153325443795,0.44776118734684794,0.32203389284688316,0.3965517173008325,0.3333333277777779,0.41935483194588985,0.4545454476584023,0.34482758026159344,0.2812499956054688,0.43749999316406263,0.38333332694444455,0.21874999658203131,0.57142856122449,0.3968253905265811,0.35185184533607694,0.41176469780853536,0.3666666605555557,0.33928570822704096,0.32307691810650896,0.41935483194588985,0.5955882309147924,0.36923076355029594,0.4608695612098299,0.3793103382877528,0.5417721505271591,0.3928571358418369,0.4999999913793105,0.40677965412237876,0.48799999609600003,0.40677965412237876,0.4561403428747308,0.5172413703923902,0.4482758543400715,0.3333333280423281,0.38095237490551787,0.499999991935484,0.45901638591776417,0.4158415800411725,0.4687499926757814,0.531914892202354,0.30357142315051033,0.40677965412237876,0.384615378698225,0.4821428485331634,0.40350876485072346,0.48333332527777795,0.33333332679738575,0.5409835976887934,0.5199999896000003,0.5141242908806537,0.32203389284688316,0.3529411695501732,0.26315789012003704,0.5283018768244929,0.43859648353339503,0.45901638591776417,0.3965517173008325,0.47692306958579894,0.41269840614764436,0.4576271108876761,0.2999999950000001,0.40983605885514657,0.3906249938964845,0.360655731792529,0.3207547109291564,0.37288134961218056,0.3207547109291564,0.2999999950000001,0.4838709599375652,0.34920634366339137,0.415094331790673,0.35483870395421446,0.403225799947971,0.39999999333333347,0.3235294070069205,0.40350876485072346,0.3389830451019823,0.4631578898614959,0.25423728382648675,0.2678571380739797,0.21311475060467622,0.40350876485072346,0.4285714217687076,0.43636362842975224,0.35849055927376305,0.3968253905265811,0.3928571358418369,0.41379309631391215,0.23809523431594867,0.19607842752787397,0.2884615329142013,0.5081967129803818,0.41269840614764436,0.3861386125870013,0.34920634366339137,0.2711864360815858,0.3773584834460664,0.3928571358418369,0.30303029843893486,0.3275862012485138,0.39344261650094076,0.3818181748760332,0.28070174946137283,0.3437499946289064,0.24999999553571436,0.29310344322235443,0.2363636320661158,0.36923076355029594,0.2999999950000001,0.32203389284688316,0.43103447532699185,0.19999999666666674,0.29629629080932796,0.30158729680020163,0.2999999950000001,0.24137930618311543,0.34920634366339137,0.29310344322235443,0.19354838397502608
total seconds,0.0,21.459552526474,58.019519090652466,70.66433620452881,83.07500123977661,97.05585670471191,113.12497854232788,124.40517282485962,138.67852187156677,147.40073251724243,156.77094054222107,169.36351108551025,179.46466851234436,188.91346096992493,197.56226181983948,206.9009518623352,221.54785060882568,230.31226515769958,239.63912796974182,248.29716610908508,257.9958953857422,266.89990186691284,276.3098485469818,286.2484426498413,295.67730379104614,304.9524953365326,315.4898753166199,326.09672474861145,334.351824760437,347.0806300640106,355.3445837497711,365.03132367134094,374.8829469680786,389.6371548175812,398.63443088531494,407.56927394866943,416.1785218715668,424.91708874702454,433.26111602783203,443.8729958534241,454.2700116634369,463.44509959220886,474.95763778686523,484.5395951271057,492.8876404762268,502.48671984672546,510.98211693763733,522.939136505127,532.5415291786194,546.6028070449829,557.4941623210907,568.2955722808838,576.3212926387787,585.4596738815308,595.7490072250366,605.4465489387512,614.8858051300049,622.9805960655212,633.7671439647675,642.1676199436188,653.2836256027222,664.3321454524994,675.0398964881897,682.5027577877045,691.1176657676697,703.1755685806274,711.6126437187195,720.6262137889862,728.7610878944397,736.510251045227,745.1926484107971,752.9671142101288,761.2400541305542,768.4441657066345,777.5144681930542,784.7164220809937,792.5506319999695,800.3995597362518,808.7926712036133,815.4896786212921,827.5286109447479,834.5251319408417,842.3917729854584,850.0883777141571,857.8469638824463,865.9096233844757,872.3381705284119,880.6042139530182,891.9453241825104,899.4562995433807,909.1216516494751,918.4110071659088,941.7113375663757,950.0645124912262,957.3045909404755,966.5968778133392,984.268367767334,993.3549327850342,1001.9467279911041,1010.8902912139893,1018.4081027507782,1028.1989269256592,1036.9465012550354,1045.305136680603,1055.6247618198395,1065.1152930259705,1072.4310281276703,1090.3030416965485,1098.2662048339844,1108.8409514427185,1117.7052748203278,1125.1860809326172,1133.715428352356,1141.2117881774902,1148.3167486190796,1156.9641981124878,1166.0360043048859,1177.805751800537,1184.7318358421326,1193.2968709468842,1200.2386782169342,1210.5057046413422,1218.7129220962524,1234.0178129673004,1240.8182454109192,1249.4715535640717,1259.5134620666504,1267.2587220668793,1274.149492263794,1282.0979852676392,1292.1118347644806,1301.5911684036255,1310.14835190773,1317.3466441631317,1325.6663281917572,1332.8970000743866,1342.38356423378,1349.197759628296,1356.050288438797,1362.674923658371,1372.3418323993683,1380.438613653183,1389.4590044021606,1397.1387159824371,1406.514030456543,1416.0911829471588,1424.0032451152802,1432.258360862732,1439.3898198604584,1446.4978969097137,1454.0672762393951,1464.1097626686096,1471.0302891731262,1478.0195260047913,1486.2790756225586,1493.7047152519226,1500.778483390808,1507.9031207561493,1514.4179184436798,1522.144156217575,1529.9019031524658,1542.3498980998993,1552.2180111408234,1558.8801054954529,1565.5354545116425,1572.198311805725,1579.651272535324,1588.1317954063416,1606.776303768158,1614.3712093830109,1622.008372783661,1629.9855954647064,1638.5888442993164,1645.695053100586,1651.6705043315887,1659.2926006317139,1667.3874197006226,1674.643637895584,1681.4372544288635,1688.8581252098083,1697.8043978214264,1704.8444249629974,1712.8472666740417,1720.1860647201538,1728.3262021541595,1735.4491469860077,1743.4609639644623
total minutes,0.0,0.35765920877456664,0.9669919848442078,1.177738936742147,1.3845833539962769,1.6175976117451987,1.885416309038798,2.0734195470809937,2.311308697859446,2.456678875287374,2.612849009037018,2.822725184758504,2.991077808539073,3.1485576828320823,3.2927043636639914,3.448349197705587,3.6924641768137616,3.8385377526283264,3.9939854661623637,4.1382861018180845,4.2999315897623696,4.448331697781881,4.605164142449697,4.770807377497355,4.927955063184102,5.08254158894221,5.258164588610331,5.434945412476858,5.5725304126739506,5.78467716773351,5.922409729162852,6.083855394522349,6.248049116134643,6.49395258029302,6.643907181421915,6.792821232477824,6.936308697859446,7.081951479117076,7.221018600463867,7.397883264223735,7.571166861057281,7.724084993203481,7.915960629781087,8.075659918785096,8.214794007937114,8.37477866411209,8.51636861562729,8.71565227508545,8.87569215297699,9.110046784083048,9.291569372018179,9.471592871348063,9.605354877312978,9.757661231358846,9.929150120417278,10.090775815645854,10.248096752166749,10.383009934425354,10.562785732746125,10.702793665726979,10.888060426712036,11.072202424208323,11.250664941469829,11.375045963128407,11.518627762794495,11.719592809677124,11.860210728645324,12.010436896483103,12.146018131573994,12.275170850753785,12.419877473513285,12.549451903502147,12.687334235509237,12.807402761777242,12.958574469884237,13.078607034683227,13.209177199999491,13.339992662270864,13.479877853393555,13.591494643688202,13.7921435157458,13.908752199014028,14.039862883090972,14.168139628569286,14.297449398040772,14.43182705640793,14.538969508806865,14.67673689921697,14.86575540304184,14.990938325723013,15.152027527491251,15.306850119431813,15.695188959439596,15.834408541520437,15.955076515674591,16.109947963555655,16.40447279612223,16.555915546417236,16.699112133185068,16.848171520233155,16.973468379179636,17.13664878209432,17.282441687583923,17.42175227801005,17.593746030330657,17.75192155043284,17.873850468794505,18.17171736160914,18.304436747233073,18.48068252404531,18.628421247005463,18.753101348876953,18.89525713920593,19.02019646962484,19.138612476984658,19.28273663520813,19.43393340508143,19.630095863342284,19.745530597368877,19.88828118244807,20.003977970282236,20.175095077355703,20.31188203493754,20.566963549455007,20.680304090181988,20.824525892734528,20.991891034444173,21.120978701114655,21.235824871063233,21.368299754460654,21.535197246074677,21.693186140060426,21.835805865128837,21.955777402718862,22.094438803195953,22.214950001239778,22.37305940389633,22.486629327138264,22.600838140646616,22.711248727639518,22.872363873322804,23.00731022755305,23.157650073369343,23.28564526637395,23.44190050760905,23.60151971578598,23.733387418588002,23.870972681045533,23.98983033100764,24.108298281828564,24.23445460398992,24.40182937781016,24.51717148621877,24.63365876674652,24.77131792704264,24.895078587532044,25.012974723180136,25.131718679269156,25.240298640727996,25.36906927029292,25.498365052541097,25.705831634998322,25.87030018568039,25.981335091590882,26.09225757519404,26.203305196762084,26.327521208922068,26.46886325677236,26.779605062802634,26.90618682305018,27.033472879727682,27.16642659107844,27.309814071655275,27.428250885009767,27.527841738859813,27.65487667719523,27.78979032834371,27.910727298259737,28.023954240481057,28.14763542016347,28.296739963690438,28.41407374938329,28.54745444456736,28.669767745335896,28.805436702569327,28.924152449766794,29.05768273274104
cummulative feedback,0.0,407.0,453.0,527.0,561.0,617.0,653.0,687.0,718.0,750.0,779.0,805.0,846.0,886.0,910.0,947.0,981.0,1014.0,1050.0,1076.0,1105.0,1140.0,1173.0,1202.0,1242.0,1280.0,1319.0,1345.0,1371.0,1398.0,1423.0,1450.0,1484.0,1516.0,1538.0,1573.0,1598.0,1622.0,1651.0,1676.0,1702.0,1728.0,1761.0,1785.0,1803.0,1825.0,1844.0,1910.0,1942.0,1958.0,2027.0,2052.0,2082.0,2107.0,2132.0,2165.0,2205.0,2224.0,2247.0,2277.0,2302.0,2332.0,2358.0,2383.0,2409.0,2436.0,2459.0,2481.0,2503.0,2533.0,2552.0,2575.0,2595.0,2621.0,2651.0,2671.0,2689.0,2717.0,2740.0,2754.0,2786.0,2811.0,2830.0,2851.0,2873.0,2892.0,2913.0,2939.0,3020.0,3044.0,3097.0,3119.0,3333.0,3355.0,3384.0,3408.0,3469.0,3493.0,3519.0,3549.0,3575.0,3596.0,3620.0,3651.0,3679.0,3721.0,3751.0,3951.0,3968.0,3992.0,4017.0,4044.0,4067.0,4096.0,4113.0,4146.0,4172.0,4263.0,4282.0,4300.0,4315.0,4343.0,4368.0,4396.0,4419.0,4450.0,4476.0,4503.0,4521.0,4546.0,4571.0,4593.0,4610.0,4632.0,4649.0,4667.0,4697.0,4719.0,4741.0,4763.0,4788.0,4812.0,4834.0,4857.0,4877.0,4921.0,4936.0,4951.0,4964.0,4987.0,5014.0,5038.0,5057.0,5082.0,5104.0,5128.0,5143.0,5153.0,5168.0,5199.0,5225.0,5342.0,5364.0,5380.0,5400.0,5422.0,5442.0,5461.0,5485.0,5506.0,5522.0,5544.0,5558.0,5575.0,5588.0,5612.0,5630.0,5649.0,5674.0,5686.0,5702.0,5721.0,5739.0,5753.0,5775.0,5792.0,5804.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
