,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0
Accumulated time steps,0.0,501.0,982.0,1576.0,2000.0,2553.0,2881.0,3254.0,3733.0,4035.0,4332.0,4707.0,5011.0,5304.0,5615.0,5911.0,6197.0,6490.0,6795.0,7081.0,7386.0,7669.0,8002.0,8291.0,8587.0,8873.0,9172.0,9462.0,9749.0,10041.0,10319.0,11070.0,11374.0,11676.0,11984.0,12267.0,12621.0,12924.0,13230.0,13653.0,13951.0,14241.0,14548.0,14847.0,15155.0,15441.0,15744.0,16039.0,16402.0,16713.0,16997.0,17302.0,17602.0,17891.0,18198.0,18500.0,18786.0,19076.0,19380.0,19671.0,19976.0,20271.0,20549.0,20830.0,21120.0,21408.0,21696.0,21970.0,22268.0,22560.0,22846.0,23146.0,23425.0,24165.0,24549.0,24904.0,25243.0,25537.0,25844.0,26137.0,26423.0,26710.0,26990.0,27283.0,27582.0,27965.0,28267.0,28566.0,28859.0,29144.0,29444.0,29852.0,30152.0,30451.0,30750.0,31041.0,31333.0,31617.0,31906.0,32184.0,32460.0,32760.0,33055.0,34000.0,34310.0,34603.0,34897.0,35193.0,35494.0,35821.0,36120.0,36424.0,36808.0,37108.0,37395.0,37695.0,38007.0,38287.0,38936.0,39230.0,39544.0,39839.0,40123.0,40520.0,40811.0,41102.0,41383.0,41687.0,41981.0,42272.0,42581.0,42882.0,43182.0,43948.0,44247.0,44552.0,44851.0,45160.0,45450.0,45751.0,46344.0,46707.0,46991.0,47480.0,47779.0,48072.0,48394.0,48682.0,48987.0,49288.0,49591.0,49885.0,50176.0,50470.0,50759.0,51038.0,51311.0,51605.0,51970.0,52259.0,52540.0,52833.0,53115.0,53396.0,53735.0,54017.0,54315.0,54595.0,54881.0,55164.0,55456.0,55742.0,56036.0,56335.0,56632.0,56921.0,57215.0,57500.0,57772.0,58075.0,58348.0,58634.0,58909.0,59191.0,59475.0,59762.0,60028.0,60313.0
Episode reward,0.0,403.7935832828296,274.0516711024475,160.05253637703066,179.5813496670578,206.67153509368333,197.03826511655498,157.66055779571025,180.93166843199066,167.45283676804814,166.1239680883285,144.5725736453761,130.2422571988431,136.6044419560268,181.4247093156468,129.44371025809386,125.23875487807814,184.34153461107238,128.13175929097406,139.1679421356945,183.56897088788892,170.316634660128,130.68504628874584,164.90000757285864,135.10589657747883,171.87373262019486,121.2759228061713,166.02863869187692,167.06993130274986,183.19939080368337,123.23892110242068,180.39208816876973,126.25318653489389,145.89201868872627,166.2252764804833,145.96658546838063,273.9273769817013,165.8218097255832,177.2194761258021,773.1429916130635,170.23407279675496,172.91888262408102,191.26025776962166,174.10167809389242,164.01411044825153,154.71670776809103,187.9451020653782,180.4111399857937,245.22066813808007,178.22714103829887,171.92776228212824,174.6543991085436,182.87646191596463,132.78056710035983,158.95972603832655,158.75132574070813,134.2921437665407,139.02294245029168,191.5427424426103,149.42706159191496,177.90770539814696,186.26091587164,118.6639935491642,141.13346464143305,174.13037659803862,162.23609709083013,162.62231581464357,174.94278895705938,154.38678175240966,170.62242742767924,160.8461749777315,147.08967448044496,170.78679784551386,177.75654593156767,128.96827763292063,254.24839907963442,135.50160155334316,165.59355982291765,169.16573737287084,185.76516396679082,155.90510262377774,186.76882520647237,137.68091798861713,142.39063035470565,180.06011750091494,192.5738024426463,134.95543479672395,169.8412237610653,189.48396083213402,164.61124067685626,194.6609728604135,182.7478943770965,144.4130742599441,136.57147734612093,154.00768791899327,175.04739159836495,187.44223140679097,177.93143555805602,158.82492364169056,155.0236590985887,156.71894261380885,167.52405477844562,168.51788540154612,165.68898611862755,186.57060506740197,125.61882986174567,162.3280557983013,128.82801313332408,179.20496780054285,163.60740287958265,168.72410385649428,178.3694021359339,192.0974053942735,162.65230622974994,122.40554710344603,186.6383618167004,188.60389482820452,130.17982074136026,120.57112092847298,141.24412437845638,182.43407714512136,167.6500413015059,160.99109206916407,129.07854678675233,134.22078005571578,178.77606470606077,120.20249776466962,182.33962750153438,196.59598358307852,219.75638409988784,175.84613178408145,170.9998016564118,163.19667863208585,165.45675039005266,161.68410225623234,159.41761991330867,192.16821703896426,194.21583844688575,170.01029450403172,164.4924554419811,119.11588771910908,194.03608776263198,189.39132229005196,600.2605021136299,148.1728682884637,188.2319849126769,195.09488815276285,188.60501401176685,173.51428021656795,170.5292657069448,162.0987657878866,168.21847995251346,172.21561251474532,175.1906221844954,188.09505615396068,139.60360694765328,125.15956264675407,164.71655631461442,567.8928772654724,176.02008570332185,172.16867457252428,178.79719914611536,181.7291630016982,141.30037181010175,126.3916784530815,134.23040371837033,130.04821374886123,168.07058778650233,172.68995060670144,135.0973830502149,163.8365807097211,135.95438984633918,160.2831840857909,191.9194796998915,181.6850398906237,184.73944990937278,173.37511203743705,139.78147140665695,130.897934725221,168.32006014208815,176.46284073430996,149.35834435546985,131.0165595878916,162.57143712262913,130.03899061993573,173.30132068557813,120.6211255729496,183.0840939258487
Episode feedback,0.8,0.787999998424,0.5512820442143328,0.6338028079746083,0.6190476092214665,0.8026315683864268,0.43478260239445504,0.7941176353806231,0.4687499926757814,0.5166666580555557,0.47457626314277523,0.4999999916666668,0.7090908961983474,0.5517241284185496,0.3968253905265811,0.33333332716049396,0.6037735735137062,0.33870967195629564,0.3818181748760332,0.3793103382877528,0.3749999941406251,0.22033897931628849,0.44444443621399193,0.47368420221606666,0.42105262419205924,0.316666661388889,0.4615384526627221,0.42622950120935243,0.44999999250000017,0.2539682499370119,0.30769230177514806,0.47619046863189735,0.6603773460306162,0.5806451519250783,0.5084745676529735,0.48148147256515794,0.5849056548593806,0.5762711766733699,0.5483870879292405,0.6685714247510205,0.5762711766733699,0.5409835976887934,0.47692306958579894,0.42622950120935243,0.3050847405917841,0.32727272132231416,0.32812499487304697,0.27419354396462026,0.46478872584804615,0.4426229435635583,0.4576271108876761,0.38333332694444455,0.30158729680020163,0.3636363570247935,0.39999999333333347,0.2982456088027086,0.44642856345663284,0.3269230706360948,0.30769230295857997,0.3090909034710745,0.38709676795005216,0.3437499946289064,0.3653846083579883,0.42105262419205924,0.35483870395421446,0.3859649055093876,0.43859648353339503,0.22950819295888208,0.32727272132231416,0.17241379013079672,0.28813558833668496,0.18181817851239676,0.25423728382648675,0.34426228943832315,0.3962264076183697,0.5294117602570441,0.3793103382877528,0.40983605885514657,0.41269840614764436,0.3968253905265811,0.28070174946137283,0.4843749924316408,0.3818181748760332,0.30769230177514806,0.23809523431594867,0.4090909028925621,0.34545453917355384,0.39999999333333347,0.36923076355029594,0.3965517173008325,0.34848484320477513,0.2539682499370119,0.5254237199080726,0.3749999933035716,0.40350876485072346,0.29032257596253913,0.26984126555807514,0.29508196237570555,0.24137930618311543,0.3684210461680518,0.18181817851239676,0.4576271108876761,0.316666661388889,0.5645161199271593,0.399999993846154,0.5370370270919069,0.40677965412237876,0.3636363570247935,0.38709676795005216,0.40677965412237876,0.25423728382648675,0.3709677359521333,0.41538460899408297,0.31034482223543414,0.30769230177514806,0.30769230295857997,0.32812499487304697,0.25454544991735545,0.34615383949704154,0.47368420221606666,0.523809515495087,0.24561403077870123,0.42105262419205924,0.46296295438957497,0.3928571358418369,0.3114754047299114,0.33333332679738575,0.3906249938964845,0.27272726859504137,0.40298506861216316,0.2999999950000001,0.3559321973570814,0.2982456088027086,0.38709676795005216,0.41379309631391215,0.3559321973570814,0.4062499936523439,0.3593749943847657,0.34482758026159344,0.2982456088027086,0.5098039115724724,0.42424241781450883,0.43749999316406263,0.4825174791432344,0.5081967129803818,0.3593749943847657,0.39393938797061534,0.2968749953613282,0.29508196237570555,0.2666666622222223,0.28813558833668496,0.28813558833668496,0.39344261650094076,0.3666666605555557,0.20312499682617194,0.2280701714373654,0.30769230177514806,0.3793103382877528,0.3823529383650519,0.3709677359521333,0.18644067480609028,0.2786885200214997,0.27419354396462026,0.30357142315051033,0.415094331790673,0.415094331790673,0.2727272677685951,0.32203389284688316,0.2666666622222223,0.2678571380739797,0.12280701538935061,0.32142856568877565,0.28070174946137283,0.1428571405895692,0.22950819295888208,0.16129031997918838,0.2622950776672938,0.3157894681440444,0.2075471658953365,0.22413792717003575,0.29508196237570555,0.21428571045918376,0.2727272677685951,0.35087718682671604,0.26415093841224646,0.316666661388889,0.2549019557862362,0.21311475060467622
total seconds,0.0,18.298124074935913,37.04799294471741,61.148574352264404,79.97285103797913,101.20757579803467,113.55277991294861,127.41463255882263,144.13222980499268,155.25022196769714,164.43323707580566,177.42785143852234,187.71291637420654,196.50916600227356,204.54581117630005,213.01162958145142,221.17648100852966,231.44659161567688,239.9862539768219,248.02649235725403,254.7924656867981,262.6330404281616,271.3407552242279,279.38334703445435,288.6360468864441,297.11411714553833,305.93013739585876,313.7625653743744,322.90198588371277,329.7937173843384,337.50619316101074,359.83769369125366,370.2983386516571,380.02851009368896,388.83329701423645,399.217325925827,410.83643102645874,419.311621427536,428.07364773750305,442.7052261829376,453.1931793689728,461.7964904308319,472.27961444854736,482.1822350025177,489.20750880241394,496.0878863334656,503.70458364486694,510.73860120773315,522.049685716629,531.2749783992767,539.3301732540131,548.2767498493195,557.0158984661102,565.1616630554199,573.8908205032349,582.1401097774506,590.6453547477722,598.2623794078827,605.9061598777771,613.7455101013184,622.7883265018463,630.1633670330048,636.5485544204712,644.6986744403839,652.0208146572113,660.9044976234436,666.7624368667603,673.4817538261414,680.2229204177856,687.3720784187317,694.6190071105957,701.6738317012787,708.199301481247,729.3679692745209,741.1950542926788,754.4886507987976,764.469174861908,774.0673477649689,782.2713475227356,789.2474119663239,797.422886133194,804.7055833339691,811.2887833118439,818.8583943843842,826.8039813041687,837.3875977993011,845.5812816619873,852.8633372783661,861.3479676246643,869.4044935703278,878.9829933643341,891.1628625392914,899.888548374176,908.8541786670685,917.4774816036224,925.3655133247375,931.9741950035095,939.2216482162476,946.3827440738678,952.20973777771,958.1308786869049,965.3730235099792,972.8414771556854,999.5037589073181,1008.8046069145203,1017.4097881317139,1025.5991530418396,1033.4569339752197,1041.0845370292664,1049.260896205902,1056.5009684562683,1063.1224255561829,1073.3661637306213,1081.1048018932343,1087.9761564731598,1094.993007183075,1103.6781673431396,1110.1642332077026,1125.9389533996582,1133.1269402503967,1141.7462766170502,1149.886001110077,1156.5377531051636,1168.0791471004486,1174.9912836551666,1181.3785564899445,1188.9791646003723,1196.702487230301,1204.4988584518433,1211.2663757801056,1218.3028354644775,1225.5056433677673,1232.7795774936676,1252.0968277454376,1260.4727301597595,1269.706787109375,1279.35813331604,1287.5165841579437,1294.4769065380096,1301.2572507858276,1317.9767282009125,1327.4239430427551,1334.8834121227264,1347.1442856788635,1354.9722435474396,1362.0397918224335,1369.3482789993286,1375.7228372097015,1383.498283147812,1390.2890310287476,1397.7440752983093,1404.6473641395569,1412.6842815876007,1419.650502204895,1425.3415048122406,1432.820342540741,1438.7087771892548,1444.9471938610077,1453.4566810131073,1460.2739214897156,1466.710375547409,1473.2718329429626,1479.8205354213715,1486.3277659416199,1495.9870784282684,1503.75039935112,1510.302631855011,1517.8951680660248,1524.5811381340027,1530.9825067520142,1537.667717218399,1544.0353145599365,1549.9490208625793,1556.543211698532,1563.0587360858917,1569.4793000221252,1576.4988231658936,1584.7411715984344,1590.690420627594,1596.4064588546753,1602.8044412136078,1609.1142184734344,1615.3779742717743,1620.4422101974487,1627.2397692203522,1633.638043165207,1639.9435696601868,1646.4881973266602
total minutes,0.0,0.3049687345822652,0.6174665490786234,1.0191429058710735,1.3328808506329854,1.6867929299672444,1.892546331882477,2.1235772093137104,2.402203830083211,2.587503699461619,2.740553951263428,2.9571308573087056,3.1285486062367758,3.2751527667045592,3.409096852938334,3.5501938263575235,3.6862746834754945,3.8574431935946145,3.9997708996136985,4.133774872620901,4.246541094779968,4.37721734046936,4.522345920403798,4.656389117240906,4.810600781440735,4.951901952425639,5.098835623264312,5.229376089572907,5.3816997647285465,5.49656195640564,5.625103219350179,5.997294894854227,6.171638977527619,6.3338085015614825,6.480554950237274,6.653622098763784,6.847273850440979,6.988527023792267,7.134560795625051,7.378420436382294,7.553219656149547,7.696608173847198,7.8713269074757894,8.036370583375295,8.153458480040232,8.268131438891093,8.395076394081116,8.512310020128886,8.700828095277151,8.854582973321278,8.988836220900218,9.137945830821991,9.283598307768504,9.419361050923666,9.564847008387249,9.702335162957509,9.844089245796203,9.971039656798045,10.098435997962952,10.229091835021972,10.379805441697439,10.502722783883412,10.60914257367452,10.744977907339733,10.867013577620188,11.015074960390727,11.112707281112671,11.224695897102356,11.337048673629761,11.456201306978862,11.576983451843262,11.694563861687978,11.803321691354116,12.156132821242014,12.35325090487798,12.574810846646626,12.741152914365133,12.90112246274948,13.037855792045594,13.154123532772065,13.290381435553233,13.41175972223282,13.521479721864065,13.647639906406402,13.780066355069478,13.956459963321686,14.093021361033122,14.214388954639436,14.355799460411072,14.490074892838797,14.649716556072235,14.852714375654857,14.998142472902934,15.147569644451142,15.291291360060374,15.422758555412292,15.532903250058492,15.653694136937458,15.773045734564464,15.870162296295167,15.968847978115082,16.089550391832987,16.214024619261423,16.658395981788637,16.813410115242004,16.95682980219523,17.093319217363995,17.224282232920327,17.351408950487773,17.487681603431703,17.60834947427114,17.718707092603047,17.889436062177023,18.018413364887238,18.13293594121933,18.24988345305125,18.39463612238566,18.502737220128378,18.765649223327635,18.885449004173278,19.02910461028417,19.164766685167947,19.275629218419393,19.46798578500748,19.583188060919444,19.68964260816574,19.816319410006205,19.94504145383835,20.074980974197388,20.187772929668427,20.305047257741293,20.425094056129456,20.546326291561126,20.86828046242396,21.007878835995992,21.16177978515625,21.322635555267333,21.45860973596573,21.574615108966828,21.68762084643046,21.96627880334854,22.12373238404592,22.24805686871211,22.45240476131439,22.58287072579066,22.70066319704056,22.822471316655477,22.928713953495027,23.0583047191302,23.171483850479127,23.295734588305155,23.41078940232595,23.544738026460013,23.660841703414917,23.755691746870678,23.880339042345682,23.978479619820913,24.082453231016796,24.224278016885123,24.33789869149526,24.44517292579015,24.554530549049378,24.663675590356192,24.77212943236033,24.933117973804475,25.062506655852,25.17171053091685,25.298252801100414,25.40968563556671,25.51637511253357,25.627795286973317,25.733921909332274,25.83248368104299,25.942386861642202,26.050978934764863,26.157988333702086,26.274980386098225,26.412352859973907,26.5115070104599,26.60677431424459,26.71340735356013,26.818570307890575,26.922966237862905,27.00737016995748,27.120662820339202,27.227300719420114,27.33239282766978,27.441469955444337
cummulative feedback,0.0,394.0,437.0,482.0,521.0,582.0,612.0,666.0,696.0,727.0,755.0,785.0,824.0,856.0,881.0,899.0,931.0,952.0,973.0,995.0,1019.0,1032.0,1056.0,1083.0,1107.0,1126.0,1150.0,1176.0,1203.0,1219.0,1235.0,1265.0,1300.0,1336.0,1366.0,1392.0,1454.0,1488.0,1522.0,1639.0,1673.0,1706.0,1737.0,1763.0,1781.0,1799.0,1820.0,1837.0,1870.0,1897.0,1924.0,1947.0,1966.0,1986.0,2010.0,2027.0,2052.0,2069.0,2089.0,2106.0,2130.0,2152.0,2171.0,2195.0,2217.0,2239.0,2264.0,2278.0,2296.0,2306.0,2323.0,2333.0,2348.0,2369.0,2390.0,2453.0,2475.0,2500.0,2526.0,2551.0,2567.0,2598.0,2619.0,2635.0,2650.0,2677.0,2696.0,2720.0,2744.0,2767.0,2790.0,2806.0,2837.0,2858.0,2881.0,2899.0,2916.0,2934.0,2948.0,2969.0,2979.0,3006.0,3025.0,3060.0,3086.0,3115.0,3139.0,3159.0,3183.0,3207.0,3222.0,3245.0,3272.0,3290.0,3306.0,3326.0,3347.0,3361.0,3379.0,3406.0,3439.0,3453.0,3477.0,3502.0,3524.0,3543.0,3560.0,3585.0,3603.0,3630.0,3648.0,3669.0,3686.0,3710.0,3734.0,3755.0,3781.0,3804.0,3824.0,3841.0,3867.0,3895.0,3923.0,3992.0,4023.0,4046.0,4072.0,4091.0,4109.0,4125.0,4142.0,4159.0,4183.0,4205.0,4218.0,4231.0,4247.0,4269.0,4321.0,4344.0,4355.0,4372.0,4389.0,4406.0,4428.0,4450.0,4465.0,4484.0,4500.0,4515.0,4522.0,4540.0,4556.0,4565.0,4579.0,4589.0,4605.0,4623.0,4634.0,4647.0,4665.0,4677.0,4692.0,4712.0,4726.0,4745.0,4758.0,4771.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
