,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0
Accumulated time steps,0.0,75.0,393.0,730.0,2036.0,2680.0,3100.0,3565.0,3900.0,4310.0,4635.0,5032.0,5333.0,5705.0,5992.0,6447.0,6792.0,7180.0,7480.0,7789.0,8165.0,8509.0,8870.0,9595.0,9921.0,10227.0,10525.0,10816.0,11106.0,11428.0,11704.0,11998.0,12504.0,12889.0,13300.0,13596.0,13914.0,14230.0,14528.0,14805.0,15099.0,15531.0,15878.0,16162.0,16457.0,16753.0,17048.0,17337.0,17621.0,17912.0,18188.0,18503.0,18780.0,19063.0,19355.0,19634.0,20019.0,20289.0,20576.0,20860.0,21143.0,21428.0,21707.0,22001.0,22294.0,22585.0,22874.0,23156.0,23478.0,23759.0,24039.0,24313.0,24594.0,24876.0,25174.0,25463.0,25750.0,26023.0,26298.0,26589.0,26866.0,27163.0,27454.0,27716.0,28000.0,28283.0,28973.0,29310.0,29596.0,29890.0,30225.0,30521.0,30807.0,31094.0,31375.0,31667.0,32395.0,32673.0,32961.0,33233.0,33511.0,33798.0,34084.0,34385.0,34690.0,35049.0,35340.0,35637.0,35912.0,36180.0,36459.0,36746.0,37032.0,37331.0,37631.0,37931.0,38214.0,38497.0,38782.0,39068.0,39356.0,39662.0,39946.0,40245.0,40532.0,40829.0,41118.0,41405.0,41689.0,41984.0,42273.0,42574.0,42879.0,43190.0,43470.0,43760.0,44067.0,44359.0,44644.0,44940.0,45233.0,45509.0,45819.0,46115.0,46436.0,46734.0,47039.0,47332.0,47622.0,47915.0,48199.0,48489.0,48787.0,49076.0,49564.0,49838.0,50127.0,50420.0,50716.0,51017.0,51608.0,51908.0,52202.0,52516.0,52802.0,53106.0,53388.0,53685.0,53975.0,54262.0,54547.0,54836.0,55128.0,55415.0,55714.0,56003.0,56286.0,56572.0,56926.0,57255.0,57559.0,57857.0,58141.0,58427.0,58713.0,59032.0,59317.0,59617.0,59911.0,60249.0
Episode reward,0.0,148.0452595125881,130.72410856064454,135.85100085015532,184.47410234752317,192.68956556928435,131.15431920935936,133.96962658778605,170.72063828351594,212.15327695554552,144.7137700872862,193.12049876679686,137.98617319845522,204.6446916714492,170.17899528157503,308.64955783495066,138.73865976176975,152.20884436764868,131.52103789378535,182.76910024347737,187.53590188768968,217.9902486984918,145.2320787606434,165.6035768320562,169.828532750962,164.083509170639,119.43979398712419,117.23835597217713,119.11829824347606,173.96578721977681,134.39559168142458,161.1348132528556,136.88885674992136,179.30773697321678,482.23010204679633,155.77966831306256,172.88878314197416,160.4653620337333,131.53159068055734,179.8264591799869,173.7125069794236,178.90599195360082,167.3941971281069,166.86896568632562,138.57844952409218,187.17394982321306,133.51348772254522,127.99664447247486,175.447888014644,142.3868763132591,164.08984120699367,384.98982510344774,124.90562482479,137.43733188626194,164.18450436517773,159.8299415375154,124.91364095247579,118.55875951061222,167.36202970303407,139.97239427155935,166.09532940584072,119.05315724619983,171.61618836563946,167.44100555725493,162.69184572507635,182.6652482950298,166.1920985269989,167.324562952869,161.16622373227702,132.06654529803765,180.3014468909779,116.8682658587473,131.60312521532708,185.84289325442364,150.24803841050357,165.6136058792686,160.63013274589423,157.26888265607013,118.622714585903,173.18526209408165,161.7028228962687,154.55560789726974,132.78693317241448,123.43323201879512,141.1150607773479,138.20710866248112,181.40890142704868,132.61934829627623,157.20391343589995,122.7081608759422,133.08462001666885,189.2366582882799,162.04604836016583,132.26377383494952,158.17350744397424,165.11435704702023,1678.6952191379469,118.0138395358434,177.38013687423242,150.92616091820088,143.18569721138513,156.58976408281308,119.93535262976737,185.3290471429277,169.75148387557823,135.49675287759052,176.0623273721696,133.74469040747346,120.03962050700653,124.78794147897902,157.8196024046827,188.745353268917,172.66064565703562,131.80876255360118,174.83994691832143,166.04372708137416,158.28399552559236,134.68603999081753,177.53332471622204,174.43337647040843,160.74116838342857,180.37760092831104,185.16780529777134,168.38128913410893,157.56695005102526,185.26462340898638,170.2984543086507,190.8806329656434,166.24220291914185,168.92730399907336,172.94239928976663,174.31391709649782,186.4461404355491,272.0167734276444,162.1166549053038,167.13608682676968,174.35340271496275,154.65320531066183,136.4809925640189,164.2571432108594,192.08775089756585,124.67429507478361,169.11950084408795,257.06415935303846,168.27432150962508,182.04820739790938,168.49369012068928,176.77031046716175,167.8134002138118,185.08956239979872,152.2469142691911,182.01186075241793,184.7311565906898,167.8738136681278,196.70749106524326,157.20308986809277,175.24441078863748,172.75768500233818,188.65457330283326,182.38197057126447,174.05554826827733,187.36240482171655,188.8987446630407,298.07380316898207,174.7898162510999,174.89373687805428,172.26022709870074,177.45886280386654,128.5047519830993,163.99304265594824,188.80431815725566,185.9763520103848,165.69776187167068,163.30603840662525,187.09643122482134,156.44031956612216,162.72960341415776,182.24301249536467,161.7755290028347,296.2743550215104,187.78622215816551,173.9792989016408,164.44877355311777,162.53917992296988,171.95422239742973,164.15993829423056,159.49968008920376,159.00950358939585,184.29909850010162,162.78153332060592
Episode feedback,0.8,0.689189179875822,0.6885245788766463,0.7288135469692619,0.6301369776693565,0.7749999903125001,0.7758620555885852,0.714285702947846,0.6769230665088759,0.6493506409175241,0.5901639247514111,0.5899999941,0.5999999890909093,0.7142857064364209,0.5468749914550782,0.7259615349713388,0.6666666549707605,0.5344827494054699,0.6607142739158166,0.5820895435509024,0.399999993846154,0.47916666167534727,0.47368420221606666,0.6463414555324213,0.5737704823972052,0.6065573671056169,0.5769230658284026,0.5294117543252598,0.4615384526627221,0.5483870879292405,0.5818181712396696,0.3157894681440444,0.3684210461680518,0.6129032159209159,0.7267759523126998,0.44642856345663284,0.32203389284688316,0.38983050186727963,0.48148147256515794,0.2622950776672938,0.33870967195629564,0.3278688470841173,0.36206895927467314,0.43103447532699185,0.3157894681440444,0.23809523431594867,0.37037036351166,0.18518518175583,0.3278688470841173,0.33962263510145974,0.41379309631391215,0.5393258366367883,0.3653846083579883,0.44444443621399193,0.28070174946137283,0.42105262419205924,0.5438596395814098,0.1874999960937501,0.17241379013079672,0.3207547109291564,0.24137930618311543,0.24999999519230778,0.2758620642092748,0.3499999941666668,0.28070174946137283,0.34920634366339137,0.15517241111771707,0.3666666605555557,0.3684210461680518,0.31481480898491093,0.34426228943832315,0.2199999956000001,0.33333332716049396,0.16129031997918838,0.14814814540466398,0.32203389284688316,0.32142856568877565,0.26315789012003704,0.47999999040000024,0.23728813157138762,0.22413792717003575,0.25925925445816195,0.16363636066115708,0.2884615329142013,0.16071428284438782,0.3749999933035716,0.45901638591776417,0.3818181748760332,0.28070174946137283,0.30769230177514806,0.3090909034710745,0.17460317183169569,0.2982456088027086,0.14814814540466398,0.18181817851239676,0.22413792717003575,0.493999999012,0.3137254840445984,0.32258063995837677,0.19999999636363644,0.2982456088027086,0.3928571358418369,0.1568627420222992,0.22222221869488543,0.20338982706118938,0.32142856568877565,0.1803278658962645,0.37037036351166,0.13461538202662726,0.24528301423994314,0.19642856792091845,0.4062499936523439,0.2833333286111112,0.16363636066115708,0.22950819295888208,0.15517241111771707,0.17857142538265314,0.20370369993141296,0.316666661388889,0.2499999958333334,0.10714285522959188,0.19672130825047038,0.22580644797086374,0.2499999958333334,0.17857142538265314,0.2419354799687826,0.17241379013079672,0.18749999707031256,0.23214285299744905,0.24137930618311543,0.1803278658962645,0.1803278658962645,0.22580644797086374,0.31578946952908593,0.16071428284438782,0.22413792717003575,0.14999999750000004,0.2727272677685951,0.16666666358024698,0.24561403077870123,0.1718749973144532,0.24999999519230778,0.25423728382648675,0.38356163858134745,0.15517241111771707,0.2786885200214997,0.24137930618311543,0.316666661388889,0.29310344322235443,0.14516128798126957,0.16363636066115708,0.20967741597294492,0.33870967195629564,0.20689654815695607,0.31818181336088164,0.2678571380739797,0.18644067480609028,0.1355932180407929,0.23809523431594867,0.16129031997918838,0.3114754047299114,0.15873015621063244,0.1718749973144532,0.4874999939062501,0.19999999666666674,0.2758620642092748,0.15254237029589204,0.24590163531308795,0.24528301423994314,0.1929824527546938,0.20634920307382218,0.2539682499370119,0.1929824527546938,0.17543859341335802,0.20967741597294492,0.21052631209602962,0.2678571380739797,0.16666666388888896,0.33928570822704096,0.4130434737712666,0.2539682499370119,0.2499999958333334,0.2758620642092748,0.26315789012003704,0.22033897931628849,0.33333332748538025,0.3684210461680518,0.18181817851239676,0.14516128798126957,0.3859649055093876
total seconds,0.0,4.198227882385254,18.79060173034668,33.990232944488525,113.8941011428833,154.39431929588318,178.74195909500122,206.52308106422424,227.84257006645203,253.01872396469116,271.6113648414612,295.99512243270874,314.0037090778351,337.4578273296356,354.865394115448,381.945054769516,402.3870368003845,423.6116178035736,437.73291206359863,453.5786738395691,474.4851152896881,491.9992165565491,510.31242632865906,550.1549124717712,567.8075530529022,584.346257686615,598.6754190921783,612.3592236042023,625.1584951877594,638.6756892204285,651.7447018623352,665.4798958301544,691.5111067295074,710.0359625816345,730.1359813213348,744.3328309059143,758.3553130626678,773.30686211586,784.2118692398071,795.5593745708466,806.650563955307,826.8559806346893,842.9616296291351,854.7727425098419,867.172993183136,877.7057406902313,888.7731282711029,897.8081517219543,909.2192990779877,920.3704273700714,931.1247310638428,945.8837125301361,956.910190820694,968.8457274436951,979.8669483661652,990.0728933811188,1005.7310121059418,1015.3666298389435,1025.7717969417572,1036.1019818782806,1046.2047390937805,1057.5648884773254,1067.5921113491058,1079.0342226028442,1089.2927193641663,1100.2179880142212,1109.575924396515,1121.5121450424194,1133.0783994197845,1145.1144173145294,1153.7643008232117,1162.1797230243683,1174.8044621944427,1184.012050628662,1194.3097214698792,1205.8264799118042,1215.9919550418854,1225.1911702156067,1235.7531559467316,1245.3725316524506,1254.1990931034088,1264.1522977352142,1272.7349479198456,1280.9914400577545,1289.0195829868317,1297.7200603485107,1328.6725096702576,1342.7937531471252,1353.7183117866516,1363.4881987571716,1376.5511133670807,1386.2263758182526,1396.0719985961914,1405.8226511478424,1415.734992980957,1425.4908089637756,1453.041618347168,1463.9360971450806,1473.7386164665222,1483.3085644245148,1493.660109758377,1504.228669643402,1513.762638092041,1522.0098631381989,1531.2804188728333,1544.6084015369415,1552.595039844513,1563.2850687503815,1572.570244550705,1581.3225932121277,1590.4247753620148,1599.6561241149902,1608.684647321701,1617.732295036316,1627.8466575145721,1638.4027903079987,1646.8323426246643,1654.2389631271362,1662.9094667434692,1671.8688776493073,1679.9281558990479,1687.3420238494873,1696.8424618244171,1704.8111145496368,1710.8049223423004,1717.7893469333649,1723.8017885684967,1730.6185348033905,1738.0145847797394,1746.6916813850403,1753.3406646251678,1760.1887559890747,1767.744453907013,1776.1603963375092,1782.5867643356323,1789.214744567871,1795.6178495883942,1801.6739702224731,1807.6819081306458,1813.578473329544,1818.7667105197906,1825.5481960773468,1831.744306564331,1838.3360033035278,1846.763290643692,1854.0391697883606,1862.292940378189,1870.2075068950653,1876.579437494278,1883.8830015659332,1889.991235256195,1896.1946065425873,1904.447672843933,1911.1503541469574,1924.1464071273804,1930.794136762619,1937.190910100937,1943.6422326564789,1950.1641538143158,1955.6083266735077,1970.9290251731873,1977.601930141449,1984.6824271678925,1992.7927894592285,1998.967013835907,2006.7565598487854,2012.8095977306366,2019.4030272960663,2025.352998495102,2031.6391823291779,2038.0891699790955,2045.8770129680634,2051.8611176013947,2059.292102098465,2065.6340975761414,2072.1867756843567,2078.309076309204,2085.498829603195,2094.1640157699585,2102.5650713443756,2109.520395755768,2115.541841030121,2122.6111822128296,2128.8963499069214,2136.0629422664642,2144.1052601337433,2150.7241735458374,2157.6466405391693,2163.487890481949,2173.0900995731354
total minutes,0.0,0.0699704647064209,0.313176695505778,0.5665038824081421,1.898235019048055,2.5732386549313864,2.9790326515833536,3.442051351070404,3.7973761677742006,4.2169787327448525,4.52685608069102,4.933252040545145,5.233395151297251,5.624297122160594,5.914423235257467,6.365750912825266,6.706450613339742,7.06019363005956,7.29554853439331,7.559644563992818,7.908085254828135,8.19998694260915,8.50520710547765,9.169248541196188,9.46345921754837,9.739104294776917,9.977923651536306,10.205987060070038,10.419308253129323,10.644594820340474,10.862411697705587,11.09133159716924,11.525185112158457,11.833932709693908,12.168933022022248,12.405547181765238,12.639255217711131,12.888447701931,13.070197820663452,13.25932290951411,13.444176065921784,13.780933010578156,14.049360493818918,14.246212375164031,14.452883219718933,14.628429011503856,14.812885471185048,14.963469195365906,15.153654984633128,15.339507122834524,15.518745517730713,15.764728542168935,15.948503180344899,16.147428790728252,16.33111580610275,16.50121488968531,16.76218353509903,16.922777163982392,17.096196615695952,17.26836636463801,17.436745651563008,17.62608147462209,17.79320185581843,17.983903710047404,18.15487865606944,18.336966466903686,18.49293207327525,18.691869084040324,18.88463999032974,19.08524028857549,19.229405013720193,19.369662050406138,19.58007436990738,19.733534177144367,19.905162024497987,20.09710799853007,20.266532584031424,20.41985283692678,20.595885932445526,20.756208860874175,20.903318218390147,21.069204962253572,21.212249131997428,21.34985733429591,21.483659716447196,21.628667672475178,22.144541827837624,22.37989588578542,22.56197186311086,22.724803312619528,22.94251855611801,23.10377293030421,23.26786664326986,23.430377519130708,23.595583216349283,23.75818014939626,24.217360305786134,24.39893495241801,24.562310274442037,24.721809407075245,24.894335162639617,25.070477827390036,25.22937730153402,25.366831052303315,25.52134031454722,25.743473358949025,25.87658399740855,26.054751145839692,26.209504075845082,26.35537655353546,26.507079589366914,26.660935401916504,26.811410788695017,26.962204917271933,27.130777625242867,27.306713171799977,27.447205710411072,27.57064938545227,27.715157779057822,27.86448129415512,27.998802598317464,28.122367064158123,28.28070769707362,28.41351857582728,28.513415372371675,28.629822448889414,28.730029809474946,28.843642246723174,28.96690974632899,29.111528023084006,29.222344410419463,29.336479266484577,29.462407565116884,29.60267327229182,29.70977940559387,29.82024574279785,29.92696415980657,30.027899503707886,30.12803180217743,30.226307888825733,30.31277850866318,30.42580326795578,30.529071776072183,30.63893338839213,30.779388177394868,30.90065282980601,31.03821567296982,31.170125114917756,31.276323958237967,31.398050026098886,31.499853920936584,31.603243442376456,31.740794547398885,31.85250590244929,32.06910678545634,32.17990227937698,32.28651516834895,32.39403721094131,32.502735896905264,32.593472111225125,32.84881708621979,32.96003216902415,33.078040452798206,33.21321315765381,33.31611689726512,33.44594266414642,33.546826628843945,33.656717121601105,33.7558833082517,33.86065303881963,33.96815283298493,34.097950216134386,34.19768529335658,34.32153503497442,34.42723495960236,34.53644626140594,34.6384846051534,34.75831382671992,34.90273359616597,35.04275118907292,35.15867326259613,35.25903068383535,35.37685303688049,35.481605831782026,35.6010490377744,35.73508766889572,35.84540289243062,35.96077734231949,36.05813150803248,36.21816832621892
cummulative feedback,0.0,51.0,93.0,136.0,182.0,244.0,289.0,334.0,378.0,428.0,464.0,523.0,556.0,621.0,656.0,807.0,845.0,876.0,913.0,952.0,978.0,1024.0,1051.0,1104.0,1139.0,1176.0,1206.0,1233.0,1257.0,1291.0,1323.0,1341.0,1362.0,1400.0,1533.0,1558.0,1577.0,1600.0,1626.0,1642.0,1663.0,1683.0,1704.0,1729.0,1747.0,1762.0,1782.0,1792.0,1812.0,1830.0,1854.0,1902.0,1921.0,1945.0,1961.0,1985.0,2016.0,2025.0,2035.0,2052.0,2066.0,2079.0,2095.0,2116.0,2132.0,2154.0,2163.0,2185.0,2206.0,2223.0,2244.0,2255.0,2273.0,2283.0,2291.0,2310.0,2328.0,2343.0,2367.0,2381.0,2394.0,2408.0,2417.0,2432.0,2441.0,2462.0,2490.0,2511.0,2527.0,2543.0,2560.0,2571.0,2588.0,2596.0,2606.0,2619.0,2866.0,2882.0,2902.0,2913.0,2930.0,2952.0,2960.0,2974.0,2986.0,3004.0,3015.0,3035.0,3042.0,3055.0,3066.0,3092.0,3109.0,3118.0,3132.0,3141.0,3151.0,3162.0,3181.0,3196.0,3202.0,3214.0,3228.0,3243.0,3253.0,3268.0,3278.0,3290.0,3303.0,3317.0,3328.0,3339.0,3353.0,3377.0,3386.0,3399.0,3408.0,3423.0,3432.0,3446.0,3457.0,3470.0,3485.0,3513.0,3522.0,3539.0,3553.0,3572.0,3589.0,3598.0,3607.0,3620.0,3641.0,3653.0,3674.0,3689.0,3700.0,3708.0,3723.0,3733.0,3752.0,3762.0,3773.0,3812.0,3824.0,3840.0,3849.0,3864.0,3877.0,3888.0,3901.0,3917.0,3928.0,3938.0,3951.0,3963.0,3978.0,3988.0,4007.0,4045.0,4061.0,4076.0,4092.0,4107.0,4120.0,4139.0,4160.0,4170.0,4179.0,4201.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
