,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0,951.0,956.0
Accumulated time steps,0.0,58.0,396.0,715.0,1040.0,1841.0,2334.0,2688.0,3055.0,3379.0,3704.0,4010.0,4317.0,4617.0,4982.0,5277.0,5599.0,5895.0,6282.0,6597.0,6890.0,7187.0,7485.0,7781.0,8124.0,8423.0,8775.0,9071.0,9393.0,9703.0,10361.0,10672.0,10974.0,11364.0,11723.0,12005.0,12314.0,12623.0,13089.0,13428.0,13725.0,14010.0,14312.0,14616.0,14918.0,15193.0,15546.0,15882.0,16162.0,16504.0,16806.0,17090.0,17383.0,17665.0,17943.0,18226.0,18535.0,18849.0,19575.0,19888.0,20196.0,20487.0,20810.0,21111.0,21390.0,21750.0,22026.0,22334.0,22619.0,22945.0,23296.0,23617.0,23913.0,24200.0,24484.0,24756.0,25038.0,25324.0,25598.0,25891.0,26516.0,26896.0,27185.0,27470.0,27760.0,28057.0,28343.0,28636.0,28972.0,29252.0,29541.0,29823.0,30116.0,30407.0,30688.0,31010.0,31278.0,31574.0,31864.0,32165.0,32447.0,32770.0,33062.0,33354.0,33640.0,33929.0,34225.0,34526.0,34818.0,35105.0,35391.0,35671.0,35959.0,36260.0,36544.0,36844.0,37120.0,37390.0,37677.0,37951.0,38231.0,38524.0,38799.0,39081.0,39376.0,39663.0,39943.0,40228.0,40502.0,40781.0,41049.0,41927.0,42218.0,42488.0,42805.0,43094.0,43634.0,43911.0,44199.0,44594.0,44878.0,45176.0,45451.0,45738.0,46016.0,46309.0,46590.0,46884.0,47156.0,47420.0,47702.0,47977.0,48263.0,48534.0,48835.0,49122.0,49607.0,49953.0,50230.0,50517.0,50785.0,51078.0,51351.0,51626.0,51919.0,52194.0,52475.0,52762.0,53067.0,53344.0,53613.0,53896.0,54177.0,54470.0,55188.0,55567.0,55900.0,56182.0,56471.0,56873.0,57156.0,57453.0,57727.0,57988.0,58264.0,58551.0,58838.0,59128.0,59402.0,59685.0,59962.0,60251.0,60501.0
Episode reward,0.0,123.23794943684352,140.5911771493981,133.29809523284436,162.47759516550238,136.74748605264367,181.4137104119638,184.42033140505768,141.18940033745042,143.01489341799973,133.42567912552806,140.57211937974768,138.12637882873656,125.18281709556764,142.36356779996905,128.25908777937389,144.3242962117515,129.88133952046744,144.86163660116404,133.6005414389284,129.88562566690683,139.88562213621677,182.66503091122104,168.4548963620334,168.47185007156088,138.48580071092056,174.50187222082093,127.94881999639206,142.89588452108515,168.56516681181856,121.4956645413542,178.7728115017665,171.41619863113152,136.43673437069094,174.7050839757101,126.10946335161738,173.05614952259126,185.1036640755479,153.5578130361392,158.53545487124254,166.99016844246353,165.37741375739165,187.93293815937534,176.19085420694458,175.4466083000592,163.79213755768234,202.79259475385754,170.17918875649636,172.76391231563593,164.07905561405718,131.9721453168567,124.32895383766656,161.05711224414233,160.4460573654498,115.87892682720239,160.70380848804425,179.5910579456394,187.55469964625223,126.76944271893494,176.8735932420221,177.91796075797905,174.29527158683854,187.14347756768808,128.0084629325544,175.448623184685,173.16714571809908,121.69145911641496,187.8135306644317,150.93439637400843,176.77929703632205,169.041501622905,282.4623324921262,176.92958612725337,165.95610809708592,173.2796204457095,115.63596779395603,179.9019897086728,128.08412563640863,159.7734833789297,186.68310345822337,152.3898768029428,399.300992255349,170.9417696730614,181.98714455301604,175.6239379413673,187.18221112327774,131.10357300139134,157.49013138517086,166.86082810249727,168.43361474484925,185.9759585049109,173.90349726509402,142.2420445395157,141.0073055748867,164.49880604658537,291.65059860201325,117.06176055183012,178.10100085597125,179.3341661763257,181.9832534746691,127.4800342563545,131.37461560552745,134.20822579994885,121.54893721629522,182.01583477124248,123.81194760831556,160.95743073771524,161.87122667809388,197.6367043387169,159.90459268384566,133.05737100063556,160.26906840478748,163.05267566686848,118.54534932502214,156.8387454537192,174.12617228869644,120.43137528201481,132.99730683334138,151.15908907028157,135.1602149583282,173.6802473523728,168.3165608369418,121.27509954654643,163.28279035826134,170.1194324489933,152.62870171844622,167.48767971978464,112.75661054295651,131.9629355468198,155.59707412735315,155.0119559357717,345.1514547217841,188.45777754230096,127.29205563720853,133.61369658545016,170.31173360502032,135.59422191442846,157.09956157490862,143.72194693611763,183.02595639235142,166.01329717141348,192.8054388226035,127.79070832125592,130.80851980634657,131.45500398881353,176.68022809329153,130.08123791309404,143.20293861110346,124.49890577321081,137.50837179614302,127.00343574207203,156.38303515973632,177.00385204168296,133.22621695602828,171.53661915619062,164.47331623375675,159.72525221556245,155.4159336524761,172.10761108823112,174.33343053426944,163.4975151902764,175.10287474758977,127.99959243302268,142.49166448200532,171.17893184521492,121.98623089494484,158.0435830584364,153.8922222667463,184.36102710079993,126.40595028087922,116.05732249880873,181.77689903783397,125.52215150460412,190.5223140928308,1473.0627789816276,134.98697806134385,154.18404128721937,152.76934903365034,129.03059665348093,168.70921908129668,115.62055155345229,136.89386631044874,128.46338730226958,123.86181513772561,120.66061635058183,160.01965730768612,171.62417868328862,118.69773552059635,120.81648946529171,141.7950720615038,134.07247199720194,108.78602246955555,29.14653560578789
Episode feedback,0.8,0.5964912176054172,0.42622950120935243,0.5084745676529735,0.8196721177102931,0.7580645039021855,0.578124990966797,0.6153846059171599,0.6969696864095503,0.5517241284185496,0.650793640463593,0.6349206248425298,0.5079364998740238,0.74074072702332,0.7536231774837221,0.6166666563888891,0.6093749904785158,0.6129032159209159,0.5757575670339763,0.538461530177515,0.4821428485331634,0.7666666538888891,0.5396825311161503,0.499999991935484,0.65151514164371,0.5999999900000001,0.6774193439125913,0.5172413703923902,0.6557376941682346,0.49122806155740245,0.5961538346893493,0.3709677359521333,0.38709676795005216,0.6727272604958681,0.7049180212308521,0.6792452702029195,0.5833333236111113,0.5079364998740238,0.6451612799167535,0.3859649055093876,0.5666666572222224,0.4237288063774779,0.3650793592844546,0.41538460899408297,0.38333332694444455,0.36206895927467314,0.6111111026234569,0.47457626314277523,0.5499999908333335,0.37288134961218056,0.5090908998347109,0.3018867867568531,0.42105262419205924,0.5087719208987382,0.4199999916000002,0.30357142315051033,0.29508196237570555,0.36363635812672185,0.5272727176859506,0.38333332694444455,0.3770491741467349,0.32203389284688316,0.41935483194588985,0.35185184533607694,0.2499999958333334,0.5322580559313217,0.5098039115724724,0.3650793592844546,0.3207547109291564,0.3770491741467349,0.3965517173008325,0.4999999945652175,0.41666665972222233,0.31034482223543414,0.47457626314277523,0.5306122340691382,0.3278688470841173,0.5199999896000003,0.42857142091836753,0.3749999941406251,0.6393442518140287,0.5586206858026159,0.38983050186727963,0.2999999950000001,0.34426228943832315,0.34920634366339137,0.2727272677685951,0.33333332748538025,0.3793103382877528,0.24137930618311543,0.27419354396462026,0.2999999950000001,0.28070174946137283,0.37037036351166,0.22033897931628849,0.6333333262962964,0.29411764129181095,0.25806451196670144,0.3770491741467349,0.40983605885514657,0.415094331790673,0.2727272677685951,0.30357142315051033,0.39215685505574793,0.2343749963378907,0.39215685505574793,0.24561403077870123,0.42857142091836753,0.21212120890725442,0.3965517173008325,0.29629629080932796,0.30357142315051033,0.17241379013079672,0.21568627028066137,0.4107142783801022,0.2499999958333334,0.3137254840445984,0.33962263510145974,0.18181817851239676,0.3636363570247935,0.29508196237570555,0.3389830451019823,0.23999999520000012,0.28070174946137283,0.2666666622222223,0.2363636320661158,0.28813558833668496,0.36734693127863405,0.277777772633745,0.25454544991735545,0.32142856568877565,0.5771144249894805,0.384615378698225,0.5370370270919069,0.3999999927272729,0.3499999941666668,0.33928570822704096,0.33333332748538025,0.43859648353339503,0.41269840614764436,0.32203389284688316,0.35384614840236694,0.3018867867568531,0.2909090856198348,0.2727272677685951,0.316666661388889,0.35185184533607694,0.33333332716049396,0.34615383949704154,0.24999999553571436,0.25925925445816195,0.1929824527546938,0.2786885200214997,0.34545453917355384,0.23333332944444451,0.2586206851961951,0.4107142783801022,0.3823529355536333,0.28813558833668496,0.30645160796045795,0.29310344322235443,0.19672130825047038,0.21153845747041428,0.24074073628257897,0.16393442354205864,0.26415093841224646,0.19999999636363644,0.285714280612245,0.2419354799687826,0.24074073628257897,0.2799999944000001,0.15873015621063244,0.2692307640532545,0.1718749973144532,0.405999999188,0.43333332611111125,0.3928571358418369,0.40350876485072346,0.31481480898491093,0.3050847405917841,0.43137254056132274,0.21818181421487612,0.25925925445816195,0.24999999519230778,0.21568627028066137,0.21052631209602962,0.2833333286111112,0.29411764129181095,0.1764705847750866,0.3962264076183697,0.17857142538265314,0.37254901230296056,0.3103448168846615
total seconds,0.0,4.14532732963562,18.203914642333984,30.845151901245117,45.04296278953552,94.9994626045227,127.05265092849731,150.55235862731934,175.0512056350708,195.80444645881653,215.75073742866516,235.243084192276,252.695960521698,272.44607186317444,295.7233295440674,314.4294364452362,331.17637181282043,348.5946478843689,372.20284962654114,390.50096821784973,408.18815565109253,424.3596029281616,440.9252643585205,457.0719587802887,476.52282762527466,492.45443320274353,513.1522219181061,529.8768501281738,545.2210278511047,561.6462223529816,597.9109740257263,615.5368640422821,632.9472219944,656.3891177177429,677.370707988739,692.8503096103668,708.630197763443,724.0554251670837,749.4722290039062,766.0219941139221,781.8188488483429,794.5121004581451,808.5865762233734,822.3165183067322,835.1600086688995,846.0206248760223,862.8842453956604,879.1525187492371,892.359712600708,908.6615424156189,922.8489232063293,934.4018330574036,944.7850184440613,957.3717629909515,971.3086621761322,983.2405796051025,996.4109115600586,1008.1095013618469,1045.572503566742,1059.581701040268,1072.620275735855,1083.123953819275,1097.2114856243134,1108.5165829658508,1118.9770150184631,1136.5110082626343,1149.0727305412292,1162.8449597358704,1173.2428650856018,1186.8324213027954,1202.9195349216461,1216.038983821869,1228.5315947532654,1239.1567268371582,1252.2188489437103,1263.3990938663483,1275.2556834220886,1287.4532706737518,1299.5911893844604,1312.002527475357,1341.447016954422,1360.0146052837372,1372.208395242691,1383.070914030075,1394.4014835357666,1406.6013641357422,1417.9658896923065,1428.862533569336,1443.5279960632324,1454.488380432129,1462.9631433486938,1471.9075410366058,1480.9858527183533,1490.146642923355,1499.0324442386627,1512.3361365795135,1522.8786442279816,1534.3315773010254,1544.4416284561157,1555.3052184581757,1565.1614127159119,1578.6717879772186,1589.653024673462,1600.8682560920715,1611.6212043762207,1620.911940574646,1630.2135119438171,1640.6115300655365,1649.4206147193909,1660.6298322677612,1670.2112715244293,1679.917355298996,1689.6605379581451,1700.7574517726898,1712.2372806072235,1721.7198452949524,1730.7751092910767,1739.473221063614,1748.453678369522,1757.8975965976715,1768.7383999824524,1778.3985245227814,1787.728343963623,1796.7009391784668,1807.0325365066528,1816.39723777771,1826.732617855072,1835.1681399345398,1841.8969993591309,1849.4749383926392,1857.2566797733307,1887.2787675857544,1897.7445752620697,1905.2809014320374,1915.2572674751282,1924.8371884822845,1941.4027047157288,1949.6077954769135,1958.3613085746765,1972.8404581546783,1980.7961149215698,1988.9913620948792,1996.6789290904999,2004.6501660346985,2011.4809091091156,2019.0745477676392,2027.092220067978,2036.3578283786774,2043.4346783161163,2050.77134847641,2059.2148776054382,2066.2982234954834,2073.7257101535797,2082.154418706894,2089.4427263736725,2097.2057230472565,2110.5676894187927,2121.0924184322357,2128.603810787201,2136.197872400284,2142.7792234420776,2150.6546573638916,2157.842351436615,2165.0231523513794,2172.2287497520447,2178.942666530609,2184.681826353073,2192.2646729946136,2199.20051074028,2205.18559384346,2211.45352935791,2217.5986976623535,2224.974024772644,2231.4440619945526,2249.9884967803955,2261.435725927353,2273.062613964081,2281.1616954803467,2288.809890270233,2299.8952112197876,2307.2263305187225,2315.6885435581207,2323.936364173889,2330.2052500247955,2336.814526081085,2344.7357807159424,2351.6563863754272,2359.098475456238,2365.676147222519,2372.4649868011475,2380.376500606537,2389.915355682373,2396.892996072769
total minutes,0.0,0.06908878882726034,0.3033985773722331,0.5140858650207519,0.7507160464922588,1.583324376742045,2.117544182141622,2.509205977121989,2.9175200939178465,3.2634074409802754,3.595845623811086,3.9207180698712665,4.2115993420282996,4.540767864386241,4.92872215906779,5.240490607420603,5.519606196880341,5.809910798072815,6.203380827109019,6.508349470297495,6.803135927518209,7.072660048802693,7.348754405975342,7.617865979671478,7.942047127087911,8.207573886712392,8.552537031968434,8.831280835469563,9.087017130851745,9.360770372549693,9.965182900428772,10.258947734038035,10.549120366573334,10.939818628629048,11.289511799812317,11.547505160172781,11.810503296057384,12.067590419451395,12.49120381673177,12.767033235232036,13.030314147472382,13.241868340969086,13.476442937056223,13.705275305112202,13.919333477814993,14.100343747933705,14.381404089927674,14.65254197915395,14.872661876678468,15.144359040260316,15.380815386772156,15.573363884290059,15.746416974067689,15.956196049849192,16.188477702935536,16.387342993418375,16.606848526000977,16.80182502269745,17.42620839277903,17.6596950173378,17.877004595597587,18.052065896987916,18.286858093738555,18.475276382764182,18.649616916974384,18.94185013771057,19.151212175687153,19.380749328931174,19.554047751426697,19.78054035504659,20.048658915360768,20.26731639703115,20.47552657922109,20.652612113952635,20.870314149061837,21.05665156443914,21.254261390368143,21.457554511229198,21.659853156407674,21.866708791255952,22.3574502825737,22.666910088062288,22.870139920711516,23.051181900501252,23.24002472559611,23.443356068929038,23.632764828205108,23.814375559488933,24.058799934387206,24.24147300720215,24.382719055811563,24.531792350610097,24.683097545305888,24.83577738205592,24.98387407064438,25.205602276325227,25.381310737133028,25.57219295501709,25.74069380760193,25.921753640969595,26.0860235452652,26.311196466286976,26.494217077891033,26.681137601534527,26.860353406270345,27.015199009577433,27.17022519906362,27.343525501092277,27.490343578656514,27.677163871129355,27.836854525407155,27.9986225883166,28.161008965969085,28.34595752954483,28.537288010120392,28.695330754915872,28.846251821517946,28.99122035106023,29.140894639492036,29.29829327662786,29.478973333040873,29.639975408713024,29.795472399393717,29.945015652974448,30.117208941777548,30.273287296295166,30.445543630917868,30.586135665575664,30.69828332265218,30.824582306543984,30.954277996222178,31.45464612642924,31.629076254367828,31.754681690533957,31.920954457918803,32.08061980803807,32.356711745262146,32.493463257948555,32.63935514291128,32.88067430257797,33.013268582026164,33.149856034914656,33.27798215150833,33.41083610057831,33.52468181848526,33.65124246279399,33.7848703344663,33.93929713964462,34.05724463860194,34.179522474606834,34.32024796009064,34.43830372492472,34.56209516922633,34.702573645114896,34.82404543956121,34.95342871745427,35.17612815697988,35.351540307203926,35.476730179786685,35.603297873338065,35.71298705736796,35.84424428939819,35.96403919061025,36.083719205856326,36.20381249586741,36.31571110884349,36.41136377255122,36.53774454991023,36.653341845671335,36.75309323072433,36.85755882263184,36.95997829437256,37.0829004128774,37.190734366575875,37.49980827967326,37.69059543212255,37.884376899401346,38.01936159133911,38.146831504503886,38.331586853663126,38.45377217531204,38.594809059302015,38.73227273623149,38.836754167079924,38.94690876801808,39.07892967859904,39.19427310625712,39.31830792427063,39.42793578704198,39.54108311335246,39.672941676775615,39.83192259470622,39.94821660121282
cummulative feedback,0.0,34.0,60.0,90.0,140.0,187.0,224.0,264.0,310.0,342.0,383.0,423.0,455.0,495.0,547.0,584.0,623.0,661.0,699.0,734.0,761.0,807.0,841.0,872.0,915.0,951.0,993.0,1023.0,1063.0,1091.0,1122.0,1145.0,1169.0,1206.0,1249.0,1285.0,1320.0,1352.0,1392.0,1414.0,1448.0,1473.0,1496.0,1523.0,1546.0,1567.0,1611.0,1639.0,1672.0,1694.0,1722.0,1738.0,1762.0,1791.0,1812.0,1829.0,1847.0,1871.0,1900.0,1923.0,1946.0,1965.0,1991.0,2010.0,2025.0,2058.0,2084.0,2107.0,2124.0,2147.0,2170.0,2216.0,2241.0,2259.0,2287.0,2313.0,2333.0,2359.0,2383.0,2407.0,2446.0,2527.0,2550.0,2568.0,2589.0,2611.0,2626.0,2645.0,2667.0,2681.0,2698.0,2716.0,2732.0,2752.0,2765.0,2822.0,2837.0,2853.0,2876.0,2901.0,2923.0,2938.0,2955.0,2975.0,2990.0,3010.0,3024.0,3048.0,3062.0,3085.0,3101.0,3118.0,3128.0,3139.0,3162.0,3177.0,3193.0,3211.0,3221.0,3241.0,3259.0,3279.0,3291.0,3307.0,3323.0,3336.0,3353.0,3371.0,3386.0,3400.0,3418.0,3534.0,3559.0,3588.0,3610.0,3631.0,3650.0,3669.0,3694.0,3720.0,3739.0,3762.0,3778.0,3794.0,3809.0,3828.0,3847.0,3865.0,3883.0,3897.0,3911.0,3922.0,3939.0,3958.0,3972.0,3987.0,4010.0,4036.0,4053.0,4072.0,4089.0,4101.0,4112.0,4125.0,4135.0,4149.0,4160.0,4176.0,4191.0,4204.0,4218.0,4228.0,4242.0,4253.0,4456.0,4482.0,4504.0,4527.0,4544.0,4562.0,4584.0,4596.0,4610.0,4623.0,4634.0,4646.0,4663.0,4678.0,4687.0,4708.0,4718.0,4737.0,4746.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
