,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0,951.0,956.0
Accumulated time steps,0.0,501.0,1299.0,1721.0,2012.0,2317.0,2620.0,2938.0,3238.0,3541.0,3896.0,4204.0,4540.0,4871.0,5371.0,5674.0,5966.0,6259.0,6549.0,6847.0,7158.0,7471.0,7785.0,8102.0,8394.0,8704.0,9013.0,9297.0,9596.0,9890.0,10171.0,10467.0,10759.0,11060.0,11364.0,11665.0,11970.0,12273.0,12629.0,12918.0,13214.0,13513.0,13826.0,14133.0,14430.0,14738.0,15038.0,15328.0,15628.0,16309.0,16585.0,16872.0,17671.0,17958.0,18233.0,18517.0,18806.0,19102.0,19411.0,19706.0,19998.0,20506.0,20817.0,21203.0,21499.0,21795.0,22538.0,22835.0,23121.0,23410.0,23698.0,23983.0,24291.0,24595.0,24942.0,25229.0,25535.0,25834.0,26142.0,26458.0,26765.0,27055.0,27351.0,27646.0,27942.0,28406.0,28711.0,29042.0,29335.0,29707.0,30016.0,30307.0,30599.0,30896.0,31193.0,31499.0,31793.0,32071.0,32362.0,32660.0,32938.0,33227.0,33531.0,33819.0,34110.0,34396.0,34689.0,34978.0,35290.0,35607.0,35913.0,36197.0,36485.0,36774.0,37059.0,37358.0,37666.0,37947.0,38235.0,38529.0,38874.0,39170.0,39450.0,39733.0,40020.0,40332.0,40620.0,40902.0,41187.0,41475.0,41760.0,42031.0,42328.0,42626.0,42935.0,43218.0,43508.0,43777.0,44059.0,44347.0,44637.0,44948.0,45235.0,45524.0,45808.0,46087.0,46386.0,46689.0,46969.0,47267.0,47554.0,47856.0,48137.0,48434.0,48706.0,48990.0,49271.0,49563.0,49871.0,50166.0,50449.0,50747.0,51068.0,51355.0,51648.0,51950.0,52235.0,52520.0,52814.0,53098.0,53390.0,53699.0,53990.0,54280.0,54570.0,54868.0,55160.0,55455.0,55734.0,56031.0,56326.0,56616.0,56909.0,57424.0,58148.0,58452.0,58748.0,59047.0,59322.0,59621.0,59918.0,60209.0,60501.0
Episode reward,0.0,323.04640567291045,140.96328847322079,189.42450440427243,181.05843213923237,139.02604576497723,182.6657342442414,195.61681567323762,185.85715533223677,171.0996100567945,225.5964917713575,169.8799360207582,187.8135635042267,376.25615879713035,189.8258596508063,132.393509880548,138.5422368896019,181.33551519029854,164.51413223267357,163.36199125128442,140.81514375960035,123.88331990519487,190.2758575247438,176.87075494713358,137.45668543915403,171.91044802050723,147.2432518812887,128.67976089686655,182.45725363995547,158.74208577958947,121.84379258684383,184.00405606790812,164.95422790916976,178.31585352294746,175.70138572031053,123.31842440114436,182.97320964552955,181.01755566672682,152.11450854439101,165.02678397122446,186.03188477410967,173.9113114644815,136.75254574726662,187.4883399877344,184.68002687987092,169.22940627619522,192.58603611942326,164.93732504625012,179.62572797064016,164.87050044731967,135.63315076194772,191.36459931438895,133.5428438695424,145.8477148177846,131.99081224388226,128.81516838102075,171.8019967623108,140.51660556773223,183.3862214552566,171.89247978328086,163.88817764899997,156.06112705842713,168.6304557511818,147.8168811151988,210.6141235807755,177.9276269393854,1862.053748323666,135.07056099787167,133.46518437210665,182.61102709808387,142.13639065228946,168.85038915972228,195.71211736250186,169.12683005345485,186.91772571919788,183.76042077350232,185.84461300931312,187.1842768946234,172.35467953635586,195.1443907677748,177.07902452934468,165.34299070728025,178.9786278782647,180.9929497611544,152.84964902654983,952.4525729801018,195.85624470009486,168.83694674240607,128.14248275085413,372.9710907405719,167.88752659581172,189.37639107853073,171.55547580872116,141.29572205307093,179.12657359348017,197.2539787779379,183.41151948146546,125.04881835671172,135.20292293081604,174.98523370426125,149.04396411702052,168.53627563432048,191.1604608547179,117.96106139895804,190.60299312184904,159.6628627056998,173.54897693680968,165.5083413976855,198.8268802138455,170.6936651551833,164.7294353438572,158.9517156546852,150.1669784485262,125.89217394387646,199.1623320268428,182.78602804825465,196.2604746528013,170.83444794763295,169.94268659611203,122.71662952498644,123.74818023151833,157.74697372772178,137.88283957266214,126.44993830417434,146.31663234188866,177.7804388011429,122.1018096638103,161.162507280407,156.99554738373064,135.52784830790847,170.18130520769776,132.4582579130342,154.44897304245038,139.0253196490878,190.5746257623279,137.94019063813246,176.7230445997017,117.72747842972193,123.84843947889081,166.30260610139624,128.77082963536563,136.74930316003915,131.1041928065846,172.58379649080018,146.56508874314042,167.1826576008817,140.96173241957675,167.9435394955954,115.76793727828674,164.84307468590015,167.05328367217348,170.44450553747424,170.38971995139465,166.61377427274425,164.29868427599223,124.11072143314072,178.51441020603698,156.94238491577366,187.0454018670431,170.2115622294092,175.10516059755744,167.61933900869442,120.02261872517569,131.45541715737062,180.59316774771193,159.94329581269423,167.04408866515294,164.353673456421,132.42669752331454,115.41975373584862,162.84125331433364,168.07196791666627,131.06172564349427,159.31722159621216,151.00248458442096,167.4526681086018,129.05187381959087,189.1681281268491,133.1535766023331,129.00821266496087,167.87207832486828,117.2245752081729,181.3044230168422,167.25357961226922,121.99480420476337,171.46788822103224,141.58808317415233,180.78670360553477,122.66140217252541,178.09086441864113,162.60810496841418,181.41981661472025,137.2817626744556
Episode feedback,0.8,0.811999998376,0.806451599895942,0.5624999912109376,0.5555555467372135,0.6034482654577885,0.44615383928994096,0.6029411676038063,0.5303030222681361,0.4838709599375652,0.6923076863905326,0.633333322777778,0.4920634842529606,0.6210526250415513,0.6060605968778697,0.43859648353339503,0.6491227956294247,0.6190476092214665,0.46666665888888903,0.5087719208987382,0.5263157802400741,0.4999999907407409,0.6363636267217633,0.5156249919433595,0.48275861236623085,0.5245901553345876,0.5645161199271593,0.5454545355371903,0.5303030222681361,0.5964912176054172,0.5192307592455624,0.2968749953613282,0.4915254153978743,0.4603174530108341,0.4999999916666668,0.48076922152366885,0.4285714217687076,0.399999993846154,0.42857142091836753,0.4918032706261759,0.43749999316406263,0.3709677359521333,0.2982456088027086,0.5999999907692309,0.43749999316406263,0.39344261650094076,0.31249999511718757,0.44999999250000017,0.403225799947971,0.6440677856937663,0.5263157802400741,0.507692299881657,0.5090908998347109,0.5999999900000001,0.46296295438957497,0.415094331790673,0.5499999908333335,0.44642856345663284,0.3709677359521333,0.5344827494054699,0.4561403428747308,0.4821428485331634,0.6129032159209159,0.3999999927272729,0.46376810922075207,0.4918032706261759,0.5719999988560001,0.56363635338843,0.43636362842975224,0.5483870879292405,0.5357142761479594,0.44067795863257697,0.35384614840236694,0.44999999250000017,0.523809515495087,0.43548386394380867,0.5156249919433595,0.3968253905265811,0.46666665888888903,0.47692306958579894,0.3770491741467349,0.4482758543400715,0.42622950120935243,0.45901638591776417,0.5499999908333335,0.5555555530864198,0.4090909028925621,0.2711864360815858,0.3018867867568531,0.543478256931317,0.39999999333333347,0.35483870395421446,0.34426228943832315,0.5789473582640815,0.32258063995837677,0.39393938797061534,0.4687499926757814,0.49999999038461557,0.25454544991735545,0.3114754047299114,0.33333332716049396,0.44067795863257697,0.3787878730486686,0.5094339526521896,0.3906249938964845,0.3928571358418369,0.39999999333333347,0.44067795863257697,0.31818181336088164,0.3333333277777779,0.31034482223543414,0.2678571380739797,0.2727272677685951,0.3018867867568531,0.5757575670339763,0.3333333280423281,0.298507458231232,0.4237288063774779,0.44067795863257697,0.3529411695501732,0.3137254840445984,0.32142856568877565,0.41818181057851256,0.21153845747041428,0.3636363570247935,0.3278688470841173,0.2884615329142013,0.35087718682671604,0.44642856345663284,0.3636363570247935,0.18333333027777785,0.4107142783801022,0.33928570822704096,0.2363636320661158,0.24999999609375007,0.44642856345663284,0.3770491741467349,0.2745097985390236,0.23076922633136104,0.2586206851961951,0.35185184533607694,0.30357142315051033,0.3773584834460664,0.22950819295888208,0.25454544991735545,0.29310344322235443,0.2280701714373654,0.3050847405917841,0.25999999480000013,0.24137930618311543,0.4237288063774779,0.41666665972222233,0.29310344322235443,0.29310344322235443,0.22413792717003575,0.13461538202662726,0.2786885200214997,0.28070174946137283,0.24999999609375007,0.23728813157138762,0.19672130825047038,0.3389830451019823,0.23999999520000012,0.26415093841224646,0.16129031997918838,0.17543859341335802,0.29310344322235443,0.23728813157138762,0.16666666358024698,0.17999999640000008,0.17543859341335802,0.17241379013079672,0.3018867867568531,0.31034482223543414,0.2363636320661158,0.2833333286111112,0.24999999519230778,0.32307691810650896,0.3999999927272729,0.12962962722908097,0.37288134961218056,0.29411764129181095,0.22580644797086374,0.14035087473068641,0.15999999680000007,0.3389830451019823,0.23214285299744905,0.3278688470841173,0.23529411303344877,0.24590163531308795,0.20689654815695607,0.14754098118785278,0.2363636320661158
total seconds,0.0,21.486008405685425,52.351794481277466,67.6749176979065,78.95926094055176,91.38064789772034,103.79889631271362,115.07340955734253,124.74685287475586,135.07709908485413,147.2385675907135,158.6927626132965,169.58920288085938,182.51449728012085,201.65222311019897,213.18469834327698,224.0329339504242,235.32915043830872,245.24265694618225,255.43166732788086,264.87434482574463,273.99448227882385,283.49748134613037,294.7452266216278,304.37546372413635,314.4440357685089,323.6047463417053,331.5607850551605,340.5720808506012,350.65167117118835,359.1996200084686,369.0434443950653,378.0063557624817,385.3917555809021,393.8112721443176,402.4772322177887,411.3645911216736,418.5381419658661,429.2954623699188,438.4230706691742,447.3794641494751,455.0509829521179,463.13445019721985,472.3482208251953,480.2753596305847,488.8868136405945,496.0052661895752,504.1916301250458,512.6462345123291,535.6678047180176,544.2044434547424,551.1485528945923,575.7222309112549,584.6217000484467,593.1512699127197,602.9783344268799,613.0128748416901,621.3531386852264,631.5535714626312,640.1761658191681,648.5488266944885,664.843385219574,675.7283737659454,688.4679734706879,698.5743713378906,708.2243888378143,730.2517578601837,739.1070287227631,748.1343319416046,757.2296733856201,766.1892671585083,774.340075969696,784.1897065639496,792.069365978241,802.9896106719971,812.9349229335785,822.5849158763885,830.9491639137268,841.2960824966431,850.3508822917938,860.9408414363861,868.6581778526306,876.3148989677429,884.8811485767365,895.7049095630646,909.7643682956696,918.9218990802765,928.8048989772797,934.7680230140686,944.6536023616791,953.6252508163452,961.3974664211273,969.7010805606842,977.5274999141693,986.0653531551361,993.8040041923523,1002.3055241107941,1010.0422146320343,1018.0192658901215,1025.8865885734558,1034.018747329712,1041.5364782810211,1049.3012573719025,1057.4847037792206,1065.5007219314575,1073.1352450847626,1080.781688451767,1089.0453481674194,1097.1186172962189,1107.2250685691833,1114.814665555954,1122.4803395271301,1129.162136554718,1136.794499874115,1144.7583565711975,1152.376158952713,1159.0950241088867,1166.2264287471771,1173.2525854110718,1180.7902047634125,1189.774447441101,1196.9144015312195,1204.8386371135712,1211.2746422290802,1218.9597454071045,1226.8341410160065,1233.7037069797516,1240.5625731945038,1247.8477482795715,1254.8602101802826,1263.2964572906494,1270.20285654068,1277.9584810733795,1284.8212234973907,1291.8122005462646,1298.7647767066956,1306.6083300113678,1313.4973871707916,1319.9213070869446,1325.7870268821716,1332.1496710777283,1339.1712086200714,1346.0510256290436,1352.6612141132355,1359.2604022026062,1365.479061126709,1371.9345967769623,1379.3352043628693,1386.7471852302551,1393.1450691223145,1401.7977821826935,1408.3526558876038,1415.3696963787079,1422.0133788585663,1427.6267883777618,1433.8386158943176,1440.0065653324127,1446.9705967903137,1456.0180366039276,1461.955902814865,1467.2546412944794,1472.9948904514313,1480.8659417629242,1488.0751557350159,1494.6764152050018,1500.5290932655334,1507.4501643180847,1513.4112429618835,1519.6435828208923,1525.7544357776642,1532.898052930832,1538.941888809204,1545.1751770973206,1551.0015830993652,1558.9290099143982,1565.4584212303162,1573.419822216034,1579.5871632099152,1585.0848915576935,1590.6067402362823,1597.5495619773865,1603.7551610469818,1610.3348560333252,1622.1111669540405,1636.120926141739,1643.299941778183,1650.778065919876,1657.932651758194,1664.032841205597,1670.635116815567,1676.9001417160034,1682.145273923874,1688.1243760585785
total minutes,0.0,0.3581001400947571,0.872529908021291,1.1279152949651083,1.3159876823425294,1.523010798295339,1.7299816052118937,1.917890159289042,2.0791142145792643,2.251284984747569,2.4539761265118916,2.6448793768882752,2.8264867146809896,3.041908288002014,3.360870385169983,3.553078305721283,3.73388223250707,3.922152507305145,4.087377615769705,4.257194455464681,4.414572413762411,4.566574704647064,4.724958022435506,4.912420443693796,5.072924395402272,5.240733929475149,5.393412439028422,5.526013084252676,5.67620134751002,5.844194519519806,5.986660333474477,6.150724073251088,6.300105929374695,6.4231959263483684,6.563521202405294,6.707953870296478,6.85607651869456,6.975635699431101,7.154924372831981,7.30705117781957,7.456324402491251,7.5841830492019655,7.718907503286998,7.872470347086589,8.004589327176411,8.148113560676574,8.26675443649292,8.40319383541743,8.544103908538819,8.927796745300293,9.07007405757904,9.185809214909872,9.59537051518758,9.743695000807444,9.88585449854533,10.049638907114664,10.216881247361501,10.355885644753775,10.52589285771052,10.6696027636528,10.80914711157481,11.080723086992899,11.262139562765757,11.474466224511465,11.642906188964844,11.803739813963572,12.170862631003063,12.318450478712718,12.468905532360077,12.620494556427001,12.769821119308471,12.905667932828267,13.069828442732494,13.20115609963735,13.383160177866618,13.548915382226308,13.709748597939809,13.849152731895447,14.021601374944051,14.17251470486323,14.349014023939768,14.477636297543844,14.605248316129048,14.748019142945607,14.928415159384409,15.162739471594493,15.315364984671275,15.480081649621328,15.579467050234477,15.744226706027984,15.89375418027242,16.02329110701879,16.161684676011404,16.292124998569488,16.434422552585602,16.56340006987254,16.705092068513235,16.834036910533904,16.96698776483536,17.098109809557595,17.233645788828532,17.358941304683686,17.488354289531706,17.62474506298701,17.758345365524292,17.885587418079375,18.013028140862783,18.150755802790325,18.285310288270313,18.453751142819723,18.580244425932566,18.708005658785503,18.819368942578635,18.946574997901916,19.079305942853292,19.20626931587855,19.31825040181478,19.437107145786285,19.554209756851197,19.679836746056875,19.82957412401835,19.948573358853658,20.080643951892853,20.187910703818,20.315995756785075,20.44723568360011,20.561728449662528,20.676042886575065,20.79746247132619,20.914336836338045,21.054940954844156,21.17004760901133,21.299308017889658,21.413687058289845,21.530203342437744,21.64607961177826,21.776805500189464,21.891623119513195,21.998688451449077,22.096450448036194,22.202494517962137,22.319520143667855,22.43418376048406,22.544353568553923,22.654340036710103,22.757984352111816,22.865576612949372,22.98892007271449,23.11245308717092,23.21908448537191,23.36329636971156,23.472544264793395,23.58949493964513,23.700222980976104,23.79377980629603,23.897310264905293,24.00010942220688,24.116176613171895,24.266967276732128,24.365931713581084,24.454244021574656,24.549914840857188,24.68109902938207,24.8012525955836,24.91127358675003,25.008818221092223,25.124169405301412,25.22352071603139,25.327393047014873,25.429240596294402,25.54830088218053,25.6490314801534,25.752919618288676,25.85002638498942,25.98215016523997,26.090973687171935,26.223663703600565,26.326452720165253,26.418081525961558,26.510112337271373,26.625826032956443,26.729252684116364,26.838914267222087,27.035186115900675,27.268682102362316,27.388332362969717,27.51296776533127,27.632210862636565,27.73388068675995,27.843918613592784,27.948335695266724,28.035754565397898,28.135406267642974
cummulative feedback,0.0,406.0,456.0,492.0,527.0,562.0,591.0,632.0,667.0,697.0,778.0,816.0,847.0,906.0,946.0,971.0,1008.0,1047.0,1075.0,1104.0,1134.0,1161.0,1203.0,1236.0,1264.0,1296.0,1331.0,1361.0,1396.0,1430.0,1457.0,1476.0,1505.0,1534.0,1564.0,1589.0,1616.0,1642.0,1666.0,1696.0,1724.0,1747.0,1764.0,1803.0,1831.0,1855.0,1875.0,1902.0,1927.0,1965.0,1995.0,2028.0,2056.0,2092.0,2117.0,2139.0,2172.0,2197.0,2220.0,2251.0,2277.0,2304.0,2342.0,2364.0,2396.0,2426.0,2712.0,2743.0,2767.0,2801.0,2831.0,2857.0,2880.0,2907.0,2940.0,2967.0,3000.0,3025.0,3053.0,3084.0,3107.0,3133.0,3159.0,3187.0,3220.0,3345.0,3372.0,3388.0,3404.0,3479.0,3503.0,3525.0,3546.0,3579.0,3599.0,3625.0,3655.0,3681.0,3695.0,3714.0,3732.0,3758.0,3783.0,3810.0,3835.0,3857.0,3881.0,3907.0,3928.0,3948.0,3966.0,3981.0,3996.0,4012.0,4050.0,4071.0,4091.0,4116.0,4142.0,4160.0,4176.0,4194.0,4217.0,4228.0,4248.0,4268.0,4283.0,4303.0,4328.0,4348.0,4359.0,4382.0,4401.0,4414.0,4430.0,4455.0,4478.0,4492.0,4504.0,4519.0,4538.0,4555.0,4575.0,4589.0,4603.0,4620.0,4633.0,4651.0,4664.0,4678.0,4703.0,4728.0,4745.0,4762.0,4775.0,4782.0,4799.0,4815.0,4831.0,4845.0,4857.0,4877.0,4889.0,4903.0,4913.0,4923.0,4940.0,4954.0,4963.0,4972.0,4982.0,4992.0,5008.0,5026.0,5039.0,5056.0,5069.0,5090.0,5112.0,5119.0,5141.0,5156.0,5170.0,5178.0,5186.0,5206.0,5219.0,5239.0,5251.0,5266.0,5278.0,5287.0,5300.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
