,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0
Accumulated time steps,0.0,59.0,391.0,743.0,1713.0,2126.0,2874.0,3284.0,3645.0,3948.0,4390.0,4740.0,5132.0,5428.0,5810.0,6142.0,6448.0,6731.0,7060.0,7345.0,7621.0,7929.0,8219.0,8518.0,8800.0,9083.0,9367.0,9656.0,9944.0,10239.0,10517.0,11404.0,11694.0,12025.0,12319.0,12598.0,12909.0,13226.0,13508.0,13789.0,14072.0,14352.0,14651.0,15021.0,15401.0,15690.0,15981.0,16270.0,16550.0,16845.0,17193.0,17483.0,17779.0,18054.0,18352.0,18635.0,19331.0,19631.0,19924.0,20212.0,20504.0,20906.0,21192.0,21488.0,21804.0,22191.0,22595.0,22924.0,23205.0,23574.0,23919.0,24202.0,24487.0,24793.0,25092.0,25376.0,25670.0,25963.0,26250.0,26538.0,26816.0,27103.0,27433.0,27739.0,28037.0,28338.0,28626.0,28928.0,29220.0,29513.0,29798.0,30265.0,30570.0,30847.0,31133.0,31424.0,31725.0,32010.0,32306.0,32595.0,32906.0,33183.0,33464.0,33758.0,34051.0,34352.0,34650.0,34929.0,35223.0,35519.0,35820.0,36115.0,36395.0,36691.0,36973.0,37269.0,37560.0,37847.0,38145.0,38436.0,38723.0,39024.0,39319.0,39608.0,39894.0,40186.0,40528.0,40841.0,41148.0,41432.0,41727.0,42030.0,42392.0,42685.0,43050.0,43337.0,43637.0,43972.0,44289.0,44577.0,44877.0,45207.0,45494.0,45780.0,46076.0,46373.0,46659.0,46949.0,47308.0,47605.0,47915.0,48216.0,48514.0,48810.0,49415.0,49718.0,50022.0,50297.0,50582.0,50887.0,51361.0,51659.0,51956.0,52344.0,52642.0,52925.0,53218.0,54034.0,54446.0,54738.0,55032.0,55336.0,55634.0,55935.0,56223.0,56512.0,56796.0,57102.0,57443.0,57731.0,58022.0,58423.0,58722.0,59067.0,59370.0,59723.0,60109.0,60397.0
Episode reward,0.0,132.31311526880043,129.160368582222,194.84603183278017,136.89747370870907,210.32121794766368,128.47719850761638,122.08096314133539,170.52740839614296,157.54991903458063,186.23662612140413,172.55789443357855,172.35725060195497,131.78892094614582,122.52786030835956,186.83482043438997,198.65706943742944,174.54070742995953,143.03089246977834,180.20625194340627,150.24495506717724,187.37251955108655,185.78633655442204,161.50477966813818,187.8508541210041,151.36198083218454,118.91789515932842,160.4816268686803,152.14103853931184,162.12933448176184,169.43179511665912,371.867691375686,129.08693998826476,125.9417109044874,136.93552746414946,135.8541268276767,195.0939826587284,165.97563089927618,188.12213854076205,167.1973233271379,120.2722905551264,162.71229289060832,126.43010231327756,475.7876525168347,158.861115217913,133.39862578561605,175.71687155316323,158.79828002779524,154.45478564710572,136.37047812470996,145.16318766968115,127.38728570461151,145.29418197539982,138.88395864961655,190.5120547620129,129.63271651945803,1658.4658786497744,177.59691860914174,163.0371098145283,167.08638943938016,154.37363230473636,136.66420445235312,132.1486846868783,193.58790838290693,141.6473756546984,615.0192389698637,126.37311860739376,178.12104364474587,178.67320685313737,188.75738818625635,341.7806660847112,125.0396177970037,172.47174826821842,185.19728231142128,148.84462656476578,135.14789954244065,170.51528085484657,176.62088571369375,118.30021771631588,161.87703011567694,162.99204620440076,162.18987367352517,127.57852156656053,120.49870828550546,181.36351871384934,131.84103446560889,128.51421598311347,188.23347184922298,196.63581559081908,163.96844148092632,178.8613782134973,1182.255452376089,135.64555489262597,124.79402869274632,156.3241526809546,177.18391344912746,192.91286963015477,151.13716413933156,157.9828914417807,140.2796354488362,193.95414678467918,124.73814603820738,188.55605399515733,132.58248901317788,171.6808998088581,129.5172739794664,140.38600634045898,128.6127968240329,160.6604675609698,169.89359754493495,169.02057703104686,166.92800517086874,163.27383202309395,180.13594373069296,120.86141004392712,150.41341529747692,193.43042861805648,168.26617090556093,152.35817419461767,159.17443991025243,157.57185773953012,153.26349128018418,186.00360506625196,179.3015125148466,165.97656874354647,142.3498995221798,157.56180366547306,258.15724713894446,185.3376525974891,122.29666474137291,188.9390908449285,164.82981268897592,352.1360177856355,138.874999001491,188.68333231888948,190.93326892956708,178.49875427510972,370.92894264130354,177.68950917541827,168.783676225043,185.84990862822093,121.8382187425308,155.91958695189803,135.80887756387912,176.99956396346235,139.9770672646756,164.2993644803083,164.21164112715368,413.0560567165856,201.00642253623593,143.49766893661783,194.73066156152962,180.9046381407499,124.67243647603816,321.51597987027975,166.895939290866,125.77809866583841,165.21841229147836,126.34411118259985,180.84575377474275,1273.3182168112378,160.6775707787403,184.03894677091648,186.44003543056425,157.18622197149207,155.18085186913223,177.938037960416,128.31159640915425,192.88473645928286,143.34501239221004,196.90579313343804,186.32212634890445,149.36881650929746,183.72645423698316,131.85902569561335,162.47438258174265,176.4565744929069,193.3971927499079,168.50799720261597,184.72245261207195,133.4837901930721,123.54240904292233,157.8681981526627,314.8121874059734,162.238458956639,174.47204463226618,132.0124797732763,184.8203274018746
Episode feedback,0.8,0.8448275716409039,0.6101694811835682,0.7101449172442766,0.7571428463265308,0.7272727199265382,0.6551724024970276,0.6037735735137062,0.8333333207070709,0.6896551605231869,0.33333332828282836,0.6166666563888891,0.7704917906476756,0.5999999890909093,0.8490565877536493,0.4516128959417275,0.5757575670339763,0.5737704823972052,0.49999999107142873,0.5409835976887934,0.38888888168724295,0.44444443738977085,0.2857142811791384,0.4561403428747308,0.2968749953613282,0.34545453917355384,0.43137254056132274,0.38333332694444455,0.3684210461680518,0.08771929670667901,0.4915254153978743,0.6484848445546373,0.3962264076183697,0.47169810430758297,0.26315789012003704,0.47368420221606666,0.3174603124212649,0.28070174946137283,0.34920634366339137,0.3050847405917841,0.2692307640532545,0.3275862012485138,0.415094331790673,0.591240871596782,0.42105262419205924,0.41818181057851256,0.2622950776672938,0.3818181748760332,0.3275862012485138,0.30357142315051033,0.41379309631391215,0.3207547109291564,0.3333333277777779,0.3571428507653063,0.24999999609375007,0.24528301423994314,0.6431623917881145,0.3709677359521333,0.3275862012485138,0.2499999958333334,0.4561403428747308,0.3818181748760332,0.2727272677685951,0.2676056300337235,0.43636362842975224,0.6415094299276136,0.43396225596297633,0.3333333277777779,0.3770491741467349,0.3333333280423281,0.5673076868528107,0.35185184533607694,0.2999999950000001,0.22580644797086374,0.44776118734684794,0.24074073628257897,0.24137930618311543,0.3050847405917841,0.3529411695501732,0.3157894681440444,0.16949152255099115,0.28070174946137283,0.415094331790673,0.3137254840445984,0.23809523431594867,0.21568627028066137,0.4074073998628259,0.17460317183169569,0.34920634366339137,0.28070174946137283,0.19672130825047038,0.5627530341588945,0.4107142783801022,0.3846153772189351,0.3571428507653063,0.34920634366339137,0.30769230295857997,0.21428571045918376,0.21428571045918376,0.25423728382648675,0.2343749963378907,0.1372548992695118,0.31249999511718757,0.33333332716049396,0.17241379013079672,0.23728813157138762,0.24999999553571436,0.25925925445816195,0.1929824527546938,0.28813558833668496,0.29310344322235443,0.22413792717003575,0.2586206851961951,0.22580644797086374,0.29411764129181095,0.18518518175583,0.1718749973144532,0.22033897931628849,0.2727272677685951,0.17543859341335802,0.1578947340720222,0.32727272132231416,0.18461538177514797,0.2419354799687826,0.24137930618311543,0.21052631209602962,0.1929824527546938,0.39999999466666675,0.2343749963378907,0.22641509006763982,0.292307687810651,0.2586206851961951,0.4032258031997919,0.19642856792091845,0.2812499956054688,0.4218749934082032,0.19672130825047038,0.3956043912570946,0.33870967195629564,0.19999999666666674,0.34920634366339137,0.24999999519230778,0.24137930618311543,0.25454544991735545,0.27419354396462026,0.22033897931628849,0.20689654815695607,0.18644067480609028,0.5040650365523168,0.46153845443786995,0.10344827407847804,0.2424242387511479,0.26984126555807514,0.22641509006763982,0.4513274296342705,0.15254237029589204,0.33962263510145974,0.3559321973570814,0.21153845747041428,0.3650793592844546,0.458167328851923,0.26315789012003704,0.2857142811791384,0.1718749973144532,0.3389830451019823,0.33333332748538025,0.30645160796045795,0.33962263510145974,0.44444443738977085,0.3090909034710745,0.17647058564013846,0.20312499682617194,0.3818181748760332,0.25806451196670144,0.21818181421487612,0.2586206851961951,0.21311475060467622,0.276923072662722,0.23333332944444451,0.1428571405895692,0.34545453917355384,0.19230768860946754,0.28813558833668496,0.3596491196522007,0.35087718682671604,0.24590163531308795,0.25454544991735545,0.31249999511718757
total seconds,0.0,2.284980535507202,10.204801082611084,17.94107937812805,55.44446539878845,73.86237692832947,111.65587210655212,136.92941761016846,164.5145227909088,181.076025724411,204.9118402004242,227.15718269348145,250.76014518737793,267.13220858573914,289.1284353733063,305.72337079048157,321.93054699897766,335.0649814605713,354.93525552749634,369.0813910961151,382.37459897994995,395.48816561698914,407.386501789093,420.84053683280945,431.20593094825745,442.11315155029297,452.48047947883606,464.35755920410156,477.15335750579834,487.65459990501404,498.69891834259033,544.5095038414001,558.7566392421722,573.6157438755035,584.4998610019684,596.919618844986,610.3800384998322,623.0101850032806,633.0270609855652,642.9804606437683,653.3087151050568,664.0509054660797,674.9180769920349,691.351185798645,711.0174412727356,724.043463230133,734.6849250793457,744.5583758354187,755.0463936328888,765.4629230499268,780.7108902931213,793.1222252845764,804.0299026966095,814.5376510620117,825.0273177623749,834.0231742858887,863.714362859726,877.1698722839355,889.4013044834137,898.2423915863037,909.5342173576355,926.3694756031036,935.1106832027435,944.2474427223206,960.2247734069824,975.9075763225555,993.4869432449341,1007.4593989849091,1018.7276470661163,1033.5087645053864,1046.9705820083618,1056.8082783222198,1067.5941231250763,1078.6225082874298,1090.87078166008,1100.339176416397,1110.5895228385925,1120.132129907608,1130.5348298549652,1140.7840597629547,1148.8135261535645,1158.703227519989,1171.7769665718079,1184.1738233566284,1195.1629242897034,1205.722773551941,1216.8218069076538,1226.3436307907104,1235.8344178199768,1244.1544885635376,1253.0633614063263,1273.7824091911316,1287.9257140159607,1298.5608615875244,1309.4146780967712,1319.3013699054718,1329.8551766872406,1338.448591709137,1347.4784388542175,1356.480958223343,1365.661610364914,1373.7202348709106,1382.4129540920258,1391.7197289466858,1400.8028588294983,1408.9548652172089,1417.7368178367615,1426.6343216896057,1434.4461450576782,1443.979743719101,1452.7050867080688,1461.1527032852173,1469.1983540058136,1478.3878064155579,1485.2876818180084,1493.5342700481415,1502.0726356506348,1510.425995349884,1518.3866691589355,1526.7967233657837,1535.4467899799347,1545.1871592998505,1554.3356354236603,1562.3441362380981,1569.7915399074554,1576.9115738868713,1585.1530408859253,1594.9858129024506,1602.2045068740845,1608.5852825641632,1614.687026500702,1621.586332321167,1631.3512172698975,1638.6315469741821,1649.485907793045,1656.8077437877655,1663.6730353832245,1671.5494494438171,1679.9655334949493,1686.6306238174438,1694.537696838379,1704.527847290039,1710.7751173973083,1717.3802416324615,1723.796800851822,1730.7234854698181,1738.0264167785645,1744.5757005214691,1753.7569303512573,1761.9012606143951,1768.7372176647186,1776.2000336647034,1784.0014050006866,1791.5391159057617,1808.4763505458832,1816.8735811710358,1824.7386448383331,1832.630821943283,1839.6091930866241,1847.2934770584106,1858.6108124256134,1866.4841372966766,1873.2690896987915,1882.9268984794617,1890.9164457321167,1898.9459393024445,1906.809069633484,1930.4853880405426,1942.228777885437,1949.4665899276733,1956.6024606227875,1964.6242821216583,1971.985890865326,1979.0093505382538,1986.9528567790985,1994.6296889781952,2001.4879775047302,2007.9849038124084,2016.769151210785,2024.1676030158997,2032.6943988800049,2042.8264775276184,2049.6071875095367,2058.3978826999664,2066.30339717865,2075.4858503341675,2084.799418926239,2092.8404409885406
total minutes,0.0,0.03808300892512004,0.17008001804351808,0.29901798963546755,0.9240744233131408,1.231039615472158,1.8609312017758688,2.2821569601694742,2.7419087131818136,3.017933762073517,3.4151973366737365,3.7859530448913574,4.179335753122966,4.452203476428986,4.818807256221771,5.095389513174693,5.365509116649628,5.584416357676188,5.915587592124939,6.151356518268585,6.372909982999166,6.591469426949819,6.789775029818217,7.014008947213491,7.186765515804291,7.368552525838216,7.541341324647267,7.739292653401693,7.952555958429972,8.127576665083568,8.311648639043172,9.075158397356669,9.312610654036204,9.56026239792506,9.741664350032806,9.9486603140831,10.173000641663869,10.38350308338801,10.550451016426086,10.716341010729472,10.888478585084279,11.06751509110133,11.248634616533915,11.52251976331075,11.850290687878926,12.067391053835552,12.244748751322428,12.409306263923645,12.584106560548147,12.757715384165445,13.011848171552023,13.21870375474294,13.400498378276826,13.575627517700195,13.750455296039581,13.900386238098145,14.395239380995433,14.619497871398925,14.823355074723562,14.970706526438395,15.158903622627259,15.439491260051728,15.585178053379058,15.737457378705342,16.003746223449706,16.265126272042593,16.5581157207489,16.79098998308182,16.978794117768604,17.22514607508977,17.449509700139362,17.613471305370332,17.793235385417937,17.977041804790495,18.181179694334666,18.33898627360662,18.50982538064321,18.668868831793468,18.84224716424942,19.013067662715912,19.14689210255941,19.311720458666482,19.52961610953013,19.73623038927714,19.919382071495058,20.095379559199014,20.280363448460896,20.439060513178507,20.597240296999612,20.735908142725627,20.884389356772104,21.229706819852193,21.46542856693268,21.64268102645874,21.82357796827952,21.988356165091197,22.164252944787343,22.307476528485616,22.457973980903624,22.608015970389047,22.761026839415234,22.89533724784851,23.040215901533763,23.195328815778097,23.34671431382497,23.48258108695348,23.628946963946024,23.77723869482676,23.907435750961305,24.066329061985016,24.21175144513448,24.352545054753623,24.48663923343023,24.639796773592632,24.75479469696681,24.892237834135692,25.03454392751058,25.173766589164735,25.306444485982258,25.446612056096395,25.590779832998912,25.753119321664176,25.905593923727672,26.039068937301636,26.163192331790924,26.28185956478119,26.419217348098755,26.583096881707508,26.703408447901406,26.80975470940272,26.911450441678365,27.02643887201945,27.18918695449829,27.310525782903035,27.49143179655075,27.613462396462758,27.727883923053742,27.859157490730286,27.999425558249154,28.110510396957398,28.242294947306316,28.408797454833984,28.512918623288474,28.623004027207692,28.729946680863698,28.84539142449697,28.967106946309407,29.07626167535782,29.229282172520957,29.365021010239918,29.47895362774531,29.603333894411723,29.733356750011446,29.858985265096027,30.14127250909805,30.281226352850595,30.41231074730555,30.54384703238805,30.660153218110402,30.78822461764018,30.976846873760223,31.10806895494461,31.221151494979857,31.382114974657693,31.51527409553528,31.649098988374075,31.780151160558066,32.17475646734238,32.37047963142395,32.49110983212789,32.61004101037979,32.74373803536097,32.866431514422096,32.983489175637565,33.115880946318306,33.243828149636585,33.35813295841217,33.46641506354014,33.612819186846416,33.73612671693166,33.878239981333415,34.04710795879364,34.160119791825615,34.306631378332774,34.438389952977495,34.59143083890279,34.746656982103985,34.88067401647568
cummulative feedback,0.0,49.0,85.0,134.0,187.0,259.0,297.0,329.0,384.0,424.0,446.0,483.0,530.0,563.0,608.0,636.0,674.0,709.0,737.0,770.0,791.0,819.0,837.0,863.0,882.0,901.0,923.0,946.0,967.0,972.0,1001.0,1108.0,1129.0,1154.0,1169.0,1196.0,1216.0,1232.0,1254.0,1272.0,1286.0,1305.0,1327.0,1408.0,1432.0,1455.0,1471.0,1492.0,1511.0,1528.0,1552.0,1569.0,1589.0,1609.0,1625.0,1638.0,1939.0,1962.0,1981.0,1996.0,2022.0,2043.0,2058.0,2077.0,2101.0,2203.0,2226.0,2246.0,2269.0,2290.0,2349.0,2368.0,2386.0,2400.0,2430.0,2443.0,2457.0,2475.0,2493.0,2511.0,2521.0,2537.0,2559.0,2575.0,2590.0,2601.0,2623.0,2634.0,2656.0,2672.0,2684.0,2823.0,2846.0,2866.0,2886.0,2908.0,2928.0,2940.0,2952.0,2967.0,2982.0,2989.0,3009.0,3027.0,3037.0,3051.0,3065.0,3079.0,3090.0,3107.0,3124.0,3137.0,3152.0,3166.0,3181.0,3191.0,3202.0,3215.0,3230.0,3240.0,3249.0,3267.0,3279.0,3294.0,3308.0,3320.0,3331.0,3361.0,3376.0,3388.0,3407.0,3422.0,3472.0,3483.0,3501.0,3528.0,3540.0,3576.0,3597.0,3609.0,3631.0,3644.0,3658.0,3672.0,3689.0,3702.0,3714.0,3725.0,3787.0,3817.0,3823.0,3839.0,3856.0,3868.0,3919.0,3928.0,3946.0,3967.0,3978.0,4001.0,4116.0,4131.0,4149.0,4160.0,4180.0,4199.0,4218.0,4236.0,4264.0,4281.0,4293.0,4306.0,4327.0,4343.0,4355.0,4370.0,4383.0,4401.0,4415.0,4424.0,4443.0,4453.0,4470.0,4511.0,4531.0,4546.0,4560.0,4580.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
