,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0,951.0,956.0
Accumulated time steps,0.0,61.0,380.0,2074.0,2740.0,3263.0,3683.0,4392.0,4748.0,5088.0,5410.0,5719.0,6083.0,6391.0,6698.0,7001.0,7297.0,7676.0,7963.0,8282.0,8578.0,8887.0,9157.0,9464.0,9771.0,10070.0,10368.0,10654.0,11009.0,11298.0,11605.0,11943.0,12303.0,12586.0,13007.0,13308.0,13582.0,13858.0,14197.0,14481.0,14774.0,15241.0,15548.0,15848.0,16140.0,16427.0,16728.0,17014.0,17325.0,17621.0,17911.0,18198.0,18482.0,18787.0,19063.0,19355.0,19718.0,20108.0,20391.0,20678.0,20961.0,21237.0,21549.0,21836.0,22132.0,22412.0,22696.0,22987.0,23292.0,23570.0,23854.0,24147.0,24439.0,24716.0,25120.0,25410.0,25706.0,25992.0,26328.0,26622.0,26915.0,27200.0,27500.0,27799.0,28083.0,28369.0,28657.0,28981.0,29277.0,29570.0,29855.0,30163.0,30447.0,30734.0,31018.0,31305.0,31573.0,31847.0,32142.0,32430.0,32723.0,33012.0,33286.0,33568.0,34022.0,34315.0,34788.0,35094.0,35381.0,35686.0,35975.0,36265.0,36545.0,36847.0,37138.0,37429.0,37721.0,38002.0,38286.0,38574.0,38854.0,39146.0,39432.0,39844.0,40122.0,40416.0,40722.0,41008.0,41296.0,41597.0,41892.0,42189.0,42485.0,42766.0,43057.0,43347.0,43640.0,43929.0,44218.0,44709.0,44994.0,45289.0,45582.0,45873.0,46186.0,46476.0,46773.0,47072.0,47375.0,47674.0,47958.0,48250.0,48538.0,48830.0,49125.0,49411.0,49693.0,49979.0,50262.0,50548.0,50845.0,51125.0,51410.0,51750.0,52046.0,52347.0,52644.0,52943.0,53220.0,53503.0,53800.0,54096.0,54388.0,54690.0,54991.0,55527.0,55811.0,56112.0,56419.0,56719.0,57030.0,57321.0,57601.0,57884.0,58172.0,58470.0,58763.0,59047.0,59330.0,59614.0,59911.0,60196.0,60488.0
Episode reward,0.0,139.7890671146461,156.69692406378115,1222.562052778853,315.28226229925735,269.7869834523888,144.5502035320277,157.51451688811161,132.1901061568564,219.542394735304,144.75165024926974,161.74855023898826,194.27099442949745,129.77772379946305,196.6631016204264,182.3739143938066,165.8477380677109,378.30734009103355,158.98887920645745,137.66126331937906,172.01354079139782,109.86476724193201,122.27476063092882,136.60196531813335,193.28332061549025,189.6361451604118,139.5795821487118,174.46325606812567,402.9611720250696,162.15649397534705,172.90017248344844,184.81402678482647,121.52744154969253,159.44185741477932,133.02571656481717,192.52558414398197,153.41922431222105,119.71787035087789,403.63759459984215,106.7186834666991,177.86113890139552,185.00185293079016,181.0904666986354,168.97756783972727,171.5624599978216,177.66107505354492,184.87423236268086,172.4406129053158,289.15093399341066,183.95596896459332,172.91162415496987,181.982704295965,134.97211810132796,178.53369181720163,164.75955511423294,161.6389458803829,178.74923647923544,181.01467280710997,170.27054969206281,161.49437544405873,133.358988613843,181.13303379939236,131.79480916755543,125.52582999684974,175.04321271910354,130.782550337222,119.87467103595657,159.80109138658625,188.82299164858392,121.5451047255752,122.38497639283112,169.0125804619193,179.16124676285608,136.11826812823264,146.19122655944253,168.81592121091532,129.33480477607608,152.06728948699808,189.68955503335167,136.23166007430652,182.9086928615293,183.59658433844945,174.1106408057318,168.2919779469128,194.4039801608351,124.35258780266963,148.1064377460041,155.98731727750464,183.83178438856447,165.71517802737668,140.39560546582663,176.5449638438461,180.18654256245088,118.8019585007004,127.6745311162581,162.72068827468607,118.65095355407894,131.8274134052823,181.89995124043526,137.28955266716852,152.36535681495633,179.60165422448677,122.96458110004667,129.54644430522026,159.8127960524564,157.72460366608686,190.06847837552897,179.9541835682323,189.22293589970315,134.28548474556763,170.62806470722177,157.49828171879557,169.54471936919785,174.20418071012605,157.85038867922734,185.6081407133344,171.96063249516249,177.63093925432548,158.74395888063808,173.94896121306252,163.41996344174214,134.89967606314573,163.31544262898572,749.5745306476566,168.29597477651515,185.89168939021113,180.1307635953143,119.44435501671384,135.7375276140044,187.196274522651,183.75041187966994,165.57481814185198,159.14423050679807,159.90908148802885,129.57945135881556,157.9271864106328,180.58086747437042,171.42665604919114,167.6855420613162,175.12423922375808,158.59929765226573,179.97740074816844,161.60945299744657,165.62809533954064,179.17247751347836,166.96381155827095,192.96705717757985,200.61262730884695,172.3609235405035,185.54109592383247,122.33182609060512,180.20744440258062,175.51564835363098,178.95635011988887,170.0089092262989,160.43072253823507,136.52336056713946,181.80207310039643,167.62899610378506,157.33944218761386,168.58580686806272,173.18934655121515,175.79989746985927,369.78113305111697,171.74815596372022,186.07168449708885,129.2255835129088,181.57911119648324,175.63264990523516,163.93957100621557,195.56587869965315,165.9594130408689,158.78117266178006,158.36435253645703,176.93989594410954,120.1380921733267,120.24843515513759,158.9133361738057,193.56250495335885,171.58768546511263,185.39416954644093,138.49146036015387,158.63547547924887,134.23941874280817,128.99902389576312,174.3708189880756,136.41711672953076,169.11003982674347,158.39562695326552,153.05170786643103,163.39919810674235,171.11007665167605,178.89296344484325
Episode feedback,0.8,0.8833333186111114,0.781249987792969,0.7597253987191639,0.835714279744898,0.6929824500615575,0.6349206248425298,0.6865671539318335,0.6833333219444446,0.7179487087442473,0.5833333236111113,0.6833333219444446,0.7313432726665183,0.6724137815101072,0.65151514164371,0.569230760473373,0.48333332527777795,0.7181208005495249,0.5789473582640815,0.5409835976887934,0.5322580559313217,0.4999999895833336,0.3269230706360948,0.33928570822704096,0.6164383477200227,0.6153846059171599,0.39999999333333347,0.43333332611111125,0.6198347056212008,0.5789473582640815,0.48333332527777795,0.4062499936523439,0.49019606881968497,0.3859649055093876,0.5357142761479594,0.27272726859504137,0.3571428507653063,0.42307691494082855,0.5779816460735628,0.39583332508680574,0.3666666605555557,0.2622950776672938,0.2857142811791384,0.42857142091836753,0.3278688470841173,0.17741935197710723,0.41935483194588985,0.40983605885514657,0.5256410189020382,0.2857142811791384,0.3275862012485138,0.3114754047299114,0.277777772633745,0.4426229435635583,0.29310344322235443,0.43103447532699185,0.6219512119274243,0.6136363566632232,0.32203389284688316,0.44067795863257697,0.3636363570247935,0.403225799947971,0.33333332716049396,0.38888888168724295,0.25423728382648675,0.2909090856198348,0.35999999280000017,0.24561403077870123,0.31249999511718757,0.3653846083579883,0.37254901230296056,0.22950819295888208,0.18333333027777785,0.2363636320661158,0.5254237199080726,0.32203389284688316,0.3018867867568531,0.33928570822704096,0.2812499956054688,0.16363636066115708,0.40983605885514657,0.2666666622222223,0.24590163531308795,0.2758620642092748,0.2539682499370119,0.22641509006763982,0.43636362842975224,0.35087718682671604,0.28787878351698815,0.43103447532699185,0.33928570822704096,0.28813558833668496,0.21666666305555562,0.2745097985390236,0.42592591803840896,0.24137930618311543,0.17999999640000008,0.25925925445816195,0.22580644797086374,0.23214285299744905,0.16666666358024698,0.29032257596253913,0.30769230177514806,0.35185184533607694,0.35087718682671604,0.3684210461680518,0.2968749953613282,0.22580644797086374,0.15873015621063244,0.1929824527546938,0.22033897931628849,0.24999999553571436,0.40677965412237876,0.23333332944444451,0.24999999553571436,0.12698412496850595,0.3333333277777779,0.17741935197710723,0.23214285299744905,0.21311475060467622,0.21052631209602962,0.2363636320661158,0.26315789012003704,0.4508670494169535,0.1355932180407929,0.25806451196670144,0.3278688470841173,0.3137254840445984,0.25454544991735545,0.24999999609375007,0.30158729680020163,0.37288134961218056,0.2363636320661158,0.19642856792091845,0.3018867867568531,0.21052631209602962,0.1311475388336469,0.15254237029589204,0.16666666388888896,0.2499999958333334,0.24561403077870123,0.21311475060467622,0.10526315604801481,0.26315789012003704,0.2857142811791384,0.23728813157138762,0.18749999707031256,0.292307687810651,0.22413792717003575,0.09677419198751304,0.1764705847750866,0.04838709599375652,0.14999999750000004,0.14516128798126957,0.2586206851961951,0.19642856792091845,0.19642856792091845,0.2419354799687826,0.1578947340720222,0.16363636066115708,0.15254237029589204,0.14999999750000004,0.13333333111111115,0.3627450944828912,0.14999999750000004,0.15873015621063244,0.14814814540466398,0.09836065412523519,0.03333333277777779,0.12499999776785718,0.18461538177514797,0.32203389284688316,0.0689655160523187,0.16071428284438782,0.14516128798126957,0.19607842752787397,0.2549019557862362,0.17543859341335802,0.04687499926757814,0.18333333027777785,0.15624999755859378,0.16363636066115708,0.12068965309155771,0.12962962722908097,0.2075471658953365,0.10169491353059469,0.2363636320661158,0.19999999666666674,0.1929824527546938,0.17857142538265314,0.20689654815695607,0.25423728382648675,0.21311475060467622
total seconds,0.0,4.7636799812316895,19.964373111724854,125.68285322189331,170.29640102386475,201.82588577270508,226.225182056427,265.91466641426086,288.5694303512573,311.8755748271942,329.11117601394653,347.6417279243469,368.34091234207153,385.2566087245941,402.77252221107483,417.4502980709076,432.4981224536896,452.08963918685913,469.25650691986084,484.11199951171875,499.4864864349365,515.8784739971161,527.7509391307831,543.043538570404,558.7128117084503,572.2192733287811,583.9002146720886,596.3770444393158,612.7728652954102,625.5504102706909,637.7758576869965,652.8340346813202,670.7895674705505,681.8997173309326,704.2543697357178,715.8549971580505,728.1216063499451,739.9007046222687,755.3100454807281,767.1352503299713,776.5434331893921,796.9503147602081,808.9072754383087,819.9004845619202,831.1555600166321,841.548006772995,852.5299875736237,863.5416071414948,876.2380900382996,887.7371282577515,898.341091632843,908.3750274181366,917.9838931560516,930.7514653205872,940.3128159046173,953.0384356975555,972.4992618560791,996.3203475475311,1008.052051782608,1019.4226288795471,1029.9344611167908,1039.212476015091,1052.2246956825256,1064.5300107002258,1076.1855823993683,1086.6883006095886,1096.5976378917694,1104.9897811412811,1116.6246137619019,1127.2141754627228,1137.1166498661041,1146.6040959358215,1155.1666643619537,1164.634706735611,1181.1728427410126,1193.1540760993958,1203.2613468170166,1213.524034023285,1224.9010887145996,1233.7370126247406,1242.5682446956635,1249.9596819877625,1261.176298379898,1272.5392792224884,1283.3710305690765,1292.2303986549377,1301.4760813713074,1315.6438579559326,1325.2672855854034,1336.3689951896667,1346.9425582885742,1355.3139159679413,1363.8462800979614,1372.7017176151276,1382.7856566905975,1391.9674150943756,1400.1723990440369,1407.9268972873688,1417.1536755561829,1424.3126487731934,1433.1201391220093,1440.989699602127,1449.140293598175,1459.1455619335175,1474.8009622097015,1485.1370491981506,1502.8743238449097,1512.8712236881256,1523.8990087509155,1531.4508426189423,1540.4227206707,1548.6905415058136,1558.618109703064,1567.8779287338257,1577.549211025238,1584.9160459041595,1595.328209400177,1603.2042183876038,1611.2498784065247,1619.0943281650543,1629.45658659935,1638.7187237739563,1648.5360629558563,1662.9785730838776,1671.9731385707855,1678.5445005893707,1685.2711732387543,1691.7459771633148,1698.240513086319,1705.2266237735748,1711.5246515274048,1718.5461871623993,1725.8117899894714,1731.86732006073,1737.41007065773,1743.7760345935822,1750.1332449913025,1756.1860828399658,1762.5238654613495,1775.4700462818146,1781.6303339004517,1787.1033623218536,1793.557806968689,1799.78582072258,1806.6933782100677,1811.841787815094,1817.808311700821,1824.6202182769775,1831.4341146945953,1837.5879218578339,1843.7666659355164,1850.208636522293,1856.033781528473,1862.0460584163666,1868.1966795921326,1874.1001379489899,1880.230349779129,1886.7237169742584,1893.1318409442902,1898.2277109622955,1904.854573249817,1911.0096724033356,1916.1486847400665,1923.9483683109283,1930.4949672222137,1937.3378150463104,1943.7023448944092,1949.5697112083435,1955.2572119235992,1960.6962156295776,1966.9057023525238,1972.8467047214508,1978.0013058185577,1986.508657693863,1992.2423737049103,2004.7594113349915,2011.4020688533783,2017.8037374019623,2023.8003113269806,2029.260053396225,2034.6629874706268,2040.3228330612183,2045.320987701416,2050.8806779384613,2056.3634119033813,2061.9883291721344,2067.8012495040894,2074.0091540813446,2079.690437078476,2085.461934566498,2091.894232273102,2097.092043399811,2102.4644668102264
total minutes,0.0,0.07939466635386148,0.3327395518620809,2.0947142203648883,2.838273350397746,3.363764762878418,3.77041970094045,4.431911106904348,4.8094905058542885,5.197926247119904,5.485186266899109,5.794028798739116,6.139015205701193,6.420943478743236,6.71287537018458,6.95750496784846,7.208302040894826,7.534827319780986,7.82094178199768,8.068533325195313,8.324774773915609,8.597974566618602,8.795848985513052,9.050725642840067,9.311880195140839,9.53698788881302,9.73167024453481,9.93961740732193,10.212881088256836,10.425840171178182,10.629597628116608,10.88056724468867,11.179826124509175,11.364995288848878,11.737572828928629,11.930916619300842,12.135360105832417,12.331678410371145,12.588500758012136,12.785587505499523,12.942390553156535,13.282505246003469,13.481787923971812,13.665008076032002,13.852592666943869,14.02580011288325,14.208833126227061,14.392360119024913,14.603968167304993,14.795618804295858,14.97235152721405,15.139583790302277,15.29973155260086,15.512524422009786,15.671880265076956,15.883973928292592,16.208321030934652,16.605339125792185,16.800867529710136,16.99037714799245,17.165574351946514,17.32020793358485,17.537078261375427,17.742166845003762,17.936426373322806,18.111471676826476,18.276627298196157,18.416496352354685,18.61041022936503,18.786902924378712,18.95194416443507,19.110068265597025,19.252777739365897,19.410578445593515,19.686214045683542,19.885901268323263,20.05435578028361,20.22540056705475,20.415018145243327,20.562283543745675,20.709470744927724,20.83266136646271,21.0196049729983,21.208987987041475,21.389517176151276,21.53717331091563,21.691268022855123,21.927397632598876,22.087788093090058,22.272816586494447,22.449042638142902,22.588565266132356,22.730771334966025,22.878361960252125,23.04642761150996,23.199456918239594,23.33620665073395,23.46544828812281,23.619227925936382,23.73854414621989,23.885335652033486,24.016494993368784,24.15233822663625,24.319092698891957,24.580016036828358,24.75228415330251,25.04790539741516,25.214520394802094,25.398316812515258,25.524180710315704,25.673712011178335,25.811509025096893,25.976968495051064,26.13129881223043,26.292486850420634,26.41526743173599,26.58880349000295,26.720070306460062,26.854164640108745,26.984905469417573,27.157609776655832,27.31197872956594,27.475601049264274,27.71630955139796,27.86621897617976,27.975741676489513,28.08785288731257,28.195766286055246,28.30400855143865,28.42044372955958,28.525410858790078,28.642436452706654,28.763529833157857,28.8644553343455,28.956834510962167,29.062933909893037,29.16888741652171,29.269768047332764,29.375397757689157,29.591167438030244,29.69383889834086,29.78505603869756,29.892630116144815,29.996430345376332,30.11155630350113,30.197363130251567,30.296805195013683,30.41033697128296,30.52390191157659,30.626465364297232,30.729444432258607,30.836810608704884,30.933896358807882,31.034100973606108,31.136611326535544,31.23500229914983,31.337172496318818,31.445395282904308,31.552197349071502,31.63712851603826,31.747576220830283,31.85016120672226,31.93581141233444,32.06580613851547,32.17491612037023,32.288963584105176,32.395039081573486,32.49282852013906,32.587620198726654,32.67827026049296,32.7817617058754,32.88077841202418,32.9666884303093,33.10847762823105,33.2040395617485,33.412656855583194,33.52336781422297,33.630062290032704,33.73000518878301,33.82100088993708,33.91104979117711,34.0053805510203,34.088683128356934,34.18134463230769,34.272723531723024,34.36647215286891,34.463354158401486,34.56681923468908,34.66150728464127,34.75769890944163,34.86490387121837,34.95153405666351,35.04107444683711
cummulative feedback,0.0,53.0,103.0,435.0,552.0,631.0,671.0,717.0,758.0,814.0,849.0,890.0,939.0,978.0,1021.0,1058.0,1087.0,1194.0,1227.0,1260.0,1293.0,1317.0,1334.0,1353.0,1398.0,1438.0,1462.0,1488.0,1563.0,1596.0,1625.0,1651.0,1676.0,1698.0,1728.0,1746.0,1766.0,1788.0,1851.0,1870.0,1892.0,1908.0,1926.0,1950.0,1970.0,1981.0,2007.0,2032.0,2073.0,2091.0,2110.0,2129.0,2144.0,2171.0,2188.0,2213.0,2264.0,2318.0,2337.0,2363.0,2383.0,2408.0,2426.0,2447.0,2462.0,2478.0,2496.0,2510.0,2530.0,2549.0,2568.0,2582.0,2593.0,2606.0,2637.0,2656.0,2672.0,2691.0,2709.0,2718.0,2743.0,2759.0,2774.0,2790.0,2806.0,2818.0,2842.0,2862.0,2881.0,2906.0,2925.0,2942.0,2955.0,2969.0,2992.0,3006.0,3015.0,3029.0,3043.0,3056.0,3065.0,3083.0,3099.0,3118.0,3138.0,3159.0,3178.0,3192.0,3202.0,3213.0,3226.0,3240.0,3264.0,3278.0,3292.0,3300.0,3320.0,3331.0,3344.0,3357.0,3369.0,3382.0,3397.0,3475.0,3483.0,3499.0,3519.0,3535.0,3549.0,3565.0,3584.0,3606.0,3619.0,3630.0,3646.0,3658.0,3666.0,3675.0,3685.0,3700.0,3714.0,3727.0,3733.0,3748.0,3766.0,3780.0,3792.0,3811.0,3824.0,3830.0,3839.0,3842.0,3851.0,3860.0,3875.0,3886.0,3897.0,3912.0,3921.0,3930.0,3939.0,3948.0,3956.0,3993.0,4002.0,4012.0,4020.0,4026.0,4028.0,4035.0,4047.0,4066.0,4070.0,4079.0,4088.0,4098.0,4111.0,4121.0,4124.0,4135.0,4145.0,4154.0,4161.0,4168.0,4179.0,4185.0,4198.0,4210.0,4221.0,4231.0,4243.0,4258.0,4271.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
