,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0
Accumulated time steps,0.0,302.0,1216.0,1532.0,2317.0,2617.0,3029.0,3337.0,3632.0,3933.0,4238.0,4548.0,4943.0,5243.0,5597.0,5889.0,6198.0,6476.0,6776.0,7089.0,7385.0,7685.0,8000.0,8313.0,8620.0,8922.0,9432.0,9731.0,10024.0,10346.0,10698.0,11000.0,11305.0,11610.0,11909.0,12188.0,12467.0,13095.0,13400.0,13696.0,13994.0,14305.0,14712.0,15074.0,15368.0,15678.0,15974.0,16277.0,16582.0,16874.0,17166.0,17529.0,17834.0,18141.0,18437.0,18726.0,19020.0,19328.0,19629.0,19935.0,20232.0,20515.0,20827.0,21114.0,21424.0,21736.0,22046.0,22333.0,22622.0,22914.0,23203.0,23485.0,23784.0,24078.0,24377.0,24676.0,25439.0,25755.0,26063.0,26358.0,26647.0,26935.0,27235.0,27513.0,27793.0,28132.0,28437.0,28721.0,29003.0,29304.0,29595.0,29902.0,30397.0,30779.0,31071.0,31385.0,31679.0,31969.0,32274.0,32554.0,33013.0,33354.0,33642.0,33991.0,34338.0,34681.0,34980.0,35318.0,35611.0,35896.0,36186.0,36468.0,36753.0,37101.0,37405.0,37704.0,38005.0,38316.0,38601.0,38881.0,39192.0,39494.0,39776.0,40065.0,40360.0,40630.0,40924.0,41217.0,41505.0,41791.0,42091.0,42371.0,42663.0,42943.0,43257.0,43546.0,43825.0,44116.0,44401.0,44701.0,44988.0,45286.0,45567.0,45873.0,46159.0,46458.0,46755.0,47038.0,47392.0,47675.0,48404.0,48707.0,49118.0,49410.0,49710.0,50007.0,50302.0,50596.0,50886.0,51172.0,51469.0,51832.0,52177.0,52469.0,52754.0,53058.0,53427.0,53743.0,54027.0,54321.0,54622.0,54923.0,55283.0,55570.0,55935.0,56332.0,56665.0,56982.0,57273.0,57791.0,58528.0,58835.0,59133.0,59402.0,59713.0,60006.0,60302.0
Episode reward,0.0,432.17777996551837,129.42890338888915,204.79981471686574,194.80373521331197,118.54013157408274,476.44193860593805,161.39693266484937,186.20793034323106,161.82655789240178,177.31348179147082,193.0092126550672,146.85683989691307,156.8490692162794,183.98781902643736,122.23583212202306,129.17937276571857,143.23831982136736,189.512538334911,145.1350713088234,166.51272643633462,169.42287011449736,129.9431829719775,187.439645407014,173.2194724046463,158.75501495345011,192.4305911708738,174.96731472022634,121.59293943454752,183.23777904902948,262.8674895259304,168.76698698625478,187.87844922943074,132.15813249329113,185.9416997375742,136.84532430353562,108.89080190635316,172.3753047390239,190.5819574809936,151.62796996209994,128.23235221022844,202.67555933209613,191.45782978836715,156.3759818434231,171.4755414098687,132.7213335739935,159.03202069236437,177.6558561036671,175.7534147338595,123.89803626283535,179.5528509210994,196.31202397940964,191.90647937420476,179.55296759799754,130.35726068639823,124.96452186242662,126.05792831350594,170.32029922228256,166.6721729254075,168.81868332198056,152.46144501812574,173.185439577991,185.0718133086019,130.58565795302403,194.80912577914995,176.2221242577569,186.85958187297496,126.41973918667689,167.92930734301478,129.98519306415582,136.15500071776248,176.01074910779803,171.23315943219913,134.7550119636887,180.03788686262635,131.02436916110304,160.1782299723244,191.80531266071628,169.65921681767537,139.94838363132456,177.46750326452823,133.0306505870989,193.37372658925514,137.37924177409747,137.697969094414,157.9467784533657,195.51511880960217,170.21247150128156,161.21734700804586,155.06179902473227,185.00954986042439,127.87847010590832,1068.0461738342278,160.15235793027054,146.30263484519577,197.05476280597512,164.6033477282201,131.80097432836675,185.5508986161163,136.85484200489694,122.12904712531302,170.7511921349457,166.5850391990717,235.26909888289623,170.11102900894642,135.3140665000475,134.19057244514454,171.69303879654834,180.71575889672962,161.9316220030059,184.24555795737635,125.68613772072923,153.36742282374072,167.99766565347946,193.42820042657118,178.6150270349129,165.60859626012254,197.30599360324626,125.84176885196169,177.46098226516395,195.29575810692597,178.32728672603244,164.1486289493511,125.86563800361296,199.52335973494934,123.69094158900864,182.50076404460367,160.30369846656643,130.4746541492868,138.16406002731964,173.75287138204638,160.93524426342003,174.89352085315096,137.39042343389818,125.75241396804685,160.17174277486495,127.71472021263784,142.64710456109773,136.7635534099436,205.83446576925317,163.98400202398852,173.08425081680005,119.40334066558563,184.2050000595649,132.95625814914564,171.22481190706503,176.54800487461688,126.21192889715275,128.99724307887266,174.39718102208712,175.914296813594,175.26464899106494,181.13198786592343,174.89854399517128,173.91651286651265,152.60411867630953,171.55942441897926,118.93589585475513,127.9959431233186,124.25584569280574,123.72229816480822,136.73382080016154,164.46759157223602,132.64944554640772,169.10845597430975,168.1315813451633,415.0347814147241,200.1088309509446,123.85587755330677,162.5528907673286,169.54438921116628,151.49603916713264,180.2852371618218,139.3328186699478,194.76265091872494,196.87171328171226,180.3647705364912,133.06984850321527,144.37379392406945,188.5285152399452,192.6607070084092,133.9180366387991,193.96117651634165,118.03105129732619,181.21730687253287,138.30495065249204,179.1346128962133
Episode feedback,0.8,0.7774086352910012,0.49999999107142873,0.4931506781760181,0.7101449172442766,0.5769230658284026,0.6779660959494399,0.6101694811835682,0.5555555467372135,0.4915254153978743,0.4920634842529606,0.6119402893740256,0.4999999916666668,0.4561403428747308,0.453124992919922,0.5094339526521896,0.6140350769467531,0.6551724024970276,0.538461530177515,0.6034482654577885,0.5499999908333335,0.5666666572222224,0.618181806942149,0.5937499907226564,0.5573770400429994,0.4576271108876761,0.46153845443786995,0.43333332611111125,0.5283018768244929,0.4218749934082032,0.6960784245482508,0.39344261650094076,0.46969696258034904,0.5357142761479594,0.523076915029586,0.24561403077870123,0.6078431253364094,0.5322580559313217,0.5909090819559231,0.33928570822704096,0.4909090819834713,0.47058822837370257,0.49230768473372793,0.44642856345663284,0.5573770400429994,0.44642856345663284,0.5423728721631716,0.4516128959417275,0.4516128959417275,0.4905660284798863,0.4516128959417275,0.5362318762864946,0.399999993846154,0.507692299881657,0.3571428507653063,0.46296295438957497,0.42592591803840896,0.5333333244444446,0.44067795863257697,0.6499999891666669,0.49999999107142873,0.4576271108876761,0.5156249919433595,0.3636363570247935,0.523076915029586,0.47540982827197004,0.5151515073461893,0.42592591803840896,0.4516128959417275,0.5370370270919069,0.32142856568877565,0.4999999916666668,0.4576271108876761,0.5090908998347109,0.453124992919922,0.37037036351166,0.5087719208987382,0.48529411051038074,0.4576271108876761,0.4561403428747308,0.5245901553345876,0.3818181748760332,0.384615378698225,0.5357142761479594,0.4821428485331634,0.29310344322235443,0.4687499926757814,0.48333332527777795,0.3859649055093876,0.3928571358418369,0.4062499936523439,0.5283018768244929,0.5217391283725726,0.43103447532699185,0.5161290239334029,0.453124992919922,0.3859649055093876,0.38888888168724295,0.4285714217687076,0.4642857059948981,0.5192307592455624,0.44067795863257697,0.3684210461680518,0.4528301844072624,0.22413792717003575,0.3571428507653063,0.56363635338843,0.41666665972222233,0.39344261650094076,0.41379309631391215,0.25806451196670144,0.3653846083579883,0.5357142761479594,0.3965517173008325,0.276923072662722,0.33870967195629564,0.4426229435635583,0.40298506861216316,0.3269230706360948,0.30645160796045795,0.28787878351698815,0.403225799947971,0.34482758026159344,0.23076922633136104,0.39393938797061534,0.415094331790673,0.3709677359521333,0.3157894681440444,0.37037036351166,0.3999999927272729,0.39344261650094076,0.2982456088027086,0.3666666605555557,0.33333332748538025,0.15094339337842655,0.32203389284688316,0.3962264076183697,0.3050847405917841,0.2678571380739797,0.5303030222681361,0.34482758026159344,0.14999999750000004,0.3137254840445984,0.27419354396462026,0.3818181748760332,0.37288134961218056,0.3333333277777779,0.29629629080932796,0.3846153772189351,0.32203389284688316,0.4603174530108341,0.40983605885514657,0.4285714217687076,0.43333332611111125,0.4426229435635583,0.22033897931628849,0.32203389284688316,0.23076922633136104,0.35185184533607694,0.3962264076183697,0.3529411695501732,0.3818181748760332,0.2833333286111112,0.32727272132231416,0.37288134961218056,0.3965517173008325,0.4666666632098766,0.3787878730486686,0.22222221810699597,0.34482758026159344,0.29508196237570555,0.3499999941666668,0.34426228943832315,0.33333332748538025,0.36923076355029594,0.42424241781450883,0.2622950776672938,0.35185184533607694,0.2982456088027086,0.3968253905265811,0.35384614840236694,0.3636363570247935,0.399999993846154,0.4199999916000002,0.24590163531308795,0.3571428507653063,0.46774192793964636
total seconds,0.0,11.381651878356934,46.508415937423706,59.356574058532715,89.05262565612793,99.20904016494751,113.83633422851562,124.6722342967987,134.967702627182,145.3254473209381,154.81791305541992,164.92524886131287,178.41810846328735,187.99450540542603,199.89079642295837,208.8541498184204,219.43816447257996,229.48202347755432,238.5099160671234,248.34905529022217,258.6767272949219,268.16599559783936,279.6289370059967,289.6120264530182,299.2204077243805,309.71471095085144,326.46307158470154,336.1916255950928,345.47705030441284,354.9248023033142,367.00833559036255,375.85484623908997,383.975469827652,393.55438566207886,403.5039498806,412.45000863075256,422.29648542404175,443.32678747177124,453.4142858982086,461.9739797115326,470.8755943775177,479.7025763988495,491.56723380088806,501.7105598449707,510.128182888031,519.1819670200348,527.6142330169678,536.7375345230103,546.5336737632751,556.756148815155,565.9433283805847,576.2027974128723,584.2688846588135,593.9761343002319,604.4013521671295,613.3948221206665,622.6413533687592,630.793065071106,639.3266208171844,648.3504977226257,657.4322955608368,666.9823913574219,675.7934193611145,685.1465716362,694.7462086677551,703.7179055213928,712.4814858436584,720.6472086906433,728.7295002937317,737.2915062904358,745.2793662548065,753.878002166748,763.7100474834442,771.9827287197113,780.1364212036133,788.1989359855652,809.5610346794128,818.0372788906097,826.1981291770935,834.4537119865417,843.6617555618286,852.6229658126831,861.0550856590271,869.6011714935303,875.928474187851,886.771491765976,894.9123041629791,903.295074224472,911.5789527893066,919.204252243042,926.4430959224701,935.9824542999268,951.5154120922089,962.344804763794,972.1669664382935,981.2583692073822,989.2761416435242,997.1234977245331,1006.1745035648346,1013.864244222641,1026.6089503765106,1036.3443343639374,1044.5003855228424,1054.2015137672424,1063.712435245514,1073.8107640743256,1081.0541021823883,1089.2310948371887,1097.2036056518555,1107.5060234069824,1115.4470162391663,1123.1852622032166,1131.2668991088867,1141.4213922023773,1149.0639090538025,1157.980208158493,1166.1357326507568,1173.8014805316925,1180.861536026001,1188.1331849098206,1196.0346913337708,1203.9220685958862,1210.7137286663055,1217.7312111854553,1225.1117548942566,1232.1975457668304,1240.1249549388885,1246.3503024578094,1253.152863740921,1261.3430354595184,1268.837085723877,1276.8187191486359,1286.3293282985687,1293.0138759613037,1300.1618795394897,1307.368411064148,1314.7318789958954,1321.8839693069458,1328.4028146266937,1336.6875214576721,1343.769555091858,1350.8503453731537,1358.4084939956665,1367.291463136673,1374.6633739471436,1382.771872997284,1391.3052580356598,1398.9219558238983,1408.1650116443634,1415.420934677124,1432.7778060436249,1440.8953471183777,1451.9855272769928,1460.4768323898315,1467.3663220405579,1475.0556004047394,1482.4366388320923,1489.3560855388641,1496.2722041606903,1502.8363327980042,1510.3435244560242,1519.5367200374603,1528.5216138362885,1535.3051023483276,1544.1244504451752,1552.342187166214,1561.2449114322662,1568.9587800502777,1576.1468253135681,1584.164409160614,1592.3149569034576,1599.8191776275635,1608.881297826767,1616.5501990318298,1625.4827527999878,1636.9664528369904,1644.6668400764465,1652.3338458538055,1659.0784540176392,1672.3170852661133,1689.3613815307617,1696.7252354621887,1703.6913957595825,1710.9796705245972,1717.6692833900452,1724.1825833320618,1732.0245666503906
total minutes,0.0,0.18969419797261555,0.7751402656237284,0.9892762343088786,1.4842104276021322,1.653484002749125,1.897272237141927,2.0778705716133117,2.2494617104530334,2.422090788682302,2.5802985509236653,2.748754147688548,2.9736351410547894,3.1332417567571005,3.3315132737159727,3.4809024969736737,3.657302741209666,3.824700391292572,3.9751652677853904,4.139150921503703,4.311278788248698,4.469433259963989,4.660482283433279,4.826867107550303,4.987006795406342,5.161911849180857,5.441051193078359,5.603193759918213,5.757950838406881,5.915413371721903,6.116805593172709,6.264247437318166,6.3995911637942,6.559239761034648,6.725065831343333,6.874166810512543,7.038274757067362,7.388779791196187,7.5569047649701435,7.699566328525544,7.847926572958628,7.9950429399808245,8.192787230014801,8.361842664082845,8.502136381467183,8.653032783667246,8.793570550282796,8.945625575383504,9.108894562721252,9.279269146919251,9.432388806343079,9.603379956881206,9.737814744313559,9.899602238337199,10.07335586945216,10.223247035344441,10.37735588947932,10.513217751185099,10.655443680286407,10.805841628710429,10.957204926013947,11.116373189290364,11.263223656018575,11.419109527269999,11.579103477795918,11.72863175868988,11.87469143072764,12.010786811510721,12.145491671562194,12.288191771507263,12.421322770913442,12.5646333694458,12.728500791390736,12.866378811995189,13.002273686726888,13.136648933092753,13.492683911323548,13.633954648176829,13.769968819618224,13.907561866442363,14.06102925936381,14.210382763544718,14.350918094317118,14.493352858225505,14.598807903130849,14.779524862766266,14.915205069382985,15.0549179037412,15.192982546488444,15.320070870717366,15.440718265374501,15.599707571665446,15.858590201536815,16.039080079396566,16.202782773971556,16.35430615345637,16.487935694058738,16.61872496207555,16.76957505941391,16.897737403710682,17.110149172941842,17.27240557273229,17.40833975871404,17.57002522945404,17.728540587425233,17.896846067905425,18.01756836970647,18.15385158061981,18.28672676086426,18.45843372344971,18.590783603986104,18.71975437005361,18.854448318481445,19.02368987003962,19.15106515089671,19.299670135974885,19.435595544179282,19.56335800886154,19.68102560043335,19.80221974849701,19.93391152222951,20.065367809931438,20.178562144438427,20.295520186424255,20.41852924823761,20.536625762780506,20.668749248981477,20.77250504096349,20.885881062348684,21.022383924325307,21.147284762064615,21.2803119858106,21.43882213830948,21.55023126602173,21.669364658991494,21.7894735177358,21.912197983264925,22.031399488449097,22.140046910444894,22.278125357627868,22.396159251530964,22.514172422885895,22.64014156659444,22.788191052277885,22.911056232452392,23.046197883288066,23.188420967260996,23.315365930398304,23.46941686073939,23.5903489112854,23.87963010072708,24.01492245197296,24.19975878794988,24.341280539830525,24.45610536734263,24.584260006745655,24.707277313868204,24.822601425647736,24.93787006934484,25.04727221330007,25.17239207426707,25.32561200062434,25.475360230604807,25.588418372472127,25.735407507419588,25.872369786103565,26.020748523871102,26.14931300083796,26.269113755226137,26.402740152676902,26.538582615057628,26.66365296045939,26.814688297112784,26.942503317197165,27.09137921333313,27.28277421394984,27.411114001274107,27.53889743089676,27.651307566960654,27.871951421101887,28.156023025512695,28.278753924369813,28.39485659599304,28.51632784207662,28.627821389834086,28.736376388867697,28.867076110839843
cummulative feedback,0.0,234.0,262.0,298.0,347.0,377.0,457.0,493.0,528.0,557.0,588.0,629.0,659.0,685.0,714.0,741.0,776.0,814.0,849.0,884.0,917.0,951.0,985.0,1023.0,1057.0,1084.0,1114.0,1140.0,1168.0,1195.0,1266.0,1290.0,1321.0,1351.0,1385.0,1399.0,1430.0,1463.0,1502.0,1521.0,1548.0,1580.0,1612.0,1637.0,1671.0,1696.0,1728.0,1756.0,1784.0,1810.0,1838.0,1875.0,1901.0,1934.0,1954.0,1979.0,2002.0,2034.0,2060.0,2099.0,2127.0,2154.0,2187.0,2207.0,2241.0,2270.0,2304.0,2327.0,2355.0,2384.0,2402.0,2432.0,2459.0,2487.0,2516.0,2536.0,2565.0,2598.0,2625.0,2651.0,2683.0,2704.0,2729.0,2759.0,2786.0,2803.0,2833.0,2862.0,2884.0,2906.0,2932.0,2960.0,3092.0,3117.0,3149.0,3178.0,3200.0,3221.0,3248.0,3274.0,3301.0,3327.0,3348.0,3396.0,3409.0,3429.0,3460.0,3485.0,3509.0,3533.0,3549.0,3568.0,3598.0,3621.0,3639.0,3660.0,3687.0,3714.0,3731.0,3750.0,3769.0,3794.0,3814.0,3826.0,3852.0,3874.0,3897.0,3915.0,3935.0,3957.0,3981.0,3998.0,4020.0,4039.0,4047.0,4066.0,4087.0,4105.0,4120.0,4155.0,4175.0,4184.0,4200.0,4217.0,4238.0,4260.0,4280.0,4296.0,4316.0,4335.0,4364.0,4389.0,4416.0,4442.0,4469.0,4482.0,4501.0,4513.0,4532.0,4553.0,4571.0,4592.0,4609.0,4627.0,4649.0,4672.0,4735.0,4760.0,4772.0,4792.0,4810.0,4831.0,4852.0,4871.0,4895.0,4923.0,4939.0,4958.0,4975.0,5000.0,5023.0,5043.0,5069.0,5090.0,5105.0,5125.0,5154.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
