,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0
Accumulated time steps,0.0,501.0,1146.0,1527.0,1956.0,2275.0,2594.0,2907.0,3216.0,3521.0,3837.0,4147.0,4457.0,4756.0,5042.0,5340.0,5651.0,5941.0,6235.0,6529.0,6843.0,7161.0,7472.0,7769.0,8138.0,8629.0,8988.0,9295.0,9587.0,9890.0,10189.0,10494.0,10783.0,11077.0,11363.0,11671.0,11979.0,12290.0,12667.0,12954.0,13246.0,13537.0,13845.0,14185.0,14480.0,14782.0,15071.0,15375.0,15668.0,15975.0,16262.0,16564.0,16859.0,17452.0,17750.0,18047.0,18331.0,18630.0,18918.0,19199.0,19497.0,19796.0,20100.0,20380.0,20705.0,21002.0,21298.0,21593.0,21886.0,22462.0,22758.0,23037.0,23365.0,23656.0,23939.0,24223.0,24519.0,24898.0,25208.0,25505.0,25792.0,26088.0,26390.0,26681.0,26985.0,27286.0,27580.0,27916.0,28218.0,28519.0,28801.0,29084.0,29376.0,29750.0,30052.0,30375.0,30652.0,30943.0,31214.0,31509.0,31862.0,32158.0,32450.0,32742.0,33045.0,33322.0,33608.0,33892.0,34232.0,34517.0,34800.0,35083.0,35373.0,35664.0,35942.0,36674.0,36952.0,37238.0,37540.0,37849.0,38149.0,38824.0,39121.0,39414.0,39729.0,40034.0,40324.0,40614.0,40892.0,41169.0,41472.0,41766.0,42056.0,42395.0,42676.0,42977.0,43267.0,43551.0,44278.0,44577.0,44916.0,45196.0,45493.0,45799.0,46099.0,46400.0,46691.0,46984.0,47274.0,47557.0,47853.0,48144.0,48532.0,48820.0,49121.0,49406.0,49695.0,49990.0,50274.0,50547.0,50856.0,51150.0,51439.0,51731.0,52014.0,52318.0,52611.0,52918.0,53230.0,53558.0,53848.0,54147.0,54443.0,54732.0,55027.0,55383.0,55693.0,55995.0,56289.0,56579.0,56874.0,57163.0,57496.0,57788.0,58076.0,58366.0,58799.0,59101.0,59383.0,59943.0,60243.0
Episode reward,0.0,346.7181952455135,211.07861170078692,135.7455577893758,333.64537478420374,166.3948264466003,185.43877212751084,126.39582582188605,187.7584985854222,192.2805015954473,171.39988601342992,166.33676221051428,188.84399568211182,162.46215393175802,123.16955775653098,129.6642439754186,164.61721826327502,134.95235041580665,170.86760377601257,129.73724788673096,182.78536628740545,184.9563988956873,183.5177252675408,160.71475412702168,193.0464483684086,136.2203561604768,158.32583896799645,198.9059864672136,163.97489699587297,168.13677540055494,144.66315873955784,167.93495054027474,121.45228461098597,197.86680300313682,163.36292900003696,138.28808320087361,182.06842207974955,170.5248781967638,166.3957070844054,185.7084944829942,161.8991489909525,150.66762037803667,194.80483202772623,154.1277021050471,125.8461285375489,181.78715070182454,146.49561460527713,185.8413678757977,175.59075518267363,165.56701181397614,168.63644628710435,185.80192538713908,137.40146665966213,132.82267401439555,180.2350652850539,135.69802716429274,170.72069964009336,164.9845517687617,163.35354354550338,142.14964122430692,129.9043680604507,146.7956696063945,191.26701256379636,168.73274030210843,260.4286717368931,121.90467009248832,191.85879013774175,141.16305658440248,164.11268912038378,168.23009810837402,172.80159036369383,132.78893783641055,174.99799114052632,166.73518170462773,126.35569590288293,167.57419264659586,182.0446893158714,159.7794848659579,179.45489399372426,160.3227832751925,141.09655940559654,132.2499460193357,153.13144492017,162.47822377111365,196.78111161049242,140.78806667565055,175.68215257624323,183.47715748920072,173.84935371459076,194.03884363532148,168.3131181060775,166.54555660390264,133.63253901123417,191.1544191831413,187.39283228774065,136.2569202520768,161.57197669526604,179.42524267296704,156.65082707149287,176.1513021096547,200.41979687119868,180.05549954095025,179.89559657458182,129.38207769006945,182.74890988249862,125.67021942989486,132.25054925033584,138.10795588087166,151.17848344565607,131.76876722561585,158.03274243912918,119.64274362177652,182.0676843333526,126.77082488988387,124.32627655247472,1626.3183041344537,116.76971829382546,139.98564642235354,185.2707247213929,123.91245156915595,140.52172980302956,165.85885023912624,165.39081060615578,180.47946202065674,151.45316027096817,169.02121730992118,152.20777141648733,130.9593599141096,143.3696371515774,125.01467969864616,189.54113010789447,192.2657009297751,129.6744105086837,123.5541433930161,171.28162850862512,173.59833342726586,120.09854219495787,160.39116920424507,130.45956324513878,131.97809834483633,136.68401187833567,189.29486846635035,162.6146018301746,193.54066134824262,166.9624370740904,164.49507919729533,174.04779989786283,180.88306174015727,177.60656967985705,160.37390143627843,173.72755574480138,163.46588988150202,156.1870348907554,163.6468703740037,136.14593613178596,133.69035130726843,170.01469531605596,123.64286173993918,176.24442812841374,173.78811485310771,192.17055349428202,177.29422467416143,135.79217633577207,118.89662597644599,134.97373996032135,174.4777201304302,172.26640313572454,182.22157061273515,335.4850398376556,207.06286344355064,192.39433028716195,171.50591633647943,175.4186430615295,155.78896007126247,157.17183092557468,190.72213987198015,183.52418889021715,190.26367991643008,192.23070524712068,179.57526451597036,191.53284978791734,165.23544822912194,184.64528378108548,185.95287836841584,151.16668224397318,191.07442232389363,141.22571996867728,188.33116478891768,171.84640293861767,146.4002384658598,160.5790305424128
Episode feedback,0.8,0.803999998392,0.7216494770963972,0.5789473582640815,0.674999994375,0.5573770400429994,0.47692306958579894,0.6785714164540819,0.49999999242424253,0.4117646998269897,0.6249999902343751,0.4920634842529606,0.5362318762864946,0.46551723335315115,0.6346153724112429,0.4545454462809919,0.48333332527777795,0.43103447532699185,0.5573770400429994,0.5535714186862247,0.5303030222681361,0.32307691810650896,0.5312499916992189,0.44999999250000017,0.5652173831127916,0.4642857059948981,0.4237288063774779,0.5142857069387756,0.40677965412237876,0.5081967129803818,0.46551723335315115,0.40983605885514657,0.5769230658284026,0.42424241781450883,0.39999999333333347,0.31034482223543414,0.6290322479188347,0.5483870879292405,0.5333333244444446,0.4687499926757814,0.3559321973570814,0.3571428507653063,0.38805969570060156,0.4821428485331634,0.3773584834460664,0.3593749943847657,0.3559321973570814,0.35384614840236694,0.35483870395421446,0.32203389284688316,0.3559321973570814,0.46153845443786995,0.3684210461680518,0.49999999107142873,0.41269840614764436,0.44642856345663284,0.41935483194588985,0.41379309631391215,0.42622950120935243,0.3749999933035716,0.3636363570247935,0.48275861236623085,0.3593749943847657,0.24137930618311543,0.5227272667871902,0.4615384526627221,0.41538460899408297,0.2758620642092748,0.3965517173008325,0.4999999913793105,0.41935483194588985,0.2909090856198348,0.3770491741467349,0.37288134961218056,0.29629629080932796,0.32203389284688316,0.43749999316406263,0.32203389284688316,0.403225799947971,0.5438596395814098,0.42105262419205924,0.40350876485072346,0.43859648353339503,0.2758620642092748,0.34848484320477513,0.3859649055093876,0.4516128959417275,0.32812499487304697,0.46774192793964636,0.43076922414201196,0.4237288063774779,0.5964912176054172,0.277777772633745,0.49999999218750013,0.30158729680020163,0.5614034989227457,0.42105262419205924,0.32258063995837677,0.3636363570247935,0.316666661388889,0.43076922414201196,0.42622950120935243,0.34426228943832315,0.35849055927376305,0.27419354396462026,0.2830188625845498,0.42592591803840896,0.23214285299744905,0.20370369993141296,0.35185184533607694,0.17857142538265314,0.41176469780853536,0.3709677359521333,0.45283018013527965,0.415094331790673,0.497999999004,0.4285714198250731,0.47368420221606666,0.35384614840236694,0.3846153772189351,0.4107142783801022,0.4237288063774779,0.4482758543400715,0.23333332944444451,0.3999999927272729,0.40677965412237876,0.3090909034710745,0.43859648353339503,0.33333332716049396,0.17307691974852077,0.31249999511718757,0.4090909028925621,0.3571428507653063,0.3846153772189351,0.40677965412237876,0.38709676795005216,0.29411764129181095,0.34482758026159344,0.43636362842975224,0.33333332716049396,0.3571428507653063,0.3593749943847657,0.24137930618311543,0.4843749924316408,0.43103447532699185,0.2586206851961951,0.316666661388889,0.43548386394380867,0.3709677359521333,0.4107142783801022,0.2833333286111112,0.28813558833668496,0.285714280612245,0.22033897931628849,0.3636363570247935,0.4909090819834713,0.3559321973570814,0.3269230706360948,0.3559321973570814,0.22950819295888208,0.2812499956054688,0.29508196237570555,0.25454544991735545,0.29411764129181095,0.2363636320661158,0.2622950776672938,0.3050847405917841,0.3709677359521333,0.4315789428254848,0.39999999428571437,0.26984126555807514,0.3499999941666668,0.2786885200214997,0.33928570822704096,0.25423728382648675,0.3749999941406251,0.17741935197710723,0.21874999658203131,0.276923072662722,0.20967741597294492,0.26562499584960947,0.3157894681440444,0.29508196237570555,0.2857142811791384,0.16363636066115708,0.2539682499370119,0.3859649055093876,0.3968253905265811,0.24137930618311543,0.2499999958333334,0.23728813157138762
total seconds,0.0,19.630894422531128,47.42804980278015,61.66058087348938,77.13674330711365,88.4235451221466,98.64126658439636,108.95839309692383,119.47387218475342,130.91391015052795,142.41508674621582,152.94196105003357,162.49361443519592,171.37068581581116,182.65125131607056,190.50519585609436,199.70987248420715,209.5508692264557,219.5282974243164,229.28131365776062,239.47293305397034,249.27550601959229,259.28718757629395,268.89130902290344,279.5766303539276,296.0306122303009,309.4296352863312,320.4776589870453,330.80304431915283,338.32831025123596,347.1372654438019,357.89457750320435,367.491574048996,377.8061635494232,385.39256834983826,395.232629776001,404.3673813343048,413.9505524635315,425.9470100402832,434.35175132751465,442.12150478363037,449.9357569217682,458.7546536922455,468.4395773410797,477.2384397983551,485.51010370254517,493.6933317184448,501.2743480205536,509.7280752658844,517.6904821395874,524.6778764724731,532.5287771224976,541.2389335632324,561.4694848060608,570.173255443573,579.0493333339691,586.708954334259,595.1242733001709,604.2047944068909,611.9349963665009,621.2694265842438,630.2282109260559,638.7110495567322,645.213470697403,655.7884356975555,664.8972265720367,672.8638927936554,679.7534930706024,687.6873240470886,705.7520616054535,714.1505513191223,721.6426141262054,730.1799595355988,738.4350554943085,745.9633738994598,754.2030279636383,761.3834643363953,772.4221279621124,781.1924140453339,790.2169342041016,798.6793460845947,806.7402920722961,815.197651386261,823.2108972072601,831.0237634181976,838.7624962329865,845.3862955570221,854.377613067627,862.4423146247864,871.6200053691864,879.4046051502228,888.0890307426453,896.9862389564514,906.7287194728851,914.9602997303009,924.9455914497375,933.3826417922974,940.3804779052734,947.6067445278168,954.722975730896,964.8062682151794,972.1829905509949,979.4570996761322,986.2536873817444,995.1356210708618,1002.0804176330566,1009.366908788681,1015.8624286651611,1025.2561531066895,1032.8803594112396,1040.0950083732605,1047.2049186229706,1053.6052622795105,1060.893241405487,1068.145873785019,1087.5976691246033,1094.7296047210693,1101.8710250854492,1108.7087895870209,1117.7749688625336,1124.636300086975,1142.1802291870117,1148.8947060108185,1158.3596198558807,1167.1057200431824,1175.3208365440369,1182.321846485138,1190.1745018959045,1196.8846876621246,1202.2686657905579,1211.0501081943512,1218.8874924182892,1225.5139167308807,1235.3686971664429,1242.1963419914246,1249.4603867530823,1256.9976041316986,1264.555921792984,1281.7908136844635,1291.0862333774567,1299.160402059555,1305.7958476543427,1313.9318730831146,1322.1819758415222,1329.655389547348,1336.6218101978302,1344.9514005184174,1351.6486670970917,1358.218052148819,1364.675725221634,1370.9848265647888,1378.1850054264069,1387.3982248306274,1394.2703907489777,1401.6123507022858,1407.8640644550323,1414.6914846897125,1422.1424567699432,1428.590805530548,1434.963360786438,1441.9540579319,1448.751344203949,1455.4326174259186,1461.6678416728973,1467.4741575717926,1474.8087248802185,1481.773234128952,1490.246497631073,1497.33958029747,1504.477194070816,1511.6595132350922,1518.032774925232,1524.5657985210419,1531.1537597179413,1537.9183733463287,1546.0527811050415,1553.6098051071167,1559.7759795188904,1566.4440331459045,1572.5222988128662,1578.5951466560364,1586.8187501430511,1594.475692987442,1600.3221344947815,1607.3164613246918,1613.7540526390076,1625.1476106643677,1632.4330768585205,1638.3472969532013,1650.5067760944366,1657.291184425354
total minutes,0.0,0.32718157370885215,0.7904674967130025,1.0276763478914896,1.2856123884518942,1.4737257520357767,1.6440211097399393,1.8159732182820638,1.9912312030792236,2.1818985025087994,2.373584779103597,2.549032684167226,2.708226907253265,2.856178096930186,3.0441875219345094,3.1750865976015725,3.3284978747367857,3.4925144871075946,3.6588049570719403,3.821355227629344,3.9912155508995055,4.154591766993205,4.321453126271566,4.481521817048391,4.659610505898794,4.933843537171682,5.15716058810552,5.341294316450755,5.513384071985881,5.638805170853932,5.785621090730031,5.964909625053406,6.124859567483266,6.296769392490387,6.423209472497304,6.587210496266683,6.739456355571747,6.899175874392191,7.09911683400472,7.239195855458577,7.368691746393839,7.4989292820294695,7.645910894870758,7.807326289017995,7.9539739966392515,8.091835061709086,8.228222195307414,8.354572467009227,8.495467921098074,8.628174702326456,8.744631274541218,8.875479618708292,9.02064889272054,9.35782474676768,9.502887590726216,9.650822222232819,9.778482572237651,9.918737888336182,10.070079906781514,10.198916606108348,10.354490443070729,10.503803515434265,10.64518415927887,10.753557844956715,10.929807261625927,11.08162044286728,11.21439821322759,11.32922488451004,11.46145540078481,11.762534360090891,11.902509188652038,12.027376902103423,12.16966599225998,12.30725092490514,12.43272289832433,12.57005046606064,12.689724405606588,12.873702132701874,13.01987356742223,13.170282236735027,13.311322434743245,13.445671534538269,13.58662752310435,13.720181620121002,13.850396056969961,13.979374937216441,14.089771592617035,14.23962688446045,14.374038577079773,14.52700008948644,14.656743419170379,14.801483845710754,14.94977064927419,15.112145324548086,15.249338328838348,15.415759857495626,15.556377363204955,15.67300796508789,15.79344574213028,15.912049595514933,16.08010447025299,16.20304984251658,16.324284994602202,16.437561456362406,16.585593684514365,16.70134029388428,16.822781813144683,16.931040477752685,17.087602551778158,17.214672656853995,17.33491680622101,17.453415310382844,17.560087704658507,17.681554023424784,17.802431229750315,18.126627818743387,18.245493412017822,18.364517084757487,18.478479826450346,18.62958281437556,18.743938334782918,19.03633715311686,19.148245100180308,19.30599366426468,19.451762000719707,19.588680609067282,19.705364108085632,19.836241698265077,19.94807812770208,20.037811096509298,20.184168469905853,20.31479154030482,20.42523194551468,20.589478286107383,20.70327236652374,20.82433977921804,20.949960068861643,21.075932029883067,21.36318022807439,21.51810388962428,21.65267336765925,21.763264127572377,21.898864551385245,22.03636626402537,22.16092315912247,22.277030169963837,22.415856675306955,22.52747778495153,22.63696753581365,22.744595420360564,22.849747109413148,22.969750090440115,23.123303747177125,23.237839845816293,23.360205845038095,23.46440107425054,23.578191411495208,23.702374279499054,23.80984675884247,23.9160560131073,24.032567632198333,24.145855736732482,24.257210290431978,24.36113069454829,24.457902626196542,24.58014541467031,24.696220568815868,24.83744162718455,24.955659671624502,25.074619901180267,25.19432522058487,25.300546248753864,25.409429975350697,25.519229328632356,25.63197288910548,25.767546351750692,25.89349675178528,25.99626632531484,26.10740055243174,26.20870498021444,26.30991911093394,26.446979169050852,26.574594883124032,26.672035574913025,26.788607688744865,26.895900877316794,27.085793511072794,27.207217947642008,27.305788282553355,27.50844626824061,27.621519740422567
cummulative feedback,0.0,402.0,472.0,505.0,586.0,620.0,651.0,689.0,722.0,750.0,790.0,821.0,858.0,885.0,918.0,943.0,972.0,997.0,1031.0,1062.0,1097.0,1118.0,1152.0,1179.0,1218.0,1244.0,1269.0,1305.0,1329.0,1360.0,1387.0,1412.0,1442.0,1470.0,1494.0,1512.0,1551.0,1585.0,1617.0,1647.0,1668.0,1688.0,1714.0,1741.0,1761.0,1784.0,1805.0,1828.0,1850.0,1869.0,1890.0,1920.0,1941.0,1969.0,1995.0,2020.0,2046.0,2070.0,2096.0,2117.0,2137.0,2165.0,2188.0,2202.0,2248.0,2272.0,2299.0,2315.0,2338.0,2367.0,2393.0,2409.0,2432.0,2454.0,2470.0,2489.0,2517.0,2536.0,2561.0,2592.0,2616.0,2639.0,2664.0,2680.0,2703.0,2725.0,2753.0,2774.0,2803.0,2831.0,2856.0,2890.0,2905.0,2937.0,2956.0,2988.0,3012.0,3032.0,3052.0,3071.0,3099.0,3125.0,3146.0,3165.0,3182.0,3197.0,3220.0,3233.0,3244.0,3263.0,3273.0,3294.0,3317.0,3341.0,3363.0,3612.0,3633.0,3660.0,3683.0,3703.0,3726.0,3751.0,3777.0,3791.0,3813.0,3837.0,3854.0,3879.0,3897.0,3906.0,3926.0,3953.0,3973.0,3993.0,4017.0,4041.0,4056.0,4076.0,4100.0,4118.0,4138.0,4161.0,4175.0,4206.0,4231.0,4246.0,4265.0,4292.0,4315.0,4338.0,4355.0,4372.0,4388.0,4401.0,4421.0,4448.0,4469.0,4486.0,4507.0,4521.0,4539.0,4557.0,4571.0,4586.0,4599.0,4615.0,4633.0,4656.0,4697.0,4725.0,4742.0,4763.0,4780.0,4799.0,4814.0,4838.0,4849.0,4863.0,4881.0,4894.0,4911.0,4929.0,4947.0,4965.0,4974.0,4990.0,5012.0,5037.0,5051.0,5066.0,5080.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
