,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0
Accumulated time steps,0.0,501.0,1117.0,1605.0,1965.0,2462.0,2740.0,3058.0,3358.0,3782.0,4156.0,4444.0,4740.0,5058.0,5362.0,5672.0,6038.0,6353.0,6646.0,6966.0,7264.0,7620.0,7933.0,8233.0,8546.0,8848.0,9201.0,9498.0,9792.0,10086.0,10377.0,10682.0,10974.0,11288.0,11569.0,11901.0,12197.0,12497.0,12791.0,13091.0,13386.0,14180.0,14876.0,15180.0,15474.0,15819.0,16102.0,16409.0,16684.0,16975.0,17276.0,17583.0,17885.0,18179.0,18476.0,18754.0,19046.0,19345.0,19640.0,19920.0,20201.0,20463.0,20750.0,21044.0,21382.0,21954.0,22250.0,22535.0,23047.0,23377.0,23664.0,23956.0,24245.0,24532.0,24823.0,25125.0,25402.0,25733.0,26025.0,26311.0,26601.0,26879.0,27316.0,27696.0,28031.0,28319.0,28611.0,28888.0,29166.0,29497.0,29789.0,30120.0,30409.0,30771.0,31059.0,31346.0,31623.0,31983.0,32271.0,32549.0,32845.0,33146.0,33412.0,33698.0,33976.0,34266.0,34538.0,34824.0,35121.0,35477.0,35761.0,36119.0,36409.0,36693.0,37048.0,37331.0,37619.0,37908.0,38323.0,38611.0,38948.0,39247.0,39530.0,39840.0,40120.0,40404.0,40694.0,40993.0,41341.0,41667.0,41957.0,42258.0,42538.0,42816.0,43116.0,43406.0,43705.0,44047.0,44329.0,44645.0,44917.0,45234.0,45532.0,45831.0,46137.0,46441.0,46727.0,47031.0,47327.0,47660.0,48011.0,48305.0,48599.0,48889.0,49187.0,49480.0,49765.0,50073.0,50377.0,50673.0,50960.0,51290.0,51587.0,51870.0,52172.0,52494.0,52766.0,53068.0,53340.0,53827.0,54217.0,54502.0,54791.0,55145.0,55490.0,55849.0,56129.0,56422.0,56971.0,57263.0,57602.0,57903.0,58307.0,58591.0,58872.0,59154.0,59480.0,59793.0,60089.0,60383.0
Episode reward,0.0,236.72147251954217,192.180359188058,134.64581959300193,129.5311232727568,180.52455354908275,127.74878724679702,172.53061032823365,178.5356062884229,180.53902894104064,314.7293185660873,138.08991979480368,123.97115510724868,205.8446755369898,129.08647085735217,172.4099729621542,180.37176436663827,192.9817945851734,170.56830585070654,189.4670409646189,182.83066174226533,179.05473442971595,148.99930653747464,163.79376552326036,122.79545326704745,187.2992618020859,190.97158889823936,167.4555148641188,183.37102350180362,169.72629880080999,183.48952637214973,135.6333401501651,150.86010822282893,189.2706461791746,122.32903976145833,277.9975823679107,167.0343919812092,139.4824240156159,168.02688850188116,172.8568071100753,161.00623747458928,140.89973522274556,137.9374145317586,183.4226587846417,171.4729507437199,188.23855695582463,133.02789002243193,152.89251496676945,128.05172985454965,188.63151761888258,143.11242779223548,182.91780085331555,154.72564324254355,140.53292255740098,179.98708816174124,149.20727103285023,176.1925658216088,162.76648126599818,139.40319714607088,126.15705521271084,123.9486201784987,130.98024324724233,126.0223336405465,136.03565121414223,177.57647385427447,190.41378786583311,140.47882374351389,122.78651228880807,176.88240333534011,159.92799000922224,164.11183882378117,140.12079527777433,170.09330484696096,143.49554357236548,182.6236406543498,137.89745987897018,124.81825196195464,358.75704324537037,170.99036027976845,122.72022697968937,124.8297016492366,182.42220833980346,138.32704771756366,168.70258549870127,136.59321303803657,172.39387389046013,121.47764570644604,170.40390573426728,164.684236407952,174.12197440222792,171.2457997875851,180.5244540885678,158.15645549569746,183.5666640017213,155.4079637327072,191.8372050957246,131.37368452642207,193.27011938448913,184.3628413389888,136.87941679649782,179.4141185805498,178.0651837340585,163.22409276341597,120.98952819115205,181.655612937228,192.5600546828889,130.81915274104574,119.6297947439315,135.3083220549315,188.93909598897105,160.47310284699057,194.8854414098221,182.56869996091507,124.70773633888471,300.76122491827414,164.06710844561093,194.66633581954827,168.38907319087588,177.52845563231423,181.0135167790798,161.51273014326947,134.64927619510732,132.6027617096403,180.74671878038785,128.65208514357042,131.0126274100687,122.00497898337672,137.6080557718684,203.18932329037054,131.00258428037415,189.7406998887765,129.74822868987744,133.65105835537756,165.3031905447252,189.69359132667233,193.80521242137942,185.502535860039,131.38301311996707,187.24474549613802,121.96842363114689,127.34351964987108,186.16304447996657,124.62943389082308,122.17719014125305,173.99751886282624,166.64605481553457,131.75377203413169,120.62649538537482,186.06608435354954,145.23096866822786,190.01948957248567,186.12013808185915,166.30698278302845,157.2032444993422,157.96536282949228,142.66810810759716,163.94670773105574,134.52116746336876,195.85954689952146,131.54295549369218,133.23440819933796,170.16012063261027,132.2027998536337,131.026925426256,189.85300149020765,149.24675361180905,171.9472332572298,164.32800849211722,125.62297375375285,169.50919613817635,133.77107098096005,118.00663372421508,125.93436247112476,181.86957249350607,131.3691741085961,476.4057959128936,137.37382328894492,156.5424681857998,1129.7985123643323,188.7041881338301,164.97847444578977,131.49415976092885,138.1203780579098,132.0017528022773,160.99274242102587,137.48402170880684,139.11368610142097,130.65000164790146,176.15530705316596,177.35416634059047
Episode feedback,0.8,0.765999998468,0.5606060521120295,0.5737704823972052,0.7090908961983474,0.6666666565656567,0.5818181712396696,0.6229508094598228,0.538461530177515,0.58730157797934,0.7142857089151451,0.5438596395814098,0.6226414976860095,0.5588235211937718,0.4727272641322316,0.6612903119146725,0.5624999912109376,0.5909090819559231,0.43333332611111125,0.4848484775022958,0.5967741839229971,0.58730157797934,0.6666666555555558,0.4576271108876761,0.6153846035502961,0.6060605968778697,0.5671641706393408,0.5333333244444446,0.5624999912109376,0.47540982827197004,0.3174603124212649,0.5254237199080726,0.42105262419205924,0.4218749934082032,0.41176469780853536,0.653061217825906,0.6896551605231869,0.5423728721631716,0.4237288063774779,0.4999999916666668,0.4915254153978743,0.41379309631391215,0.49122806155740245,0.6093749904785158,0.5645161199271593,0.6307692210650889,0.6071428463010207,0.5409835976887934,0.47169810430758297,0.5555555467372135,0.5357142761479594,0.4516128959417275,0.5517241284185496,0.47368420221606666,0.499999991935484,0.6379310234839479,0.6393442518140287,0.37288134961218056,0.4999999907407409,0.45283018013527965,0.43396225596297633,0.5370370270919069,0.45283018013527965,0.4107142783801022,0.27419354396462026,0.5156249919433595,0.6610169379488655,0.4423076838017753,0.5645161199271593,0.2586206851961951,0.46666665888888903,0.5263157802400741,0.4426229435635583,0.44642856345663284,0.5967741839229971,0.3275862012485138,0.4999999907407409,0.5698924669904036,0.3389830451019823,0.3529411695501732,0.6078431253364094,0.35483870395421446,0.42857142091836753,0.6065573671056169,0.5263157802400741,0.4603174530108341,0.5192307592455624,0.5499999908333335,0.5172413703923902,0.43333332611111125,0.4426229435635583,0.3709677359521333,0.47368420221606666,0.44615383928994096,0.4821428485331634,0.5294117569204153,0.37037036351166,0.553846145325444,0.32812499487304697,0.32142856568877565,0.5322580559313217,0.4687499926757814,0.3859649055093876,0.5490195970780472,0.45901638591776417,0.43749999316406263,0.35185184533607694,0.39215685505574793,0.3636363570247935,0.43749999316406263,0.44642856345663284,0.4057970955681581,0.44444443738977085,0.4423076838017753,0.5043478217013233,0.3157894681440444,0.30769230295857997,0.29310344322235443,0.48333332527777795,0.24999999609375007,0.41379309631391215,0.44642856345663284,0.3999999927272729,0.34920634366339137,0.3207547109291564,0.44642856345663284,0.33333332679738575,0.33928570822704096,0.25757575367309465,0.35849055927376305,0.399999993846154,0.415094331790673,0.35849055927376305,0.31034482223543414,0.4218749934082032,0.33333332828282836,0.32812499487304697,0.43636362842975224,0.4062499936523439,0.4615384526627221,0.5094339526521896,0.26562499584960947,0.415094331790673,0.3269230706360948,0.360655731792529,0.42105262419205924,0.4909090819834713,0.4615384526627221,0.453124992919922,0.3157894681440444,0.3437499946289064,0.4218749934082032,0.38333332694444455,0.4545454462809919,0.2678571380739797,0.33333332748538025,0.3666666605555557,0.34545453917355384,0.3088235248702423,0.32727272132231416,0.3818181748760332,0.32203389284688316,0.3090909034710745,0.41818181057851256,0.47692306958579894,0.32727272132231416,0.38333332694444455,0.3389830451019823,0.2692307640532545,0.41269840614764436,0.38888888168724295,0.37254901230296056,0.30769230177514806,0.23076922721893497,0.3636363570247935,0.4705882313395947,0.3684210461680518,0.28070174946137283,0.4013157881535665,0.3749999941406251,0.3278688470841173,0.32727272132231416,0.47368420221606666,0.24074073628257897,0.24137930618311543,0.35087718682671604,0.5087719208987382,0.31481480898491093,0.34426228943832315,0.3968253905265811
total seconds,0.0,19.996846199035645,41.77357721328735,61.51012301445007,73.34345078468323,91.67703080177307,100.98328137397766,113.933345079422,123.8826994895935,140.147846698761,155.06214046478271,164.1316933631897,174.0902135372162,185.57013773918152,196.77524876594543,209.74599313735962,224.89940309524536,235.8896746635437,245.57066345214844,257.3532600402832,268.3280062675476,282.28953886032104,294.54356122016907,304.514057636261,316.86919236183167,326.13112688064575,340.0265655517578,350.6873986721039,361.90827989578247,373.14296889305115,382.54808592796326,392.5368912220001,401.22306394577026,412.2224678993225,421.1494183540344,432.05485010147095,441.1734642982483,450.7737295627594,458.32837176322937,466.6082332134247,477.9904799461365,503.5561044216156,527.8195507526398,538.6746304035187,546.9490234851837,558.9991908073425,568.4714493751526,578.7378127574921,587.6586074829102,597.1882004737854,607.281076669693,616.2070896625519,624.8600556850433,634.1312668323517,642.6745073795319,651.4871864318848,661.2370710372925,670.5769264698029,680.0194907188416,688.7417006492615,696.9392035007477,705.1576797962189,714.6576173305511,722.8455903530121,732.5931205749512,750.6719725131989,761.2697384357452,770.5814423561096,786.8778109550476,796.6951770782471,806.459329366684,815.6860566139221,824.0395584106445,832.2059674263,841.8404641151428,850.5601055622101,860.5694506168365,869.985743522644,878.592217206955,886.9431037902832,895.4835798740387,903.1501760482788,917.3755366802216,929.4670078754425,940.1945173740387,947.6511826515198,955.3569955825806,964.0514140129089,971.7254614830017,981.6650080680847,991.6738288402557,1000.5689582824707,1008.7403190135956,1021.3949778079987,1029.644538640976,1038.657597541809,1047.0159640312195,1058.395678281784,1066.951408624649,1075.4804892539978,1083.712465763092,1092.0271773338318,1099.6235580444336,1108.8919458389282,1117.9642584323883,1126.1623558998108,1133.6595149040222,1142.3031327724457,1150.4044935703278,1160.0425384044647,1169.7325098514557,1179.6931085586548,1187.0048246383667,1195.287579536438,1206.7998893260956,1213.9256558418274,1222.13902425766,1229.72891831398,1242.119379043579,1249.6249709129333,1258.8860943317413,1267.4930942058563,1276.161836385727,1285.6747615337372,1293.1116621494293,1300.7015125751495,1309.0852844715118,1315.8446362018585,1324.764779806137,1332.5771973133087,1339.474600315094,1346.0613248348236,1353.279355764389,1362.70525765419,1371.4776017665863,1378.0922400951385,1386.0614635944366,1395.4273250102997,1401.7498903274536,1410.060264825821,1417.2191891670227,1425.3992793560028,1433.5783627033234,1442.289006471634,1450.0273776054382,1458.1173071861267,1466.5446045398712,1474.8389568328857,1481.0981783866882,1490.187827348709,1501.0827672481537,1508.579675912857,1515.726403951645,1522.69713306427,1530.0075550079346,1538.1407568454742,1545.3694863319397,1552.00972032547,1559.34299325943,1566.995598077774,1573.8478219509125,1581.7909219264984,1589.6351301670074,1596.6306161880493,1605.784473657608,1613.6296513080597,1620.7128343582153,1628.987996339798,1635.23073720932,1647.786474943161,1657.6705675125122,1664.5026307106018,1672.0643928050995,1679.2543375492096,1687.6579382419586,1696.4157071113586,1703.928653717041,1710.915969133377,1723.8593382835388,1731.9712738990784,1740.2323489189148,1746.8759808540344,1759.0362901687622,1765.5978465080261,1772.732284784317,1780.2948014736176,1790.9348685741425,1799.053926706314,1806.3325452804565,1814.7234058380127
total minutes,0.0,0.3332807699839274,0.6962262868881226,1.0251687169075012,1.222390846411387,1.5279505133628846,1.6830546895662943,1.8988890846570332,2.064711658159892,2.3357974449793497,2.584369007746379,2.7355282227198283,2.901503558953603,3.0928356289863586,3.279587479432424,3.495766552289327,3.7483233849207562,3.9314945777257284,4.092844390869141,4.289221000671387,4.47213343779246,4.704825647672018,4.909059353669485,5.075234293937683,5.2811532060305275,5.435518781344096,5.6671094258626304,5.844789977868398,6.031804664929708,6.219049481550853,6.375801432132721,6.542281520366669,6.687051065762838,6.870374464988709,7.019156972567241,7.2009141683578495,7.352891071637472,7.512895492712657,7.638806196053823,7.776803886890411,7.966507999102275,8.39260174036026,8.796992512543996,8.977910506725312,9.115817058086396,9.316653180122376,9.474524156252544,9.645630212624868,9.79431012471517,9.95313667456309,10.121351277828216,10.27011816104253,10.41433426141739,10.568854447205862,10.711241789658864,10.858119773864747,11.02061785062154,11.176282107830048,11.33365817864736,11.479028344154358,11.615653391679128,11.752627996603648,11.910960288842519,12.047426505883534,12.209885342915852,12.511199541886647,12.687828973929088,12.843024039268494,13.114630182584127,13.278252951304118,13.440988822778065,13.594767610232035,13.733992640177409,13.870099457105,14.030674401919047,14.176001759370168,14.342824176947277,14.499762392044067,14.643203620115916,14.782385063171386,14.924726331233979,15.05250293413798,15.289592278003692,15.491116797924041,15.669908622900644,15.79418637752533,15.92261659304301,16.067523566881814,16.19542435805003,16.36108346780141,16.527897147337594,16.676149304707845,16.812338650226593,17.02324963013331,17.16074231068293,17.31095995903015,17.45026606718699,17.63992797136307,17.782523477077483,17.924674820899963,18.06187442938487,18.200452955563865,18.32705930074056,18.481532430648805,18.632737640539805,18.76937259833018,18.89432524840037,19.03838554620743,19.17340822617213,19.33404230674108,19.495541830857594,19.661551809310915,19.78341374397278,19.921459658940634,20.11333148876826,20.232094264030458,20.368983737627666,20.495481971899668,20.70198965072632,20.82708284854889,20.98143490552902,21.12488490343094,21.269363939762115,21.427912692228954,21.551861035823823,21.67835854291916,21.818088074525196,21.93074393669764,22.07941299676895,22.20961995522181,22.324576671918233,22.43435541391373,22.554655929406483,22.711754294236503,22.857960029443106,22.968204001585644,23.10102439324061,23.257122083504996,23.362498172124226,23.50100441376368,23.62031981945038,23.75665465593338,23.892972711722056,24.038150107860567,24.167122960090637,24.301955119768778,24.44241007566452,24.580649280548094,24.68496963977814,24.836463789145153,25.018046120802563,25.142994598547617,25.262106732527414,25.378285551071166,25.50012591679891,25.635679280757905,25.75615810553233,25.866828672091167,25.989049887657167,26.116593301296234,26.23079703251521,26.363182032108305,26.49391883611679,26.610510269800823,26.763074560960135,26.893827521800993,27.011880572636922,27.149799938996633,27.253845620155335,27.463107915719352,27.627842791875203,27.741710511843362,27.86773988008499,27.987572292486828,28.127632304032645,28.273595118522643,28.39881089528402,28.515266152222953,28.730988971392314,28.86618789831797,29.00387248198191,29.114599680900575,29.317271502812705,29.42663077513377,29.545538079738616,29.671580024560292,29.84891447623571,29.984232111771902,30.105542421340942,30.245390097300213
cummulative feedback,0.0,383.0,420.0,455.0,494.0,538.0,570.0,608.0,643.0,680.0,775.0,806.0,839.0,877.0,903.0,944.0,980.0,1019.0,1045.0,1077.0,1114.0,1151.0,1191.0,1218.0,1250.0,1290.0,1328.0,1360.0,1396.0,1425.0,1445.0,1476.0,1500.0,1527.0,1548.0,1612.0,1652.0,1684.0,1709.0,1739.0,1768.0,1792.0,1820.0,1859.0,1894.0,1935.0,1969.0,2002.0,2027.0,2062.0,2092.0,2120.0,2152.0,2179.0,2210.0,2247.0,2286.0,2308.0,2335.0,2359.0,2382.0,2411.0,2435.0,2458.0,2475.0,2508.0,2547.0,2570.0,2605.0,2620.0,2648.0,2678.0,2705.0,2730.0,2767.0,2786.0,2813.0,2866.0,2886.0,2904.0,2935.0,2957.0,2981.0,3018.0,3048.0,3077.0,3104.0,3137.0,3167.0,3193.0,3220.0,3243.0,3270.0,3299.0,3326.0,3362.0,3382.0,3418.0,3439.0,3457.0,3490.0,3520.0,3542.0,3570.0,3598.0,3626.0,3645.0,3665.0,3685.0,3713.0,3738.0,3766.0,3794.0,3817.0,3875.0,3893.0,3913.0,3930.0,3959.0,3975.0,3999.0,4024.0,4046.0,4068.0,4085.0,4110.0,4127.0,4146.0,4163.0,4182.0,4208.0,4230.0,4249.0,4267.0,4294.0,4316.0,4337.0,4361.0,4387.0,4411.0,4438.0,4455.0,4477.0,4494.0,4516.0,4540.0,4567.0,4591.0,4620.0,4638.0,4660.0,4687.0,4710.0,4735.0,4750.0,4769.0,4791.0,4810.0,4831.0,4849.0,4870.0,4889.0,4906.0,4929.0,4960.0,4978.0,5001.0,5021.0,5035.0,5061.0,5082.0,5101.0,5117.0,5132.0,5152.0,5208.0,5229.0,5245.0,5367.0,5391.0,5411.0,5429.0,5456.0,5469.0,5483.0,5503.0,5532.0,5549.0,5570.0,5595.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
