,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0,946.0
Accumulated time steps,0.0,501.0,1222.0,1566.0,2010.0,2327.0,2639.0,2933.0,3300.0,3748.0,4145.0,4456.0,5204.0,5516.0,5877.0,6217.0,6529.0,6887.0,7189.0,7506.0,7791.0,8115.0,8428.0,8847.0,9192.0,9492.0,9798.0,10101.0,10415.0,10705.0,11058.0,11357.0,11655.0,11972.0,12255.0,12563.0,12857.0,13220.0,13534.0,13816.0,14106.0,14397.0,14696.0,15003.0,15300.0,15596.0,15900.0,16200.0,16483.0,16780.0,17073.0,17396.0,17682.0,17981.0,18294.0,18593.0,18877.0,19159.0,19452.0,19740.0,20046.0,20337.0,20632.0,20931.0,21231.0,21818.0,22126.0,22412.0,22725.0,23025.0,23326.0,23624.0,23918.0,24205.0,24503.0,24790.0,25609.0,25914.0,26205.0,26478.0,26763.0,27066.0,27377.0,27662.0,27951.0,28261.0,28559.0,28848.0,29132.0,29437.0,29717.0,30003.0,30304.0,30589.0,30878.0,31180.0,31473.0,31757.0,32072.0,32395.0,32687.0,32971.0,33272.0,33557.0,33869.0,34155.0,35170.0,35468.0,35753.0,36025.0,36312.0,36618.0,36919.0,37220.0,37533.0,37806.0,38084.0,38384.0,38663.0,38964.0,39247.0,39532.0,39829.0,40136.0,40426.0,40711.0,41009.0,41301.0,41591.0,41879.0,42162.0,42455.0,42747.0,43047.0,43355.0,43646.0,43904.0,44203.0,44498.0,44786.0,45101.0,45404.0,45742.0,46047.0,46329.0,46611.0,46912.0,47474.0,47765.0,48045.0,48334.0,48619.0,48910.0,49181.0,49457.0,49756.0,50049.0,50344.0,50634.0,50926.0,51227.0,51513.0,51803.0,52104.0,52379.0,52654.0,52950.0,53237.0,53608.0,53905.0,54173.0,54459.0,54752.0,55069.0,55378.0,55652.0,55943.0,56238.0,56547.0,56833.0,57118.0,57415.0,58100.0,58399.0,58688.0,58971.0,59269.0,59562.0,59843.0,60143.0,60442.0
Episode reward,0.0,946.2681267274941,172.15200644970523,169.78133310070757,183.88492286664007,186.0424041217395,198.40414098083235,141.78882735516146,168.8847260491505,324.1596254431318,197.94405158096626,202.73030690973528,175.14541421489878,127.50770976540181,169.56327039490571,172.7910496732372,151.8346049065324,134.34293470240434,152.8824704829935,168.711568669543,129.7865505016826,246.06484634366413,151.71622943224517,498.25492954061065,144.67409392120774,197.1509103593182,153.37913745998299,130.38971772256156,176.9193109857905,126.91493897755046,126.75112080167936,167.6347222961135,190.53639705555196,166.45204370270858,128.73610584805655,134.63710600868907,130.47716924318115,153.4953611313214,189.61045269566634,142.46207174660478,138.4101758732516,126.35998465395102,163.775433980055,127.17495529165227,187.34084815252373,178.21902956816547,163.11221826861802,134.6722997635767,162.04189727094558,192.07444328188194,164.8217783243329,123.94971494833301,178.2238566395207,183.97623656529984,185.79869408457202,194.98295906818782,172.12536917036792,166.77031109607464,177.40042827066392,180.85292203066297,166.0547450082418,184.04181887261342,171.94871038510078,178.30989377734898,162.3053687022207,1490.905075015705,144.08102072394377,129.30625909016135,171.20326295340263,146.65587143465933,134.4074746695384,190.98705839643677,167.71690236535315,110.15155935777888,173.88773767568316,174.22223762020676,172.12787026653683,131.30593911873382,149.48575259870202,171.60802842674698,189.0962265906146,159.03189357650902,190.94503831918314,132.73866847155116,160.90413550117609,195.95345743737863,159.62376525674438,178.5800599291195,164.69972555998586,145.79748409460566,152.50515445381583,164.01119183209474,156.96404377137696,165.33899714531123,119.54761100600774,192.79323385879349,138.88312424572635,163.8925326829354,180.46009638274103,186.2740265772798,160.98973555554215,159.80641840067565,197.8301661103597,123.32029034529454,128.25648704390392,190.12992729761578,131.04260084169616,198.2633653926111,136.83028765927986,122.82939740778501,141.25582404582886,183.34891392518188,190.15465371899222,192.248564103953,199.36670538965436,133.9051522289871,132.28518379739043,168.2320038829286,130.65403119953896,172.6598160020171,180.16571220428307,141.00182722320366,189.82280343848973,169.44070680870283,163.74933367697705,158.97998871871994,168.3566863781204,185.04365959552894,177.20521289777687,159.62276735744402,121.02164793355563,150.83452926391018,177.51670000329307,135.30286279786577,178.4062112546069,134.5223530860939,119.39283633982645,169.50750611319003,192.38617472211666,162.23640826663632,171.69803553481267,177.1678794198643,137.44745381315897,190.9257400901003,133.3673946378471,132.3352819740004,124.46416389412961,1571.4460330093618,139.77596405634517,124.57748604695843,133.86255276808515,139.76867217804764,120.48844349429407,135.9853510237707,134.72026700210728,176.51063640481706,169.42655938061674,175.91974729066428,167.89632495304747,131.93569558124278,166.30279273296478,155.09132941112838,161.05530871943745,189.12898768638578,124.52482277887667,126.99033203610249,134.7926986862805,136.82229050983568,128.5885331153938,160.09015553222642,185.6732576605052,125.9485021722905,188.13751364794922,176.8629513038188,187.1199362621841,123.82255980951834,157.90857593870118,172.50080996082116,174.65874631509647,127.37551508458314,184.87638364586067,183.32816022810454,163.3604429205135,178.7750848982002,156.16520567661897,178.36955048077843,137.7075401621863,184.0614479874747,172.01415580084574,188.9518797902379,148.83714961365405
Episode feedback,0.8,0.81999999836,0.6825396717057195,0.7301587185689092,0.5285714210204083,0.584615375621302,0.5652173831127916,0.5263157802400741,0.39344261650094076,0.631999994944,0.6285714195918369,0.4925373060815328,0.4603174530108341,0.6296296179698219,0.569230760473373,0.6774193439125913,0.6451612799167535,0.5517241284185496,0.5245901553345876,0.4516128959417275,0.5370370270919069,0.7733333230222224,0.6666666555555558,0.7068965476615141,0.6499999891666669,0.47058822837370257,0.4999999913793105,0.4107142783801022,0.6825396717057195,0.415094331790673,0.7037036906721539,0.5645161199271593,0.47692306958579894,0.2999999950000001,0.5925925816186559,0.4642857059948981,0.5454545355371903,0.5535714186862247,0.49999999242424253,0.5517241284185496,0.48275861236623085,0.47169810430758297,0.38333332694444455,0.5370370270919069,0.32307691810650896,0.6129032159209159,0.41379309631391215,0.32142856568877565,0.38983050186727963,0.43076922414201196,0.46551723335315115,0.41176469780853536,0.27419354396462026,0.43749999316406263,0.5396825311161503,0.35820894987747837,0.41666665972222233,0.40983605885514657,0.38709676795005216,0.3968253905265811,0.31034482223543414,0.32812499487304697,0.3333333277777779,0.4516128959417275,0.35087718682671604,0.6051873181406705,0.38983050186727963,0.2075471658953365,0.3499999941666668,0.34482758026159344,0.277777772633745,0.3437499946289064,0.32203389284688316,0.3877550941274471,0.3333333277777779,0.3278688470841173,0.4426229435635583,0.4107142783801022,0.23214285299744905,0.5344827494054699,0.44444443738977085,0.33333332748538025,0.4848484775022958,0.48148147256515794,0.40350876485072346,0.35384614840236694,0.4237288063774779,0.45901638591776417,0.25423728382648675,0.3965517173008325,0.285714280612245,0.40350876485072346,0.22033897931628849,0.2586206851961951,0.2745097985390236,0.4218749934082032,0.4561403428747308,0.47368420221606666,0.43548386394380867,0.3676470534169551,0.2982456088027086,0.3684210461680518,0.33846153325443795,0.42307691494082855,0.43396225596297633,0.2812499956054688,0.2909090856198348,0.399999993846154,0.285714280612245,0.39215685505574793,0.3571428507653063,0.2812499956054688,0.3437499946289064,0.34920634366339137,0.43076922414201196,0.4074073998628259,0.3999999927272729,0.32203389284688316,0.3818181748760332,0.40983605885514657,0.360655731792529,0.24999999553571436,0.384615378698225,0.36206895927467314,0.22413792717003575,0.3157894681440444,0.360655731792529,0.31249999511718757,0.3333333277777779,0.33333332748538025,0.37999999240000015,0.2909090856198348,0.34920634366339137,0.1454545428099174,0.3650793592844546,0.277777772633745,0.43137254056132274,0.32203389284688316,0.21874999658203131,0.22413792717003575,0.2711864360815858,0.36923076355029594,0.3571428507653063,0.3906249938964845,0.44642856345663284,0.3090909034710745,0.21153845747041428,0.39583333215525796,0.2711864360815858,0.30769230177514806,0.2727272677685951,0.285714280612245,0.2199999956000001,0.42105262419205924,0.4642857059948981,0.41666665972222233,0.23728813157138762,0.38709676795005216,0.3559321973570814,0.2727272677685951,0.38983050186727963,0.35087718682671604,0.32203389284688316,0.31818181336088164,0.34615383949704154,0.16981131755072987,0.28070174946137283,0.17857142538265314,0.16981131755072987,0.3275862012485138,0.3709677359521333,0.3653846083579883,0.21874999658203131,0.2622950776672938,0.3333333280423281,0.2884615329142013,0.24561403077870123,0.316666661388889,0.2666666622222223,0.22641509006763982,0.25806451196670144,0.26984126555807514,0.3793103382877528,0.3114754047299114,0.33333332748538025,0.40983605885514657,0.17857142538265314,0.31249999511718757,0.2833333286111112,0.2539682499370119,0.3559321973570814
total seconds,0.0,20.071536540985107,49.487319231033325,62.53010320663452,78.48189568519592,89.18935251235962,102.27337694168091,113.76168012619019,125.84766387939453,141.73720812797546,155.86753726005554,167.50576519966125,193.99479365348816,206.40712475776672,220.47271490097046,232.63382816314697,243.7705225944519,257.92288398742676,268.3236267566681,278.72699213027954,288.6256356239319,300.42269229888916,312.3694841861725,328.13561844825745,340.9004716873169,351.28150486946106,362.43937945365906,372.3163306713104,382.8196265697479,391.7514977455139,406.2985632419586,416.9152388572693,426.3745024204254,435.03073716163635,443.20124411582947,452.3412432670593,460.12038922309875,472.44743943214417,483.1644649505615,491.9657127857208,501.8772118091583,512.3034384250641,519.729973077774,528.7462003231049,538.5879237651825,548.5565419197083,556.7974388599396,565.2929110527039,575.306937456131,584.7775545120239,592.5133135318756,603.499838590622,611.1865546703339,619.0679247379303,628.409371137619,637.4297587871552,644.5753083229065,652.1931467056274,660.7015519142151,668.4778730869293,675.9968900680542,683.4008419513702,691.4183752536774,699.3923237323761,707.41850066185,726.1450173854828,735.4550437927246,743.8478577136993,752.0157835483551,759.9955945014954,769.451532125473,778.3768095970154,787.2655909061432,795.0195195674896,801.7725656032562,809.1757397651672,833.9739978313446,842.2739589214325,848.9809398651123,856.8866991996765,864.5117835998535,872.4458129405975,882.0705049037933,890.3938789367676,899.5164134502411,907.0401585102081,915.1165890693665,925.0360822677612,931.2541344165802,939.3138689994812,948.606160402298,955.4651021957397,964.2379767894745,972.0350832939148,979.4852890968323,987.6965959072113,994.8553192615509,1003.2775793075562,1011.6385390758514,1020.0352113246918,1027.9626471996307,1035.6813399791718,1043.335598707199,1052.3098628520966,1060.585500240326,1067.898268699646,1094.967674255371,1102.653358221054,1109.9158470630646,1117.5140416622162,1125.6002776622772,1133.2157917022705,1141.7816724777222,1149.6514086723328,1158.7129936218262,1165.1072535514832,1171.7470588684082,1179.7259871959686,1186.326608657837,1194.0622186660767,1202.0653960704803,1211.0945632457733,1217.7970838546753,1225.4254131317139,1232.3823432922363,1240.0115938186646,1249.5153110027313,1257.4801728725433,1263.5210056304932,1270.2183284759521,1276.2480940818787,1284.1897413730621,1292.178903579712,1299.3754954338074,1306.3487451076508,1314.3678336143494,1320.5032193660736,1327.2614562511444,1334.2780601978302,1341.0426063537598,1347.8379337787628,1355.2488777637482,1362.5222661495209,1370.1648194789886,1378.0309295654297,1385.2891070842743,1392.5703856945038,1406.1297917366028,1413.920200586319,1420.613327741623,1427.3130326271057,1434.2256302833557,1441.2516396045685,1447.1339225769043,1455.5427830219269,1462.9756288528442,1469.9082703590393,1476.7066388130188,1483.783677816391,1489.41264295578,1496.8566176891327,1503.8185813426971,1510.5792500972748,1517.362461566925,1523.4415965080261,1530.2311279773712,1537.8170337677002,1544.5733759403229,1552.9333944320679,1559.702470779419,1565.9542813301086,1572.8287711143494,1580.070297718048,1586.9558782577515,1593.5284838676453,1599.594003200531,1606.6794228553772,1613.1478593349457,1619.7517535686493,1625.9786612987518,1632.5134482383728,1637.9847106933594,1654.3920907974243,1662.155626296997,1668.6340475082397,1675.9262914657593,1683.394900560379,1690.069658756256,1696.6841332912445,1705.9481995105743,1712.1994123458862
total minutes,0.0,0.3345256090164185,0.8247886538505554,1.042168386777242,1.3080315947532655,1.486489208539327,1.7045562823613485,1.8960280021031697,2.0974610646565757,2.362286802132924,2.5977922876675925,2.7917627533276876,3.233246560891469,3.4401187459627787,3.674545248349508,3.877230469385783,4.062842043240865,4.298714733123779,4.472060445944468,4.645449868837992,4.810427260398865,5.007044871648152,5.2061580697695415,5.4689269741376245,5.681674528121948,5.854691747824351,6.040656324227651,6.205272177855174,6.3803271094957985,6.5291916290918985,6.77164272069931,6.948587314287821,7.10624170700709,7.250512286027273,7.386687401930491,7.539020721117655,7.668673153718313,7.874123990535736,8.052741082509359,8.199428546428681,8.364620196819306,8.538390640417735,8.6621662179629,8.812436672051748,8.976465396086375,9.142609031995137,9.279957314332327,9.421548517545064,9.588448957602184,9.746292575200398,9.875221892197926,10.058330643177033,10.186442577838898,10.317798745632171,10.473489518960317,10.623829313119252,10.742921805381775,10.869885778427124,11.011692531903584,11.141297884782155,11.26661483446757,11.390014032522837,11.52363958756129,11.656538728872935,11.790308344364167,12.102416956424713,12.257584063212077,12.397464295228323,12.533596392472585,12.66659324169159,12.824192202091217,12.972946826616923,13.121093181769053,13.250325326124827,13.362876093387603,13.486262329419453,13.89956663052241,14.037899315357208,14.149682331085206,14.281444986661276,14.408529726664225,14.54076354900996,14.70117508172989,14.83989798227946,14.991940224170685,15.117335975170135,15.251943151156107,15.41726803779602,15.520902240276337,15.655231149991353,15.810102673371633,15.924418369928995,16.07063294649124,16.200584721565246,16.32475481828054,16.461609931786857,16.580921987692516,16.72129298845927,16.860642317930857,17.00058685541153,17.132710786660514,17.261355666319528,17.388926645119984,17.538497714201608,17.67642500400543,17.798304478327434,18.249461237589518,18.3775559703509,18.498597451051076,18.625234027703602,18.76000462770462,18.88692986170451,19.02969454129537,19.160856811205544,19.311883227030435,19.418454225858053,19.529117647806803,19.662099786599477,19.772110144297283,19.901036977767944,20.03442326784134,20.184909387429556,20.296618064244587,20.423756885528565,20.53970572153727,20.666859896977744,20.825255183378854,20.958002881209055,21.058683427174888,21.170305474599203,21.27080156803131,21.403162356217702,21.536315059661867,21.656258257230125,21.77247908512751,21.906130560239156,22.00838698943456,22.121024270852406,22.237967669963837,22.350710105895995,22.46396556297938,22.58748129606247,22.708704435825346,22.83608032464981,22.967182159423828,23.088151784737907,23.20950642824173,23.43549652894338,23.56533667643865,23.676888795693717,23.788550543785096,23.903760504722595,24.020860660076142,24.11889870961507,24.25904638369878,24.382927147547402,24.498471172650657,24.611777313550313,24.729727963606518,24.823544049263,24.94761029481888,25.063643022378287,25.17632083495458,25.28937435944875,25.390693275133767,25.503852132956187,25.630283896128336,25.74288959900538,25.882223240534465,25.995041179656983,26.09923802216848,26.21381285190582,26.33450496196747,26.44926463762919,26.558808064460756,26.659900053342184,26.777990380922954,26.88579765558243,26.995862559477487,27.099644354979198,27.208557470639548,27.299745178222658,27.573201513290407,27.702593771616616,27.81056745847066,27.932104857762656,28.056581676006317,28.167827645937603,28.27806888818741,28.432469991842904,28.536656872431436
cummulative feedback,0.0,410.0,453.0,499.0,536.0,574.0,613.0,643.0,667.0,746.0,790.0,823.0,852.0,886.0,923.0,965.0,1005.0,1037.0,1069.0,1097.0,1126.0,1184.0,1224.0,1347.0,1386.0,1418.0,1447.0,1470.0,1513.0,1535.0,1573.0,1608.0,1639.0,1657.0,1689.0,1715.0,1745.0,1776.0,1809.0,1841.0,1869.0,1894.0,1917.0,1946.0,1967.0,2005.0,2029.0,2047.0,2070.0,2098.0,2125.0,2146.0,2163.0,2191.0,2225.0,2249.0,2274.0,2299.0,2323.0,2348.0,2366.0,2387.0,2407.0,2435.0,2455.0,2665.0,2688.0,2699.0,2720.0,2740.0,2755.0,2777.0,2796.0,2815.0,2835.0,2855.0,2882.0,2905.0,2918.0,2949.0,2977.0,2996.0,3028.0,3054.0,3077.0,3100.0,3125.0,3153.0,3168.0,3191.0,3207.0,3230.0,3243.0,3258.0,3272.0,3299.0,3325.0,3352.0,3379.0,3404.0,3421.0,3442.0,3464.0,3486.0,3509.0,3527.0,3543.0,3569.0,3585.0,3605.0,3625.0,3643.0,3665.0,3687.0,3715.0,3737.0,3759.0,3778.0,3799.0,3824.0,3846.0,3860.0,3885.0,3906.0,3919.0,3937.0,3959.0,3979.0,3999.0,4018.0,4037.0,4053.0,4075.0,4083.0,4106.0,4121.0,4143.0,4162.0,4176.0,4189.0,4205.0,4229.0,4249.0,4274.0,4299.0,4316.0,4327.0,4460.0,4476.0,4492.0,4507.0,4523.0,4534.0,4558.0,4584.0,4609.0,4623.0,4647.0,4668.0,4683.0,4706.0,4726.0,4745.0,4766.0,4784.0,4793.0,4809.0,4819.0,4828.0,4847.0,4870.0,4889.0,4903.0,4919.0,4940.0,4955.0,4969.0,4988.0,5004.0,5016.0,5032.0,5049.0,5071.0,5090.0,5109.0,5134.0,5144.0,5164.0,5181.0,5197.0,5218.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
