,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,341.0,760.0,1759.0,2293.0,3157.0,3947.0,4402.0,5401.0,6400.0,7399.0,8367.0,9366.0,10365.0,11364.0,12363.0,13362.0,14361.0,15360.0,16359.0,17358.0,18357.0,19356.0
Episode reward,0.0,85.14846419285438,83.5679871047394,-38.79094005578538,78.63329004733367,68.29679925012783,71.62661804358571,82.84262140313234,-37.40097309915152,-34.47473592576947,-32.64259335628695,68.2075605924971,-34.08998146685377,-31.938379947898788,-35.014395693555805,-31.496769610398353,-32.111570211495334,-30.51303706626191,-31.09131219529411,-31.62963782037367,-29.506773363194654,-32.37539419445246,-31.994223448280668
Episode feedback,0.8,0.5722713847425623,0.4401913865067192,0.3346693383420147,0.24202626596242727,0.2757821549527437,0.1622306715307596,0.16299559435463526,0.1202404808414424,0.08717434861004575,0.07114228449785343,0.07135470520025367,0.0300601202103606,0.02905811620334858,0.028056112196336563,0.02204408815426444,0.012024048084144241,0.00801603205609616,0.007014028049084141,0.0060120240420721205,0.00400801602804808,0.00100200400701202,0.0030060120210360602
total seconds,0.0,28.132057905197144,60.09175443649292,128.6511480808258,162.63564085960388,218.15986561775208,263.7356767654419,290.4423451423645,344.6660668849945,396.57183146476746,447.79904770851135,497.51455569267273,546.7663106918335,595.9394092559814,645.2195601463318,694.0634479522705,742.455591917038,791.4046361446381,840.1164255142212,888.4684777259827,936.8233225345612,985.2125284671783,1033.2834286689758
total minutes,0.0,0.4688676317532857,1.0015292406082152,2.144185801347097,2.7105940143267313,3.6359977602958677,4.395594612757365,4.840705752372742,5.744434448083242,6.609530524412791,7.463317461808523,8.291909261544545,9.112771844863891,9.93232348759969,10.753659335772197,11.567724132537842,12.374259865283966,13.190077269077301,14.00194042523702,14.80780796209971,15.613722042242687,16.420208807786306,17.221390477816264
cummulative feedback,0.0,194.0,378.0,712.0,841.0,1079.0,1207.0,1281.0,1401.0,1488.0,1559.0,1628.0,1658.0,1687.0,1715.0,1737.0,1749.0,1757.0,1764.0,1770.0,1774.0,1775.0,1778.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
