,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
Accumulated time steps,0.0,786.0,1052.0,1326.0,1779.0,2041.0,2347.0,2624.0,2799.0,3167.0,3438.0,3592.0,3758.0,4029.0,4183.0,4361.0,4643.0,4917.0,5065.0,5265.0,5517.0,5670.0,5991.0,6256.0,6523.0,6793.0,7050.0,7205.0,7364.0,7623.0,7889.0,8062.0,8318.0,8473.0,8676.0,8833.0,8985.0,9184.0,9470.0,9843.0,10122.0,10396.0,10651.0,11143.0,11307.0,11477.0,11639.0,11812.0,11971.0,12128.0,12288.0,12464.0,12702.0,12862.0,13023.0,13209.0,13477.0,13740.0,14015.0,14169.0,14325.0,14501.0,14667.0,14823.0,14982.0,15263.0,15429.0,15798.0,16200.0,16478.0,16638.0,16923.0,17079.0,17235.0,17392.0,17575.0,17840.0,18017.0,18187.0,18342.0,18587.0,18747.0,19052.0,19371.0,19551.0,19769.0,19926.0
Episode reward,0.0,45.792500493711756,85.14169021295072,83.75901158038928,75.37426956643583,85.03085499192508,80.6402652000558,84.51312311344715,89.73438493849419,78.61786272883123,85.1303647107253,91.10720343479164,90.71677521844092,84.64860171275319,91.12992397461855,89.88957589075639,84.87209754305749,85.8478135375201,91.02868561331536,90.0839631401968,85.1844409849699,90.66517449349612,78.88027194509831,85.32784877968342,85.11090229441352,84.72665777568876,85.17235328598932,90.55251316684621,90.72720964557925,85.39205699339956,83.41316126675908,89.60658423296707,85.3348411936748,90.06262263995612,86.35097678023064,90.40000699930181,90.97646547056554,88.92411010844708,85.19674192476948,80.27581032113108,85.13711582312513,83.73247017460315,85.18183227547289,74.26319746505844,90.47410014456374,89.79883147156623,90.5795075173521,89.93789458837644,90.60886024768243,90.66744926921673,90.67659458831137,89.3892498898144,83.49316868365167,90.34954949327727,90.76005716900913,88.58476851886593,84.60390389943868,85.30764989222259,84.29147162073917,90.68912228183684,90.18278073894612,89.04112066498516,90.34611303266189,90.46092406338049,90.57899609755847,84.16805439785354,90.63418664242717,79.92139634035179,78.7791224198253,84.53077935809752,90.61421898661013,84.49177062787768,90.77443285935324,90.74650026993473,90.18437625612458,87.87197937432536,84.29227827370073,88.92703050609042,88.7604971504772,90.17323426107664,84.40263596209434,90.7288256956996,83.84619340666174,81.72265007558883,90.73343442823614,90.21142992610433,89.93429102386415
Episode feedback,0.8,0.31377550980385777,0.25660377261658956,0.24542124452226652,0.21681415881235805,0.2260536389806374,0.14754098312281644,0.21739130356017644,0.1436781600938037,0.1444141685438306,0.1259259254595336,0.1176470580545944,0.12121212047750231,0.1296296291495199,0.15686274407279252,0.10734463216189473,0.0925266900621826,0.08058608029089348,0.07482993146374196,0.050251256028888164,0.059760955937207344,0.04605263127596953,0.05937499981445313,0.04924242405589991,0.060150375713720394,0.05204460947195313,0.04296874983215332,0.06493506451340868,0.0379746833039577,0.027131782840574485,0.02641509423994304,0.03488372072742023,0.04313725473279508,0.03246753225670434,0.019801980099990197,0.01923076910749507,0.026490066049734664,0.030303030149984696,0.03157894725761773,0.02956989239362932,0.017985611446094923,0.032967032846274606,0.015748031434062868,0.018329938862871816,0.012269938575031052,0.00591715972830083,0.006211180085644845,0.023255813818280152,0.0,0.006410256369165024,0.006289308136545232,0.011428571363265307,0.012658227794691022,0.0,0.0,0.010810810752373995,0.007490636676065031,0.007633587757123711,0.0036496350231765146,0.013071895339399377,0.0064516128616024975,0.0,0.01212121204775023,0.0064516128616024975,0.0,0.007142857117346939,0.006060606023875115,0.005434782593927222,0.004987531159632092,0.007220216580432431,0.0,0.014084506992660187,0.0,0.0,0.0,0.0,0.003787878773530762,0.0,0.0,0.0,0.004098360638941145,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,77.87358474731445,103.5576229095459,129.38314366340637,166.75318932533264,189.29514598846436,211.07451725006104,233.34259676933289,246.45857572555542,272.58070373535156,291.04308915138245,301.8805956840515,313.47590494155884,331.86981439590454,343.4790415763855,355.64444756507874,373.67719197273254,390.91427183151245,401.18181347846985,414.3013882637024,429.776549577713,439.1981391906738,458.67239141464233,474.3436665534973,490.5700857639313,506.89704513549805,521.9592173099518,531.951078414917,541.6262950897217,556.75861287117,571.8152766227722,582.1923093795776,597.2257478237152,606.6554334163666,618.2449986934662,627.3690714836121,636.6521053314209,648.1853771209717,664.7045748233795,685.8034386634827,701.4230840206146,717.3391797542572,732.0142061710358,758.9609768390656,768.4055352210999,778.2371218204498,787.5895035266876,797.8353977203369,807.0414547920227,815.9404091835022,825.3385553359985,835.5239315032959,848.9584188461304,858.3200209140778,867.64812707901,878.6486704349518,893.4552717208862,908.1424279212952,923.319412946701,932.2428967952728,941.4118552207947,951.3830327987671,960.9523763656616,970.1461064815521,979.244026184082,994.6814873218536,1004.5831384658813,1024.97638463974,1046.837631225586,1062.5582003593445,1072.2039105892181,1089.0608503818512,1098.4372260570526,1107.8755462169647,1117.7904162406921,1128.9666612148285,1144.8116166591644,1155.163271188736,1165.15718126297,1174.8032476902008,1190.8198895454407,1201.185257434845,1220.1060390472412,1238.5699455738068,1250.1206102371216,1263.4879820346832,1273.300342798233
total minutes,0.0,1.2978930791219077,1.725960381825765,2.1563857277234395,2.7792198220888773,3.1549190998077394,3.5179086208343504,3.8890432794888814,4.107642928759257,4.543011728922526,4.850718152523041,5.031343261400859,5.224598415692648,5.531163573265076,5.7246506929397585,5.927407459417979,6.227953199545542,6.515237863858541,6.686363557974498,6.9050231377283735,7.162942492961884,7.31996898651123,7.644539856910706,7.905727775891622,8.17616809606552,8.448284085591634,8.699320288499196,8.865851306915284,9.027104918162028,9.279310214519501,9.530254610379536,9.703205156326295,9.953762463728587,10.110923890272776,10.30408331155777,10.456151191393534,10.610868422190348,10.803089618682861,11.078409580389659,11.430057311058045,11.690384733676911,11.955652995904286,12.200236769517263,12.649349613984425,12.806758920351664,12.970618697007497,13.126491725444794,13.297256628672281,13.45069091320038,13.599006819725037,13.75564258893331,13.925398858388265,14.14930698076884,14.305333681901296,14.4608021179835,14.644144507249196,14.890921195348104,15.135707132021587,15.388656882445018,15.537381613254547,15.690197587013245,15.856383879979452,16.015872939427695,16.169101774692535,16.3207337697347,16.57802478869756,16.74305230776469,17.082939743995667,17.447293853759767,17.709303339322407,17.870065176486968,18.151014173030852,18.307287100950877,18.464592436949413,18.6298402706782,18.816111020247142,19.080193610986075,19.252721186478933,19.419286354382834,19.580054128170012,19.846998159090678,20.01975429058075,20.335100650787354,20.64283242623011,20.835343503952025,21.058133033911385,21.22167237997055
cummulative feedback,0.0,246.0,314.0,381.0,479.0,538.0,583.0,643.0,668.0,721.0,755.0,773.0,793.0,828.0,852.0,871.0,897.0,919.0,930.0,940.0,955.0,962.0,981.0,994.0,1010.0,1024.0,1035.0,1045.0,1051.0,1058.0,1065.0,1071.0,1082.0,1087.0,1091.0,1094.0,1098.0,1104.0,1113.0,1124.0,1129.0,1138.0,1142.0,1151.0,1153.0,1154.0,1155.0,1159.0,1159.0,1160.0,1161.0,1163.0,1166.0,1166.0,1166.0,1168.0,1170.0,1172.0,1173.0,1175.0,1176.0,1176.0,1178.0,1179.0,1179.0,1181.0,1182.0,1184.0,1186.0,1188.0,1188.0,1192.0,1192.0,1192.0,1192.0,1192.0,1193.0,1193.0,1193.0,1193.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
