,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9728.0,10094.0,10540.0,11105.0,11378.0,11568.0,11834.0,12199.0,12464.0,12822.0,12980.0,13144.0,13406.0,13700.0,14089.0,14266.0,14431.0,14993.0,15266.0,15741.0,16122.0,16421.0,16875.0,17238.0,17642.0,17830.0,17995.0,18345.0,18633.0,18919.0,19182.0,19353.0,19638.0
Episode reward,0.0,-68.3036630255947,-73.24616492880384,-63.32333641960375,-63.23309292104662,-95.3780930192674,-7.512795214989199,-51.67314125590885,-57.63625966137255,-55.623002215823064,55.749776534806706,79.32041179085026,74.84600534996873,68.39061693880674,84.49792251679675,88.27200089873847,84.7621494104457,79.71769943878981,85.08777515359074,79.03601099283517,89.44813827847616,89.9561847465582,83.58942443232786,81.72093012928153,77.81283678852586,89.17487280326205,89.97787688677305,66.83302185554857,85.1929559524803,70.91297881289012,77.35564611698777,81.06589102807447,75.55598054473856,77.61876842592065,77.32027459081837,88.14537979206833,90.24432623183692,79.73738500076112,81.47866965747612,82.74619153030832,84.30734049283038,88.81979569430541,83.71639843483865
Episode feedback,0.8,0.14829659303777898,0.15230460906582705,0.16332665314295927,0.16332665314295927,0.09919839669418998,0.1342685369396107,0.04208416829450484,0.04408817630852888,0.026052104182312522,0.019047619021703918,0.01643835611934697,0.026966292074233053,0.005319148926739098,0.011029411724156574,0.010582010526021108,0.0037735848914204344,0.019230769177937448,0.0,0.005602240880665992,0.00636942671102276,0.0,0.0,0.003412969271628091,0.0025773195809862897,0.011363636299070248,0.0,0.0017825311911184828,0.0073529411494377165,0.0021097046368993575,0.010526315761772853,0.0,0.0,0.0,0.0024813895720064774,0.0,0.0,0.0028653295046838696,0.0,0.0,0.0038167938785618554,0.0,0.0
total seconds,0.0,60.47978711128235,121.68405890464783,183.36009788513184,245.67730379104614,302.88133907318115,362.77796244621277,415.9284887313843,469.10533618927,520.470287322998,558.2509169578552,577.475240945816,601.006091594696,629.6595709323883,644.2166168689728,654.5194597244263,668.539736032486,687.7865490913391,701.820205450058,720.4594366550446,729.2968571186066,738.415670633316,752.1335706710815,767.5655128955841,787.6864054203033,797.504456281662,806.587789773941,835.2502608299255,849.8276219367981,874.073646068573,893.9010388851166,909.7708275318146,932.9958069324493,951.6611866950989,972.4660511016846,982.6507084369659,991.7620561122894,1010.1866998672485,1025.4893698692322,1040.520504951477,1054.493239402771,1064.1693572998047,1079.3501689434052
total minutes,0.0,1.0079964518547058,2.028067648410797,3.056001631418864,4.094621729850769,5.048022317886352,6.046299374103546,6.932141478856405,7.818422269821167,8.674504788716634,9.304181949297588,9.624587349096934,10.016768193244934,10.494326182206471,10.736943614482879,10.908657662073772,11.142328933874767,11.46310915152232,11.697003424167633,12.007657277584077,12.154947618643442,12.3069278438886,12.535559511184692,12.792758548259735,13.128106757005055,13.291740938027699,13.443129829565684,13.920837680498758,14.163793698946636,14.567894101142883,14.898350648085277,15.162847125530243,15.549930115540823,15.861019778251649,16.20776751836141,16.377511807282765,16.529367601871492,16.836444997787474,17.091489497820536,17.34200841585795,17.574887323379517,17.736155954996743,17.989169482390086
cummulative feedback,0.0,148.0,300.0,463.0,626.0,725.0,859.0,901.0,945.0,971.0,985.0,991.0,1003.0,1006.0,1009.0,1011.0,1012.0,1019.0,1019.0,1021.0,1022.0,1022.0,1022.0,1023.0,1024.0,1026.0,1026.0,1027.0,1029.0,1030.0,1034.0,1034.0,1034.0,1034.0,1035.0,1035.0,1035.0,1036.0,1036.0,1036.0,1037.0,1037.0,1037.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
