,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,1000.0,1700.0,1984.0,2417.0,2773.0,3772.0,4771.0,5770.0,6769.0,7768.0,8767.0,9766.0,10765.0,11764.0,12763.0,13762.0,14761.0,15760.0,16759.0,17758.0,18757.0,19756.0
Episode reward,0.0,-37.0523247929906,73.85548768174372,86.4124581722983,84.77717824534271,86.3510781449085,-37.51763359861202,-34.81826768157567,-33.506941433016216,-37.309363701286344,-34.444627289897305,-29.955476753242433,-30.42458861462459,-31.26485777262742,-32.005345646435636,-30.735802297528885,-30.147068122893728,-32.12075592776384,-31.51833740704365,-31.922939571604765,-29.87451112409352,-30.766998644241603,-32.20349090140409
Episode feedback,0.8,0.448897795141385,0.3619456361059433,0.2650176669080648,0.2893518511820559,0.2760563372505455,0.24248496969690886,0.15931863711491118,0.10921843676431019,0.07615230453291352,0.07615230453291352,0.05310621237163706,0.04909819634358898,0.027054108189324542,0.026052104182312522,0.01803607212621636,0.013026052091156261,0.012024048084144241,0.007014028049084141,0.0030060120210360602,0.0030060120210360602,0.0050100200350601,0.00100200400701202
total seconds,0.0,83.35635423660278,137.066570520401,158.09679222106934,188.4060821533203,213.4646770954132,276.88364934921265,333.6546196937561,387.4712727069855,440.09072756767273,492.2953550815582,542.5629842281342,592.8620789051056,641.8212966918945,690.806688785553,739.4011898040771,788.1445038318634,836.6291847229004,884.7307829856873,932.8338351249695,980.6905479431152,1028.4511659145355,1076.3677594661713
total minutes,0.0,1.3892725706100464,2.2844428420066833,2.6349465370178224,3.140101369222005,3.5577446182568866,4.614727489153544,5.5609103282292685,6.457854545116424,7.334845459461212,8.204922584692637,9.042716403802237,9.881034648418426,10.697021611531575,11.51344481309255,12.323353163401286,13.135741730531057,13.943819745381672,14.745513049761454,15.547230585416157,16.34484246571859,17.140852765242258,17.93946265776952
cummulative feedback,0.0,448.0,701.0,776.0,901.0,999.0,1241.0,1400.0,1509.0,1585.0,1661.0,1714.0,1763.0,1790.0,1816.0,1834.0,1847.0,1859.0,1866.0,1869.0,1872.0,1877.0,1878.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
