,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,538.0,1190.0,1978.0,2977.0,3402.0,4401.0,5141.0,6140.0,7010.0,8009.0,9008.0,10007.0,11006.0,12005.0,13004.0,14003.0,15002.0,16001.0,17000.0,17999.0,18998.0,19997.0
Episode reward,0.0,80.07104360915747,80.03345178031316,73.85241718965501,-31.393724100449823,85.27491836481424,-34.592715523688064,74.32862856352837,-30.517938326099628,71.09387059992186,-27.9133438273596,-27.614258670838268,-32.02846365661093,-30.544752301884056,-30.521949139910284,-31.402133311597296,-29.45134469949325,-30.37493844307374,-29.168622676403743,-28.82198690578835,-30.336981755270124,-29.452730583429048,-28.85741657149887
Episode feedback,0.8,0.4477611931944754,0.43164362452896526,0.31257941510472753,0.25350701377404106,0.26179245221275366,0.19639278537435592,0.13396481713942515,0.11823647282741837,0.10932105856234631,0.05911823641370918,0.05911823641370918,0.03907815627346878,0.01903807613322838,0.02104208414725242,0.01603206411219232,0.01102204407713222,0.0150300601051803,0.0030060120210360602,0.00100200400701202,0.0030060120210360602,0.00200400801402404,0.00200400801402404
total seconds,0.0,43.97398495674133,99.21228694915771,165.26819491386414,245.02681398391724,277.75092458724976,342.46869468688965,388.7328519821167,444.35381603240967,492.59358763694763,546.8333225250244,603.7236223220825,662.6303808689117,721.0141990184784,782.1673998832703,842.0297162532806,896.9553129673004,945.6416091918945,1001.5159635543823,1048.9206590652466,1097.0690848827362,1145.0019581317902,1193.6989979743958
total minutes,0.0,0.7328997492790222,1.6535381158192952,2.754469915231069,4.083780233065287,4.629182076454162,5.7078115781148275,6.478880866368612,7.405896933873494,8.209893127282461,9.113888708750407,10.06206037203471,11.04383968114853,12.01690331697464,13.036123331387838,14.033828604221345,14.949255216121674,15.760693486531576,16.691932725906373,17.482010984420775,18.284484748045603,19.08336596886317,19.894983299573262
cummulative feedback,0.0,240.0,521.0,767.0,1020.0,1131.0,1327.0,1426.0,1544.0,1639.0,1698.0,1757.0,1796.0,1815.0,1836.0,1852.0,1863.0,1878.0,1881.0,1882.0,1885.0,1887.0,1889.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
