,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,512.0,1511.0,2510.0,3509.0,4508.0,5111.0,5481.0,6480.0,7053.0,7691.0,8690.0,9689.0,10688.0,11687.0,12686.0,13685.0,14684.0,15683.0,16682.0,17681.0,18680.0,19679.0
Episode reward,0.0,81.56553204648095,-31.323757285757793,-31.105097856852417,-32.83841139846809,-31.998371838933537,78.56117875855782,84.76543409414859,-31.65891104827657,76.37162326610621,76.60442144126209,-31.116488376289126,-29.667360063035343,-28.804027544138904,-30.11810179606271,-31.333894976963613,-28.024254741385306,-29.277944131739268,-29.720313044568414,-31.09417084844981,-31.081904210001937,-30.77401724461941,-29.949361846823315
Episode feedback,0.8,0.5254901950480585,0.4048096188328561,0.301603206110618,0.20741482945148815,0.1563126250938751,0.16445182696934912,0.12466124627463077,0.11222444878534625,0.08216783202418211,0.06907378325106156,0.052104208364625045,0.052104208364625045,0.03206412822438464,0.02304609216127646,0.024048096168288482,0.014028056098168281,0.0030060120210360602,0.0050100200350601,0.00901803606310818,0.0050100200350601,0.00200400801402404,0.00200400801402404
total seconds,0.0,42.35835337638855,118.56011462211609,183.30901050567627,242.6140615940094,298.6904535293579,333.13355827331543,353.8756146430969,407.08737778663635,437.05035185813904,470.02637219429016,520.1963150501251,570.5836968421936,620.0450115203857,668.846941947937,717.7973628044128,766.4243009090424,814.5246987342834,862.7277812957764,911.100563287735,959.1781239509583,1007.4657628536224,1056.3526644706726
total minutes,0.0,0.7059725562731425,1.9760019103686015,3.0551501750946044,4.04356769323349,4.978174225489298,5.552225971221924,5.897926910718282,6.784789629777273,7.284172530968984,7.833772869904836,8.669938584168753,9.509728280703227,10.334083525339762,11.147449032465618,11.963289380073547,12.77373834848404,13.575411645571391,14.378796354929607,15.185009388128917,15.986302065849305,16.791096047560373,17.605877741177878
cummulative feedback,0.0,268.0,672.0,973.0,1180.0,1336.0,1435.0,1481.0,1593.0,1640.0,1684.0,1736.0,1788.0,1820.0,1843.0,1867.0,1881.0,1884.0,1889.0,1898.0,1903.0,1905.0,1907.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
