,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Accumulated time steps,0.0,449.0,1362.0,1620.0,1970.0,2218.0,2841.0,3411.0,3682.0,4218.0,4549.0,4805.0,5059.0,5426.0,5877.0,6575.0,7574.0,8260.0,8494.0,9183.0,9440.0,9924.0,10356.0,10582.0,11278.0,11818.0,12817.0,13474.0,14157.0,14711.0,15342.0,15812.0,16434.0,16915.0,17527.0,17997.0,18996.0,19469.0
Episode reward,0.0,77.723334362825,50.9658916991199,86.99311396764101,82.74437457740402,89.14011241997991,72.48190420703104,71.32394224288629,85.87042914326884,73.49429478599009,86.43557218845815,87.23517720734742,89.55903027858815,86.21812234453633,83.9334195282969,69.47787795343726,-35.47010657303869,78.78635414083672,90.4499808269504,74.60052266750299,89.49589075746351,85.99858914498871,85.9216984307014,94.28103932674405,79.19388156206065,80.15223996740029,-34.79689283924119,86.22444768075574,78.30645762196043,79.76878511237047,81.65719030580414,84.47630792378777,78.0278878291609,85.62302272878735,80.27792433034578,86.529874726807,-25.732693340482243,87.3103535994741
Episode feedback,0.8,0.35794183365113685,0.23684210500346262,0.2062256801314176,0.20057306532787086,0.26315789367142556,0.19774919582355435,0.13884007005476262,0.15925925866941015,0.1345794390007861,0.1484848480348944,0.14117647003460207,0.07905138308675343,0.13114754062527995,0.09999999977777778,0.10329985637977065,0.05711422839968514,0.06277372253609675,0.047210300226565236,0.055232558059255005,0.02734374989318848,0.03312629392727475,0.0348027841419889,0.02222222212345679,0.03453237405103256,0.03525046375649265,0.024048096168288482,0.00914634144947204,0.007331378288370413,0.003616636521488903,0.011111111093474426,0.008528784630002591,0.0032206119110779197,0.004166666657986111,0.004909983625351909,0.0021321961575006478,0.0050100200350601,0.004237288126615915
total seconds,0.0,32.46239924430847,89.16757488250732,105.17347621917725,126.73659300804138,142.9869248867035,179.79195523262024,212.28858876228333,228.63690853118896,258.7046263217926,278.0832870006561,292.90488505363464,306.91495966911316,328.1010551452637,353.1486177444458,391.0152966976166,442.163250207901,477.74699354171753,490.5692780017853,526.0767030715942,539.7793660163879,564.4327402114868,586.7529184818268,598.5443019866943,633.5108110904694,660.5899872779846,709.6039717197418,741.8753924369812,774.9865915775299,801.9186973571777,832.7677752971649,856.1061866283417,886.2808113098145,909.9407510757446,939.9295017719269,963.1912176609039,1011.0551269054413,1034.5285828113556
total minutes,0.0,0.5410399874051411,1.4861262480417887,1.7528912703196207,2.112276550134023,2.3831154147783917,2.9965325872103374,3.5381431460380552,3.810615142186483,4.311743772029876,4.634721450010935,4.881748084227244,5.115249327818552,5.468350919087728,5.885810295740764,6.516921611626943,7.369387503465017,7.962449892361959,8.176154633363089,8.767945051193237,8.9963227669398,9.407212336858114,9.779215308030446,9.975738366444906,10.55851351817449,11.009833121299744,11.826732861995698,12.364589873949686,12.916443192958832,13.365311622619629,13.879462921619416,14.268436443805694,14.771346855163575,15.165679184595744,15.665491696198782,16.053186961015065,16.850918781757354,17.242143046855926
cummulative feedback,0.0,160.0,376.0,429.0,499.0,564.0,687.0,766.0,809.0,881.0,930.0,966.0,986.0,1034.0,1079.0,1151.0,1208.0,1251.0,1262.0,1300.0,1307.0,1323.0,1338.0,1343.0,1367.0,1386.0,1410.0,1416.0,1421.0,1423.0,1430.0,1434.0,1436.0,1438.0,1441.0,1442.0,1447.0,1449.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
