,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Accumulated time steps,0.0,689.0,1438.0,2228.0,2487.0,3192.0,3444.0,4438.0,4890.0,5568.0,6427.0,6755.0,7754.0,8753.0,9752.0,10751.0,11750.0,12526.0,13525.0,14524.0,15523.0,16371.0,17370.0,18369.0,19368.0
Episode reward,0.0,74.34741048340145,72.27981629662625,70.2859992019319,88.6873748068023,74.5264682401262,89.76667130449326,64.40661431612767,82.73935856279252,77.38362975391156,69.27712141989542,87.48305230938742,-34.07989608332124,-32.90338338828567,-31.528765115029003,-33.00018610156348,-30.95687921387026,73.02211953456015,-31.76791140081356,-33.46904754685087,-30.911010469435393,72.61363243100612,-30.678118711118564,-34.30751057128083,-30.66108900296344
Episode feedback,0.8,0.5080058216768474,0.344919785635134,0.2737642582081568,0.29457364226909444,0.25426136327519694,0.203187250186505,0.18328298068148743,0.1552106426713733,0.12703101901472524,0.10839160826527784,0.08562691105312871,0.050100200350601004,0.05110220435761302,0.037074148259444745,0.035070140245420704,0.02104208414725242,0.012903225789802289,0.01703406811920434,0.00901803606310818,0.0050100200350601,0.00826446280016002,0.00400801602804808,0.00100200400701202,0.00100200400701202
total seconds,0.0,61.54405665397644,119.31436610221863,172.8507194519043,190.83856916427612,235.7304391860962,251.8106815814972,308.9172520637512,335.3313739299774,373.5919647216797,420.231568813324,438.0344183444977,488.8415470123291,539.3687298297882,588.7713317871094,638.1987099647522,687.0505666732788,725.1008062362671,773.4345684051514,821.5553812980652,869.654810667038,910.8437361717224,958.9764757156372,1007.1473062038422,1055.3153712749481
total minutes,0.0,1.025734277566274,1.9885727683703105,2.880845324198405,3.180642819404602,3.928840653101603,4.196844693024953,5.148620867729187,5.5888562321662905,6.226532745361328,7.003859480222066,7.300573639074961,8.14735911687215,8.98947883049647,9.812855529785157,10.636645166079203,11.45084277788798,12.085013437271119,12.890576140085857,13.692589688301087,14.494246844450632,15.180728936195374,15.982941261927287,16.7857884367307,17.588589521249137
cummulative feedback,0.0,349.0,607.0,823.0,899.0,1078.0,1129.0,1311.0,1381.0,1467.0,1560.0,1588.0,1638.0,1689.0,1726.0,1761.0,1782.0,1792.0,1809.0,1818.0,1823.0,1830.0,1834.0,1835.0,1836.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
