,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4266.0,4894.0,5260.0,5822.0,6173.0,6333.0,6599.0,7177.0,7330.0,7489.0,7835.0,8173.0,8330.0,8484.0,8739.0,8992.0,9247.0,9632.0,9810.0,10142.0,10413.0,10578.0,10734.0,10886.0,11144.0,11409.0,11672.0,11937.0,12090.0,12364.0,12729.0,12882.0,13310.0,13663.0,13920.0,14367.0,14620.0,14775.0,14926.0,15077.0,15423.0,15705.0,15961.0,16143.0,16478.0,16623.0,16963.0,17214.0,17599.0,17758.0,18089.0,18334.0,18512.0,18677.0,18923.0,19189.0,19449.0,19707.0,19865.0
Episode reward,0.0,-73.80701098109797,-79.77611507689028,-74.25119965149653,-54.84783424447756,84.34183016139329,65.48248390973998,79.54168853835792,67.91630716822449,81.81566681815781,91.19904255788629,85.97889794519934,69.06803872689885,90.28339142529697,91.99655597112056,79.67172037677327,81.3771750278992,90.87102788094148,90.53911445537547,85.16609313382159,86.1047590639332,86.66166248857289,80.59033933411916,88.06503415707306,81.20890039570993,83.40945328408553,90.31007291517781,90.77261675554267,91.05427948127813,86.40918162380795,84.82420770202398,84.0550769664606,84.63208240942907,90.73299195856792,82.00798069799242,79.03230600267793,91.26137691083969,75.90975207805111,80.22453477953641,85.15873469933476,74.96936370675195,85.30058731753905,91.41755373570858,91.0758722628613,91.48591503243536,80.31209640183629,82.70485120758231,84.90207023481608,87.84079708276022,80.8408669208587,92.13236352452962,79.36467845861189,83.91089281284263,76.83333729037066,90.13098653292741,80.7125683923021,85.56956865831033,89.86992147283183,89.88476186962697,86.89726433385135,85.65890514658093,88.04487483645804,85.45917858721408,91.38545830838838
Episode feedback,0.8,0.0651302604557813,0.09619238467315393,0.10020040070120201,0.09218436864510585,0.1231343278987525,0.06858054215537393,0.05479452039782323,0.04634581096908055,0.04571428558367347,0.03773584881927139,0.04150943380562478,0.04332755625073214,0.01315789465027701,0.0253164555359718,0.03188405787859693,0.02077151329147919,0.0,0.019607843009099065,0.015748031434062868,0.023809523715041574,0.023622047151094304,0.020833333279079862,0.005649717482204986,0.024169184217011527,0.011111111069958848,0.01829268281528852,0.019354838584807493,0.013245033024867332,0.015564202274069253,0.022727272641184574,0.007633587757123711,0.0,0.006578947325138505,0.007326007299172135,0.008241758219116048,0.006578947325138505,0.009367681476890675,0.0028409090828383264,0.003906249984741211,0.0,0.003968253952506929,0.006493506451340867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005899704997346003,0.003999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735848914204344,0.0,0.0,0.0
total seconds,0.0,56.709510803222656,117.45000123977661,181.30711245536804,246.0365002155304,267.0895993709564,312.3379623889923,336.23738980293274,372.59609055519104,396.31509137153625,407.2815487384796,424.61890292167664,461.66588377952576,470.9517683982849,480.9709508419037,502.22576451301575,522.2203304767609,531.4831676483154,541.0978190898895,556.2789044380188,571.7353312969208,586.7659904956818,608.9380462169647,619.318932056427,638.2815434932709,653.6852376461029,663.4934167861938,672.9344928264618,681.8991072177887,696.6064009666443,711.6747975349426,726.5233988761902,740.9181663990021,749.8874907493591,765.2783834934235,785.3645431995392,794.252373456955,817.4915869235992,836.434493303299,850.8391461372375,874.8181521892548,888.9979197978973,898.1601707935333,907.0085339546204,915.7323710918427,934.6599626541138,950.0343408584595,964.1747257709503,974.592278957367,992.9500615596771,1001.2920217514038,1019.8333811759949,1033.8909265995026,1054.3199031352997,1063.494634628296,1081.5005943775177,1094.868228673935,1105.0382151603699,1114.4614050388336,1127.9680597782135,1142.3447849750519,1156.504796743393,1171.1154899597168,1180.286806344986
total minutes,0.0,0.9451585133870443,1.9575000206629436,3.0217852075894673,4.100608336925506,4.451493322849274,5.205632706483205,5.603956496715545,6.2099348425865175,6.6052515228589375,6.7880258123079935,7.076981715361277,7.694431396325429,7.849196139971415,8.016182514031728,8.370429408550262,8.70367217461268,8.85805279413859,9.018296984831492,9.27131507396698,9.528922188282014,9.779433174928029,10.148967436949413,10.32198220094045,10.638025724887848,10.894753960768382,11.05822361310323,11.21557488044103,11.364985120296478,11.610106682777404,11.861246625582377,12.10872331460317,12.348636106650035,12.498124845822652,12.75463972489039,13.089409053325653,13.237539557615916,13.624859782059987,13.940574888388316,14.180652435620626,14.58030253648758,14.816631996631623,14.969336179892222,15.116808899243672,15.262206184864045,15.57766604423523,15.833905680974324,16.069578762849172,16.24320464928945,16.549167692661285,16.688200362523396,16.997223019599915,17.231515443325044,17.571998385588326,17.724910577138264,18.025009906291963,18.24780381123225,18.417303586006163,18.574356750647226,18.799467662970226,19.039079749584197,19.275079945723217,19.518591499328615,19.671446772416434
cummulative feedback,0.0,65.0,161.0,261.0,353.0,386.0,429.0,449.0,475.0,491.0,497.0,508.0,533.0,535.0,539.0,550.0,557.0,557.0,560.0,564.0,570.0,576.0,584.0,585.0,593.0,596.0,599.0,602.0,604.0,608.0,614.0,616.0,616.0,617.0,619.0,622.0,623.0,627.0,628.0,629.0,629.0,630.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,633.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,635.0,635.0,635.0,635.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
