,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,581.0,1026.0,1465.0,1811.0,2489.0,3488.0,4487.0,5053.0,6052.0,7051.0,8050.0,9018.0,10017.0,11016.0,12015.0,13014.0,14013.0,15012.0,16011.0,17010.0,18009.0,19008.0
Episode reward,0.0,78.73317165438762,82.27951481582915,83.50619423737339,85.8768503956868,72.69868048348599,-33.6968416299594,-32.71158707110704,78.05282246100201,-27.79193400339219,-29.570393709586053,-30.22400933371524,70.8684199265335,-27.857067718208906,-26.334388278082713,-26.007044729347022,-26.632111051581045,-26.205923754941793,-25.782333964902595,-24.910144586597994,-26.883895571516156,-26.5388339507046,-26.736215529657358
Episode feedback,0.8,0.5233160612723384,0.3536036028071991,0.374429222889431,0.3478260859483302,0.24372230392360072,0.2104208414725242,0.17234468920606744,0.1115044245814081,0.10621242474327412,0.10020040070120201,0.06913827648382938,0.07032057903793115,0.05310621237163706,0.027054108189324542,0.02905811620334858,0.0150300601051803,0.012024048084144241,0.007014028049084141,0.00901803606310818,0.0050100200350601,0.00100200400701202,0.0030060120210360602
total seconds,0.0,43.53787684440613,73.87123203277588,105.12663221359253,129.98471999168396,172.43118453025818,232.25863909721375,289.493679523468,320.4675302505493,374.85797095298767,428.76865315437317,480.91033482551575,532.1416065692902,584.2940261363983,634.3402345180511,683.7760677337646,732.5941429138184,780.7882943153381,828.8966429233551,876.826337814331,924.8037648200989,972.198798418045,1020.2116434574127
total minutes,0.0,0.7256312807401021,1.2311872005462647,1.7521105368932088,2.1664119998613995,2.873853075504303,3.870977318286896,4.8248946587244665,5.341125504175822,6.247632849216461,7.146144219239553,8.015172247091929,8.869026776154836,9.738233768939972,10.572337241967519,11.396267795562744,12.209902381896972,13.013138238588969,13.814944048722586,14.613772296905518,15.413396080334982,16.203313306967416,17.00352739095688
cummulative feedback,0.0,303.0,460.0,624.0,744.0,909.0,1119.0,1291.0,1354.0,1460.0,1560.0,1629.0,1697.0,1750.0,1777.0,1806.0,1821.0,1833.0,1840.0,1849.0,1854.0,1855.0,1858.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
