,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Accumulated time steps,0.0,573.0,823.0,1374.0,1640.0,1894.0,2166.0,2835.0,3108.0,3687.0,3945.0,4108.0,4487.0,5098.0,5448.0,6023.0,6586.0,7036.0,7794.0,8393.0,8718.0,9050.0,9438.0,10134.0,10738.0,10969.0,11206.0,11613.0,12019.0,12321.0,13320.0,14319.0,15176.0,15414.0,15849.0,16472.0,16895.0,17894.0,18512.0,19215.0,19719.0
Episode reward,0.0,70.23274887886357,87.48739997124946,74.41111980128248,86.96393729008997,87.62112464901739,87.31417693699083,68.81650736834214,87.52295245187443,74.08720089237144,89.5401181997806,91.43740395941785,82.27719833933807,78.96944646347914,84.15362815606001,80.94066632379591,76.40948090017994,82.98296537107187,72.51866254820516,78.82040590059728,87.14498267079493,87.3044103978209,86.54771038646022,71.53998983366577,74.97038033646986,90.70048587503447,92.77392305601279,84.03656061966856,91.17580943631943,89.32865104496373,-31.078320025955612,-31.562569256353683,73.64004136097907,92.79140629241881,89.09803803678403,79.75023949412872,84.03731381573131,-29.399059784409268,81.45308059416169,77.58142584765831,85.95624889159691
Episode feedback,0.8,0.34851138292730055,0.33333333199464527,0.2527272722677686,0.2075471690281239,0.2055335960255589,0.19557195499788946,0.2080838320238266,0.20588235218425607,0.17993079553645192,0.14396887103514058,0.06790123414875782,0.1428571424792139,0.12131147521096479,0.09169054414988383,0.10104529599121029,0.07473309595243222,0.08240534502805046,0.059445178257007694,0.05518394639601347,0.04320987640984606,0.051359516461149494,0.06976744168018749,0.0374100718886186,0.028192371429200048,0.013043478204158791,0.021186440588193047,0.0418719210791332,0.022222222167352538,0.009966777375525657,0.014028056098168281,0.013026052091156261,0.008177570083904708,0.01687763705958803,0.01843317968102954,0.008038585196079445,0.0071090047224905105,0.00100200400701202,0.0032414910806458815,0.0014245014224722203,0.0019880715666241123
total seconds,0.0,38.72273850440979,56.42199230194092,91.74716925621033,108.29877138137817,124.56861615180969,141.44059252738953,181.886638879776,199.30094146728516,235.6489245891571,251.12452173233032,260.43361020088196,282.9915533065796,317.4148905277252,336.96526408195496,367.9749734401703,397.588387966156,421.5903880596161,460.4572162628174,491.37575221061707,508.28490686416626,525.2785983085632,545.784749507904,580.6228804588318,610.674813747406,622.7319331169128,635.2322571277618,656.0877020359039,676.4783473014832,691.8935241699219,740.4182572364807,788.7050220966339,829.9163119792938,842.2288203239441,864.050436258316,894.4431295394897,915.2438244819641,963.0193283557892,993.573682308197,1027.7937231063843,1052.6723759174347
total minutes,0.0,0.6453789750734965,0.940366538365682,1.5291194876035055,1.8049795230229695,2.0761436025301614,2.3573432087898256,3.0314439813296,3.321682357788086,3.9274820764859517,4.185408695538839,4.340560170014699,4.716525888442993,5.290248175462087,5.616087734699249,6.132916224002838,6.6264731327692665,7.026506467660268,7.674286937713623,8.189595870176952,8.47141511440277,8.75464330514272,9.0964124917984,9.677048007647196,10.177913562456768,10.378865551948547,10.587204285462697,10.934795033931731,11.274639121691386,11.531558736165364,12.340304287274678,13.145083701610565,13.83193853298823,14.037147005399069,14.400840604305268,14.90738549232483,15.25406374136607,16.05032213926315,16.559561371803284,17.129895385106405,17.54453959862391
cummulative feedback,0.0,199.0,282.0,421.0,476.0,528.0,581.0,720.0,776.0,880.0,917.0,928.0,982.0,1056.0,1088.0,1146.0,1188.0,1225.0,1270.0,1303.0,1317.0,1334.0,1361.0,1387.0,1404.0,1407.0,1412.0,1429.0,1438.0,1441.0,1455.0,1468.0,1475.0,1479.0,1487.0,1492.0,1495.0,1496.0,1498.0,1499.0,1500.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
