,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
Accumulated time steps,0.0,1000.0,1554.0,1823.0,2358.0,2604.0,2957.0,3224.0,3380.0,3544.0,3895.0,4157.0,4523.0,4801.0,5166.0,5427.0,5707.0,5948.0,6124.0,6411.0,6565.0,6824.0,7064.0,7325.0,7588.0,7751.0,7910.0,8120.0,8268.0,8529.0,8807.0,9049.0,9245.0,9399.0,9682.0,9841.0,10112.0,10282.0,10452.0,10703.0,10851.0,11003.0,11249.0,11418.0,11569.0,11732.0,11897.0,12070.0,12330.0,12660.0,12909.0,13149.0,13304.0,13565.0,13737.0,13895.0,14224.0,14594.0,14880.0,15249.0,15711.0,16125.0,16287.0,16617.0,16897.0,17232.0,17494.0,17798.0,18047.0,18336.0,18516.0,18769.0,19138.0,19427.0,19760.0
Episode reward,0.0,-63.76652162309147,56.26851353322824,84.49207326261622,61.82805826497406,83.09153630335365,83.91826349238569,87.42810856885245,90.84641289023662,91.67816372949468,82.8707080654627,86.13078641067108,85.22150910754985,87.25454415271432,79.77302332715087,86.42926902525038,79.71467002399454,85.65375957225311,91.39211902011925,88.86719017445623,91.589301299578,87.5913217583095,85.45797187960692,83.43446645637476,86.40771666762144,91.26715741681079,91.66864550163818,85.42431183520104,90.6862104371471,84.24449140728484,85.45136077331136,84.80703131616823,89.30044171625875,87.76381502173463,82.62339178680436,90.92432865489236,88.99361744215426,90.65602041083241,90.49709973540948,84.98869161313138,90.58380127322899,90.80916853723004,85.23469913641935,90.5217587101936,91.86581822676557,89.58815567039657,91.54689609086469,91.25259153896631,86.00502025786886,79.5679959864192,82.35705186635123,82.83733389744594,90.51779795450345,84.64004112228291,90.00439386010673,91.20562241595337,76.72326807842677,85.09447439342097,87.90987593532795,82.40401259068405,78.34260652422495,71.70759394124192,91.02151953734679,75.2895983528368,82.72532642771104,80.58624552205168,84.40163013629729,84.02491035993452,84.80278205682312,85.57429207743584,90.96386637094784,83.26715412240321,87.29843434709915,84.28721502286744,78.05080156844156
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,41.508479595184326,65.76855683326721,78.01441287994385,101.36994457244873,112.57887196540833,128.30205368995667,140.08343482017517,147.4731903076172,155.396146774292,171.30749702453613,183.22256875038147,199.2942898273468,211.69441890716553,227.31767654418945,238.90490579605103,251.53575229644775,262.1081211566925,270.3340804576874,283.0094475746155,290.1431906223297,301.49396300315857,312.30410957336426,324.0197534561157,335.7410626411438,343.3519015312195,350.8501579761505,360.70453333854675,367.73187613487244,379.13818550109863,391.3911545276642,402.55263805389404,411.69437432289124,418.9681439399719,431.71213245391846,439.1847505569458,451.7703194618225,459.7327289581299,467.6955142021179,478.91584610939026,486.19977283477783,493.8160312175751,504.9311349391937,512.8749613761902,520.2597253322601,528.033360004425,536.1699376106262,544.2851765155792,556.1684441566467,570.9752597808838,582.2787044048309,593.1558043956757,600.7399702072144,612.4930424690247,620.4705879688263,627.9816019535065,642.5051152706146,658.6482915878296,671.3360722064972,687.4542708396912,707.5600776672363,725.9938983917236,733.6903033256531,748.2633075714111,760.6714797019958,775.3619120121002,787.1369700431824,800.615335226059,811.8318469524384,824.818507194519,833.1547801494598,844.5809261798859,860.989837884903,874.1252336502075,888.8966240882874
total minutes,0.0,0.6918079932530721,1.0961426138877868,1.3002402146657308,1.6894990762074789,1.8763145327568054,2.138367561499278,2.334723913669586,2.457886505126953,2.589935779571533,2.8551249504089355,3.0537094791730244,3.321571497122447,3.5282403151194255,3.7886279424031577,3.981748429934184,4.19226253827413,4.368468685944875,4.505568007628123,4.7168241262435915,4.835719843705495,5.024899383385976,5.205068492889405,5.400329224268595,5.595684377352397,5.722531692186991,5.847502632935842,6.011742222309112,6.128864602247874,6.318969758351644,6.523185908794403,6.709210634231567,6.861572905381521,6.9828023989995325,7.195202207565307,7.319745842615763,7.529505324363709,7.662212149302165,7.794925236701966,7.981930768489837,8.103329547246297,8.230267186959585,8.415518915653228,8.547916022936503,8.670995422204335,8.800556000073751,8.93616562684377,9.071419608592986,9.269474069277445,9.516254329681397,9.704645073413849,9.88593007326126,10.012332836786905,10.208217374483745,10.341176466147106,10.466360032558441,10.708418587843576,10.977471526463827,11.188934536774953,11.45757118066152,11.792667961120605,12.099898306528727,12.228171722094219,12.471055126190185,12.677857995033264,12.922698533535003,13.118949500719706,13.343588920434316,13.53053078254064,13.746975119908651,13.885913002490998,14.076348769664765,14.349830631415049,14.568753894170126,14.814943734804789
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,553.0,268.0,534.0,245.0,352.0,266.0,155.0,163.0,350.0,261.0,365.0,277.0,364.0,260.0,279.0,240.0,175.0,286.0,153.0,258.0,239.0,260.0,262.0,162.0,158.0,209.0,147.0,260.0,277.0,241.0,195.0,153.0,282.0,158.0,270.0,169.0,169.0,250.0,147.0,151.0,245.0,168.0,150.0,162.0,164.0,172.0,259.0,329.0,248.0,239.0,154.0,260.0,171.0,157.0,328.0,369.0,285.0,368.0,461.0,413.0,161.0,329.0,279.0,334.0,261.0,303.0,248.0,288.0,179.0,252.0,368.0,288.0,332.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
