,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2800.0,3671.0,4198.0,5044.0,6043.0,7042.0,8041.0,9040.0,10039.0,11038.0,12037.0,13036.0,14035.0,15034.0,16033.0,17032.0,18031.0,19030.0
Episode reward,0.0,-64.68027326477393,-42.98057697177316,73.81563433182467,37.06377733198771,79.299416369784,52.976612312284026,-40.30080081503395,-47.483619292878195,-57.431910735524966,-46.969070239624976,-39.36970691941013,-40.22109621472345,-26.187188890080936,-31.61961665079609,-46.302185057647065,-39.10875870239981,-41.53841278153628,-36.0901711267698,-39.169550272321246,-40.56373194562458
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,45.549196004867554,90.75176334381104,124.77129030227661,161.70881724357605,184.55627918243408,220.51064491271973,262.993768453598,305.1311626434326,347.2101171016693,389.12432956695557,431.269736289978,478.1935896873474,520.5107159614563,562.690710067749,605.0785326957703,647.4244041442871,689.6779730319977,732.3684575557709,774.667576789856,816.5975058078766
total minutes,0.0,0.7591532667477926,1.5125293890635172,2.0795215050379436,2.695146954059601,3.0759379863739014,3.6751774152119956,4.383229474226634,5.085519377390543,5.786835285027822,6.485405492782593,7.187828938166301,7.96989316145579,8.675178599357604,9.37817850112915,10.08464221159617,10.790406735738118,11.494632883866627,12.206140959262848,12.911126279830933,13.609958430131277
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,800.0,870.0,526.0,845.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
