,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Accumulated time steps,0.0,1000.0,1999.0,2520.0,2956.0,3453.0,3700.0,3954.0,4129.0,4393.0,4680.0,5058.0,5344.0,5584.0,6079.0,6339.0,6718.0,7073.0,7491.0,7969.0,8327.0,8479.0,8933.0,9273.0,9437.0,9729.0,9984.0,10239.0,10519.0,10791.0,11308.0,11459.0,11902.0,12172.0,12515.0,12797.0,13306.0,13467.0,13754.0,14120.0,14699.0,15030.0,15369.0,15520.0,15770.0,16168.0,16348.0,16493.0,16758.0,17019.0,17218.0,17765.0,18028.0,18277.0,18641.0,18996.0,19248.0,19710.0,19986.0
Episode reward,0.0,-65.9600285055625,-62.03708722419716,70.21366428495301,78.78181573753838,69.80561969485774,86.05525192503914,86.73980574399909,89.48225513342818,84.63298878065919,83.83872162007796,80.93249957977285,82.70482110606909,87.86746074389853,78.85809419713556,86.4911128494676,83.97881722741066,86.38689416352221,83.24548980762681,83.08357579539808,87.45496965062097,92.11716057347415,79.0626028959429,79.25002780629248,91.30409219981037,82.12450650299796,88.0387379537742,88.39071719603385,84.26843547622919,86.07800740097177,76.74921268643544,92.24195326370833,79.7787505079402,87.84622973746279,84.16111297807325,86.77644320820325,79.02926377844227,90.72396182664762,86.49045687119943,80.9988624306413,75.34044869634184,84.9532737305031,89.89152915924232,91.9139514654868,86.24440416586707,82.1061897584304,91.08322772940623,92.17252551192706,85.81417649653568,87.84469007742938,88.33668384905914,76.92631372414178,86.8446516524908,88.26638070667877,83.77702920871135,86.21333326713301,88.96079600157431,81.66761853145509,86.41270476778617
Episode feedback,0.8,0.1202404808414424,0.20541082143746411,0.16923076890532546,0.1149425284713965,0.09677419335327783,0.10162601584704872,0.09881422885844178,0.051724137633769325,0.07604562708727898,0.06643356620128124,0.05305039773726685,0.03859649109264389,0.046025104409936804,0.02429149792653543,0.050193049999254634,0.02116402110803169,0.03672316373807016,0.014388489174128324,0.020964360543051654,0.016806722641997975,0.019867549537300997,0.013245033083344298,0.0029498524986730015,0.006134969287515526,0.006872852210058927,0.003937007858515717,0.007874015717031434,0.0,0.007380073773505263,0.001937984492368247,0.0,0.002262443433795377,0.007434944210279018,0.0,0.0,0.0,0.0,0.00349650348427796,0.0027397260198911617,0.0017301038032351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,56.09389138221741,124.64703845977783,159.83492016792297,187.30448722839355,217.2071487903595,232.6028027534485,248.45017051696777,259.2736008167267,276.3794662952423,293.1996579170227,314.56401324272156,330.6641788482666,344.47429728507996,370.937730550766,385.90576171875,406.40833139419556,426.05041122436523,448.41480779647827,473.90862822532654,493.161602973938,501.9040536880493,525.9854454994202,544.1793832778931,553.562370300293,569.2785286903381,583.1238307952881,597.0122675895691,612.0278081893921,627.0899181365967,653.8722770214081,662.2880654335022,685.6036853790283,700.3376340866089,718.424243927002,733.4772188663483,759.9848563671112,768.9912374019623,784.5352847576141,804.1102466583252,834.2597875595093,852.0843727588654,869.8916082382202,878.4026057720184,891.8644933700562,912.713324546814,922.6831650733948,931.0628039836884,945.4135656356812,959.4712431430817,970.3607442378998,1000.492383480072,1014.7771465778351,1028.3505263328552,1047.955766916275,1067.543844461441,1081.268266916275,1105.268164396286,1120.4112935066223
total minutes,0.0,0.9348981897036235,2.077450640996297,2.6639153361320496,3.121741453806559,3.6201191465059916,3.8767133792241415,4.1408361752827965,4.321226680278778,4.606324438254038,4.886660965283712,5.242733554045359,5.51106964747111,5.7412382880846655,6.182295509179434,6.4317626953125,6.773472189903259,7.1008401870727536,7.473580129941305,7.898477137088776,8.219360049565633,8.36506756146749,8.766424091657003,9.069656387964885,9.226039505004882,9.487975478172302,9.718730513254801,9.950204459826152,10.200463469823202,10.451498635609944,10.897871283690135,11.038134423891703,11.426728089650473,11.672293901443481,11.973737398783365,12.224620314439138,12.666414272785186,12.816520623366038,13.075588079293569,13.40183744430542,13.904329792658489,14.201406212647756,14.498193470637004,14.640043429533641,14.86440822283427,15.211888742446899,15.378052751223246,15.51771339972814,15.756892760594686,15.991187385718028,16.172679070631663,16.6748730580012,16.912952442963917,17.13917543888092,17.465929448604584,17.792397407690682,18.021137781937917,18.421136073271434,18.673521558443706
cummulative feedback,0.0,120.0,325.0,413.0,463.0,511.0,536.0,561.0,570.0,590.0,609.0,629.0,640.0,651.0,663.0,676.0,684.0,697.0,703.0,713.0,719.0,722.0,728.0,729.0,730.0,732.0,733.0,735.0,735.0,737.0,738.0,738.0,739.0,741.0,741.0,741.0,741.0,741.0,742.0,743.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,520.0,435.0,496.0,246.0,253.0,174.0,263.0,286.0,377.0,285.0,239.0,494.0,259.0,378.0,354.0,417.0,477.0,357.0,151.0,453.0,339.0,163.0,291.0,254.0,254.0,279.0,271.0,516.0,150.0,442.0,269.0,342.0,281.0,508.0,160.0,286.0,365.0,578.0,330.0,338.0,150.0,249.0,397.0,179.0,144.0,264.0,260.0,198.0,546.0,262.0,248.0,363.0,354.0,251.0,461.0,275.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
