,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,1000.0,1999.0,2720.0,3174.0,3738.0,4479.0,4761.0,5138.0,5495.0,5676.0,5940.0,6293.0,6554.0,6709.0,7063.0,7455.0,7729.0,7893.0,8130.0,8379.0,8728.0,9150.0,9305.0,9652.0,9895.0,10047.0,10476.0,10630.0,11022.0,11174.0,11413.0,11781.0,11935.0,12200.0,12460.0,12738.0,12990.0,13355.0,13710.0,13956.0,14299.0,14623.0,14873.0,15209.0,15557.0,15812.0,16156.0,16414.0,16654.0,17000.0,17161.0,17340.0,17699.0,17971.0,18263.0,18525.0,18792.0,19056.0,19543.0,19705.0,19960.0
Episode reward,0.0,-66.73946934389096,-60.15326062964146,59.06528516464824,76.18962521157704,71.31815342160189,57.69444356161392,83.61903560483208,77.21789801255436,82.45421569106286,89.96673744838048,86.24426292653436,82.4397530038689,86.7009473887284,92.63825351256456,81.69578554779329,78.08514760137865,84.94608775176941,90.89003853485536,87.24844748549947,87.5106289012145,82.40956480246112,76.71627348688472,91.30659877856506,82.8976281793054,87.98914078734934,92.08039939546518,78.67549614961797,91.77310389327789,79.0934774272884,92.00946456225105,88.05445855170129,81.87344371946809,92.36963898401828,85.9629218563422,85.45198553526164,84.52546132630931,86.54355912608386,80.24731556520987,83.64315580067063,87.83272884568056,81.89813740164232,84.97875185118185,86.8290477638535,83.52936279398702,81.97957606270276,86.62184942011375,83.73592543088361,86.14244432861376,87.51233595524126,82.74555875667112,91.04132944801256,89.31236385139825,82.52846774509163,84.36994245456205,86.71751772348746,85.82734079881104,87.23888994050932,87.04394303617893,76.41912193597736,91.41805635304085,86.92416974817998
Episode feedback,0.8,0.00901803606310818,0.19238476934630785,0.1472222220177469,0.09933774812508224,0.06394316152052724,0.06081081072863404,0.0711743769709097,0.05053191475922363,0.033707865073854315,0.033333333148148146,0.007604562708727899,0.014204545414191633,0.019230769156804734,0.0194805193540226,0.014164305908882987,0.012787723752461065,0.01465201459834427,0.024539877150062103,0.021186440588193047,0.004032258048257024,0.008620689630400318,0.01900237525177583,0.0194805193540226,0.005780346804103044,0.012396694163650024,0.006622516512433666,0.0,0.006535947669699688,0.0051150895009844256,0.006622516512433666,0.004201680654614787,0.005449591265804929,0.006535947669699688,0.003787878773530762,0.00386100384609651,0.0,0.0,0.0,0.00282485874908232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,45.450923919677734,120.76149439811707,172.94663548469543,203.15216708183289,238.45268654823303,282.90153670310974,301.0752077102661,323.850830078125,345.115882396698,356.10919547080994,370.91903734207153,390.96048736572266,406.6543710231781,416.3378417491913,436.686856508255,458.5692117214203,474.396048784256,484.277694940567,497.7623586654663,511.74410462379456,531.4072360992432,555.3483674526215,565.0689704418182,584.7928960323334,599.0094783306122,608.281742811203,632.4856736660004,641.631715297699,663.266083240509,672.3583950996399,685.8973462581635,706.3031580448151,715.4316141605377,730.0168561935425,744.2750172615051,759.816773891449,773.7276337146759,792.9329023361206,811.951340675354,825.2072892189026,843.0356607437134,859.8526496887207,873.059547662735,890.5882322788239,908.7544462680817,922.262678861618,940.2238187789917,953.817417383194,966.6597902774811,984.67121052742,994.0794270038605,1003.999737739563,1023.4124054908752,1038.4209325313568,1054.2425451278687,1068.3363816738129,1082.634477853775,1096.7665083408356,1122.1600098609924,1131.2640948295593,1145.0240755081177
total minutes,0.0,0.7575153986612956,2.012691573301951,2.882443924744924,3.3858694513638814,3.9742114424705504,4.715025611718496,5.017920128504435,5.397513834635417,5.7519313732783,5.9351532578468325,6.181983955701193,6.516008122762044,6.777572850386302,6.938964029153188,7.278114275137583,7.642820195357005,7.906600813070933,8.071294915676116,8.296039311091105,8.529068410396576,8.85678726832072,9.255806124210357,9.417816174030303,9.746548267205556,9.983491305510203,10.138029046853383,10.541427894433339,10.693861921628317,11.05443472067515,11.205973251660664,11.431622437636058,11.771719300746918,11.923860236008961,12.166947603225708,12.404583621025086,12.663612898190816,12.895460561911266,13.215548372268676,13.532522344589234,13.753454820315044,14.050594345728557,14.330877494812011,14.550992461045583,14.843137204647064,15.14590743780136,15.371044647693633,15.670396979649862,15.896956956386566,16.110996504624683,16.411186842123666,16.56799045006434,16.73332896232605,17.05687342484792,17.30701554218928,17.57070908546448,17.805606361230215,18.043907964229582,18.279441805680595,18.70266683101654,18.854401580492656,19.08373459180196
cummulative feedback,0.0,9.0,201.0,307.0,352.0,388.0,433.0,453.0,472.0,484.0,490.0,492.0,497.0,502.0,505.0,510.0,515.0,519.0,523.0,528.0,529.0,532.0,540.0,543.0,545.0,548.0,549.0,549.0,550.0,552.0,553.0,554.0,556.0,557.0,558.0,559.0,559.0,559.0,559.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,720.0,453.0,563.0,740.0,281.0,376.0,356.0,180.0,263.0,352.0,260.0,154.0,353.0,391.0,273.0,163.0,236.0,248.0,348.0,421.0,154.0,346.0,242.0,151.0,428.0,153.0,391.0,151.0,238.0,367.0,153.0,264.0,259.0,277.0,251.0,364.0,354.0,245.0,342.0,323.0,249.0,335.0,347.0,254.0,343.0,257.0,239.0,345.0,160.0,178.0,358.0,271.0,291.0,261.0,266.0,263.0,486.0,161.0,254.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
