,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,1000.0,1279.0,1804.0,1963.0,2231.0,2705.0,2983.0,3257.0,3698.0,4166.0,4421.0,4690.0,5050.0,5199.0,5543.0,5883.0,6133.0,6285.0,6472.0,6620.0,6867.0,7015.0,7261.0,7515.0,7749.0,7915.0,8259.0,8632.0,8804.0,9103.0,9418.0,9672.0,9819.0,9970.0,10122.0,10477.0,10630.0,10965.0,11122.0,11280.0,11432.0,11675.0,11823.0,11974.0,12120.0,12467.0,12751.0,12998.0,13145.0,13394.0,13642.0,13795.0,14075.0,14426.0,14587.0,14954.0,15194.0,15350.0,15592.0,15742.0,15994.0,16152.0,16593.0,16846.0,16994.0,17140.0,17397.0,17544.0,17872.0,18216.0,18547.0,18787.0,19028.0,19264.0,19506.0,19660.0,19901.0
Episode reward,0.0,-54.99568394860977,82.52543731921854,70.5016438732141,91.21445150775973,84.69689546219607,75.64214335215294,85.9245489362775,86.1941060884293,81.14156251676619,78.13043016084357,86.43783490854756,85.68050406723705,80.78059820942141,91.99547812584585,82.83536151055755,86.27829952148994,87.39789207899341,92.41434328464696,90.50549730602528,92.61475601613245,87.79523668841341,92.82400066884294,89.37370041968225,88.97890603656573,88.8572183332997,91.75797570280741,85.82036533845917,88.40691605611877,92.00163284905128,90.11597211282366,87.86010956384965,88.35135475353884,92.24924622978197,92.22357272994631,91.94870250976425,82.97754762126515,92.04012244892665,84.64098380957903,91.67585428375827,91.88093856219675,92.09012462110942,88.5242931057866,92.13489072297284,92.11016664021953,92.05105386007878,81.14296482310873,82.69468830594043,87.83495746595723,92.18295578199633,87.3417146415166,88.1021035237028,91.77209120017348,85.72575152846323,82.99933234862164,91.25847239595865,84.3490095706424,88.87436769714162,91.76839706231085,88.77016708314687,92.3570485216168,87.66899275140321,91.58114750841774,80.80302797187078,86.80576339772581,92.2164030658754,92.20751707189058,85.2799507747488,91.9132891054857,84.48131143287068,83.44192504999658,84.80213102142264,88.51183840169726,88.2347773876545,89.2682081776315,87.84869930657383,91.83764508514193,88.4220845424658
Episode feedback,0.8,0.28056112196336563,0.17266186988251125,0.19465648817813647,0.17088607486780966,0.1685393252114632,0.1331923887247518,0.08664259896518918,0.09890109853882381,0.08636363616735537,0.10278372568997061,0.07480314931179863,0.06716417885386501,0.055710306251503326,0.07432432382213294,0.04664723018470195,0.03834808248274902,0.02409638544539604,0.019867549537300997,0.03225806434269858,0.01360544208431672,0.03252032507105559,0.02040816312647508,0.024489795818409,0.011857707463013014,0.008583690950284589,0.01212121204775023,0.02623906697889485,0.01344086017892242,0.005847953182175712,0.006711409373451646,0.006369426731307558,0.0039525691543376715,0.0068493150215800346,0.013333333244444445,0.013245033024867332,0.00847457624724696,0.0,0.008982035901251389,0.0,0.01273885342204552,0.0,0.0,0.0,0.0,0.013793103353151011,0.0,0.0,0.0040650406338819485,0.0,0.0,0.0,0.006578947325138505,0.0,0.002857142848979592,0.006249999960937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,75.5600962638855,96.70493674278259,139.89624309539795,152.39669823646545,172.03609538078308,203.9160966873169,221.5835576057434,239.25407671928406,266.3128414154053,295.3130614757538,310.99259853363037,327.0942828655243,348.05647134780884,357.60558891296387,377.5337347984314,396.7265269756317,410.73578691482544,419.7463252544403,430.60640025138855,439.0007531642914,453.1466658115387,461.6729688644409,475.3974540233612,489.24489164352417,502.02406215667725,511.5007441043854,530.4346959590912,550.0804193019867,559.808760881424,576.1210296154022,592.8872230052948,606.4591219425201,615.3151519298553,623.9042994976044,632.7409777641296,651.7342534065247,660.3689975738525,678.2856795787811,687.1786518096924,696.1993722915649,704.779426574707,717.8472843170166,726.2556374073029,734.7559537887573,743.0986263751984,761.3982563018799,776.5587182044983,789.8056104183197,798.1707565784454,811.4590046405792,824.7939562797546,833.4469573497772,848.5380792617798,867.0743362903595,876.1300008296967,895.4842345714569,908.5030465126038,917.1942572593689,930.256890296936,938.8350439071655,952.5743339061737,961.5360555648804,984.4777462482452,998.2766680717468,1006.7915759086609,1015.0644345283508,1028.8494880199432,1037.1745760440826,1054.5621228218079,1072.4999425411224,1089.8137130737305,1102.8571162223816,1115.733115196228,1128.4075691699982,1141.5946247577667,1150.1371994018555,1163.096305847168
total minutes,0.0,1.259334937731425,1.6117489457130432,2.3316040515899656,2.5399449706077575,2.8672682563463847,3.3986016114552817,3.693059293429057,3.987567945321401,4.438547356923421,4.92188435792923,5.183209975560506,5.451571381092071,5.800941189130147,5.960093148549398,6.29222891330719,6.612108782927195,6.845596448580424,6.9957720875740055,7.176773337523143,7.316679219404857,7.5524444301923115,7.694549481074016,7.923290900389353,8.15408152739207,8.367067702611287,8.525012401739756,8.840578265984853,9.168006988366445,9.3301460146904,9.602017160256704,9.881453716754914,10.107652032375336,10.255252532164256,10.39840499162674,10.545682962735494,10.86223755677541,11.006149959564208,11.304761326313018,11.45297753016154,11.603322871526082,11.746323776245116,11.96412140528361,12.104260623455048,12.245932563145955,12.384977106253306,12.689970938364665,12.942645303408305,13.163426840305329,13.302845942974091,13.524316744009655,13.74656593799591,13.890782622496287,14.142301321029663,14.451238938172658,14.602166680494944,14.924737242857615,15.141717441876729,15.286570954322816,15.504281504948933,15.647250731786093,15.87623889843623,16.02560092608134,16.407962437470754,16.637944467862447,16.77985959847768,16.917740575472514,17.147491466999053,17.286242934068046,17.576035380363464,17.87499904235204,18.163561884562174,18.380951937039693,18.595551919937133,18.806792819499968,19.02657707929611,19.168953323364256,19.384938430786132
cummulative feedback,0.0,280.0,328.0,430.0,457.0,502.0,565.0,589.0,616.0,654.0,702.0,721.0,739.0,759.0,770.0,786.0,799.0,805.0,808.0,814.0,816.0,824.0,827.0,833.0,836.0,838.0,840.0,849.0,854.0,855.0,857.0,859.0,860.0,861.0,863.0,865.0,868.0,868.0,871.0,871.0,873.0,873.0,873.0,873.0,873.0,875.0,875.0,875.0,876.0,876.0,876.0,876.0,877.0,877.0,878.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0,879.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,278.0,524.0,158.0,267.0,473.0,277.0,273.0,440.0,467.0,254.0,268.0,359.0,148.0,343.0,339.0,249.0,151.0,186.0,147.0,246.0,147.0,245.0,253.0,233.0,165.0,343.0,372.0,171.0,298.0,314.0,253.0,146.0,150.0,151.0,354.0,152.0,334.0,156.0,157.0,151.0,242.0,147.0,150.0,145.0,346.0,283.0,246.0,146.0,248.0,247.0,152.0,279.0,350.0,160.0,366.0,239.0,155.0,241.0,149.0,251.0,157.0,440.0,252.0,147.0,145.0,256.0,146.0,327.0,343.0,330.0,239.0,240.0,235.0,241.0,153.0,240.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
