,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Accumulated time steps,0.0,1000.0,1531.0,1788.0,2166.0,2526.0,3309.0,3591.0,3933.0,4185.0,4474.0,4710.0,4871.0,5154.0,5394.0,5557.0,5721.0,5981.0,6137.0,6289.0,6442.0,6596.0,6749.0,6893.0,7049.0,7293.0,7539.0,7806.0,8051.0,8209.0,8352.0,8672.0,8926.0,9273.0,9433.0,9783.0,10046.0,10195.0,10347.0,10789.0,10953.0,11209.0,11540.0,11686.0,11882.0,12039.0,12295.0,12559.0,12906.0,13080.0,13241.0,13517.0,13756.0,13904.0,14410.0,14775.0,15073.0,15230.0,15656.0,16166.0,16489.0,16786.0,17222.0,17741.0,18096.0,18365.0,18526.0,18785.0,19040.0,19206.0,19642.0
Episode reward,0.0,-86.91972407806165,65.77232498289766,84.03764261019596,79.59837982420378,80.9292116444833,76.23139773896742,84.25179021871955,78.73824602360835,86.25502054016592,84.42058267035706,85.92588959387517,89.4701383983207,84.13957636056873,85.85920692656703,91.8081085901107,92.12837401074944,86.48076768186267,90.14561475717471,91.7996681893963,91.25967756795643,89.30624078842132,90.19397476826155,90.60249872706532,92.06098024583106,87.0594044625143,84.2955583517149,86.49829262995507,87.30872004800133,90.8067840303258,91.85133155727797,78.33254506805753,85.4188075051075,77.83057011972008,90.91394689904602,76.17987989308904,84.34071403067253,91.14042067384781,92.04530150122854,68.83318633882992,91.85402771700228,87.72320755673928,74.27243313025254,91.23932552950296,88.63464017462934,91.64377420873737,86.15538101552578,85.85773449032851,81.88711470386478,90.9631755373791,88.04872207454358,83.63996551955914,86.09956110206721,92.03990841886836,57.92591917093184,80.09488096465984,83.90871593340724,91.60216323285029,67.42773597532636,62.16919272297773,78.39073549065861,90.59557000163517,71.42730724403228,62.46733994970979,81.71774929882552,85.31799983285406,90.4288666483797,80.55185119499303,85.62795841818328,91.39516103630731,72.74247070671235
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,42.49252104759216,65.741286277771,77.48632645606995,94.16666960716248,110.30002355575562,144.24515652656555,156.99212265014648,171.96803092956543,183.42665004730225,196.4363148212433,207.31986355781555,215.01859855651855,227.85241174697876,238.78776288032532,246.5411422252655,254.412118434906,266.178608417511,273.69039702415466,280.9390003681183,288.3121223449707,295.67930793762207,303.0741980075836,310.0689446926117,317.541291475296,328.66423511505127,339.90844559669495,352.02767181396484,363.20502281188965,370.7507166862488,377.6859323978424,391.99031114578247,403.6554443836212,419.20136547088623,426.84068965911865,442.4092662334442,454.42327332496643,461.56699085235596,468.8085629940033,487.7735426425934,495.423392534256,506.8066363334656,521.2616279125214,528.1757185459137,537.1360769271851,544.5272138118744,555.8125188350677,567.5319728851318,582.6112449169159,590.6865055561066,598.2865097522736,610.4585161209106,621.097305059433,628.1580171585083,649.6799619197845,665.4169931411743,678.5005886554718,685.8658890724182,704.1534495353699,725.7236461639404,739.8060293197632,752.8548610210419,771.5411722660065,793.5358066558838,808.9609179496765,820.8612611293793,828.4204406738281,839.9252924919128,851.3380649089813,859.1737761497498,877.836284160614
total minutes,0.0,0.708208684126536,1.0956881046295166,1.2914387742678324,1.5694444934527079,1.8383337259292603,2.404085942109426,2.6165353775024416,2.8661338488260903,3.057110834121704,3.273938580354055,3.4553310592969257,3.5836433092753093,3.7975401957829793,3.9797960480054217,4.109019037087759,4.2402019739151005,4.43631014029185,4.561506617069244,4.682316672801972,4.805202039082845,4.927988465627035,5.051236633459727,5.167815744876862,5.2923548579216,5.477737251917521,5.665140759944916,5.867127863566081,6.053417046864827,6.17917861143748,6.2947655399640405,6.5331718524297075,6.72759073972702,6.98668942451477,7.114011494318644,7.373487770557404,7.573721222082773,7.692783180872599,7.813476049900055,8.129559044043223,8.2570565422376,8.446777272224427,8.687693798542023,8.802928642431896,8.952267948786417,9.075453563531239,9.263541980584462,9.458866214752197,9.710187415281931,9.844775092601775,9.97144182920456,10.174308602015177,10.35162175099055,10.46930028597514,10.827999365329742,11.090283219019572,11.308343144257863,11.431098151206971,11.735890825589498,12.09539410273234,12.330100488662719,12.547581017017365,12.859019537766775,13.225596777598064,13.482681965827942,13.681021018822987,13.807007344563802,13.998754874865215,14.188967748483021,14.319562935829163,14.630604736010234
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,530.0,256.0,377.0,359.0,782.0,281.0,341.0,251.0,288.0,235.0,160.0,282.0,239.0,162.0,163.0,259.0,155.0,151.0,152.0,153.0,152.0,143.0,155.0,243.0,245.0,266.0,244.0,157.0,142.0,319.0,253.0,346.0,159.0,349.0,262.0,148.0,151.0,441.0,163.0,255.0,330.0,145.0,195.0,156.0,255.0,263.0,346.0,173.0,160.0,275.0,238.0,147.0,505.0,364.0,297.0,156.0,425.0,509.0,322.0,296.0,435.0,518.0,354.0,268.0,160.0,258.0,254.0,165.0,435.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
