,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,1000.0,1999.0,2962.0,3421.0,3811.0,4093.0,4353.0,4777.0,5048.0,5333.0,5594.0,5867.0,6218.0,6830.0,7089.0,7492.0,7781.0,7942.0,8192.0,8444.0,8601.0,9074.0,9341.0,9618.0,9861.0,10136.0,10288.0,10533.0,10684.0,10955.0,11114.0,11459.0,11615.0,11949.0,12205.0,12461.0,12700.0,13156.0,13595.0,13856.0,14381.0,14732.0,15001.0,15254.0,15406.0,15674.0,15950.0,16392.0,16722.0,16999.0,17263.0,17519.0,17784.0,17925.0,18175.0,18410.0,18558.0,18712.0,18984.0,19338.0,19770.0
Episode reward,0.0,-57.41246726159703,-59.203538209051665,39.68198161949728,73.4561290793219,77.06673684635568,83.33944432771344,85.00518656916826,74.82499897548803,84.49180287044855,83.69412239253163,85.58193094588633,85.36868524137029,81.00650339795686,67.44308798620197,85.54716303009256,77.54380827131169,83.28841511020107,91.38306963402687,86.81219010905116,86.94456762186655,91.42250934149912,74.92351055290541,85.62573109752934,84.20538385684931,87.65501103423668,83.34084360730917,91.42551253592413,87.8238659393029,91.44525701536577,84.91810470550814,91.53899726355453,82.56421474127428,91.46659238332532,83.16895636682261,87.90915913849257,85.52437891585299,88.19619974430644,76.00206081995731,79.09886571142381,85.68385933120517,74.20162232589647,82.60936069320783,85.43676792664114,87.41060204004762,91.84318314923675,84.22125286724682,84.47813489094315,77.75440048553291,83.45629270971348,83.6529848849355,85.75075826880072,86.61536000598274,84.98861498839587,92.83368201598331,87.19518290972461,88.24432364533304,92.49110228114621,91.80048376972016,84.50243281614362,81.93198154771352,78.45298382283016
Episode feedback,0.8,0.3336673343350027,0.249498997745993,0.135135134994662,0.10262008711218322,0.0334190230503367,0.06761565812236421,0.07722007692193021,0.05437352233008624,0.04814814796982168,0.045774647726145604,0.026923076819526628,0.03308823517246973,0.025714285640816327,0.016366612084506363,0.01162790693167478,0.017412935280067324,0.003472222210165895,0.006249999960937501,0.020080321204496702,0.01195219118744147,0.012820512738330047,0.004237288126615915,0.0,0.010869565178008822,0.008264462775766682,0.0036496350231765146,0.0,0.00819672127788229,0.013333333244444445,0.0037037036899862825,0.0,0.008720930207206599,0.0064516128616024975,0.0,0.0,0.00392156861207228,0.004201680654614787,0.0,0.0,0.0,0.0019083969429229066,0.0,0.0,0.0,0.0,0.0037453183380325157,0.003636363623140496,0.0,0.0,0.0,0.0,0.00392156861207228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,83.41252541542053,160.71637272834778,223.88353180885315,253.5432026386261,275.70529985427856,292.95972537994385,309.1505365371704,334.1538095474243,350.44305086135864,366.98214960098267,381.5874128341675,397.0114748477936,416.36021876335144,449.02296137809753,463.62133264541626,485.83249163627625,501.41946172714233,510.76246309280396,524.8579249382019,538.7619860172272,547.7905745506287,573.2609429359436,588.037346124649,603.203937292099,616.7845277786255,631.6173343658447,640.2968034744263,654.0429105758667,662.6884980201721,677.4819633960724,686.4640421867371,705.5613641738892,714.3633165359497,732.0269374847412,745.8701910972595,759.914678812027,772.9504647254944,797.1485431194305,820.2868595123291,834.2898693084717,862.0318841934204,880.9405326843262,895.5159213542938,909.4012219905853,918.0683515071869,932.5506973266602,947.3022119998932,970.3884489536285,987.9916594028473,1003.1732280254364,1017.7790081501007,1031.7401621341705,1046.0251507759094,1054.1488726139069,1067.7726583480835,1080.6302180290222,1088.9766387939453,1097.8129432201385,1112.3650863170624,1130.9990015029907,1153.6797304153442
total minutes,0.0,1.3902087569236756,2.6786062121391296,3.731392196814219,4.225720043977102,4.595088330904643,4.882662089665731,5.152508942286174,5.569230159123738,5.840717514355977,6.116369160016378,6.359790213902792,6.616857914129893,6.939336979389191,7.483716022968292,7.727022210756938,8.097208193937938,8.356991028785705,8.512707718213399,8.747632082303365,8.979366433620452,9.129842909177144,9.554349048932393,9.800622435410817,10.053398954868317,10.279742129643758,10.526955572764079,10.671613391240438,10.900715176264445,11.044808300336202,11.291366056601207,11.441067369778951,11.75935606956482,11.906055275599162,12.20044895807902,12.431169851620991,12.665244646867116,12.882507745424906,13.285809051990508,13.671447658538819,13.904831155141194,14.36719806989034,14.682342211405436,14.925265355904896,15.156687033176421,15.301139191786449,15.542511622111002,15.78837019999822,16.17314081589381,16.46652765671412,16.71955380042394,16.962983469168346,17.19566936890284,17.433752512931825,17.569147876898448,17.796210972468057,18.010503633817038,18.149610646565755,18.29688238700231,18.539418105284373,18.849983358383177,19.227995506922404
cummulative feedback,0.0,333.0,582.0,712.0,759.0,772.0,791.0,811.0,834.0,847.0,860.0,867.0,876.0,885.0,895.0,898.0,905.0,906.0,907.0,912.0,915.0,917.0,919.0,919.0,922.0,924.0,925.0,925.0,927.0,929.0,930.0,930.0,933.0,934.0,934.0,934.0,935.0,936.0,936.0,936.0,936.0,937.0,937.0,937.0,937.0,937.0,938.0,939.0,939.0,939.0,939.0,939.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,962.0,458.0,389.0,281.0,259.0,423.0,270.0,284.0,260.0,272.0,350.0,611.0,258.0,402.0,288.0,160.0,249.0,251.0,156.0,472.0,266.0,276.0,242.0,274.0,151.0,244.0,150.0,270.0,158.0,344.0,155.0,333.0,255.0,255.0,238.0,455.0,438.0,260.0,524.0,350.0,268.0,252.0,151.0,267.0,275.0,441.0,329.0,276.0,263.0,255.0,264.0,140.0,249.0,234.0,147.0,153.0,271.0,353.0,431.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
