,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,161.0,796.0,1247.0,1636.0,2103.0,2373.0,2529.0,2810.0,3088.0,3469.0,3628.0,3873.0,4231.0,4604.0,4974.0,5322.0,5576.0,5851.0,6183.0,6434.0,6594.0,6854.0,7008.0,7378.0,7833.0,8100.0,8358.0,8504.0,8657.0,8810.0,8972.0,9437.0,9597.0,9849.0,10218.0,10376.0,10733.0,10898.0,11164.0,11421.0,11575.0,11738.0,11895.0,12172.0,12331.0,12488.0,12747.0,13004.0,13158.0,13414.0,13582.0,13937.0,14209.0,14587.0,14754.0,14923.0,15265.0,15422.0,15689.0,15956.0,16113.0,16367.0,16553.0,16823.0,17075.0,17286.0,17432.0,17588.0,17967.0,18241.0,18560.0,18724.0,18974.0,19146.0,19301.0,19597.0,19772.0
Episode reward,0.0,90.99143437509036,65.89414437245128,74.37572329657745,79.38991153940717,76.44133682672143,85.91822193297538,91.508470463028,86.96348750329757,84.49403792291702,79.92644626154063,91.40388814328112,86.98819357149313,81.03034566118,78.5599608226135,80.85650269551493,83.11741096136305,87.57748419436359,88.46432661329774,81.58867301823457,86.94790043331976,90.55037738195432,87.76561656235566,92.95023541242945,82.50601437881271,73.45182411364208,87.19729012827726,87.98061610511627,92.57562283835708,91.48447137468598,91.29273895256878,91.07141077363201,81.14360502333864,91.66387609515188,87.17733159572741,80.10298696579675,90.96003434046679,79.97600736089692,90.77121965940209,85.55268473344347,87.8032360281133,92.0072254622491,91.90492188979523,92.04200314026224,88.08937313760373,91.8072030171583,91.90807124723084,87.14145065693367,86.58101658567226,91.65126910500754,87.4069001209382,91.97900316576636,86.74709772288033,87.5333566846224,81.14235866281598,91.3223395667293,89.73642434739588,82.62702267682405,91.80756953082833,85.46323960652362,87.97352997529778,91.56964136470441,86.47160002943227,89.2731414919906,86.05942846972741,87.50342098321137,89.63536553261017,92.78704134284418,91.29640322151826,80.40865353115251,86.70297960093959,90.24064968703253,90.31499130347665,89.2914671015955,91.96267366959738,90.96869192829425,82.84365423879207,90.52771316021929
Episode feedback,0.8,0.40251572073889486,0.35962145053687467,0.23999999946666667,0.2036082468979169,0.1845493558271473,0.14869888420558036,0.09677419292403747,0.13214285667091838,0.12635379015756754,0.11315789443905817,0.06962025272392246,0.10245901597352862,0.10084033585198786,0.051075268679905195,0.043360433486828096,0.06628242055826392,0.043478260697714384,0.043795620278118175,0.024169184217011527,0.031999999872,0.012578616273090464,0.01544401538438604,0.006535947669699688,0.029810298022194315,0.028634361170408896,0.011278195446322574,0.01167315170555194,0.013793103353151011,0.01315789465027701,0.0,0.0,0.006465517227445006,0.0,0.007968127458294312,0.008152173890890832,0.0,0.002808988756154526,0.0,0.0037735848914204344,0.007812499969482422,0.0,0.0,0.0,0.003623188392669607,0.0,0.0,0.0,0.003906249984741211,0.006535947669699688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,11.744826316833496,62.33847761154175,96.9810721874237,125.6005973815918,159.7124261856079,177.98099756240845,188.0277807712555,207.9658546447754,227.0943796634674,253.1432294845581,264.0080990791321,282.2909560203552,309.337495803833,333.56048488616943,355.52273058891296,377.9246015548706,393.4183704853058,410.15736842155457,429.75647258758545,444.60510993003845,454.1013948917389,468.8702161312103,478.14239406585693,499.45062351226807,525.4127094745636,540.3272187709808,555.0830278396606,563.8283557891846,572.8712146282196,581.4986441135406,590.6858668327332,615.3766801357269,624.6568570137024,638.6572439670563,659.0922527313232,668.5099468231201,687.9104237556458,697.7491810321808,712.2758967876434,726.6952440738678,735.4547610282898,744.68616771698,753.7043778896332,769.0499985218048,778.2428650856018,787.0185840129852,801.1055285930634,815.1693994998932,824.1310019493103,838.0841522216797,847.4985091686249,866.5119576454163,881.0966520309448,901.2548842430115,910.6209802627563,920.2842221260071,938.3828682899475,947.2508084774017,961.9162247180939,976.8291718959808,985.7373402118683,999.6393601894379,1009.8948822021484,1024.7464661598206,1038.4451277256012,1049.9957365989685,1058.2784402370453,1067.1932027339935,1087.443255662918,1102.6636242866516,1120.5946109294891,1130.2751746177673,1144.3867375850677,1154.220553636551,1162.9957630634308,1178.780790567398,1188.7164468765259
total minutes,0.0,0.19574710528055828,1.0389746268590292,1.6163512031237284,2.0933432896931965,2.661873769760132,2.966349959373474,3.1337963461875917,3.4660975774129232,3.784906327724457,4.219053824742635,4.400134984652201,4.704849267005921,5.155624930063883,5.559341414769491,5.9253788431485495,6.298743359247843,6.556972841421763,6.835956140359243,7.162607876459758,7.410085165500641,7.568356581528982,7.814503602186838,7.969039901097616,8.324177058537801,8.756878491242727,9.005453646183014,9.251383797327678,9.397139263153075,9.547853577136994,9.691644068559011,9.844764447212219,10.256278002262116,10.41094761689504,10.644287399450938,10.984870878855387,11.141832447052002,11.465173729260762,11.629153017203013,11.871264946460723,12.11158740123113,12.257579350471497,12.411436128616334,12.561739631493886,12.817499975363413,12.970714418093364,13.116976400216421,13.35175880988439,13.586156658331554,13.735516699155172,13.968069203694661,14.124975152810414,14.441865960756937,14.684944200515748,15.020914737383524,15.177016337712606,15.338070368766784,15.639714471499126,15.787513474623362,16.031937078634897,16.28048619826635,16.428955670197805,16.660656003157296,16.831581370035806,17.079107769330342,17.30741879542669,17.499928943316142,17.637974003950756,17.786553378899892,18.124054261048634,18.377727071444195,18.67657684882482,18.83791957696279,19.073112293084463,19.23700922727585,19.383262717723845,19.646346509456635,19.811940781275432
cummulative feedback,0.0,64.0,292.0,400.0,479.0,565.0,605.0,620.0,657.0,692.0,735.0,746.0,771.0,807.0,826.0,842.0,865.0,876.0,888.0,896.0,904.0,906.0,910.0,911.0,922.0,935.0,938.0,941.0,943.0,945.0,945.0,945.0,948.0,948.0,950.0,953.0,953.0,954.0,954.0,955.0,957.0,957.0,957.0,957.0,958.0,958.0,958.0,958.0,959.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,159.0,634.0,450.0,388.0,466.0,269.0,155.0,280.0,277.0,380.0,158.0,244.0,357.0,372.0,369.0,347.0,253.0,274.0,331.0,250.0,159.0,259.0,153.0,369.0,454.0,266.0,257.0,145.0,152.0,152.0,161.0,464.0,159.0,251.0,368.0,157.0,356.0,164.0,265.0,256.0,153.0,162.0,156.0,276.0,158.0,156.0,258.0,256.0,153.0,255.0,167.0,354.0,271.0,377.0,166.0,168.0,341.0,156.0,266.0,266.0,156.0,253.0,185.0,269.0,251.0,210.0,145.0,155.0,378.0,273.0,318.0,163.0,249.0,171.0,154.0,295.0,174.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
