,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Accumulated time steps,0.0,1000.0,1918.0,2164.0,2996.0,3154.0,3415.0,3570.0,4078.0,4330.0,4576.0,4825.0,4974.0,5262.0,5455.0,5721.0,6192.0,6441.0,6695.0,6950.0,7103.0,7659.0,7999.0,8155.0,8391.0,8543.0,8734.0,9074.0,9239.0,9516.0,9753.0,10013.0,10172.0,10522.0,10704.0,10952.0,11213.0,11373.0,11638.0,11979.0,12235.0,12389.0,12740.0,12897.0,13054.0,13428.0,13936.0,14097.0,14437.0,14810.0,15066.0,15417.0,15673.0,16041.0,16301.0,16637.0,16923.0,17238.0,17558.0,17813.0,18088.0,18348.0,18592.0,18864.0,19118.0,19390.0,19663.0,19818.0
Episode reward,0.0,-62.57704594034704,43.36983243711547,85.17414282467432,57.4159041546844,90.92486472518095,87.2613527379408,91.73961346736584,78.30171173620066,88.24857881501093,86.68759646342906,88.96527167498263,92.78731332781027,88.3971483893866,88.97450708169985,85.11420529097457,78.21945725511983,87.74570071350742,87.74600273145347,86.84286779533599,91.64741707642843,72.36157416555825,83.90814127901143,91.71564800693496,84.23870395284295,91.71197450592231,88.47210552718911,83.2012903054539,90.44187784248447,86.03907965325725,88.23681601348746,85.13374843307732,91.3118524920592,81.30407737715049,88.9721323673058,86.31111649618097,85.65093569209432,92.04522382120011,86.00605193227335,83.03966630468378,86.95500035620547,91.87110550375445,82.52504840665776,91.47260660700294,92.39605029796552,79.4356786209604,81.83588808352232,92.3382711119392,85.00456614834428,82.57822977968317,88.57589678348805,81.8246199041291,86.18351840322308,80.62901631113053,86.55424625136664,83.18989759526437,85.88579348806533,87.97521282504951,85.26837481234176,87.2952128092507,84.40421237234611,86.85967737740334,88.31631098526793,85.10507103735605,85.03948934504234,88.67576134152424,87.8712565093401,90.79903596436262
Episode feedback,0.8,0.2404809616828848,0.25408942175126564,0.17142857072886297,0.17328519834743056,0.08917197395431864,0.09230769195266272,0.08441558386743127,0.08284023652299756,0.0916334657703846,0.06530612218242399,0.09274193510991155,0.08108108053323594,0.038327525998858795,0.04166666644965278,0.056603773371306516,0.040425531828881846,0.044354838530827265,0.03162055323470137,0.003937007858515717,0.01315789465027701,0.016216216186997808,0.026548672488057014,0.012903225723204995,0.0,0.0,0.015789473601108033,0.008849557496019005,0.012195121876859014,0.0,0.0042372881176386094,0.011583011538289532,0.0,0.0,0.0055248618479289404,0.008097165959120786,0.0,0.0,0.003787878773530762,0.002941176461937716,0.0,0.0,0.005714285697959184,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172035784484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900368867526317,0.0,0.0,0.0,0.0
total seconds,0.0,74.41198372840881,151.10015726089478,169.53746604919434,229.32004594802856,239.9610254764557,257.00527000427246,267.8352909088135,301.3366787433624,320.3586118221283,337.3151981830597,353.822482585907,364.18715500831604,382.88712763786316,395.1502206325531,411.62666368484497,439.4053828716278,454.1868317127228,468.8654451370239,482.9916434288025,492.31668043136597,523.1013100147247,542.5633959770203,552.0793623924255,565.1314191818237,573.7887525558472,584.8352961540222,603.5918271541595,613.1108725070953,628.2467703819275,641.3131396770477,655.7494688034058,664.7479193210602,683.367861032486,693.9902691841125,707.5032162666321,721.5265882015228,730.5075309276581,744.710725069046,763.2029860019684,777.2608256340027,786.094792842865,805.3680579662323,814.3344752788544,823.3357768058777,843.1673586368561,869.4346172809601,878.5709166526794,896.7012383937836,916.5680117607117,930.4023339748383,952.7792298793793,966.9721765518188,986.7572433948517,1000.9865686893463,1019.0748765468597,1034.978194475174,1051.7275109291077,1068.9766464233398,1082.7377541065216,1097.966251373291,1112.7116317749023,1125.8843624591827,1140.847027540207,1154.8016736507416,1169.798062324524,1184.8211448192596,1193.5532019138336
total minutes,0.0,1.2401997288068136,2.518335954348246,2.825624434153239,3.822000765800476,3.9993504246075946,4.283421166737875,4.463921515146891,5.022277979056041,5.339310197035472,5.621919969717662,5.897041376431783,6.069785916805268,6.381452127297719,6.585837010542551,6.860444394747416,7.323423047860463,7.56978052854538,7.814424085617065,8.049860723813374,8.205278007189433,8.71835516691208,9.042723266283671,9.201322706540426,9.418856986363728,9.563145875930786,9.74725493590037,10.059863785902659,10.218514541784922,10.470779506365458,10.688552327950795,10.929157813390097,11.079131988684336,11.389464350541433,11.566504486401875,11.791720271110535,12.025443136692047,12.175125515460968,12.411845417817434,12.720049766699473,12.954347093900045,13.101579880714416,13.422800966103871,13.572241254647572,13.722262946764628,14.052789310614267,14.490576954682668,14.64284861087799,14.945020639896393,15.276133529345195,15.506705566247303,15.879653831322988,16.116202942530315,16.445954056580863,16.68310947815577,16.984581275780997,17.249636574586233,17.52879184881846,17.816277440388998,18.045629235108695,18.299437522888184,18.54519386291504,18.764739374319714,19.014117125670115,19.246694560845693,19.4966343720754,19.747019080320992,19.89255336523056
cummulative feedback,0.0,240.0,473.0,515.0,659.0,673.0,697.0,710.0,752.0,775.0,791.0,814.0,826.0,837.0,845.0,860.0,879.0,890.0,898.0,899.0,901.0,910.0,919.0,921.0,921.0,921.0,924.0,927.0,929.0,929.0,930.0,933.0,933.0,933.0,934.0,936.0,936.0,936.0,937.0,938.0,938.0,938.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,942.0,942.0,942.0,942.0,942.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,917.0,245.0,831.0,157.0,260.0,154.0,507.0,251.0,245.0,248.0,148.0,287.0,192.0,265.0,470.0,248.0,253.0,254.0,152.0,555.0,339.0,155.0,235.0,151.0,190.0,339.0,164.0,276.0,236.0,259.0,158.0,349.0,181.0,247.0,260.0,159.0,264.0,340.0,255.0,153.0,350.0,156.0,156.0,373.0,507.0,160.0,339.0,372.0,255.0,350.0,255.0,367.0,259.0,335.0,285.0,314.0,319.0,254.0,274.0,259.0,243.0,271.0,253.0,271.0,272.0,154.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
