,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0
Accumulated time steps,0.0,199.0,954.0,2070.0,2369.0,2733.0,3038.0,3361.0,3775.0,4059.0,4356.0,4642.0,4963.0,5273.0,5591.0,5899.0,6211.0,6513.0,6807.0,7101.0,7407.0,7710.0,8002.0,8301.0,8593.0,8896.0,9207.0,9509.0,9959.0,10272.0,10611.0,10953.0,11246.0,11541.0,11846.0,12135.0,12429.0,12715.0,13017.0,13308.0,13593.0,13878.0,14165.0,14463.0,14765.0,15055.0,15331.0,15666.0,16026.0,16326.0,16617.0,16909.0,17197.0,17485.0,17763.0,18048.0,18343.0,18623.0,18906.0,19206.0,19506.0,19800.0,20098.0,20384.0,20675.0,20980.0,21265.0,21695.0,21991.0,22289.0,22640.0,22944.0,23240.0,23533.0,23832.0,24152.0,24501.0,24803.0,25085.0,25580.0,25864.0,26162.0,26449.0,26850.0,27143.0,27448.0,27738.0,28034.0,28452.0,28833.0,29114.0,29399.0,29685.0,29979.0,30262.0,30545.0,30842.0,31134.0,31428.0,31734.0,32019.0,32366.0,32739.0,33064.0,33374.0,33715.0,34069.0,34396.0,34691.0,34991.0,35344.0,35690.0,36047.0,36325.0,36669.0,36978.0,37273.0,37549.0,37850.0,38143.0,38438.0,38785.0,39068.0,39355.0,39682.0,39984.0,40284.0,40628.0,40921.0,41235.0,41529.0,41808.0,42112.0,42386.0,42673.0,42963.0,43261.0,43601.0,43914.0,44192.0,44480.0,44767.0,45260.0,45629.0,45977.0,46254.0,46552.0,46818.0,47102.0,47387.0,47682.0,47970.0,48265.0,48563.0,48857.0,49155.0,49444.0,49737.0,50035.0,50327.0,50608.0,51346.0,51654.0,51980.0,52283.0,52583.0,52880.0,53166.0,53467.0,53759.0,54063.0,54757.0,55043.0,55407.0,55687.0,55982.0,56269.0,56551.0,56852.0,57130.0,57713.0,58007.0,58296.0,58791.0,59090.0,59386.0,59676.0,59966.0,60258.0,60501.0
Episode reward,0.0,360.1513386917565,181.3788545410689,258.9317540287833,160.8846785607089,207.6544560794195,175.0246329918455,184.5626347769963,180.69729782673568,166.73080935683694,129.51691553397214,132.544465259112,188.54891171294432,174.46887501737842,164.49168224613317,153.91102188847907,125.61349186152322,129.28541126898614,189.89164320551146,140.2090399933181,178.8693374598399,181.90783562737872,127.8572375447279,142.87938117400307,125.86357018891157,145.32149646740498,175.84806406250445,145.5932116702207,168.8686279396675,135.79478993494826,236.49099780041624,278.4093127562861,127.82889931797563,158.12819343353326,186.6050559949938,142.33273121783657,168.23822764912015,148.03678232885565,191.30433373652878,192.2159266721059,166.01050354105195,169.84988370056254,120.02787748235342,185.24933122733816,165.9860054294414,184.89215707343308,117.61019422694528,144.5798192900569,137.67404415811524,178.02184384026384,161.55606049900754,171.1775996211866,132.81722885038442,125.97113052448816,180.55194709003882,182.24294342145066,133.16492158081996,108.96107998596786,191.81849806977573,179.53168220551404,162.90994832778705,131.0135898155979,182.7606078310609,130.9686555138487,169.80902706162047,162.4984079786403,167.1138969679423,136.42494070795996,154.3397006601752,158.6033411998701,188.892603691837,183.44911517449083,127.90224974950027,139.85394053231101,172.0971725977977,175.89682300510182,153.9353430343159,183.55987249392766,120.68021998201706,1188.6498669547157,134.9578788625184,120.20273404574118,122.55835136706543,176.42572566819118,131.25298601077822,165.03069776116632,159.4219877142707,122.3193344746697,182.7506852585931,157.6758928317441,120.28201431797082,158.4461742751509,165.12746720541617,170.87276258269446,133.3190278941466,135.0551713497911,172.6721449241564,174.37302075085836,125.63461461767155,146.755585957922,118.46550789322646,182.75930997184102,133.78110636112726,336.04438882225384,171.4295324536453,176.44028539651245,410.50189742017204,161.31805933418443,180.07086473798765,171.46153554753627,416.3382011935066,357.3168196524793,439.8969326538998,168.0890177103185,172.64382569123646,190.52677316981539,131.2012393588091,124.12645787298061,182.2658227710414,192.07606856579824,167.45794697495992,198.46789346859242,133.36911776010086,164.22915631608436,122.63386919102811,170.13059591344458,190.92961578119306,179.86614234409998,128.18060284606514,196.6195164926501,177.97789017563255,139.8483169990449,176.09522313363343,124.80311147227935,161.95288253817887,184.38603113916182,164.42975938307313,464.9518416268684,165.6953133167772,133.95161904773337,139.6943624234042,164.21834673577817,132.84296762800045,167.99336772231186,174.16240031900566,125.84992627776235,141.97779752161418,127.50913383069351,137.75582943088472,173.96553050193424,163.2188533142909,160.71402130725468,183.36244161395368,173.83902708701262,126.36791058797054,173.15275616074638,121.29508286605065,166.5120594263513,135.79194798190244,137.92470738547567,127.87569326901192,171.59303346540534,187.49733280041633,198.14999267364308,146.9236524457266,162.58782572803995,124.99195664538288,166.83364653413102,194.37453491059068,149.5216541234672,169.77059296751966,2895.4571168025823,169.14272984457975,167.95193364586103,145.85672279252066,134.48628094971173,164.4019658074442,130.15430422897498,120.74832241689357,168.60102776010325,125.35834323393321,190.16334342367097,176.18896573935152,132.11011608243132,166.03123514820058,116.89634636942922,167.30338466939943,131.16018160434515,179.42463392451,1.6099728581183779
Episode feedback,0.8,0.7878787838996021,0.7187499887695314,0.6719999946240001,0.5423728721631716,0.6301369776693565,0.6031745936004033,0.4393939327364556,0.5555555467372135,0.5645161199271593,0.5438596395814098,0.6607142739158166,0.6119402893740256,0.6307692210650889,0.593220328928469,0.5303030222681361,0.55555554526749,0.3818181748760332,0.4393939327364556,0.3793103382877528,0.6666666565656567,0.49999999242424253,0.6545454426446283,0.5245901553345876,0.6909090783471077,0.5862068864447089,0.58730157797934,0.44999999250000017,0.42622950120935243,0.6610169379488655,0.6036035981657334,0.5728155284192668,0.44444443621399193,0.4561403428747308,0.2968749953613282,0.55555554526749,0.47457626314277523,0.3636363570247935,0.39393938797061534,0.399999993846154,0.46666665888888903,0.5084745676529735,0.43137254056132274,0.5303030222681361,0.2786885200214997,0.32258063995837677,0.6470588108419841,0.36206895927467314,0.3157894681440444,0.38709676795005216,0.3333333277777779,0.5573770400429994,0.33333332748538025,0.34615383949704154,0.4516128959417275,0.403225799947971,0.3999999927272729,0.5399999892000003,0.3283582040543552,0.399999993846154,0.38983050186727963,0.33333332716049396,0.4218749934082032,0.24074073628257897,0.23333332944444451,0.37288134961218056,0.3965517173008325,0.3636363570247935,0.3559321973570814,0.32203389284688316,0.4843749924316408,0.21874999658203131,0.3207547109291564,0.3793103382877528,0.3278688470841173,0.44444443738977085,0.2982456088027086,0.4218749934082032,0.29411764129181095,0.5443037951717139,0.5090908998347109,0.43396225596297633,0.30769230177514806,0.3650793592844546,0.4727272641322316,0.4237288063774779,0.2666666622222223,0.2884615329142013,0.3278688470841173,0.40350876485072346,0.5490195970780472,0.5087719208987382,0.40677965412237876,0.47619046863189735,0.5185185089163239,0.6071428463010207,0.3650793592844546,0.5499999908333335,0.3846153772189351,0.38333332694444455,0.5399999892000003,0.453124992919922,0.5272727176859506,0.40196078037293353,0.44999999250000017,0.34426228943832315,0.4876033017553446,0.44067795863257697,0.453124992919922,0.3666666605555557,0.48672565940950746,0.5673076868528107,0.48672565940950746,0.3666666605555557,0.47540982827197004,0.3787878730486686,0.28070174946137283,0.33962263510145974,0.46153845443786995,0.4411764641003461,0.44067795863257697,0.44776118734684794,0.2586206851961951,0.3684210461680518,0.31999999360000014,0.35483870395421446,0.40298506861216316,0.38709676795005216,0.4999999907407409,0.46153845443786995,0.499999991935484,0.31034482223543414,0.316666661388889,0.415094331790673,0.47457626314277523,0.38095237490551787,0.23728813157138762,0.48717948301555997,0.43859648353339503,0.3636363570247935,0.3684210461680518,0.34482758026159344,0.42592591803840896,0.31034482223543414,0.4843749924316408,0.47169810430758297,0.36206895927467314,0.3269230706360948,0.49122806155740245,0.3559321973570814,0.26315789012003704,0.34482758026159344,0.3650793592844546,0.316666661388889,0.35849055927376305,0.3559321973570814,0.35185184533607694,0.3684210461680518,0.25454544991735545,0.32727272132231416,0.3859649055093876,0.42622950120935243,0.4218749934082032,0.4242424199571473,0.31034482223543414,0.31034482223543414,0.3846153772189351,0.38983050186727963,0.3174603124212649,0.316666661388889,0.3389830451019823,0.45278969859916374,0.3793103382877528,0.2711864360815858,0.3275862012485138,0.3636363570247935,0.36206895927467314,0.25925925445816195,0.41176469780853536,0.43103447532699185,0.34615383949704154,0.31249999511718757,0.316666661388889,0.43636362842975224,0.24561403077870123,0.23999999520000012,0.2586206851961951,0.2909090856198348,0.30158729680020163,0.99999950000025
total seconds,0.0,9.896023750305176,38.39585876464844,81.89519023895264,92.0122139453888,104.63225984573364,116.0932388305664,128.2679159641266,142.88709616661072,153.2505805492401,163.6289131641388,175.14835143089294,187.03081893920898,197.69841623306274,208.34122395515442,218.6059787273407,229.1392047405243,239.04837369918823,248.90089058876038,259.3141324520111,269.4640784263611,280.85861253738403,291.61522483825684,302.50882482528687,312.62980103492737,322.3899667263031,333.36877179145813,343.0160176753998,359.1540939807892,371.06088495254517,383.7992901802063,394.36826825141907,404.3543629646301,414.5552353858948,422.8968560695648,431.48368406295776,441.3850054740906,448.46965765953064,457.3201344013214,465.5453109741211,474.3309500217438,482.7886416912079,492.3790452480316,501.4779751300812,510.05646324157715,518.0350527763367,527.5274600982666,537.4041562080383,548.3610792160034,556.187007188797,565.2069466114044,573.7077429294586,581.3770310878754,589.1681265830994,596.6065125465393,604.5513596534729,613.619218826294,620.9822351932526,627.7832455635071,635.2894325256348,643.4314069747925,651.2633693218231,659.0587844848633,666.6508271694183,675.1873593330383,685.0258657932281,692.673342704773,705.7661411762238,712.976060628891,720.3636147975922,730.3918085098267,737.7655262947083,745.9602179527283,754.4339153766632,762.3725934028625,771.4930989742279,782.2531261444092,789.4613859653473,796.0220606327057,810.2337574958801,817.7736618518829,825.911438703537,835.2968516349792,847.3742411136627,856.5693964958191,865.4071340560913,872.0526158809662,881.6402952671051,895.6692185401917,908.114289522171,918.7085735797882,927.0226118564606,935.496349811554,944.2915887832642,952.2987711429596,961.3161852359772,969.732522726059,978.3725545406342,987.1925210952759,995.6323492527008,1003.547744512558,1013.7754878997803,1024.2358689308167,1032.905502319336,1043.9973766803741,1053.345508813858,1064.8725996017456,1073.0010221004486,1081.0696332454681,1089.696873664856,1101.438277721405,1112.13218832016,1122.3051154613495,1132.9886872768402,1142.937680721283,1151.7230513095856,1161.2928156852722,1168.8013904094696,1176.468133687973,1184.5880000591278,1193.9171028137207,1203.1186978816986,1210.1176624298096,1219.3435847759247,1227.5848474502563,1235.9954211711884,1244.5052633285522,1253.4520773887634,1261.4168372154236,1269.5065281391144,1277.8457963466644,1284.38348031044,1294.1738879680634,1302.1945700645447,1310.126710653305,1317.2308967113495,1323.866604089737,1333.6081411838531,1341.730269908905,1348.6001117229462,1356.036038160324,1365.6821048259735,1378.7817964553833,1390.6841399669647,1400.1834111213684,1407.7808401584625,1416.1582579612732,1422.3734600543976,1428.7259242534637,1435.9041714668274,1443.123966217041,1450.4822750091553,1457.8248569965363,1465.7191045284271,1475.5425465106964,1484.265215396881,1492.226847410202,1498.1119401454926,1506.2259933948517,1514.5481321811676,1522.8496959209442,1541.596956729889,1550.8259887695312,1559.4053950309753,1567.9473645687103,1575.4221866130829,1582.5711271762848,1589.5186388492584,1596.1299016475677,1602.7911713123322,1611.0126631259918,1627.9807398319244,1636.0217752456665,1647.0694782733917,1654.2692031860352,1664.423523902893,1671.6364061832428,1678.0684087276459,1685.7589111328125,1693.0060789585114,1710.0767230987549,1717.5980250835419,1724.3367290496826,1736.8560371398926,1744.8798687458038,1752.8822493553162,1760.1906168460846,1766.3837890625,1773.3296797275543,1779.1023046970367
total minutes,0.0,0.16493372917175292,0.6399309794108073,1.3649198373158773,1.5335368990898133,1.743870997428894,1.9348873138427733,2.13779859940211,2.381451602776845,2.5541763424873354,2.7271485527356467,2.9191391905148825,3.117180315653483,3.294973603884379,3.472353732585907,3.643432978789012,3.8189867456754047,3.984139561653137,4.14834817647934,4.321902207533518,4.491067973772685,4.680976875623068,4.860253747304281,5.041813747088114,5.210496683915456,5.373166112105052,5.556146196524302,5.716933627923329,5.985901566346486,6.184348082542419,6.396654836336771,6.572804470856984,6.739239382743835,6.909253923098246,7.048280934492747,7.191394734382629,7.35641675790151,7.474494294325511,7.622002240022024,7.759088516235352,7.90551583369573,8.04647736152013,8.206317420800527,8.35796625216802,8.500941054026287,8.633917546272277,8.79212433497111,8.956735936800639,9.139351320266723,9.269783453146617,9.42011577685674,9.561795715490977,9.689617184797923,9.819468776384989,9.943441875775655,10.075855994224549,10.226986980438232,10.349703919887542,10.463054092725118,10.58815720876058,10.723856782913208,10.854389488697052,10.984313074747721,11.110847119490305,11.253122655550639,11.41709776322047,11.544555711746217,11.762769019603729,11.88293434381485,12.006060246626536,12.173196808497112,12.296092104911803,12.432670299212138,12.573898589611053,12.70620989004771,12.858218316237132,13.037552102406819,13.157689766089122,13.267034343878429,13.50389595826467,13.629561030864716,13.765190645058949,13.921614193916321,14.122904018561046,14.276156608263651,14.423452234268188,14.53421026468277,14.694004921118418,14.927820309003193,15.135238158702851,15.311809559663137,15.450376864274343,15.591605830192567,15.738193146387736,15.871646185715994,16.02193642059962,16.162208712100984,16.306209242343904,16.453208684921265,16.593872487545013,16.725795741875967,16.896258131663004,17.07059781551361,17.215091705322266,17.399956278006236,17.555758480230967,17.747876660029092,17.88335036834081,18.017827220757802,18.16161456108093,18.357304628690084,18.535536472002665,18.70508525768916,18.883144787947337,19.048961345354716,19.195384188493094,19.354880261421204,19.48002317349116,19.607802228132883,19.743133334318795,19.89861838022868,20.05197829802831,20.16862770716349,20.322393079598744,20.45974745750427,20.59992368618647,20.741754388809206,20.89086795647939,21.02361395359039,21.158442135651907,21.297429939111073,21.406391338507333,21.569564799467724,21.703242834409078,21.835445177555084,21.953848278522493,22.064443401495616,22.22680235306422,22.362171165148418,22.47666852871577,22.600600636005403,22.761368413766224,22.979696607589723,23.178068999449412,23.33639018535614,23.463014002641042,23.602637632687888,23.70622433423996,23.81209873755773,23.93173619111379,24.05206610361735,24.174704583485923,24.29708094994227,24.428651742140453,24.592375775178272,24.737753589948017,24.8704474568367,24.96853233575821,25.10376655658086,25.242468869686128,25.38082826534907,25.693282612164815,25.847099812825522,25.99008991718292,26.13245607614517,26.25703644355138,26.37618545293808,26.49197731415431,26.602165027459463,26.71318618853887,26.850211052099862,27.133012330532075,27.267029587427775,27.451157971223196,27.57115338643392,27.74039206504822,27.860606769720714,27.96780681212743,28.09598185221354,28.216767982641855,28.50127871831258,28.626633751392365,28.738945484161377,28.94760061899821,29.081331145763397,29.214704155921936,29.336510280768078,29.439729817708333,29.555494662125906,29.651705078283946
cummulative feedback,0.0,156.0,202.0,286.0,318.0,364.0,402.0,431.0,466.0,501.0,532.0,569.0,610.0,651.0,686.0,721.0,751.0,772.0,801.0,823.0,867.0,900.0,936.0,968.0,1006.0,1040.0,1077.0,1104.0,1130.0,1169.0,1236.0,1295.0,1319.0,1345.0,1364.0,1394.0,1422.0,1442.0,1468.0,1494.0,1522.0,1552.0,1574.0,1609.0,1626.0,1646.0,1679.0,1700.0,1718.0,1742.0,1762.0,1796.0,1815.0,1833.0,1861.0,1886.0,1908.0,1935.0,1957.0,1983.0,2006.0,2024.0,2051.0,2064.0,2078.0,2100.0,2123.0,2143.0,2164.0,2183.0,2214.0,2228.0,2245.0,2267.0,2287.0,2315.0,2332.0,2359.0,2374.0,2503.0,2531.0,2554.0,2570.0,2593.0,2619.0,2644.0,2660.0,2675.0,2695.0,2718.0,2746.0,2775.0,2799.0,2829.0,2857.0,2891.0,2914.0,2947.0,2967.0,2990.0,3017.0,3046.0,3075.0,3116.0,3143.0,3164.0,3223.0,3249.0,3278.0,3300.0,3355.0,3414.0,3469.0,3491.0,3520.0,3545.0,3561.0,3579.0,3609.0,3639.0,3665.0,3695.0,3710.0,3731.0,3747.0,3769.0,3796.0,3820.0,3847.0,3877.0,3908.0,3926.0,3945.0,3967.0,3995.0,4019.0,4033.0,4090.0,4115.0,4135.0,4156.0,4176.0,4199.0,4217.0,4248.0,4273.0,4294.0,4311.0,4339.0,4360.0,4375.0,4395.0,4418.0,4437.0,4456.0,4477.0,4496.0,4517.0,4531.0,4549.0,4571.0,4597.0,4624.0,4666.0,4684.0,4702.0,4722.0,4745.0,4765.0,4784.0,4804.0,5015.0,5037.0,5053.0,5072.0,5092.0,5113.0,5127.0,5148.0,5173.0,5191.0,5211.0,5230.0,5254.0,5268.0,5280.0,5295.0,5311.0,5330.0,5332.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
