,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Accumulated time steps,0.0,380.0,1379.0,1539.0,1807.0,2169.0,2428.0,2690.0,3689.0,4052.0,5051.0,5404.0,5568.0,5826.0,6191.0,6576.0,6934.0,7212.0,7646.0,7806.0,8067.0,8229.0,8386.0,8695.0,8975.0,9229.0,9574.0,9933.0,10383.0,10674.0,10925.0,11388.0,11549.0,11714.0,11869.0,12143.0,12579.0,12828.0,13229.0,13515.0,13768.0,14016.0,14264.0,14699.0,14858.0,15023.0,15180.0,15340.0,15703.0,15967.0,16127.0,16375.0,16534.0,16690.0,17029.0,17369.0,17618.0,17973.0,18319.0,18589.0,19020.0,19276.0,19527.0,19810.0
Episode reward,0.0,81.22366720091415,-59.836585402422244,91.0643573588371,85.31463984446128,81.14069772257382,86.45344088897234,86.73822590239702,-65.55276553554896,80.57343881489538,-61.59655311189242,82.55461977612683,91.154677053367,87.3704422998414,79.42997503507924,76.19843708661102,76.85464884520827,84.28914073654498,72.4571904274759,89.93999278166076,83.22430807574976,90.18249313557722,90.54432167061296,79.0248468134439,82.45856482297579,84.77342335268325,78.85396886208872,76.86396424213603,71.00323616913217,84.84044751999417,84.830023041712,70.07084413535009,89.24777808260413,89.64579854662472,90.77481679885264,82.67780379231878,71.71036972295624,85.92633640482481,77.10155630285624,88.1246038833862,86.10818760894762,85.91242225179055,85.92005636239719,74.75515985488845,90.53812645093954,89.88359055869311,90.76246967408582,90.4280598644223,78.32881820867095,84.00330469410535,90.42599546390514,85.91524669041469,90.53464016072815,90.87008339329154,80.57032071651899,80.6115669262807,85.88762292812653,79.12151005604747,80.02876677653342,83.68068732553436,75.11865869244077,85.13788192906027,85.6823455675453,82.07074509035212
Episode feedback,0.8,0.41269841160661797,0.10921843676431019,0.11320754645781418,0.1198501868170405,0.07202216046531258,0.07751937954449853,0.0651340993673023,0.00901803606310818,0.0524861877003144,0.012024048084144241,0.011363636331353306,0.012269938575031052,0.007782101137034626,0.005494505479410699,0.018229166619194877,0.005602240880665992,0.014440433160864862,0.013856812901023526,0.0,0.007692307662721894,0.01242236017128969,0.0,0.0064935064724236805,0.0035842293778343033,0.0039525691543376715,0.0,0.0,0.002227171487244607,0.0034482758501783593,0.007999999968,0.0,0.012499999921875001,0.0,0.0,0.0036630036495860674,0.0022988505694279296,0.0,0.00249999999375,0.0,0.003968253952506929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,24.18284511566162,76.02462816238403,84.80094504356384,99.20712614059448,117.8563494682312,131.45470142364502,145.30001878738403,194.23881793022156,212.9712269306183,262.5892789363861,281.05368995666504,289.89795088768005,303.3801836967468,322.418573141098,342.6553657054901,361.2878065109253,375.7717366218567,398.1456570625305,407.0424611568451,420.82299160957336,429.70247197151184,438.401535987854,454.5871937274933,469.32420325279236,482.93224930763245,500.7799663543701,519.3682081699371,542.5039813518524,557.7955965995789,571.2740626335144,594.7914750576019,603.5892798900604,612.7642815113068,621.346431016922,635.6553664207458,658.0244591236115,671.1553456783295,691.8418002128601,706.9347720146179,719.91042304039,732.5407972335815,745.7776160240173,767.4119620323181,776.2915623188019,785.4167995452881,794.1574997901917,803.0088412761688,821.7067816257477,835.332581281662,844.1200518608093,856.7300107479095,864.9987783432007,873.1270685195923,889.7243468761444,906.3189673423767,918.9229741096497,935.9468247890472,952.6714627742767,965.8229355812073,986.6058025360107,999.1175427436829,1011.3369295597076,1024.8862311840057
total minutes,0.0,0.40304741859436033,1.267077136039734,1.4133490840593974,1.6534521023432414,1.9642724911371867,2.1909116903940835,2.421666979789734,3.2373136321703595,3.549520448843638,4.376487982273102,4.684228165944417,4.831632514794667,5.05633639494578,5.373642885684967,5.710922761758169,6.021463441848755,6.262862277030945,6.635760951042175,6.784041019280751,7.013716526826223,7.161707866191864,7.306692266464234,7.5764532287915545,7.822070054213206,8.048870821793875,8.346332772572834,8.656136802832286,9.041733022530874,9.296593276659648,9.52123437722524,9.913191250960033,10.059821331501007,10.212738025188447,10.355773850282032,10.59425610701243,10.967074318726857,11.185922427972157,11.530696670214335,11.782246200243632,11.998507050673167,12.209013287226359,12.429626933733623,12.790199367205302,12.938192705313364,13.090279992421468,13.235958329836528,13.383480687936148,13.695113027095795,13.9222096880277,14.068667531013489,14.278833512465159,14.416646305720011,14.55211780865987,14.828739114602406,15.105316122372946,15.315382901827494,15.59911374648412,15.877857712904612,16.097048926353455,16.443430042266847,16.65195904572805,16.855615492661794,17.081437186400095
cummulative feedback,0.0,156.0,265.0,283.0,315.0,341.0,361.0,378.0,387.0,406.0,418.0,422.0,424.0,426.0,428.0,435.0,437.0,441.0,447.0,447.0,449.0,451.0,451.0,453.0,454.0,455.0,455.0,455.0,456.0,457.0,459.0,459.0,461.0,461.0,461.0,462.0,463.0,463.0,464.0,464.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,378.0,998.0,159.0,267.0,361.0,258.0,261.0,998.0,362.0,998.0,352.0,163.0,257.0,364.0,384.0,357.0,277.0,433.0,159.0,260.0,161.0,156.0,308.0,279.0,253.0,344.0,358.0,449.0,290.0,250.0,462.0,160.0,164.0,154.0,273.0,435.0,248.0,400.0,285.0,252.0,247.0,247.0,434.0,158.0,164.0,156.0,159.0,362.0,263.0,159.0,247.0,158.0,155.0,338.0,339.0,248.0,354.0,345.0,269.0,430.0,255.0,250.0,282.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
