,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,927.0,1204.0,1563.0,1824.0,2560.0,2914.0,3186.0,3635.0,3792.0,4050.0,4601.0,4857.0,5231.0,5845.0,6005.0,6279.0,6436.0,6805.0,7153.0,7398.0,7549.0,7812.0,8167.0,8426.0,8685.0,8934.0,9194.0,9350.0,9626.0,9990.0,10247.0,10518.0,10790.0,11057.0,11329.0,11660.0,11914.0,12075.0,12331.0,12770.0,12926.0,13078.0,13324.0,13578.0,13743.0,14181.0,14536.0,14784.0,15136.0,15473.0,15625.0,15873.0,16121.0,16372.0,16634.0,16975.0,17232.0,17385.0,17641.0,17909.0,18062.0,18216.0,18466.0,18619.0,18869.0,19021.0,19270.0,19568.0,19832.0
Episode reward,0.0,46.85087041430333,85.46847209010846,80.93397908227814,86.58327055250099,58.6041595828807,81.12194991181747,85.59479721856947,74.7243749069444,91.34573504502248,86.13565536529391,68.47798667445508,86.84759992739754,78.22713289055532,64.67586501381841,91.05950370365927,85.22603899695505,91.55747474349121,79.24937971506367,81.1412768291388,84.34815359655083,91.23353168197826,84.26316424949326,78.99781136199175,85.91281466645206,85.44440664168211,86.47883267193613,85.1106238337521,90.72160174676932,82.16633715993783,79.19414821614811,85.15550221066165,88.3308314020642,86.23389744377371,87.47365662247547,83.48650299852738,79.76166049542998,86.01912131794275,90.76977421297164,85.99878735278755,74.24799033927312,90.90950981851022,91.27273990876233,86.14532271607744,85.15324415035674,89.95845066287652,74.352657961842,78.67706111062279,85.90266277619502,79.23441511151476,80.87558951253365,91.19674485616895,85.90728853700277,85.88560117865437,85.51657700914726,84.27653337990651,80.43819775459733,84.81764033896835,91.21144566638064,84.93360821525599,83.28711236765139,91.02860476942011,91.11551016837078,85.64333881107004,91.20302473393537,85.66319210230584,91.25968831412078,85.77675688269,80.2513743552765,83.73165254312475
Episode feedback,0.8,0.2745945942977356,0.1485507240994539,0.08379888244748916,0.06153846130177515,0.024489795885047898,0.028328611817765973,0.05904059018804211,0.022321428521603955,0.012820512738330047,0.015564202274069253,0.02363636359338843,0.023529411672433678,0.03217158168318611,0.006525285470594966,0.012578616273090464,0.0,0.0,0.005434782593927222,0.0028818443720984312,0.0,0.013333333244444445,0.011450381635685566,0.00564971749816464,0.0038759689772249264,0.0038759689772249264,0.004032258048257024,0.00772200769219302,0.0,0.007272727246280992,0.00550964185810016,0.003906249984741211,0.0,0.0,0.0,0.007380073773505263,0.0030303030211202937,0.0,0.006249999960937501,0.00392156861207228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,80.07883930206299,99.11283230781555,120.86628365516663,134.12631058692932,170.0982518196106,189.14124274253845,204.69567275047302,227.32238507270813,235.638249874115,248.32815074920654,275.0597858428955,288.40123891830444,307.8011157512665,337.2874164581299,345.8667051792145,359.72218227386475,367.9459264278412,386.1360123157501,403.93884110450745,416.90728306770325,425.1395664215088,438.595401763916,456.63487243652344,470.230343580246,483.5857901573181,496.4713077545166,510.02982091903687,518.3960406780243,532.9124975204468,551.4907913208008,564.6235661506653,578.5490565299988,592.5607681274414,606.179637670517,620.0871379375458,637.0176131725311,650.1591262817383,658.9659404754639,672.1815474033356,694.0306718349457,702.6176142692566,710.7873384952545,723.7628812789917,737.1350679397583,745.827862739563,768.3354232311249,786.2355484962463,798.9281742572784,817.1357955932617,834.0269646644592,842.4739310741425,855.5876944065094,868.5859930515289,881.4534356594086,895.291122674942,912.5189480781555,926.1736743450165,934.5920000076294,947.9982347488403,961.706271648407,970.2165644168854,978.7204802036285,991.4653408527374,999.8182060718536,1012.6833155155182,1021.4498379230499,1034.85254073143,1049.9135212898254,1063.300095796585
total minutes,0.0,1.3346473217010497,1.6518805384635926,2.014438060919444,2.2354385097821554,2.8349708636601765,3.1523540457089743,3.411594545841217,3.7887064178784686,3.927304164568583,4.138802512486776,4.584329764048259,4.806687315305074,5.130018595854441,5.621456940968831,5.764445086320241,5.995369704564412,6.132432107130686,6.435600205262502,6.732314018408458,6.948454717795054,7.08565944035848,7.309923362731934,7.6105812072753904,7.837172393004099,8.059763169288635,8.27452179590861,8.500497015317281,8.639934011300404,8.881874958674112,9.191513188680013,9.410392769177754,9.64248427549998,9.876012802124023,10.102993961175283,10.33478563229243,10.616960219542186,10.835985438028972,10.982765674591064,11.203025790055593,11.567177863915761,11.710293571154276,11.846455641587575,12.062714687983195,12.28558446566264,12.430464378992717,12.805590387185415,13.103925808270771,13.31546957095464,13.618929926554362,13.900449411074321,14.041232184569042,14.259794906775157,14.476433217525482,14.690890594323475,14.921518711249034,15.208649134635925,15.436227905750275,15.57653333346049,15.799970579147338,16.028437860806783,16.170276073614755,16.31200800339381,16.524422347545624,16.663636767864226,16.87805525859197,17.024163965384165,17.247542345523833,17.498558688163758,17.721668263276417
cummulative feedback,0.0,254.0,295.0,325.0,341.0,359.0,369.0,385.0,395.0,397.0,401.0,414.0,420.0,432.0,436.0,438.0,438.0,438.0,440.0,441.0,441.0,443.0,446.0,448.0,449.0,450.0,451.0,453.0,453.0,455.0,457.0,458.0,458.0,458.0,458.0,460.0,461.0,461.0,462.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,925.0,276.0,358.0,260.0,735.0,353.0,271.0,448.0,156.0,257.0,550.0,255.0,373.0,613.0,159.0,273.0,156.0,368.0,347.0,244.0,150.0,262.0,354.0,258.0,258.0,248.0,259.0,155.0,275.0,363.0,256.0,270.0,271.0,266.0,271.0,330.0,253.0,160.0,255.0,438.0,155.0,151.0,245.0,253.0,164.0,437.0,354.0,247.0,351.0,336.0,151.0,247.0,247.0,250.0,261.0,340.0,256.0,152.0,255.0,267.0,152.0,153.0,249.0,152.0,249.0,151.0,248.0,297.0,263.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
