,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,684.0,1355.0,1709.0,2419.0,2675.0,2932.0,3093.0,3242.0,3401.0,3655.0,3806.0,4084.0,4358.0,4729.0,4884.0,5419.0,5580.0,5834.0,6092.0,6364.0,6541.0,6793.0,6938.0,7179.0,7343.0,7670.0,7827.0,7977.0,8133.0,8379.0,8533.0,8780.0,8922.0,9187.0,9452.0,9708.0,9861.0,10101.0,10474.0,10728.0,10998.0,11150.0,11323.0,11699.0,11941.0,12203.0,12352.0,12597.0,12855.0,13198.0,13461.0,13616.0,13771.0,14265.0,14543.0,14704.0,14856.0,15120.0,15271.0,15431.0,15584.0,15837.0,16093.0,16258.0,16609.0,16959.0,17240.0,17501.0,17765.0,18150.0,18735.0,18894.0,19249.0,19431.0,19694.0,19962.0,20226.0
Episode reward,0.0,65.00379162186192,64.52582486587585,81.19401198086936,63.9706944998256,86.37843418725394,85.04746937809965,90.80007498976319,90.9639319918961,91.63384464836766,85.41501113858402,91.3706749351459,82.60360653879263,84.56206148269119,76.07283465022405,90.92711799692371,67.59045106293885,90.30768923523058,85.58122943619627,83.60210610204496,82.19917078473836,90.20666861080262,85.46107383160725,91.49237590040185,83.32208513015698,89.98956140508997,80.35301502055151,90.2246991336062,92.07191232150747,90.27870623672278,86.07461863522714,90.9266009505092,86.31686903498445,92.40328620547426,85.3176953697734,84.84858706607889,85.66119513093435,91.56106706021819,86.78665337645903,77.68017008771983,86.24146255439302,81.81356046739306,91.62435302866267,89.94943007020754,79.70948415735697,87.27591841610834,85.60867979244725,91.26409204008993,86.81224493852642,87.44962087974973,81.69194201244235,84.17766539134836,90.95083854553553,90.83823219510751,71.19921087250451,83.09401638554013,89.46482563267699,90.72977783570211,84.8643188979068,91.4034402907286,89.7099681061187,91.19932628656495,87.28943895687023,86.38085480375868,90.05511455197954,82.0379107910739,82.04301990817757,82.34275502997589,85.2794875936872,85.15490655412106,75.49668998458382,69.07643888304297,89.96981409696434,80.18203697889157,88.95012525407624,83.75881480370879,84.2943348568755,84.86742570627618
Episode feedback,0.8,0.3005865098231869,0.24925373097126308,0.18413597681547883,0.14809590952313695,0.10980392113802384,0.062499999755859376,0.0187499998828125,0.09459459395544194,0.08227848049190835,0.059288537315065074,0.09999999933333334,0.050541516063027016,0.05860805839337708,0.040540540430971515,0.025974025805363468,0.024344569242800432,0.0,0.03162055323470137,0.003891050568517313,0.014760147547010527,0.011363636299070248,0.019920318645735784,0.006944444396219137,0.0,0.0,0.009202453959501675,0.012820512738330047,0.006711409350930139,0.012903225723204995,0.004081632636401499,0.013071895339399377,0.008130081267763897,0.0,0.0,0.003787878773530762,0.011764705836216839,0.0,0.0,0.0,0.007905138308675343,0.007434944210279018,0.0,0.0,0.0026666666595555554,0.0041493775761436615,0.0,0.0,0.00819672127788229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,50.09110951423645,98.41221928596497,122.26114296913147,166.5715732574463,182.17580461502075,196.9995436668396,206.18677520751953,215.51428318023682,225.30368828773499,239.9784049987793,249.61879181861877,265.1744706630707,280.700914144516,300.640474319458,309.53043031692505,337.3773956298828,346.14076828956604,360.01780796051025,373.5346179008484,387.9944806098938,397.8632526397705,411.36136865615845,419.45036244392395,432.1592290401459,441.2579026222229,458.34554648399353,467.1367156505585,475.5103168487549,484.1958291530609,497.3065593242645,506.11143946647644,519.1047189235687,527.0700068473816,540.892258644104,554.9321491718292,568.5778496265411,577.1751279830933,589.9071207046509,609.0644774436951,622.4960608482361,636.808153629303,645.1179168224335,654.6170539855957,674.073655128479,686.9549086093903,700.728077173233,708.9776406288147,722.0220928192139,735.7624411582947,753.4905543327332,767.4031496047974,775.990473985672,784.6686964035034,809.7972364425659,824.3731880187988,833.2644746303558,841.6177673339844,855.5311596393585,864.0552008152008,872.9235544204712,881.3711333274841,894.6607985496521,908.2588067054749,917.2964653968811,935.6351597309113,953.9784896373749,968.7846522331238,982.6830735206604,996.8308591842651,1016.7650125026703,1046.5057497024536,1055.2305233478546,1073.6010262966156,1083.5740892887115,1097.4413375854492,1111.680912733078,1125.6083722114563
total minutes,0.0,0.8348518252372742,1.6402036547660828,2.037685716152191,2.776192887624105,3.036263410250346,3.28332572778066,3.436446253458659,3.5919047196706138,3.7550614714622497,3.9996400833129884,4.16031319697698,4.419574511051178,4.678348569075267,5.010674571990966,5.158840505282084,5.62295659383138,5.769012804826101,6.000296799341838,6.22557696501414,6.466574676831564,6.631054210662842,6.856022810935974,6.990839374065399,7.202653817335764,7.354298377037049,7.639092441399892,7.785611927509308,7.925171947479248,8.069930485884349,8.288442655404408,8.435190657774607,8.651745315392812,8.784500114123027,9.014870977401733,9.24886915286382,9.476297493775686,9.619585466384887,9.831785345077515,10.151074624061584,10.374934347470601,10.613469227155049,10.751965280373891,10.910284233093261,11.234560918807983,11.44924847682317,11.678801286220551,11.816294010480245,12.033701546986897,12.262707352638245,12.558175905545552,12.79005249341329,12.933174566427867,13.077811606725056,13.496620607376098,13.739553133646647,13.887741243839264,14.02696278889974,14.258852660655975,14.40092001358668,14.548725907007853,14.689518888791403,14.911013309160868,15.13764677842458,15.288274423281353,15.593919328848521,15.899641493956247,16.146410870552064,16.37805122534434,16.613847653071087,16.94608354171117,17.441762495040894,17.58717538913091,17.893350438276926,18.05956815481186,18.290688959757485,18.528015212217966,18.760139536857604
cummulative feedback,0.0,205.0,372.0,437.0,542.0,570.0,586.0,589.0,603.0,616.0,631.0,646.0,660.0,676.0,691.0,695.0,708.0,708.0,716.0,717.0,721.0,723.0,728.0,729.0,729.0,729.0,732.0,734.0,735.0,737.0,738.0,740.0,742.0,742.0,742.0,743.0,746.0,746.0,746.0,746.0,748.0,750.0,750.0,750.0,751.0,752.0,752.0,752.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,682.0,670.0,353.0,709.0,255.0,256.0,160.0,148.0,158.0,253.0,150.0,277.0,273.0,370.0,154.0,534.0,160.0,253.0,257.0,271.0,176.0,251.0,144.0,240.0,163.0,326.0,156.0,149.0,155.0,245.0,153.0,246.0,141.0,264.0,264.0,255.0,152.0,239.0,372.0,253.0,269.0,151.0,172.0,375.0,241.0,261.0,148.0,244.0,257.0,342.0,262.0,154.0,154.0,493.0,277.0,160.0,151.0,263.0,150.0,159.0,152.0,252.0,255.0,164.0,350.0,349.0,280.0,260.0,263.0,384.0,584.0,158.0,354.0,181.0,262.0,267.0,263.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
