,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Accumulated time steps,0.0,1000.0,1651.0,1903.0,2256.0,2534.0,2888.0,3142.0,3384.0,3535.0,3687.0,3865.0,4056.0,4307.0,4578.0,4734.0,4896.0,5064.0,5213.0,5478.0,5738.0,5889.0,6056.0,6388.0,6633.0,6798.0,7049.0,7392.0,7628.0,7786.0,8047.0,8302.0,8452.0,8619.0,8894.0,9331.0,9481.0,9643.0,9892.0,10162.0,10446.0,10604.0,10872.0,11136.0,11304.0,11678.0,12030.0,12470.0,12715.0,12974.0,13237.0,13505.0,13785.0,14065.0,14219.0,14375.0,14628.0,14784.0,15129.0,15378.0,15535.0,15691.0,15946.0,16096.0,16250.0,16517.0,16669.0,16936.0,17099.0,17273.0,17538.0,17802.0,18185.0,18440.0,18589.0,18742.0,19013.0,19162.0,19436.0,19605.0,19879.0,20031.0
Episode reward,0.0,-66.28919790102572,69.0690129212969,86.29432148294867,79.22419367451516,82.37981161009213,79.50384276337473,84.4494142356155,86.1303407283499,90.90928098611593,91.81064886767601,89.12431715333832,87.85450606598448,85.46621956133556,84.66479529060994,91.66205797968395,90.4402374564157,89.52830122306162,91.65116202926933,83.91038858747899,85.24258092838288,92.09922881606252,90.25424493903205,81.62237013137498,85.55346998790527,89.87837105873729,85.27645874465003,81.26734601977776,86.27482317171292,90.26200737535012,86.4012658673435,85.49666467704208,91.05492952826776,92.15935154966434,85.130006871079,76.78088599042346,91.14333813408827,89.7474551712658,86.20429049314284,83.15941094054398,84.53122112124242,90.9074180206296,84.1235656493905,85.13099207228103,87.9179512710324,77.60950342143296,81.62856412396837,76.80374393959006,86.12354292897007,86.7667191652088,85.2061343669477,85.58062228886227,83.60110260948349,83.27938961063714,90.9162071615268,90.53648487599398,84.57260432714484,90.37145533912786,78.11457556070839,83.0026224519528,90.52551155708294,90.46706572709977,85.14487375085606,91.2768985443814,89.82611879759304,85.65379027818332,91.92014035161786,85.53202020010026,90.46748388904795,89.27098971628887,84.21465363038324,84.88080790174708,78.32574841125324,84.93612704664768,91.16281012975972,90.9513106004171,83.77989576377215,91.01501475582526,85.78537972154686,90.35090573590882,83.70005626207484,90.74289435593269
Episode feedback,0.8,0.014028056098168281,0.2999999995384615,0.20717131391565213,0.13352272689340133,0.09025270725540539,0.05949008481730854,0.11067193632145479,0.08298755152287324,0.0866666660888889,0.05298013209946933,0.07344632726866482,0.05263157867036011,0.051999999792,0.04074074058984911,0.019354838584807493,0.03105590042822422,0.017964071748718134,0.03378378355551498,0.026515151414715336,0.050193049999254634,0.019999999866666666,0.02409638539700973,0.036253776325517295,0.02459016383364687,0.006097560938429507,0.015999999936,0.008771929798912486,0.0,0.00636942671102276,0.015384615325443787,0.011811023575547152,0.006711409350930139,0.006024096349252432,0.0036496350231765146,0.0022935779763908763,0.0,0.0,0.004032258048257024,0.007434944210279018,0.0,0.0,0.0037453183380325157,0.0,0.0,0.0,0.0,0.0,0.004098360638941145,0.0038759689772249264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767357355327,0.004032258048257024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756711102995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,46.50386619567871,105.36539053916931,125.26756954193115,150.28261280059814,168.74366068840027,190.97638082504272,208.3504045009613,224.33343648910522,234.6244716644287,244.5826826095581,256.187557220459,268.2730305194855,284.0685830116272,300.8106036186218,310.439462184906,320.4650459289551,330.61349153518677,340.03655791282654,355.7360510826111,371.6448450088501,381.03926610946655,391.1886157989502,411.14683723449707,425.76052951812744,435.5740785598755,450.09230375289917,469.57436990737915,482.8350841999054,492.67011857032776,508.31626558303833,524.2419037818909,534.1031219959259,544.1483466625214,560.346257686615,584.9240272045135,594.1595125198364,604.0751938819885,618.4865753650665,633.9093208312988,650.5840368270874,660.0773425102234,675.594874382019,690.7145481109619,700.8622868061066,721.4569883346558,741.2796998023987,765.9766821861267,779.999459028244,794.6655156612396,809.2665402889252,824.4884431362152,840.1100335121155,855.7485082149506,864.809460401535,873.8019392490387,888.0360927581787,897.2430458068848,916.485990524292,930.6186416149139,939.8084895610809,948.9078960418701,963.0276341438293,971.9356374740601,980.7737970352173,995.7973062992096,1004.7182393074036,1019.6573009490967,1029.289092540741,1039.59454870224,1054.4003403186798,1069.4877891540527,1090.2836608886719,1104.9415028095245,1113.9019701480865,1122.9646725654602,1138.2714762687683,1147.3068997859955,1162.9452850818634,1172.7716965675354,1188.5253319740295,1197.7633500099182
total minutes,0.0,0.7750644365946452,1.7560898423194886,2.0877928256988527,2.5047102133433023,2.812394344806671,3.1829396804173786,3.4725067416826882,3.738890608151754,3.910407861073812,4.076378043492635,4.269792620340983,4.471217175324758,4.73447638352712,5.013510060310364,5.1739910364151,5.341084098815918,5.51022485891978,5.667275965213776,5.928934184710185,6.194080750147502,6.350654435157776,6.519810263315836,6.852447287241618,7.096008825302124,7.259567975997925,7.501538395881653,7.826239498456319,8.047251403331757,8.211168642838796,8.471937759717305,8.737365063031515,8.901718699932099,9.069139111042023,9.339104294776917,9.748733786741893,9.902658541997274,10.067919898033143,10.308109589417775,10.565155347188314,10.843067280451457,11.001289041837056,11.259914573033651,11.511909135182698,11.68103811343511,12.02428313891093,12.354661663373312,12.766278036435445,12.999990983804066,13.24442526102066,13.487775671482087,13.741474052270254,14.001833891868591,14.262475136915842,14.41349100669225,14.563365654150646,14.800601545969645,14.954050763448079,15.2747665087382,15.510310693581898,15.663474826018016,15.815131600697836,16.050460569063823,16.198927291234334,16.346229950586956,16.596621771653492,16.745303988456726,16.99428834915161,17.15481820901235,17.326575811704,17.57333900531133,17.82479648590088,18.17139434814453,18.415691713492077,18.565032835801443,18.716077876091003,18.97119127114614,19.121781663099924,19.382421418031058,19.54619494279226,19.80875553290049,19.962722500165302
cummulative feedback,0.0,14.0,209.0,261.0,308.0,333.0,354.0,382.0,402.0,415.0,423.0,436.0,446.0,459.0,470.0,473.0,478.0,481.0,486.0,493.0,506.0,509.0,513.0,525.0,531.0,532.0,536.0,539.0,539.0,540.0,544.0,547.0,548.0,549.0,550.0,551.0,551.0,551.0,552.0,554.0,554.0,554.0,555.0,555.0,555.0,555.0,555.0,555.0,556.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,558.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,650.0,251.0,352.0,277.0,353.0,253.0,241.0,150.0,151.0,177.0,190.0,250.0,270.0,155.0,161.0,167.0,148.0,264.0,259.0,150.0,166.0,331.0,244.0,164.0,250.0,342.0,235.0,157.0,260.0,254.0,149.0,166.0,274.0,436.0,149.0,161.0,248.0,269.0,283.0,157.0,267.0,263.0,167.0,373.0,351.0,439.0,244.0,258.0,262.0,267.0,279.0,279.0,153.0,155.0,252.0,155.0,344.0,248.0,156.0,155.0,254.0,149.0,153.0,266.0,151.0,266.0,162.0,173.0,264.0,263.0,382.0,254.0,148.0,152.0,270.0,148.0,273.0,168.0,273.0,151.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
