,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,449.0,725.0,1105.0,1640.0,2107.0,2370.0,2639.0,2908.0,3263.0,3517.0,3798.0,4151.0,4417.0,4568.0,4934.0,5474.0,5740.0,6126.0,6278.0,6530.0,6808.0,6970.0,7126.0,7383.0,7630.0,7870.0,8225.0,8858.0,9108.0,9353.0,9600.0,9963.0,10298.0,10631.0,10976.0,11242.0,11406.0,11570.0,11845.0,12331.0,12602.0,12877.0,13159.0,13403.0,13566.0,13987.0,14158.0,14411.0,14750.0,14903.0,15250.0,15686.0,15849.0,16006.0,16262.0,16514.0,16856.0,17135.0,17401.0,17564.0,17757.0,18030.0,18193.0,18471.0,18635.0,18906.0,19180.0,19458.0,19857.0
Episode reward,0.0,80.436718350806,86.11696635951311,79.39550648334583,71.08641458385064,77.28677724136303,86.34499498259564,85.90803400152532,85.7900145735569,81.65914110666446,86.53088960488314,84.76891709571511,80.35952339348725,85.16471622483222,91.47623367017474,78.95193628879339,67.89576248898503,84.66935286830464,77.0805235019957,90.70327164709339,84.71552224419354,82.59103991034699,90.49833706913212,91.09679853836982,85.89301079496968,83.97192720168906,84.95330015309541,81.36387114006389,64.18705451201217,85.49983397366584,84.44215136978805,86.04224280642708,79.93155796570132,78.61653620615924,79.23477860086321,78.09432440230678,86.62707284963616,90.3624335940226,90.84216645050057,84.74846527895886,73.61730459725779,86.37659183147099,84.48584301288747,83.31627084966684,85.0131201119573,89.29799327117216,73.52617392513525,88.44535016110298,84.57428151517342,79.22465460461933,90.50754471836657,78.50341559711224,72.64875787666884,89.29392839414649,89.98992620294523,84.2833304024379,84.66562608451503,78.43136665059698,86.63003550661203,86.8334596107023,91.1443328097925,89.14165525752556,85.26849061091067,90.87843227377785,85.10898656097797,91.22214120407715,87.29099947510906,84.89207761643537,85.11918154654997,78.1685151067
Episode feedback,0.8,0.4295302003813642,0.1854545447801653,0.08179419503484381,0.13483146042166394,0.11802575081968723,0.09541984696404639,0.05223880577522834,0.05970149231454667,0.0564971749816464,0.08695652139542877,0.035714285586734694,0.011363636331353306,0.02641509423994304,0.03333333311111111,0.005479452039782323,0.00927643783065596,0.022641509348522607,0.01038961036262439,0.03311258256216833,0.01195219118744147,0.007220216580432431,0.0,0.0,0.011718749954223633,0.008130081267763897,0.0,0.00564971749816464,0.009493670871054318,0.00803212848179868,0.0,0.0040650406338819485,0.008287292794786485,0.0,0.0,0.0029069767357355327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188485454845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029325513110482365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,29.536919832229614,44.96366572380066,64.5416088104248,93.78125333786011,118.59597110748291,132.5516221523285,146.19613027572632,159.66593098640442,177.47817468643188,190.77782201766968,204.87428736686707,222.55803728103638,236.43035507202148,244.60195136070251,263.3159737586975,290.3290183544159,304.23547077178955,323.9213192462921,332.2512881755829,345.70780420303345,360.4642403125763,369.4732973575592,378.2666747570038,392.05438256263733,405.10128951072693,418.06821274757385,436.3236176967621,468.1575560569763,481.5238742828369,494.5355615615845,507.6363732814789,526.0357553958893,542.8937520980835,559.6318709850311,577.270218372345,591.3395690917969,600.3811242580414,609.220696926117,623.2257282733917,647.179105758667,661.1013112068176,675.3237104415894,689.5851511955261,702.4253652095795,710.9871306419373,731.7286577224731,740.8558483123779,754.0785925388336,771.4458358287811,779.9273691177368,797.9427244663239,820.4906585216522,829.3663694858551,837.8484487533569,851.1999709606171,864.2288298606873,882.094475030899,896.6243100166321,910.643217086792,919.7336504459381,930.1387281417847,944.0891239643097,952.8187410831451,967.1471598148346,975.8964869976044,989.8373944759369,1004.3568594455719,1019.216549873352,1039.3857324123383
total minutes,0.0,0.4922819972038269,0.7493944287300109,1.0756934801737468,1.563020888964335,1.9765995184580485,2.209193702538808,2.436602171262105,2.661098849773407,2.957969578107198,3.1796303669611614,3.414571456114451,3.7093006213506063,3.9405059178670245,4.0766991893450415,4.388599562644958,4.838816972573598,5.070591179529826,5.398688654104869,5.537521469593048,5.7617967367172245,6.007737338542938,6.157888289292654,6.3044445792833965,6.534239709377289,6.751688158512115,6.967803545792898,7.2720602949460345,7.802625934282939,8.025397904713948,8.24225935935974,8.460606221357981,8.767262589931487,9.048229201634724,9.327197849750519,9.62117030620575,9.855659484863281,10.006352070967356,10.153678282101948,10.387095471223196,10.786318429311116,11.018355186780294,11.25539517402649,11.49308585325877,11.707089420159658,11.849785510698954,12.195477628707886,12.347597471872966,12.567976542313893,12.857430597146353,12.998789485295614,13.299045407772065,13.674844308694203,13.822772824764252,13.964140812555948,14.186666182676952,14.403813831011455,14.701574583848318,14.9437385002772,15.177386951446532,15.328894174098968,15.50231213569641,15.734818732738495,15.880312351385752,16.119119330247244,16.264941449960073,16.49728990793228,16.739280990759532,16.9869424978892,17.32309554020564
cummulative feedback,0.0,192.0,243.0,274.0,346.0,401.0,426.0,440.0,456.0,476.0,498.0,508.0,512.0,519.0,524.0,526.0,531.0,537.0,541.0,546.0,549.0,551.0,551.0,551.0,554.0,556.0,556.0,558.0,564.0,566.0,566.0,567.0,570.0,570.0,570.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,447.0,275.0,379.0,534.0,466.0,262.0,268.0,268.0,354.0,253.0,280.0,352.0,265.0,150.0,365.0,539.0,265.0,385.0,151.0,251.0,277.0,161.0,155.0,256.0,246.0,239.0,354.0,632.0,249.0,244.0,246.0,362.0,334.0,332.0,344.0,265.0,163.0,163.0,274.0,485.0,270.0,274.0,281.0,243.0,162.0,420.0,170.0,252.0,338.0,152.0,346.0,435.0,162.0,156.0,255.0,251.0,341.0,278.0,265.0,162.0,192.0,272.0,162.0,277.0,163.0,270.0,273.0,277.0,398.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
