,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,815.0,1080.0,1444.0,1703.0,2249.0,2597.0,2755.0,3018.0,3187.0,4086.0,4347.0,4505.0,4769.0,5024.0,5295.0,5567.0,5948.0,6218.0,6580.0,6835.0,7183.0,7554.0,7806.0,8249.0,8609.0,8867.0,9308.0,9843.0,10356.0,10616.0,10886.0,11055.0,11317.0,11664.0,11920.0,12222.0,12974.0,13328.0,13499.0,13884.0,14259.0,14572.0,14855.0,15144.0,15429.0,15611.0,15992.0,16274.0,16445.0,16828.0,17116.0,17278.0,17536.0,17695.0,18044.0,18389.0,18640.0,19074.0,19238.0,19670.0,19829.0
Episode reward,0.0,53.19819088897157,86.27889359236498,81.3153102168333,87.04685528094745,68.8543530437059,81.6880249305705,91.40387012461491,86.06088610508593,90.72756572580653,45.93529695183187,85.51665957366963,91.38509237856476,85.63363830075104,87.10408930045668,84.1951007179468,85.50237633791396,79.10356105744518,83.82143121097178,80.14628428565489,85.11991436383823,82.51622114098058,78.72117878896296,87.7132546179273,77.19136317170612,81.89294834463651,87.63046325260972,77.86408819421641,71.4108366446234,68.43435813451993,86.32547538849163,86.68338476772252,91.33979867088027,87.45376369495122,81.40270792386012,86.3542096871361,80.58039757979324,54.20681434373616,79.79907236395974,90.94587804850656,80.59400050423548,83.43134072636745,80.93784909735305,84.37209774199069,83.52807416659641,84.08654968938805,90.30299770632963,81.7505059104681,84.62268208741861,90.93155235509917,80.99805820158127,84.12649933232892,90.30896573488906,84.77528209317597,90.64895898943064,79.87116816508535,80.25892177511393,85.78609177112644,74.94437290321046,90.09217016594954,74.91561657878145,90.64316245189775
Episode feedback,0.8,0.34194341901359976,0.13636363584710745,0.19559228596255568,0.03488372079502434,0.029357798111270095,0.04322766558147647,0.09554140066534139,0.061068702056989686,0.07142857100340136,0.02338530064210991,0.057692307470414206,0.03821656026613656,0.030418250834911596,0.031496062868125736,0.018518518449931413,0.02214022132051579,0.04210526304709141,0.011152416315418526,0.019390581663738003,0.011811023575547152,0.011527377488393725,0.008108108086194303,0.003984063729147156,0.004524886867590754,0.011142061250300666,0.0,0.0022727272675619834,0.007490636690092441,0.0,0.00386100384609651,0.007434944210279018,0.0,0.0038314176098413117,0.002890173402051522,0.00392156861207228,0.003322259125175219,0.001331557920996594,0.002832861181776597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034843205453507996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,65.31980299949646,80.79455494880676,104.5942816734314,117.7743878364563,143.8363447189331,160.80621194839478,169.34561681747437,182.63303303718567,191.62082386016846,235.50354313850403,249.05747818946838,257.51642513275146,271.1891932487488,284.2729241847992,298.02102398872375,312.0559456348419,331.10343289375305,345.3520781993866,363.9933159351349,377.1328363418579,394.9706733226776,414.1850438117981,427.5126872062683,450.12295174598694,468.69443941116333,482.3352165222168,504.72895336151123,531.8378489017487,557.9646141529083,571.6227111816406,585.9169118404388,595.2430272102356,609.0492112636566,627.0452098846436,640.7941448688507,656.5352132320404,694.4957826137543,713.0196793079376,722.4237654209137,742.3599078655243,761.7805392742157,777.8473174571991,792.4112584590912,807.3211801052094,822.019387960434,831.4353275299072,850.3701000213623,864.5722894668579,873.8149690628052,893.3155143260956,908.507559299469,917.5774276256561,931.3658158779144,940.2275986671448,957.9660856723785,975.5392158031464,988.4705288410187,1010.2830338478088,1019.0060572624207,1039.759922027588,1048.3915433883667
total minutes,0.0,1.088663383324941,1.346575915813446,1.7432380278905233,1.9629064639409384,2.3972724119822186,2.6801035324732463,2.822426946957906,3.0438838839530944,3.1936803976694743,3.9250590523084004,4.150957969824473,4.291940418879191,4.519819887479146,4.737882069746653,4.967017066478729,5.200932427247365,5.518390548229218,5.755867969989777,6.066555265585581,6.285547272364298,6.58284455537796,6.903084063529969,7.125211453437805,7.502049195766449,7.811573990186056,8.03892027537028,8.412149222691854,8.863964148362477,9.299410235881805,9.527045186360677,9.765281864007314,9.920717120170593,10.15082018772761,10.450753498077393,10.679902414480845,10.94225355386734,11.574929710229238,11.88366132179896,12.040396090348562,12.372665131092072,12.696342321236928,12.964121957619986,13.20685430765152,13.455353001753489,13.7003231326739,13.857255458831787,14.172835000356038,14.409538157780965,14.563582817713419,14.888591905434927,15.14179265499115,15.292957127094269,15.522763597965241,15.670459977785747,15.966101427872976,16.25898693005244,16.47450881401698,16.838050564130146,16.98343428770701,17.329332033793133,17.473192389806112
cummulative feedback,0.0,278.0,314.0,385.0,394.0,410.0,425.0,440.0,456.0,468.0,489.0,504.0,510.0,518.0,526.0,531.0,537.0,553.0,556.0,563.0,566.0,570.0,573.0,574.0,576.0,580.0,580.0,581.0,585.0,585.0,586.0,588.0,588.0,589.0,590.0,591.0,592.0,593.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,813.0,264.0,363.0,258.0,545.0,347.0,157.0,262.0,168.0,898.0,260.0,157.0,263.0,254.0,270.0,271.0,380.0,269.0,361.0,254.0,347.0,370.0,251.0,442.0,359.0,257.0,440.0,534.0,512.0,259.0,269.0,168.0,261.0,346.0,255.0,301.0,751.0,353.0,170.0,384.0,374.0,312.0,282.0,288.0,284.0,181.0,380.0,281.0,170.0,382.0,287.0,161.0,257.0,158.0,348.0,344.0,250.0,433.0,163.0,431.0,158.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
