,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Accumulated time steps,0.0,1000.0,1999.0,2824.0,3515.0,4414.0,4790.0,5290.0,6131.0,6778.0,6954.0,7230.0,7494.0,7857.0,8248.0,8621.0,8880.0,9233.0,9493.0,9865.0,10229.0,10385.0,10555.0,10716.0,11060.0,11220.0,11386.0,11660.0,11808.0,12150.0,12518.0,12809.0,13191.0,13352.0,13609.0,13772.0,13927.0,14084.0,14341.0,14701.0,14857.0,15103.0,15256.0,15432.0,15686.0,15935.0,16275.0,16440.0,16788.0,16938.0,17093.0,17244.0,17586.0,17940.0,18205.0,18472.0,18619.0,18792.0,19160.0,19339.0,19594.0,19748.0,20095.0
Episode reward,0.0,-64.08625462769054,-65.98863635340788,50.470036728070546,61.67384787462659,47.0416354976566,80.45449159728804,73.66491389221324,55.020600379335434,62.99941201611377,89.44593170169354,84.29889403582011,85.40871036941617,80.00192478210201,77.06727170109978,78.05675496864099,85.29649873930516,77.92503243444719,84.61392902809563,77.41583743835095,78.2093325364404,91.22572450527144,89.26651526632321,89.19594301353945,78.52244446743356,90.44079733786404,89.80440522663864,83.60132148199062,91.16010951438915,79.88889059331161,80.7995126462896,83.4791961104282,78.50925952008244,90.51014262287825,84.53745922448972,90.87895137557841,90.62559585805306,90.3545224787527,86.66534067112622,80.5227384261301,91.16397226737703,87.9861034362655,90.85089227659775,88.71385677419408,83.84190917005982,85.83802282247845,79.4965136389505,90.30185476262585,79.68647820008829,91.06581493585284,91.02468105768229,91.1861678879828,80.1307502008645,78.79046987304355,84.4727048838465,84.11638060634701,91.64610018326688,89.77499136138887,78.77327703968993,89.18565912580723,83.47435321336096,91.06567161040375,80.33623729315077
Episode feedback,0.8,0.0100200400701202,0.17134268519905543,0.2330097084550853,0.1536231881831548,0.05679287298798121,0.047999999872,0.0380761522283043,0.03452380948270975,0.0278637770466505,0.011428571363265307,0.010909090869421488,0.019011406771819745,0.011049723726381978,0.015384615345167652,0.010752688143137935,0.0,0.005681818165676653,0.0,0.0,0.008264462787150241,0.0,0.01183431945660166,0.0,0.0,0.0,0.0,0.0036630036495860674,0.0,0.0029325513110482365,0.0,0.0,0.002624671909121596,0.006249999960937501,0.0,0.006172839468068892,0.0,0.0,0.0,0.0027855153125751664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,44.815258741378784,113.23025560379028,174.7761001586914,220.92260551452637,272.64880537986755,294.6515941619873,322.9505989551544,369.9930684566498,405.6872024536133,415.74725103378296,431.0358295440674,446.0775873661041,466.31553292274475,487.851371049881,508.2931697368622,522.5309767723083,541.864394903183,556.2999796867371,576.3613812923431,596.0870397090912,604.9019246101379,614.7480099201202,624.0872602462769,642.8572063446045,652.3992626667023,662.3727688789368,677.6209499835968,686.1788892745972,704.7269208431244,724.8157696723938,740.7501702308655,761.4184851646423,770.9094595909119,785.5044140815735,795.2390263080597,804.3476362228394,813.5900123119354,828.1457216739655,847.8043406009674,856.9624643325806,870.931095123291,879.6405942440033,889.6940321922302,903.7296845912933,917.4444217681885,935.8167550563812,945.0213737487793,964.1495485305786,972.9273152351379,982.0078284740448,990.7858710289001,1009.30455327034,1028.4676358699799,1042.9219450950623,1057.5268108844757,1065.8379769325256,1075.761783838272,1095.3851623535156,1105.5652346611023,1119.7222735881805,1128.6459648609161,1147.6345937252045
total minutes,0.0,0.7469209790229797,1.887170926729838,2.912935002644857,3.682043425242106,4.544146756331126,4.910859902699788,5.382509982585907,6.166551140944163,6.761453374226888,6.9291208505630495,7.183930492401123,7.434626456101736,7.771925548712413,8.130856184164683,8.471552828947702,8.708849612871806,9.031073248386383,9.271666328112284,9.606023021539052,9.93478399515152,10.081698743502299,10.245800165335337,10.401454337437947,10.714286772410075,10.873321044445039,11.03954614798228,11.293682499726613,11.436314821243286,11.74544868071874,12.08026282787323,12.345836170514424,12.690308086077373,12.848490993181864,13.09174023469289,13.253983771800995,13.405793937047322,13.559833538532256,13.80242869456609,14.130072343349457,14.282707738876343,14.51551825205485,14.660676570733388,14.828233869870504,15.06216140985489,15.290740362803142,15.596945917606353,15.750356229146321,16.06915914217631,16.215455253918964,16.36679714123408,16.513097850481667,16.821742554505665,17.141127264499666,17.382032418251036,17.625446848074596,17.76396628220876,17.929363063971202,18.256419372558593,18.426087244351706,18.662037893136343,18.81076608101527,19.127243228753407
cummulative feedback,0.0,10.0,181.0,373.0,479.0,530.0,548.0,567.0,596.0,614.0,616.0,619.0,624.0,628.0,634.0,638.0,638.0,640.0,640.0,640.0,643.0,643.0,645.0,645.0,645.0,645.0,645.0,646.0,646.0,647.0,647.0,647.0,648.0,649.0,649.0,650.0,650.0,650.0,650.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,824.0,690.0,898.0,375.0,499.0,840.0,646.0,175.0,275.0,263.0,362.0,390.0,372.0,258.0,352.0,259.0,371.0,363.0,155.0,169.0,160.0,343.0,159.0,165.0,273.0,147.0,341.0,367.0,290.0,381.0,160.0,256.0,162.0,154.0,156.0,256.0,359.0,155.0,245.0,152.0,175.0,253.0,248.0,339.0,164.0,347.0,149.0,154.0,150.0,341.0,353.0,264.0,266.0,146.0,172.0,367.0,178.0,254.0,153.0,346.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
