,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,797.0,1065.0,1439.0,1801.0,2050.0,2205.0,2463.0,2727.0,2990.0,3330.0,3477.0,3657.0,3802.0,3972.0,4251.0,4411.0,4572.0,4737.0,5009.0,5172.0,5430.0,5610.0,5988.0,6261.0,6825.0,7258.0,7426.0,7799.0,8066.0,8514.0,8773.0,9118.0,9462.0,9639.0,9886.0,10150.0,10298.0,10555.0,10703.0,10951.0,11190.0,11530.0,11800.0,11975.0,12232.0,12392.0,12747.0,12902.0,13052.0,13401.0,13746.0,14099.0,14449.0,14603.0,14765.0,15142.0,15488.0,15847.0,16005.0,16182.0,16534.0,16681.0,16929.0,17076.0,17235.0,17391.0,17544.0,17888.0,18139.0,18334.0,18484.0,18635.0,18973.0,19216.0,19464.0,19804.0,20076.0
Episode reward,0.0,58.42600546895452,86.3768546128112,77.73798441743126,79.93611462309622,85.66920960621637,91.46616499521204,86.30390130236471,85.80145258820612,87.53845512396005,86.32205474773681,92.10215095617244,89.36522923772667,90.91010096583217,91.19141238234836,83.124059650603,90.59011020399227,92.99530871580588,92.57629470257586,87.2038104816765,91.04194363667494,85.43429090539077,89.50713388504151,75.98260209669952,84.51536623726362,71.07138991597168,80.52237828801957,91.21544539349657,83.69461108372754,88.37378475920575,82.9188011807754,86.6944596051623,84.00852356740225,84.83293246876579,90.11326688523899,88.29517557667648,85.28343850015504,92.28102034841037,87.57113404985934,92.25124940906326,88.89505509325502,89.12256750538957,82.95309262276191,85.91716736139088,91.99893781579863,87.55297338736405,91.74025706361188,83.63981670205935,91.98714511839337,92.28612159922461,84.60010578897231,83.39181866686587,85.39360988865936,83.44519618335138,91.62102970923053,91.0178231883311,80.47744734084594,84.10192389021003,81.96910154499206,91.4073960259841,89.75941224765882,83.78119540523693,92.21932611852857,88.30759322172993,92.27502874019251,91.45825229167332,91.74184829802506,91.71857942052134,83.59911647322136,87.27683751453617,87.6557790042737,91.70204178579911,91.68917278794365,83.1186634554315,87.88092005860906,87.333320399941,83.17686026566267,84.29991355611676
Episode feedback,0.8,0.3786163517250109,0.28464419369047117,0.27077747916681644,0.22160664758557716,0.1975806443645942,0.19480519354022602,0.1750972755832791,0.15209125417455796,0.12213740411397937,0.10914454245090105,0.09589041030212048,0.089385474360975,0.1319444435281636,0.06508875701130913,0.043165467470627814,0.09433962204817847,0.062499999609375,0.06097560938429507,0.04797047952778421,0.03703703680841335,0.02334630341110388,0.05027932932804844,0.05305039773726685,0.014705882298875433,0.03374777969138938,0.03703703695130316,0.0,0.01344086017892242,0.030075187856860197,0.013422818761917631,0.019379844886124632,0.0,0.005830903773087744,0.0,0.008130081267763897,0.015209125417455798,0.0,0.007812499969482422,0.0,0.0,0.004201680654614787,0.0029498524986730015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139534714710655,0.0,0.0028653295046838696,0.0,0.0,0.00265957446101177,0.0,0.002793296081582972,0.0,0.0,0.0,0.0068493150215800346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,68.35172915458679,90.54286360740662,120.26636004447937,147.08256030082703,165.2073426246643,176.91478371620178,195.09331703186035,213.29607915878296,230.70576691627502,252.485937833786,262.1729927062988,273.7435314655304,283.95728874206543,294.6296434402466,310.8753502368927,321.6382851600647,331.8319854736328,342.1145570278168,357.9350779056549,368.00792837142944,382.6474087238312,393.6557123661041,415.7755968570709,431.0327389240265,462.34758400917053,486.9663419723511,496.4865024089813,517.1286270618439,532.540130853653,557.1230764389038,571.8193550109863,590.7378227710724,610.0317988395691,620.8423528671265,635.7807612419128,651.2503807544708,660.0680510997772,674.7136356830597,683.3957829475403,697.3746416568756,710.7639691829681,729.389438867569,744.0404295921326,754.0675637722015,768.584314584732,777.7533402442932,796.8964858055115,805.8663566112518,814.6226012706757,833.4101760387421,852.4710273742676,871.3401844501495,890.0381560325623,898.958963394165,908.2224731445312,928.4610471725464,946.9457116127014,966.0543084144592,975.3062224388123,985.3065793514252,1004.3881006240845,1013.1463644504547,1026.5232758522034,1035.1611015796661,1044.4246444702148,1053.5321488380432,1062.401266336441,1080.9577066898346,1095.1118557453156,1106.1316385269165,1114.899545431137,1123.9214520454407,1142.3063597679138,1155.7218792438507,1169.6143007278442,1188.970558166504,1204.3822548389435
total minutes,0.0,1.13919548590978,1.5090477267901103,2.004439334074656,2.451376005013784,2.753455710411072,2.948579728603363,3.2515552838643393,3.5549346526463825,3.8450961152712506,4.2080989638964335,4.369549878438314,4.562392191092173,4.732621479034424,4.910494057337443,5.181255837281545,5.360638086001078,5.5305330912272135,5.7019092837969465,5.965584631760915,6.133465472857157,6.377456812063853,6.560928539435069,6.929593280951182,7.1838789820671085,7.705793066819509,8.116105699539185,8.274775040149688,8.61881045103073,8.875668847560883,9.285384607315063,9.530322583516439,9.845630379517873,10.167196647326152,10.347372547785442,10.596346020698547,10.854173012574513,11.001134184996287,11.245227261384327,11.389929715792338,11.622910694281261,11.846066153049469,12.156490647792817,12.400673826535543,12.567792729536693,12.809738576412201,12.96255567073822,13.281608096758525,13.431105943520864,13.577043354511261,13.8901696006457,14.207850456237793,14.522336407502491,14.83396926720937,14.98264938990275,15.13704121907552,15.474350786209106,15.782428526878357,16.100905140240986,16.255103707313538,16.42177632252375,16.739801677068076,16.885772740840913,17.10872126420339,17.252685026327768,17.407077407836915,17.55886914730072,17.706687772274016,18.01596177816391,18.251864262421925,18.435527308781943,18.58165909051895,18.732024200757344,19.03843932946523,19.262031320730845,19.493571678797405,19.816175969441733,20.073037580649057
cummulative feedback,0.0,301.0,377.0,478.0,558.0,607.0,637.0,682.0,722.0,754.0,791.0,805.0,821.0,840.0,851.0,863.0,878.0,888.0,898.0,911.0,917.0,923.0,932.0,952.0,956.0,975.0,991.0,991.0,996.0,1004.0,1010.0,1015.0,1015.0,1017.0,1017.0,1019.0,1023.0,1023.0,1025.0,1025.0,1025.0,1026.0,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,1029.0,1029.0,1030.0,1030.0,1030.0,1031.0,1031.0,1032.0,1032.0,1032.0,1032.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,795.0,267.0,373.0,361.0,248.0,154.0,257.0,263.0,262.0,339.0,146.0,179.0,144.0,169.0,278.0,159.0,160.0,164.0,271.0,162.0,257.0,179.0,377.0,272.0,563.0,432.0,167.0,372.0,266.0,447.0,258.0,344.0,343.0,176.0,246.0,263.0,147.0,256.0,147.0,247.0,238.0,339.0,269.0,174.0,256.0,159.0,354.0,154.0,149.0,348.0,344.0,352.0,349.0,153.0,161.0,376.0,345.0,358.0,157.0,176.0,351.0,146.0,247.0,146.0,158.0,155.0,152.0,343.0,250.0,194.0,149.0,150.0,337.0,242.0,247.0,339.0,271.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
