,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Accumulated time steps,0.0,1000.0,1422.0,1597.0,1875.0,2149.0,2303.0,2561.0,3277.0,3633.0,3797.0,4260.0,4675.0,4933.0,5198.0,5461.0,5735.0,5889.0,6347.0,6797.0,7329.0,7584.0,8044.0,8397.0,8558.0,8710.0,8958.0,9113.0,9366.0,9846.0,10093.0,10245.0,10682.0,10838.0,11094.0,11248.0,11511.0,11694.0,11964.0,12220.0,12378.0,12551.0,12705.0,12974.0,13322.0,13570.0,13725.0,13993.0,14241.0,14718.0,15251.0,15407.0,15678.0,15948.0,16104.0,16359.0,16613.0,16881.0,17139.0,17389.0,17740.0,17914.0,18070.0,18226.0,18382.0,18636.0,18890.0,19046.0,19303.0,19576.0,19919.0
Episode reward,0.0,-64.33086975420186,76.37300125083273,90.18900873243594,84.03544811527364,84.90019619467185,91.98129262754303,86.55651420938257,58.48228990246926,80.98478655284526,90.78847511492944,74.7964428875406,73.1274952728551,86.90835456877271,86.28361027632468,86.85329018457907,85.84756660010424,91.46650050086342,73.49692631608234,75.07593036150799,65.61949205453271,85.88233670015799,70.66080226382522,80.43843801471269,90.26379714747651,91.11379868011392,86.54603771888291,91.16855841823158,85.76835484968734,73.10497598408418,86.10201793894787,91.34535548982318,76.36640036510342,90.9518973754994,86.12374218801304,91.07570576019178,84.36523984996933,90.70518747059901,88.59657262984923,85.48606636465021,90.96566117515869,89.43359655544344,91.32352593397381,84.07562453611614,80.4967139837326,86.47438334583754,91.26174859038386,83.89207270659405,86.4808225775666,71.49500161541422,73.45613417658338,90.77174656331766,83.09007557821015,82.9942483196473,90.63802986650035,84.91663669011247,85.10579140364558,83.40669017374105,84.54156526607849,85.56903883141113,78.95731516622317,89.03358712967443,90.80210926647132,90.82158342320443,90.75644763059125,85.03029295321329,85.04084863994822,90.75063467674173,84.75963352536209,82.81626572300199,79.85184925987168
Episode feedback,0.8,0.17835671324813956,0.22802850302130998,0.08045976965253006,0.20938628083254052,0.06227106204296314,0.0588235290272972,0.058365758527759694,0.05594405586581251,0.016901408403094623,0.012269938575031052,0.028138528077622234,0.014492753588181754,0.02334630341110388,0.03409090896177686,0.030534351028494843,0.018315018247930335,0.013071895339399377,0.01312910281591006,0.01559020041071225,0.0037664783356563497,0.011811023575547152,0.004357298465452509,0.00852272724851498,0.012499999921875001,0.013245033024867332,0.0,0.0,0.003968253952506929,0.0020876826678754017,0.0,0.0,0.004587155952781753,0.0,0.00784313722414456,0.0,0.0038167938785618554,0.0,0.003717472105139509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002100840331720924,0.0018796992445870315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,65.61834573745728,96.8254280090332,106.06503415107727,124.83035469055176,138.67371106147766,146.77552032470703,159.65766215324402,196.25405836105347,214.06940150260925,222.58625292778015,244.81239342689514,265.36435627937317,278.67108511924744,292.2949593067169,305.90356826782227,319.86684942245483,328.17087054252625,351.60823464393616,374.4312779903412,401.43118834495544,414.93315529823303,438.33534264564514,456.7407166957855,465.38281512260437,473.66107058525085,487.00853967666626,495.4946811199188,509.2374291419983,533.7182216644287,546.789223909378,555.1985623836517,577.7266497612,586.3863952159882,599.7559220790863,608.2060797214508,622.0762801170349,632.1336855888367,646.4915800094604,660.0339884757996,668.7728831768036,678.30393242836,686.8665556907654,701.2747528553009,719.3690021038055,732.5689289569855,741.3179330825806,755.1862347126007,768.3254890441895,792.5481753349304,819.6286389827728,828.3211507797241,842.5119614601135,856.8541121482849,865.5656480789185,878.8123989105225,891.9613420963287,905.7992095947266,919.4341373443604,932.0656206607819,950.233834028244,959.7513029575348,968.4316618442535,977.2224969863892,985.936930179596,999.2783007621765,1012.3252840042114,1020.6691582202911,1033.8083579540253,1047.351124048233,1063.9087736606598
total minutes,0.0,1.0936390956242878,1.6137571334838867,1.7677505691846211,2.080505911509196,2.3112285176912946,2.4462586720784505,2.6609610358874005,3.2709009726842244,3.567823358376821,3.709770882129669,4.080206557114919,4.422739271322886,4.644518085320791,4.871582655111949,5.098392804463704,5.331114157040914,5.469514509042104,5.860137244065602,6.24052129983902,6.690519805749258,6.915552588303884,7.305589044094086,7.612345278263092,7.756380252043406,7.894351176420847,8.116808994611104,8.25824468533198,8.48729048569997,8.895303694407145,9.113153731822967,9.253309373060862,9.62877749602,9.773106586933135,9.995932034651439,10.136767995357513,10.367938001950582,10.53556142648061,10.77485966682434,11.00056647459666,11.146214719613393,11.305065540472667,11.447775928179423,11.687912547588349,11.989483368396758,12.209482149283092,12.355298884709676,12.586437245210012,12.805424817403157,13.209136255582173,13.660477316379547,13.805352512995402,14.041866024335226,14.280901869138082,14.426094134648642,14.646873315175375,14.866022368272146,15.096653493245443,15.323902289072672,15.534427011013031,15.8372305671374,15.995855049292247,16.140527697404227,16.28704161643982,16.43228216965993,16.654638346036275,16.872088066736858,17.01115263700485,17.230139299233755,17.455852067470552,17.73181289434433
cummulative feedback,0.0,178.0,274.0,288.0,346.0,363.0,372.0,387.0,427.0,433.0,435.0,448.0,454.0,460.0,469.0,477.0,482.0,484.0,490.0,497.0,499.0,502.0,504.0,507.0,509.0,511.0,511.0,511.0,512.0,513.0,513.0,513.0,515.0,515.0,517.0,517.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,520.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,421.0,174.0,277.0,273.0,153.0,257.0,715.0,355.0,163.0,462.0,414.0,257.0,264.0,262.0,273.0,153.0,457.0,449.0,531.0,254.0,459.0,352.0,160.0,151.0,247.0,154.0,252.0,479.0,246.0,151.0,436.0,155.0,255.0,153.0,262.0,182.0,269.0,255.0,157.0,172.0,153.0,268.0,347.0,247.0,154.0,267.0,247.0,476.0,532.0,155.0,270.0,269.0,155.0,254.0,253.0,267.0,257.0,249.0,350.0,173.0,155.0,155.0,155.0,253.0,253.0,155.0,256.0,272.0,342.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
