,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
Accumulated time steps,0.0,432.0,919.0,1162.0,1567.0,1970.0,2758.0,3333.0,3698.0,3945.0,4274.0,4691.0,4847.0,5112.0,5448.0,5805.0,5956.0,6206.0,6541.0,6694.0,6941.0,7382.0,7552.0,7812.0,7968.0,8417.0,8666.0,9050.0,9324.0,9498.0,9686.0,10053.0,10417.0,10766.0,11019.0,11178.0,11449.0,11705.0,11862.0,12026.0,12211.0,12368.0,12836.0,13108.0,13267.0,13616.0,13779.0,13936.0,14191.0,14348.0,14618.0,14873.0,15030.0,15284.0,15554.0,15735.0,15915.0,16168.0,16433.0,16590.0,16941.0,17309.0,17466.0,17719.0,17916.0,18261.0,18420.0,18577.0,18740.0
Episode reward,0.0,86.7577596836326,70.92794220598671,93.98851849568295,86.87512292186423,76.384525777738,74.63681243631476,60.029368972499135,74.84586812655387,88.71206596448586,80.0324392931798,74.51649483491855,90.03507396377508,83.78487992865628,80.66377185596541,78.96031790585826,91.25455247612965,85.6297490574526,80.93145584105048,91.00651707864961,85.79829230547702,74.03327821419995,86.69107596581965,84.88079952001715,90.89422933366573,72.91720767996155,85.76420163437592,71.88610878793989,82.53118984015072,89.29910844554203,87.8868911906053,77.18907463926169,77.85864439308087,79.63403938407994,82.51672030618326,90.87271972385612,83.24559619976785,85.31221390211374,90.8896101326741,90.3943397989486,88.27717688712126,90.92594666857022,71.61649113098741,83.45777853057037,90.85458197630825,80.09213527722926,90.49311106053825,90.99123707744948,85.47941332761825,90.68374309089381,83.393870620712,85.46084525585873,90.86214731831669,85.78342743048154,83.46523959798219,88.678044306875,88.77804182860308,85.88290548362303,84.21567415271808,91.00795530526597,79.83086815810512,77.99893652553925,90.84407829728195,85.77724376626367,87.08099801138783,80.64656797546817,90.87123200557926,90.98435019819398,90.4934119864637
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,19.96419858932495,41.445719480514526,52.96894907951355,71.26525855064392,89.28644013404846,125.56349110603333,152.97814059257507,170.21349167823792,181.9400327205658,198.1502707004547,218.25784873962402,226.45767784118652,239.53517055511475,255.50348901748657,271.522602558136,278.81139731407166,290.7360272407532,305.7085027694702,312.97342228889465,324.00693345069885,343.1808235645294,351.32112669944763,363.1377966403961,370.49987864494324,389.922518491745,401.03380393981934,417.8927357196808,430.07526564598083,438.2793982028961,447.0099184513092,462.8880968093872,479.06640005111694,494.3970491886139,505.64117455482483,513.0869119167328,525.1101758480072,536.6020708084106,544.0106761455536,551.6614825725555,560.2421584129333,567.8153860569,588.1426587104797,600.0088248252869,607.4306380748749,622.4825417995453,629.9267740249634,637.1639349460602,648.3849365711212,655.5846631526947,667.3475592136383,678.7923319339752,686.2740695476532,697.475282907486,709.3176429271698,717.6984376907349,725.8883442878723,737.385283946991,749.538373708725,757.1347646713257,772.8966534137726,789.2206475734711,796.8136167526245,808.4236922264099,817.6927003860474,833.1683893203735,840.869057893753,848.2779433727264,856.0045835971832
total minutes,0.0,0.33273664315541585,0.6907619913419087,0.8828158179918925,1.1877543091773988,1.4881073355674743,2.092724851767222,2.549635676542918,2.8368915279706317,3.0323338786760967,3.302504511674245,3.637630812327067,3.774294630686442,3.9922528425852457,4.258391483624776,4.525376709302266,4.646856621901194,4.845600454012553,5.095141712824503,5.216223704814911,5.400115557511648,5.719680392742157,5.855352111657461,6.0522966106732685,6.17499797741572,6.498708641529083,6.683896732330322,6.964878928661347,7.167921094099681,7.3046566367149355,7.45016530752182,7.7148016134897865,7.984440000851949,8.23995081981023,8.42735290924708,8.551448531945546,8.751836264133454,8.943367846806844,9.066844602425894,9.194358042875926,9.337369306882222,9.463589767615,9.802377645174662,10.000147080421447,10.123843967914581,10.374709029992422,10.498779567082723,10.61939891576767,10.806415609518687,10.926411052544912,11.122459320227305,11.31320553223292,11.437901159127554,11.624588048458099,11.82196071545283,11.961640628178914,12.098139071464539,12.289754732449849,12.49230622847875,12.618912744522095,12.881610890229544,13.153677459557851,13.280226945877075,13.473728203773499,13.62821167310079,13.886139822006225,14.014484298229217,14.137965722878773,14.266743059953054
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,430.0,486.0,242.0,404.0,402.0,787.0,574.0,364.0,246.0,328.0,416.0,155.0,264.0,335.0,356.0,150.0,249.0,334.0,152.0,246.0,440.0,169.0,259.0,155.0,448.0,248.0,383.0,273.0,173.0,187.0,366.0,363.0,348.0,252.0,158.0,270.0,255.0,156.0,163.0,184.0,156.0,467.0,271.0,158.0,348.0,162.0,156.0,254.0,156.0,269.0,254.0,156.0,253.0,269.0,180.0,179.0,252.0,264.0,156.0,350.0,367.0,156.0,252.0,196.0,344.0,158.0,156.0,162.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
