,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5356.0,5918.0,6203.0,6643.0,6996.0,7356.0,7645.0,7949.0,8111.0,8586.0,8956.0,9225.0,9499.0,9782.0,10026.0,10188.0,10551.0,10715.0,11004.0,11166.0,11335.0,11497.0,11661.0,11823.0,12080.0,12253.0,12423.0,12584.0,12736.0,12892.0,13137.0,13286.0,13534.0,13800.0,14165.0,14327.0,14593.0,14768.0,14926.0,15091.0,15347.0,15506.0,15668.0,15824.0,16153.0,16317.0,16470.0,16641.0,16815.0,16976.0,17137.0,17291.0,17559.0,17949.0,18111.0,18278.0,18540.0,18695.0,18853.0,19041.0,19200.0,19472.0,19741.0,20024.0
Episode reward,0.0,-68.58786975425964,-64.69624941148956,-71.03457731890026,-69.22794893628912,-64.16296102206724,79.41999274999552,68.04963475730327,83.71008933019365,74.73249904556171,81.23801146676482,80.66350822387516,83.33270238752259,81.73537919235291,91.2274022896712,71.24138452188964,78.3135232679794,83.70816340762255,82.94561359864986,82.5842887173019,85.70076801064323,89.92860975479897,77.15830230488676,88.73107303531884,80.46438461324716,89.8325024226254,88.26863066504038,88.54674423004741,88.87448133267733,90.0093401045172,84.94238573895676,88.71656535391453,90.1456052105568,88.32648267566444,89.01383257549352,88.40112774109261,83.62911457409037,90.75076082798633,83.77847866407427,83.41849943133316,79.32486612593733,88.3459425733351,82.69243117024853,89.26371170694799,89.35374519123089,89.11997502553724,85.3327678511162,90.27712467052977,89.06386349280075,90.04258518796202,82.70972235823467,90.34230943100883,91.35146440865874,89.03571984415125,87.91431769500238,89.26429638678766,90.23038598633764,90.43203329326577,83.41347596011644,78.6402662484019,89.35337074681887,90.13631059348297,84.58366616486981,90.52192510018375,90.24771206408546,87.27460402242667,90.08980211356828,83.36211267726972,82.58706988947526,81.59734572809819
Episode feedback,0.8,0.01703406811920434,0.09118236463809383,0.04308617230151686,0.0651302604557813,0.10120240470821402,0.050139275626352994,0.030303030249014207,0.014084506992660187,0.0091116172913175,0.019886363579868286,0.0083565459377255,0.024305555471161266,0.013201320088444489,0.006211180085644845,0.006329113910698072,0.010840108371707024,0.0074626865393183335,0.0036630036495860674,0.0,0.004115226320513472,0.006211180085644845,0.011049723726381978,0.0,0.0,0.0,0.005952380916950114,0.006211180085644845,0.012269938575031052,0.006211180085644845,0.007812499969482422,0.0,0.0,0.0,0.0,0.0064516128616024975,0.004098360638941145,0.0,0.0,0.0,0.0027472527397053494,0.0,0.0037735848914204344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,44.96209383010864,106.94801163673401,166.8561143875122,228.85696029663086,292.72354340553284,314.1427643299103,345.74962997436523,361.7378568649292,385.9013948440552,405.6240801811218,425.3655753135681,441.8811490535736,458.7486810684204,468.2565186023712,493.8398504257202,514.3530995845795,529.0987448692322,544.1781008243561,559.7253289222717,573.340514421463,582.8030087947845,602.9783546924591,612.3677990436554,628.1074969768524,637.2436988353729,647.1895728111267,656.7420108318329,666.5162045955658,675.8628449440002,689.9582118988037,699.731606721878,709.4650330543518,718.8467190265656,727.6220474243164,736.8487496376038,750.2928519248962,758.9132459163666,772.4639773368835,787.1119751930237,806.9175403118134,816.0446603298187,830.8224272727966,840.83416056633,850.0982778072357,859.8821914196014,873.9140026569366,883.0431818962097,892.5349156856537,901.6360919475555,919.4834744930267,928.997216463089,937.7761747837067,947.6376564502716,957.4606585502625,966.6693716049194,975.8261320590973,984.7024796009064,999.455132484436,1020.6055679321289,1029.9903497695923,1039.4115262031555,1053.970936536789,1063.1958286762238,1072.1970493793488,1083.0012357234955,1092.0144770145416,1107.211885690689,1122.4445459842682,1137.8914153575897
total minutes,0.0,0.7493682305018107,1.7824668606122336,2.7809352397918703,3.8142826716105143,4.878725723425547,5.235712738831838,5.762493832906087,6.028964281082153,6.4316899140675865,6.7604013363520306,7.089426255226135,7.36468581755956,7.64581135114034,7.80427531003952,8.230664173762003,8.572551659742992,8.818312414487202,9.069635013739267,9.328755482037861,9.555675240357717,9.713383479913075,10.049639244874319,10.206129984060924,10.468458282947541,10.620728313922882,10.786492880185445,10.945700180530547,11.108603409926097,11.264380749066671,11.499303531646728,11.662193445364634,11.82441721757253,11.98077865044276,12.127034123738607,12.280812493960063,12.504880865414938,12.648554098606109,12.874399622281393,13.118532919883728,13.448625671863557,13.600744338830312,13.84704045454661,14.013902676105499,14.168304630120595,14.331369856993357,14.56523337761561,14.717386364936829,14.875581928094228,15.027268199125926,15.32472457488378,15.483286941051484,15.629602913061778,15.79396094083786,15.957677642504374,16.111156193415322,16.26376886765162,16.41170799334844,16.65758554140727,17.010092798868815,17.166505829493204,17.323525436719258,17.566182275613148,17.719930477937062,17.869950822989146,18.05002059539159,18.200241283575693,18.453531428178152,18.707409099737802,18.964856922626495
cummulative feedback,0.0,17.0,108.0,151.0,216.0,317.0,335.0,352.0,356.0,360.0,367.0,370.0,377.0,381.0,382.0,385.0,389.0,391.0,392.0,392.0,393.0,394.0,398.0,398.0,398.0,398.0,399.0,400.0,402.0,403.0,405.0,405.0,405.0,405.0,405.0,406.0,407.0,407.0,407.0,407.0,408.0,408.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,359.0,561.0,284.0,439.0,352.0,359.0,288.0,303.0,161.0,474.0,369.0,268.0,273.0,282.0,243.0,161.0,362.0,163.0,288.0,161.0,168.0,161.0,163.0,161.0,256.0,172.0,169.0,160.0,151.0,155.0,244.0,148.0,247.0,265.0,364.0,161.0,265.0,174.0,157.0,164.0,255.0,158.0,161.0,155.0,328.0,163.0,152.0,170.0,173.0,160.0,160.0,153.0,267.0,389.0,161.0,166.0,261.0,154.0,157.0,187.0,158.0,271.0,268.0,282.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
