,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
Accumulated time steps,0.0,1000.0,1666.0,2013.0,2382.0,2549.0,2811.0,3367.0,3625.0,4091.0,4357.0,4847.0,5396.0,5564.0,5833.0,6109.0,6370.0,6524.0,6689.0,6839.0,7001.0,7348.0,7612.0,7895.0,8171.0,8432.0,8597.0,8755.0,9130.0,9475.0,9727.0,10077.0,10422.0,10679.0,10931.0,11100.0,11465.0,11621.0,11781.0,11965.0,12126.0,12480.0,12731.0,12990.0,13142.0,13401.0,13669.0,13915.0,14077.0,14233.0,14484.0,14643.0,14900.0,15054.0,15313.0,15566.0,15719.0,15984.0,16350.0,16527.0,16786.0,16943.0,17123.0,17395.0,17666.0,17835.0,18091.0,18249.0,18516.0,18774.0,19252.0,19531.0,19783.0,19968.0,20124.0
Episode reward,0.0,-66.8900382936613,58.06129907459953,81.10978707817675,79.60511191009928,90.4464825340511,85.82241625434055,68.61430580206442,85.67605429776873,74.11062893078966,85.6824830790427,70.88729116081333,70.19268576730637,89.84179390539856,83.43919981253538,83.85748859758438,85.07590418080622,91.75791651001269,90.47292918211373,91.5851771637415,90.56915670611653,79.37411274051966,84.01505240727002,81.51287309681636,82.21837798376325,85.82472395871456,90.56876424164794,90.05294095848532,79.92745475428379,79.43093716347633,85.84826875852983,80.6491389973148,79.63956494206664,85.89679647945567,84.09313416611903,89.70216546373146,77.72640491882765,91.61519604795342,91.21920133318704,87.98540411842441,90.93156942762559,80.74197279829299,85.01222679905172,88.76306886250427,91.86767948273125,86.23891573616979,83.81919344859072,84.76740580329391,91.15664436549211,90.21109748070799,84.38223936079602,90.88018868376678,86.97953664879654,91.46291467788984,84.75899049322413,85.47413375883472,90.88847715082217,85.69169223077108,78.91719244500212,87.12331287136958,84.73383253526698,90.71126934636959,89.02430664927185,83.6142249615654,83.65499887390872,89.55005358302645,85.60045195840456,90.66972375222045,83.79457594067699,84.85354990049176,72.94472079928894,82.81734503116215,85.76549738844963,87.27062703215671,90.80245268833934
Episode feedback,0.8,0.11723446882040635,0.31879699200180905,0.20809248494770957,0.14673913003603498,0.06626505984177675,0.09195402263619148,0.1045045043162081,0.07392996080182895,0.06881720415308128,0.045283018697045214,0.042944785188251976,0.031021897753609674,0.041916167413675647,0.02611940288761417,0.03636363623140496,0.02307692298816568,0.013071895339399377,0.030487804692147534,0.006711409350930139,0.018633540256934533,0.005780346804103044,0.0038022813543639494,0.014184397112821287,0.01818181811570248,0.015384615325443787,0.006097560938429507,0.00636942671102276,0.008021390352883982,0.0029069767357355327,0.003984063729147156,0.005730659009367739,0.0029069767357355327,0.003906249984741211,0.0,0.0,0.005494505479410699,0.0,0.006289308136545232,0.0,0.006249999960937501,0.0,0.0,0.0038759689772249264,0.0,0.0,0.0,0.004081632636401499,0.0,0.0,0.003999999984,0.0,0.003906249984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,58.78803086280823,121.69447302818298,150.7249240875244,177.40049576759338,188.20601081848145,205.26986837387085,240.5767421722412,257.04956221580505,285.92518734931946,302.0539937019348,330.35158228874207,361.2307126522064,371.67502999305725,388.34187746047974,406.36636114120483,422.5871503353119,431.7047481536865,442.1480782032013,450.9478394985199,460.40593123435974,479.15407252311707,493.79461455345154,509.7331178188324,525.3033573627472,539.7256333827972,549.3100280761719,558.493705034256,578.9432332515717,597.6709156036377,611.4847400188446,630.3927974700928,648.8792927265167,663.0768630504608,677.3834891319275,686.8817813396454,707.0506277084351,715.9642317295074,725.1172640323639,735.5803918838501,744.6549386978149,763.6923136711121,777.6295986175537,791.863029718399,800.6542043685913,814.8007485866547,829.4565887451172,843.1475713253021,852.5195679664612,861.5385491847992,875.6752038002014,884.8034472465515,899.0956516265869,908.0370008945465,922.283821105957,936.1579260826111,944.9289162158966,959.3514952659607,978.8936178684235,988.9733507633209,1003.1159977912903,1012.0871646404266,1022.3521327972412,1037.1990249156952,1052.065583705902,1061.6537749767303,1075.8061270713806,1084.7591557502747,1099.3707492351532,1113.35626912117,1138.7164986133575,1154.1444327831268,1168.402817249298,1179.5218632221222,1188.8147275447845
total minutes,0.0,0.9798005143801372,2.028241217136383,2.512082068125407,2.9566749294598895,3.1367668469746905,3.4211644728978476,4.009612369537353,4.284159370263418,4.765419789155325,5.03423322836558,5.505859704812368,6.020511877536774,6.194583833217621,6.472364624341329,6.772772685686747,7.0431191722551985,7.195079135894775,7.3691346367200214,7.515797324975332,7.673432187239329,7.985901208718618,8.229910242557526,8.495551963647207,8.755055956045787,8.99542722304662,9.155167134602864,9.308228417237599,9.649053887526195,9.961181926727296,10.19141233364741,10.506546624501546,10.81465487877528,11.051281050841014,11.289724818865459,11.44802968899409,11.784177128473917,11.932737195491791,12.08528773387273,12.259673198064169,12.410915644963582,12.728205227851868,12.960493310292561,13.197717161973317,13.344236739476521,13.580012476444244,13.824276479085286,14.052459522088368,14.208659466107687,14.358975819746654,14.594586730003357,14.746724120775859,14.984927527109782,15.133950014909109,15.371397018432617,15.602632101376852,15.748815270264943,15.989191587766012,16.31489363114039,16.482889179388682,16.718599963188172,16.868119410673778,17.039202213287354,17.286650415261587,17.534426395098368,17.694229582945507,17.930102117856343,18.079319262504576,18.322845820585886,18.555937818686168,18.978608310222626,19.235740546385447,19.4733802874883,19.658697720368703,19.813578792413075
cummulative feedback,0.0,117.0,329.0,401.0,455.0,466.0,490.0,548.0,567.0,599.0,611.0,632.0,649.0,656.0,663.0,673.0,679.0,681.0,686.0,687.0,690.0,692.0,693.0,697.0,702.0,706.0,707.0,708.0,711.0,712.0,713.0,715.0,716.0,717.0,717.0,717.0,719.0,719.0,720.0,720.0,721.0,721.0,721.0,722.0,722.0,722.0,722.0,723.0,723.0,723.0,724.0,724.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,665.0,346.0,368.0,166.0,261.0,555.0,257.0,465.0,265.0,489.0,548.0,167.0,268.0,275.0,260.0,153.0,164.0,149.0,161.0,346.0,263.0,282.0,275.0,260.0,164.0,157.0,374.0,344.0,251.0,349.0,344.0,256.0,251.0,168.0,364.0,155.0,159.0,183.0,160.0,353.0,250.0,258.0,151.0,258.0,267.0,245.0,161.0,155.0,250.0,158.0,256.0,153.0,258.0,252.0,152.0,264.0,365.0,176.0,258.0,156.0,179.0,271.0,270.0,168.0,255.0,157.0,266.0,257.0,477.0,278.0,251.0,184.0,155.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
