,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,266.0,788.0,1679.0,1983.0,2315.0,2733.0,3152.0,3440.0,3689.0,4020.0,4263.0,4506.0,4802.0,5247.0,5528.0,5800.0,6175.0,6326.0,6780.0,7111.0,7439.0,7720.0,7874.0,8050.0,8332.0,8702.0,9053.0,9311.0,9569.0,9841.0,10020.0,10373.0,10552.0,10824.0,11191.0,11351.0,11619.0,11779.0,12037.0,12227.0,12485.0,12743.0,13014.0,13371.0,13632.0,13792.0,13971.0,14133.0,14317.0,14592.0,14863.0,15328.0,15488.0,15842.0,16311.0,16584.0,16862.0,17138.0,17620.0,17878.0,18137.0
Episode reward,0.0,86.25132814195513,61.86703030896945,42.81464213557331,87.76677527458006,80.23888264727806,76.46512130797124,78.47129441951853,83.63616083332157,87.65186457109942,80.09432380104204,85.63349491780089,85.13509089903607,80.84707442102237,75.22800856697698,83.980307256088,84.2980869102317,78.22035748642904,91.96543663533639,75.18505522577556,79.05423629479459,79.76865428443782,86.2948290034042,89.82324881316715,91.01481368965432,82.7072850583833,78.7536852047339,81.55633203573218,86.02768709726912,82.91189083855153,84.7425377787276,89.90499527763306,82.7298308756587,89.90646636493746,84.74211310910817,80.72088081768703,91.33825768384375,86.39019162042703,91.21449086493674,86.89308733666458,88.8443569327866,87.18491671569845,87.07529234348719,84.65020979699607,81.94880748019678,86.36669287491675,91.4159585499387,89.90511523753219,91.30924818415475,89.4253036097383,84.08789343438512,84.7530785087736,75.82221465445818,91.23728172864489,82.74258299452228,75.49267816643795,84.66648447227868,85.42573944233311,85.61950999331118,73.73384041778795,86.9685684813924,87.1272367852533
Episode feedback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,12.295063018798828,37.218231201171875,79.28998374938965,94.21270847320557,110.14918637275696,130.26835441589355,150.5657286643982,164.84625697135925,177.26295948028564,193.5916292667389,205.84802269935608,217.83698964118958,232.29868245124817,253.76373195648193,267.69705867767334,281.0524444580078,299.34726428985596,307.3715889453888,329.3649744987488,345.69291591644287,361.9023473262787,375.8824682235718,383.9639058113098,393.1079580783844,407.05172538757324,425.16463589668274,442.340393781662,455.11758065223694,467.75782918930054,481.39259028434753,490.5812666416168,507.87910509109497,517.1745250225067,530.6781570911407,548.6811444759369,556.9653744697571,570.3048231601715,578.617356300354,591.4420425891876,601.23437333107,613.9675016403198,626.8302187919617,640.2618412971497,657.5924198627472,670.6301567554474,679.0220153331757,688.3075115680695,696.7937912940979,706.3232038021088,719.8729245662689,733.3383944034576,755.9621133804321,764.3743007183075,781.6207625865936,804.2714796066284,817.8543345928192,831.7105724811554,845.541440486908,868.665182352066,881.450352191925,894.2517149448395
total minutes,0.0,0.20491771697998046,0.6203038533528645,1.321499729156494,1.5702118078867595,1.8358197728792827,2.1711392402648926,2.5094288110733034,2.747437616189321,2.9543826580047607,3.226527154445648,3.4308003783226013,3.6306164940198262,3.8716447075208027,4.229395532608033,4.461617644627889,4.684207407633464,4.989121071497599,5.12285981575648,5.489416241645813,5.761548598607381,6.031705788771311,6.264707803726196,6.399398430188497,6.551799301306406,6.784195423126221,7.086077264944712,7.372339896361033,7.585293010870616,7.795963819821676,8.023209838072459,8.176354444026947,8.46465175151825,8.619575417041778,8.844635951519013,9.144685741265615,9.282756241162618,9.505080386002858,9.6436226050059,9.85736737648646,10.020572888851166,10.23279169400533,10.447170313199361,10.671030688285828,10.95987366437912,11.177169279257457,11.317033588886261,11.471791859467825,11.61322985490163,11.772053396701812,11.997882076104482,12.222306573390961,12.599368556340535,12.739571678638459,13.02701270977656,13.404524660110473,13.630905576546986,13.861842874685923,14.092357341448466,14.477753039201101,14.69083920319875,14.904195249080658
cummulative feedback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,264.0,521.0,890.0,303.0,331.0,417.0,418.0,287.0,248.0,330.0,242.0,242.0,295.0,444.0,280.0,271.0,374.0,150.0,453.0,330.0,327.0,280.0,153.0,175.0,281.0,369.0,350.0,257.0,257.0,271.0,178.0,352.0,178.0,271.0,366.0,159.0,267.0,159.0,257.0,189.0,257.0,257.0,270.0,356.0,260.0,159.0,178.0,161.0,183.0,274.0,270.0,464.0,159.0,353.0,468.0,272.0,277.0,275.0,481.0,257.0,258.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
